Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar
GISNED_clean,0.0002394254,0.125949959,0.248686393,1.190717453
GISZUD_clean,0.0001347085,0.055160693,0.10859939,0.526314197
GISZUF_clean,0.0001837876,0.0839425,0.165041259,0.699525382
GITPIK_clean,0.0003026562,0.127292598,0.250424954,1.034271271
GITSUY_clean,0.0002250393,0.111056058,0.222343032,1.03979831
GITTUZ_clean,0.0002130332,0.104638174,0.203256615,0.805485439
GITVAH_clean,0.0004313425,0.184780317,0.331209838,1.101640682
GITVAH01_clean,0.0003898064,0.174378184,0.330813995,1.215020164
GITVEL_clean,0.0001993765,0.095664371,0.189191895,0.834377821
GITVEL01_clean,0.0001817845,0.09666829,0.186470992,0.833264831
GITWIQ_clean,0.0001079288,0.055527212,0.109880158,0.473014536
GIVHIC_clean,0.0006289611,0.288413224,0.550149167,2.116951754
GIXGOK_clean,0.0001147431,0.058960516,0.118290679,0.479282591
GIXNAE_clean,0.0001110873,0.087284597,0.173104042,0.816921018
GIYSUD_clean,0.0001783777,0.078549037,0.157211896,0.694704624
GIYTAK_clean,0.0001569463,0.086497238,0.170554374,0.757832571
GIYTIS_SL,0.000211627,0.098181339,0.194694902,0.852786929
GIZXET_clean,0.0005656708,0.25503599,0.487860847,2.006429227
GOBGAG_clean,0.000137256,0.062391189,0.117891984,0.491808469
GOBSUM_clean,0.0002106482,0.105684077,0.208581731,0.900625116
GOBTAT_clean,0.0002615308,0.142900451,0.285630139,1.280376537
GOGSIF_clean,0.0001379081,0.068540336,0.136677764,0.645615516
GOGWAB_clean,0.0005373156,0.276172237,0.540062118,2.201140386
GOGWEF_clean,0.0004942756,0.228532441,0.442321054,1.855514711
GOKBUE_clean,2.00432e-05,0.013345431,0.026655787,0.128846045
GOMREG_clean,0.0002274756,0.105936161,0.20512344,0.757866564
GONNAA_clean,0.0001931355,0.092586382,0.185491553,0.87306568
GONSUZ_clean,0.0004989716,0.207482437,0.393692172,1.394534048
GOPTIQ_clean,0.000365859,0.172455833,0.337314252,1.448488488
GOQSIQ_clean,0.0003549696,0.162753568,0.314634626,1.241435233
GOQWOY_clean,0.0003028361,0.153989784,0.300737528,1.369535984
GOQXAN_clean,0.0001239406,0.06864885,0.135704758,0.642209205
GORJEE_clean,0.000755756,0.333499092,0.641912032,2.233482503
GORQAF_clean,0.0001020403,0.03877763,0.077425391,0.379293043
GOSBOH_clean,0.0001852136,0.075606835,0.152377869,0.742365847
GOSDEZ_clean,0.0002549713,0.115374535,0.227071432,1.039585166
GOSDID_clean,0.0003307881,0.159679144,0.312976189,1.183090983
GOSKEG_clean,0.0003263443,0.171657122,0.337909583,1.416897209
GOTDIE_clean,4.0794e-05,0.0154231,0.029823863,0.130179479
GOVHOQ_clean,2.63889e-05,0.011719033,0.022787768,0.104404904
GOVWOF_clean,0.0002250143,0.124459069,0.24235086,1.036886798
GOVXIA_clean,0.0001415483,0.069884582,0.140242806,0.60191353
GOZNAM_clean,0.0002451896,0.093463658,0.190183507,0.853618146
GOZNEQ_clean,0.0001637394,0.105073492,0.205262555,0.953484838
GUANZS_clean,0.0001186469,0.046345103,0.094459123,0.444092706
GUBBAG_clean,7.61767e-05,0.035368466,0.070153743,0.338421848
GUBKUL_clean,0.0001204436,0.058020418,0.114656778,0.465089296
GUBVUU_clean,0.0002316675,0.125159108,0.252247802,1.106857535
GUBZAF_clean,0.0001493361,0.07493418,0.150299138,0.709798367
GUCHUJ_clean,0.0001346923,0.070811974,0.137341938,0.620328491
GUCJAQ_clean,0.0001687141,0.085864919,0.167782192,0.678761763
GUFBOA_clean,0.0001878373,0.091621176,0.180290959,0.688760722
GUFBUG_clean,0.0004267829,0.204432797,0.38779192,1.373473592
GUFXEM_clean,0.0001102071,0.068818812,0.135295723,0.64221707
GUGNON_clean,0.0003010723,0.162432403,0.318454931,1.376404259
GUHMIH_clean,0.000248295,0.134279295,0.271076025,1.325784746
GUJREK_clean,0.0002146083,0.099481157,0.197022323,0.82578711
GUJREK01_clean,0.0001907629,0.099743456,0.194498121,0.840206743
GUKFEY_clean,0.0004475509,0.222001329,0.429225439,1.775919517
GUKYUI_clean,9.15506e-05,0.052308894,0.101368858,0.42514095
GULBAR_clean,0.0005048757,0.215610706,0.397186171,1.305404396
GULCAS_clean,0.0003700519,0.180060198,0.337178941,1.233466631
GULPIN_clean,0.0005196494,0.225015253,0.39066358,1.099196515
GULVUF_clean,0.0001838936,0.093412188,0.182999007,0.844180683
GULWAM_clean,0.0001951528,0.107224758,0.213928458,0.965091126
GULWEQ_clean,0.0002088949,0.120929751,0.238160647,1.09816854
GULWIU_clean,0.0001671382,0.090530008,0.179584541,0.815424921
GULWOA_clean,8.27636e-05,0.049094159,0.097103195,0.465542352
GUMDEZ_clean,0.0008916505,0.374776254,0.6760632,2.000948798
GUNFAW01_neutral,9.26571e-05,0.054427644,0.107490701,0.532938576
GUNZIA_clean,0.0003305488,0.151691786,0.289196839,1.127585893
GUPBEZ02_clean,7.98375e-05,0.038724224,0.078066059,0.388950461
GUPBOJ03_clean,0.000119097,0.082050617,0.166793549,0.780388528
GUPBUP_SL,9.60981e-05,0.047303025,0.096940222,0.472147662
GUPCAW_clean,0.0001103151,0.058343453,0.115596993,0.55586752
GUPCEA_clean,0.0002591873,0.131733931,0.256135802,1.053638982
GUPDEB_clean,0.0001098786,0.05403785,0.109555194,0.493280805
GUPREQ_clean,0.0001443086,0.07194428,0.140894695,0.593181419
GUQWOG_clean,0.0002041504,0.108413011,0.213404217,0.978112055
GURPIT_clean,0.0001080406,0.055727768,0.113336713,0.54060129
GURPUF_clean,0.0001410915,0.06009447,0.119571928,0.577864652
GUSJOU_clean,0.0001292612,0.073183936,0.14638206,0.647682408
GUTYIE_clean,0.000158465,0.082912389,0.163502826,0.733452868
GUVBOQ_clean,7.55974e-05,0.034162634,0.068617797,0.311577192
GUVKUE_clean,0.0002146123,0.105318693,0.207572248,0.941466074
GUVLAL_clean,0.000232387,0.110051355,0.212491215,0.960039256
GUVZII_clean,7.44887e-05,0.039681572,0.078718181,0.375456544
GUXJUF_clean,3.09451e-05,0.020642777,0.041355775,0.198660543
GUXPOF_clean,9.30194e-05,0.040089492,0.081708223,0.377796351
GUXSIC_clean,0.0003949708,0.189023739,0.338772622,1.276312276
GUZVOO_clean,0.0001033948,0.048372757,0.096192299,0.421919892
HABQUY_clean,0.0003603214,0.1799944,0.357677199,1.681863903
HABRAF_manual,0.0003849247,0.166009141,0.327766345,1.566507336
HABREJ_clean,0.0003444649,0.166939838,0.326666493,1.396227937
HABRUZ_clean,0.0003069272,0.143070342,0.276749079,1.096033318
HACDOH_clean,0.0006627699,0.305800559,0.555556101,1.980267205
HACDUN_clean,0.0008475187,0.383269715,0.696807624,2.239110131
HACRAH_clean,0.0007684174,0.358634024,0.682965029,2.533873348
HACREL_clean,0.0009228989,0.442086822,0.814363259,2.824453804
HADLOQ01_clean,0.0002859375,0.136303827,0.272339913,1.265200841
HADQUA_clean,0.0011807822,0.504490476,0.912360182,2.714044668
HAFTOZ_clean,0.000290221,0.112351813,0.223429878,1.09484268
HAFVOB_clean,0.000540778,0.248365598,0.476094338,1.915656596
HAFVUH_SL,0.0001876168,0.087345762,0.172500971,0.836550354
HAFWIW_clean,8.96392e-05,0.038906546,0.077371186,0.363551319
HAHCUR_clean,0.0002776143,0.129318809,0.253709276,1.065768343
HAJLIO_clean,0.0001826713,0.080638474,0.14820841,0.507266393
HAJLOU_clean,0.000172616,0.079887678,0.149793795,0.508288681
HAJLUA_clean,0.0001876989,0.076899578,0.146438677,0.502930883
HAJMAH_clean,0.0001374224,0.072870755,0.136767155,0.483669957
HAJMEL_clean,0.0001597919,0.073048461,0.137454702,0.48813744
HAJMIQ_clean,0.000255736,0.118988281,0.232895423,1.024400301
HAJPEQ_clean,0.0005196569,0.226002876,0.416248573,1.352911281
HAJRES_clean,0.0006221756,0.296665246,0.547719725,1.653449342
HAJYEZ_clean,0.0002515885,0.105640533,0.198621662,0.70544263
HAKSIY_clean,0.0002826644,0.149317119,0.287233438,1.297214435
HAKVOH_clean,0.0001365216,0.063925023,0.128590223,0.602562092
HAKWAU_clean,0.0002572929,0.116326392,0.227215329,1.04839338
HALQUJ_clean,0.0003736432,0.174402235,0.34580015,1.530355331
HALVAU_clean,0.0001799441,0.080255081,0.159253053,0.742789368
HAMJOW_clean,0.0003283867,0.176842862,0.351510161,1.54094667
HAMJUC_clean,0.0008030792,0.392610623,0.719297078,2.554189586
HAMLIT_clean,0.0003522407,0.151977068,0.301668605,1.233970384
HAMREU_clean,3.20328e-05,0.012856204,0.02544289,0.121423136
HAMRIY_clean,2.97538e-05,0.01211938,0.023909343,0.115146333
HANWAW_clean,0.0002906855,0.141495838,0.275527348,1.235183848
HAPBAE_clean,0.0001382701,0.070030401,0.138511082,0.617956618
HAPBEI_clean,0.0001413219,0.069809629,0.135881395,0.608127459
HAPBIM_clean,0.0001201415,0.053361672,0.107928945,0.493925226
HAPGIR_clean,0.0001252106,0.063843201,0.127179869,0.5927159
HAPHUD_clean,0.0001787642,0.09260993,0.186982325,0.878948356
HAPNEU_clean,0.0001575876,0.075451611,0.148028708,0.6666822
HAPNOE_clean,0.0001029999,0.050217916,0.099134516,0.436688782
HAPPAS_clean,0.0001180524,0.052884992,0.104826391,0.446828279
HAQJIV_clean,0.0003450479,0.160948488,0.316164647,1.326502763
HAQKES_clean,7.31814e-05,0.036962943,0.073205493,0.347169936
HAQRID_clean,0.0001930656,0.094967531,0.18756243,0.851200687
HASMIZ_clean,0.0001664564,0.090517936,0.181854944,0.858162033
HAVVUX_clean,8.83765e-05,0.041626845,0.08197972,0.360827903
HAVZIP_clean,0.0002363077,0.122347178,0.244078103,1.211874167
HAWGIY_clean,0.0001290658,0.072197396,0.141597263,0.52166391
HAWREE_clean,0.0001846868,0.102146394,0.199315547,0.808178636
HAWVOS_clean,0.000213446,0.101214454,0.197770038,0.803253414
HAWWEK_clean,0.0002490998,0.123667567,0.247384022,1.161580231
HAWZEM_clean,0.0004392703,0.209210026,0.393174041,1.407551574
HAXMUP_clean,5.36959e-05,0.022579124,0.04522903,0.22466363
HAXNOJ_clean,0.0001071918,0.044545692,0.088883917,0.424095784
HAYLIE_clean,0.000186932,0.097280169,0.194447045,0.875491306
HAZSIL_clean,0.0001730999,0.079713157,0.160312328,0.722013891
HAZWIP_clean,0.0002533515,0.118633211,0.238240297,1.124030983
HEBJAB_clean,6.21894e-05,0.034372085,0.070298905,0.314359156
HEBKEG_clean,8.38046e-05,0.060610785,0.120773397,0.525604395
HEDCAW_clean,0.0001878513,0.087846417,0.178353521,0.78883478
HEDCIE_clean,0.0001458844,0.081331641,0.162118937,0.724609983
HEFDON_clean,0.0001914225,0.101508383,0.198718595,0.82141731
HEFFEF_clean,0.000201844,0.089609139,0.174950719,0.718766605
HEGCEB_clean,8.93427e-05,0.047087422,0.093526634,0.451984886
HEGJUZ_clean,0.0003261747,0.149131713,0.294588137,1.114959629
HEHCOO_clean,0.0001114212,0.047975495,0.097165481,0.461766613
HEKTAU_clean,0.0004168659,0.194100362,0.376326772,1.513940244
HELDOT_clean,0.0002094714,0.110612853,0.223771182,1.033068073
HETZOW_clean,0.000137781,0.07722858,0.14800777,0.600897055
HEWFUL_ion_b,2.45263e-05,0.013998369,0.027611982,0.123941977
HEXVEM_clean,0.0003887807,0.156495029,0.315743921,1.557347467
HEZPIL01_clean,0.0001092033,0.062485032,0.124114408,0.556945212
HGCNCO_clean,0.0001127732,0.056585125,0.113773825,0.521796652
HIBGEF_clean,3.6441e-05,0.017030112,0.033600663,0.160781914
HIBGIJ_clean,1.1177e-05,0.00952125,0.019556643,0.093395426
HICGEG_clean,0.0003035391,0.147589691,0.288668543,1.228484993
HICVOG_clean,0.0005979175,0.292182787,0.550065614,1.91203655
HICVUM_clean,0.0002624771,0.137813184,0.268391313,1.069371969
HIFGEK_clean,0.000145425,0.084759117,0.166501511,0.700510666
HIFGIO_SL,0.0002257981,0.12969789,0.251870989,1.12303818
HIFTOG_clean,0.0002962739,0.144003324,0.284189586,1.081558049
HIFTOG01_clean,0.0001298735,0.084580113,0.17107586,0.837521695
HIFTOG02_clean,0.0002800397,0.143771987,0.279846941,1.069289063
HIFTUM_clean,8.09892e-05,0.042672912,0.084147743,0.388555298
HIFVOI_clean,0.0003190811,0.135542929,0.264118926,1.106896398
HIFWAV_clean,0.0002745794,0.130364679,0.249382859,0.978589629
HIGRIA_clean,0.0003145712,0.128845932,0.253388652,1.21404643
HIHFOV_clean,0.0005848279,0.263724292,0.491281943,1.619918189
HIHGEM_manual,0.3783590167,1.594860152,1.924284825,4.145720957
HIHGIQ_clean,0.0003184493,0.160505292,0.306134208,1.28863417
HIHGUC_clean,0.000217084,0.098781826,0.195781843,0.911136014
HIJSOK_clean,0.0002516276,0.109608401,0.213547951,0.904766059
HILJUJ_clean,1.00259e-05,0.006582917,0.013075011,0.063658257
HIMSAY_clean,0.0009832954,0.459820665,0.822504534,2.546931239
HIQNAY_clean,0.0002396065,0.115792311,0.223891695,0.902787584
HIQWOV_clean,0.0001896147,0.097818331,0.191762125,0.848324663
HISGAT_clean,0.0001144165,0.054768228,0.106822392,0.451103267
HISGIB_clean,6.73508e-05,0.044254545,0.084874689,0.389455241
HISJIE_clean,2.8606e-05,0.017085819,0.03462819,0.164301683
HIWKEE_clean,9.30225e-05,0.066438151,0.131110697,0.578607437
HIWKII_clean,5.13411e-05,0.033145106,0.064367577,0.32422967
HIWLIK_clean,0.0003067609,0.149739671,0.285423505,1.081617325
HIWLOQ_clean,0.0002421796,0.115947539,0.224146675,0.920262449
HIWLUW_clean,0.0002885974,0.148913233,0.289602449,1.150937546
HIWMAD_clean,0.0002181767,0.123814694,0.243309941,1.01196895
HIYBUN_clean,0.0001163189,0.053250975,0.104603356,0.4934987
HIYGIH_clean,0.0003107142,0.147313423,0.294710634,1.329057122
HIZQEN_clean,0.0001469116,0.077597588,0.147574606,0.647686244
HIZQEN01_clean,0.0001732804,0.076742487,0.152079895,0.647526148
HIZQUD_clean,0.0001529109,0.070285421,0.13828834,0.595857904
HIZSEQ_clean,0.0002068088,0.119551833,0.234630065,1.092176502
HIZTUG_clean,0.0009803787,0.384786301,0.690309911,1.995021293
HOBGAH_clean,6.01554e-05,0.027288995,0.053620044,0.243393368
HOBGEL_clean,0.0002549651,0.115911193,0.224028613,0.920370808
HOBGIP_clean,0.0001496652,0.070041099,0.14012876,0.544918818
HOBGOV_clean,0.0001546418,0.067610718,0.132879558,0.539976804
HOCDOU_clean,5.08084e-05,0.029418084,0.059441636,0.278817641
HOFSOL_clean,0.0002855723,0.131431565,0.259271747,1.23061812
HOFSUS_clean,0.0002528884,0.111023281,0.220683773,0.934766884
HOGJET_clean,0.0001886314,0.101605276,0.201797912,0.915403217
HOGJIX_clean,0.0002276419,0.116140313,0.232035803,1.044543379
HOGJUK_clean,3.69198e-05,0.018074465,0.035129944,0.174837483
HOGLEV_clean,0.0003477176,0.172153629,0.336180474,1.453245437
HOGLEV01_clean,0.0003187411,0.161878129,0.317894096,1.364071485
HOGSIG_clean,0.0001122816,0.050850364,0.100667737,0.458382447
HOHMEX_manual,0.0002554227,0.131822916,0.261198349,1.255650589
HOJJUN_clean,0.0003932016,0.200151093,0.376320163,1.420375316
HOJLID_clean,0.0004385355,0.215380037,0.427609461,1.89175518
HOJLUP_clean,0.0002238894,0.136849469,0.264654984,1.165491788
HOKGUJ_clean,0.0001128581,0.055632387,0.112537193,0.534783466
HOKLIE_clean,0.0002734926,0.132320048,0.259301955,1.035167861
HOMRIL_clean,0.0001953174,0.087916072,0.178164326,0.831756727
HOMXIR_manual,0.0001998135,0.127888804,0.254721451,1.238953883
HONXAL_clean,0.0139871648,1.694380502,2.297570366,3.960563114
HOQMIL_clean,0.0001843581,0.094203296,0.184212445,0.771186473
HOQMIL01_clean,0.0001954196,0.095007097,0.187746589,0.790632564
HOQMIL02_clean,0.0002120118,0.095187768,0.186952006,0.777196547
HOQMIL03_clean,0.0001788273,0.099156998,0.194042418,0.802407515
HOQMIL04_clean,0.0001802612,0.091641538,0.177960452,0.74161605
HOQMUX_clean,0.0002839115,0.119569125,0.232003592,0.885912511
HOQNEI_clean,0.0001972632,0.104844445,0.205754687,0.823568137
HOQNOS_clean,0.0001980018,0.097654474,0.191367852,0.794023262
HOVGEG_clean,0.0003704891,0.156066504,0.287720422,0.818008413
HOVGIK_clean,0.0003616946,0.188167991,0.365512632,1.422530332
HOVQAM_clean,0.0004957298,0.236142615,0.466299581,2.124907702
HOVQUG_clean,0.000483441,0.223405598,0.41406035,1.416976887
HOWPOZ_clean,0.0001128746,0.056182566,0.113357029,0.525148417
HOWPUF_clean,0.0001503644,0.076896338,0.152350485,0.705471698
HOWQAM_clean,0.0002206712,0.106867359,0.212301332,0.96440742
HOWSAP_clean,0.000129051,0.072972488,0.144380722,0.643832952
HOWSET_clean,0.0002172003,0.099826757,0.195080696,0.873638995
HOWSIX_clean,0.0001932946,0.097036621,0.19234042,0.858954753
HOXGEH_clean,3.07183e-05,0.013342324,0.02603109,0.121698391
HOXKUB_clean,0.0001532393,0.079110404,0.155936813,0.642105565
HOXSUK_clean,0.0003459966,0.147414253,0.293562665,1.218127531
HOYREU_clean,9.29719e-05,0.049266046,0.098761121,0.470660132
HOYRIY_clean,0.000111882,0.060182337,0.118574561,0.572965442
HOYROE_clean,6.3493e-05,0.035696681,0.070081174,0.329481896
HOYTUL_clean,5.4037e-05,0.025011098,0.050485535,0.230211557
HOZBUV_clean,5.2925e-05,0.024094906,0.047797545,0.230457451
HOZFEJ_clean,7.40467e-05,0.030947299,0.06314493,0.305878553
HOZFIN_clean,0.0001360733,0.058329304,0.115885989,0.578352891
HOZTOG_clean,0.000103862,0.05296375,0.104252324,0.495510793
HOZXEB_clean,0.0001130103,0.059265223,0.111679805,0.45303393
HUCSEF_clean,0.0004573896,0.227550133,0.437807792,1.775385698
HUCXOU_clean,0.0001666431,0.083765035,0.165834717,0.7207977
HUCXUA_clean,0.0001591039,0.084560984,0.167252496,0.734663663
HUDMAW_clean,8.47184e-05,0.040873881,0.080690149,0.328483186
HUDWUA_clean,0.0002560029,0.134356498,0.261011811,1.090202312
HUFKUQ_clean,0.000245041,0.111337555,0.2207464,1.010041349
HUFLUR_clean,9.50553e-05,0.057809452,0.11502594,0.548600225
HUFMUS_clean,2.43065e-05,0.013808141,0.026593381,0.127319688
HUGTOT_clean,0.0002420922,0.129160915,0.252499323,1.038581192
HUHBET_clean,3.60569e-05,0.014920851,0.029405964,0.14238703
HUHBUJ_clean,6.5026e-05,0.031722706,0.06347932,0.276198453
HUHNIJ_clean,0.0001089749,0.060767059,0.117649326,0.531160943
HUJGEA_clean,0.0003497585,0.172716368,0.335583535,1.402789208
HUJVOX_clean,0.0002895927,0.157802134,0.314422353,1.382343775
HULCOI_clean,0.000227112,0.122011048,0.237666204,1.10650906
HULRIR_clean,0.0001230832,0.064323095,0.128975012,0.598319965
HULTEN_clean,0.00043999,0.224889746,0.424677325,1.535660221
HULTEP_clean,0.0004100042,0.192769866,0.377846829,1.732234484
HUMWIX_clean,0.0002715357,0.137339822,0.271432176,1.165496873
HUNCIE_clean,0.0003517215,0.153781918,0.307086026,1.459176253
HUPQIU_clean,0.0001245992,0.06009837,0.119648503,0.539084179
HUQGOR_clean,0.0002367914,0.128449455,0.255582744,1.164184795
HUQGUX_clean,0.0002475311,0.117030728,0.234538695,1.074352336
HUQHAE_clean,0.0002979625,0.127869316,0.251154745,1.147457457
HUQHEI_clean,0.0002187591,0.124535001,0.251147227,1.122758219
HUQHIM_clean,0.0002459923,0.12701792,0.251480253,1.158842308
HUQHOS_clean,0.0002487746,0.123233685,0.240885992,1.103018219
HUQHUY_clean,0.0002735303,0.125841144,0.25318001,1.167396632
HURFEH_clean,0.0003646542,0.166212842,0.319587987,1.165919585
HURFIL_clean,0.0004082592,0.176600034,0.332971799,1.229892878
HURFOR_clean,0.0003319499,0.155855808,0.304098012,1.145219325
HURFUX_clean,0.0003317391,0.170359364,0.324047839,1.223837586
HURGAE_clean,0.0004246043,0.190618234,0.363959924,1.300182169
HURGEH_clean,0.0001115862,0.057498191,0.112590427,0.555914379
HURGUX_clean,0.0002475875,0.135132318,0.254646758,0.891377514
HURGUX01_clean,0.0002995503,0.131773076,0.249890634,0.900981462
HUVHOX_clean,0.0003167503,0.155628596,0.300993074,1.113280335
HUVNAP_clean,0.0001174164,0.061616842,0.125762454,0.558112924
HUWHOY_clean,0.0003265621,0.146570542,0.293068515,1.270976745
HUWLUI_clean,0.0001752021,0.080450273,0.160695673,0.736432465
HUWPIA_clean,0.0003884774,0.201947318,0.385518131,1.440169567
HUWSUN_clean,0.0004248393,0.189249882,0.369850677,1.613124891
HUXHUF_clean,0.0001553113,0.089403852,0.175651556,0.779335562
HUYFAJ_clean,0.000188419,0.089908399,0.181593075,0.833512473
HUYJOA_clean,0.0002642829,0.106860185,0.210548975,0.957028165
HUYJUG_clean,0.0001291801,0.066011038,0.130503189,0.598337805
HUYKAN_clean,0.0001318997,0.067437458,0.130333215,0.585328688
HUYKER_clean,8.36599e-05,0.040605878,0.082052758,0.393404115
HUYKIV_clean,9.06081e-05,0.064990149,0.132819351,0.618539018
HUYKOB_clean,9.40966e-05,0.053669305,0.107197464,0.505508562
HUYKUH_clean,6.32958e-05,0.035726602,0.070640353,0.345183182
HUZFEO_clean,0.000643405,0.296431689,0.545792484,1.922048425
HUZSOL_clean,0.0002193277,0.097452572,0.191963212,0.808357408
HUZSUR_clean,0.000274395,0.12794427,0.249206514,1.036806417
HUZXAD_clean,0.0002134799,0.1091400939999999,0.213220714,0.994510021
HUZXEH_clean,0.000236399,0.125113818,0.248276215,1.127683676
HUZXIL_clean,0.0002732099,0.129611669,0.257106696,1.17182821
HUZXOR_clean,0.0002274594,0.11573575,0.227158576,1.037794561
HUZXUX_clean,0.0002447972,0.122986123,0.243491634,1.077256004
HUZYAE_clean,0.0003544005,0.16269354,0.32073662,1.35086161
HUZYEI_clean,0.0002027446,0.109000742,0.215692678,0.9926376
HUZYIM_clean,0.0003165319,0.150514727,0.298204724,1.240970997
IBABOF_clean,0.000195825,0.108752363,0.21165019,0.901652854
IBABOF01_clean,0.0002488873,0.106987411,0.210035581,0.89522095
IBABUL_clean,0.0002299365,0.111885563,0.21970681,0.944765939
IBACAS_clean,0.0002324632,0.113036509,0.221946795,0.935104818
IBAPOS_clean,0.0002676966,0.134413141,0.26597249,1.226762436
IBAQAF_clean,0.0002697094,0.142735098,0.278896644,1.284772807
IBAQEJ_clean,0.0002393035,0.133751142,0.265416925,1.239394528
IBARUA_clean,2.75305e-05,0.011713156,0.023673028,0.113173529
IBASAH_clean,3.29418e-05,0.011785712,0.023619243,0.111947794
IBICAZ_clean,5.6347e-05,0.0292576,0.057821005,0.284579236
IBICED_clean,6.30307e-05,0.030459605,0.059703899,0.294763257
IBICIH_clean,3.83159e-05,0.029320708,0.057811989,0.286677597
IBICON_clean,5.71216e-05,0.030567939,0.061175273,0.297648883
IBIRES_clean,0.000174342,0.087547062,0.173058475,0.691817138
IBITUK_clean,0.0001108248,0.058267087,0.115506179,0.504043868
IBIYOI_ion_b,0.0001709642,0.071698874,0.135894117,0.492581846
IBIYUO_clean,0.0001622917,0.075923107,0.144421957,0.480019401
IBOZIK_clean,0.0001934521,0.086404531,0.17184425,0.806976934
IBUBAL_clean,8.48617e-05,0.039149073,0.077421705,0.371107223
IBUBIT_clean,0.0001030579,0.058441471,0.118827683,0.557306661
IBUDOZ_clean,0.0003060281,0.143344359,0.267222152,0.950664385
IBURAZ_clean,0.0003844761,0.18122489,0.341481935,1.221988926
IBUYAH_clean,2.4638e-05,0.015530439,0.030230769,0.136034668
ic025743v_s1_clean,0.0001182415,0.04915422,0.098484247,0.473907109
ic034943jsi20030807_040506_clean,0.0001709723,0.078030838,0.148809678,0.594161125
ic050064gsi20050115_040515_clean,0.0002260426,0.108582627,0.215619945,0.968538951
ic051810ksi20060220_094504_clean,0.0001517278,0.065403768,0.128308566,0.599909753
ic0520162si20051122_054836_clean,9.26848e-05,0.040476649,0.079787421,0.332624459
ic060030osi20060309_091447_clean,0.0001654506,0.07877541,0.155955268,0.706367617
ic060608urom20060410_101638_clean,0.0004300523,0.201616357,0.376871809,1.227444968
ic070274o-file006_clean,0.0001980569,0.120180427,0.240130205,1.110329555
ic100188w_si_002_clean,9.00412e-05,0.053735871,0.106045115,0.433668694
ic1010083_si_002_clean,0.0003643823,0.17324549,0.312698481,1.103257327
ic101935f_si_002_auto,0.0002523683,0.125779848,0.249702718,1.198548437
ic102347b_si_001_clean,0.0001840991,0.111650911,0.220316291,1.013604648
ic200054b_si_002_clean,0.0010790064,0.489154,0.825961226,2.25314087
ic2017598_si_001_clean_h,0.0001461077,0.085724623,0.164091101,0.822257501
ic202626c_si_002_clean,0.000247957,0.127571027,0.252599783,1.0518108
ic202769e_si_002_clean,6.83871e-05,0.04172777,0.081015538,0.351207978
ic300665a_si_002_clean,0.0001648035,0.090980686,0.176829573,0.724847892
ic3019502_si_002_clean,0.0003332801,0.160186998,0.312755792,1.431070509
ic302758g_si_002_clean,0.0004022226,0.199175347,0.373783466,1.206446189
ic400607w_si_001_clean,0.0001157187,0.058160994,0.114388915,0.539670432
ic402058f_si_002_clean,0.0002236636,0.10954084,0.212844661,0.805773637
ic402058f_si_003_clean,0.0002763843,0.136182368,0.266976042,1.039029198
ic402058f_si_004_clean,0.0002620059,0.117974555,0.224039023,0.916832194
ic402058f_si_005_clean,0.0002659999,0.109363107,0.210874424,0.789315192
ic402614w_si_002_clean,0.0008471013,0.379968106,0.685901883,2.261351628
ic402692p_si_002_clean,0.0002498821,0.110909101,0.219445161,0.922920428
ic402692p_si_003_clean,0.0002578039,0.117225046,0.237155705,0.966853811
ic402692p_si_004_clean,0.0001774618,0.099999748,0.196958756,0.89536325
ic402692p_si_005_clean,0.0001945458,0.085294186,0.169607329,0.775281514
ic403134c_si_002_clean,0.0003695331,0.187249238,0.360079509,1.353499283
ic5008457_si_002_clean,0.0002739961,0.147172284,0.292479939,1.272874402
ic5011133_si_002_clean,0.0001600784,0.079420125,0.159121834,0.721483203
ic5011133_si_003_clean,0.0001357305,0.077131481,0.152459311,0.731201215
ic5011133_si_004_clean,0.0001367796,0.0713347,0.14606402,0.682186122
ic501477u_si_002_clean,0.0002628253,0.118122688,0.234820585,1.11945601
ic501801f_si_002_clean,0.000200425,0.089018157,0.175652828,0.796590971
ic501801f_si_003_clean,0.0001520263,0.072143877,0.143472002,0.674045505
ic501849g_si_002_clean,0.0001251404,0.07141171,0.140588273,0.646291005
ic5021302_si_002_clean,0.0002700918,0.137924046,0.26905866,1.165354792
ic502254c_si_002_clean,0.0001692613,0.087711213,0.174474562,0.823459677
ic502478u_si_003_clean,3.46684e-05,0.018159324,0.035882816,0.16957419
ic502488c_si_002_clean,0.0004043048,0.197362374,0.377512913,1.435961827
ic502643m_si_003_clean,0.0002238286,0.119379364,0.239623675,1.108050429
ic502643m_si_006_clean,0.0002560503,0.11587194,0.229377845,1.052398026
ic502643m_si_007_clean,0.0002511113,0.123871951,0.24393195,1.126139331
ic502643m_si_008_clean,0.0002961547,0.14142662,0.279211126,1.201585937
ic502643m_si_009_clean,0.0002932584,0.119143236,0.238145868,1.113847447
ic502643m_si_010_clean,0.0002578836,0.115599277,0.230639146,1.097508752
ic502643m_si_011_clean,0.0003203975,0.156426814,0.311724954,1.436232912
ic502725y_si_004_clean,8.64966e-05,0.041888758,0.082261607,0.385540913
ic502730y_si_002_clean,0.0001182025,0.059375062,0.117876322,0.553211646
