Adsorbent,CO2_20C_0.5bar,CO2_20C_1bar,CO2_20C_5bar
MABCUQ_clean,0.467397873,0.849182806,2.543375023
MABJUV_clean,0.753204512,1.026691886,1.613398155
MABJUV01_clean,0.7099923,0.962985244,1.56976044
MABKEG_clean,0.336344065,0.51961392,1.20829477
MABKIK_clean,0.351361997,0.591551691,1.289120456
MABKIK01_clean,2.117059591,2.774909316,3.360106507
MABLAD_clean,2.506338442,2.744745167,3.358196719
MACHIJ_clean,5.90583228,6.75879247,8.549558279
MADVUJ_clean,0.856484139,1.15127529,1.660452743
MADWAQ_clean,0.92130895,1.284783222,1.89672532
MAFFUW_clean,12.75334466,13.08789545,13.95210646
MAFJIO_clean,17.56200649,18.36237003,20.08710907
MAFLUD_clean,6.184141199,6.282326367,6.787078613
MAFMAK01_clean,6.614677419,6.9053495,7.443296903
MAGBAZ_clean,12.45308779,13.20771301,14.31720754
MAGBON_clean,8.727319991,9.90340897,12.52738628
MAGNEQ_clean,8.458729086,10.12240746,12.58296226
MAGNEQ01_clean,8.62221729,10.18002726,12.60189228
MAHCEG_clean,19.80373728,21.50498446,26.02909922
MAHCIK_clean,19.71640039,21.15494304,25.30582118
MAHCOQ_clean,20.02917391,21.74870795,26.25073917
MAHTAR_clean,4.564117098,4.567035098,4.581487018
MAHTAR01_clean,4.564145277,4.566386966,4.588486837
MAJHUC_clean,2.827179642,2.986451652,3.412017805
MAJJUF_clean,18.40631071,19.4290699,21.74865698
MAJKAM_clean,8.835189437,9.239963125,9.829323802
MAKHAJ_clean,7.935352251,8.31186221,8.738619062
MAKRAU_clean,6.898130774,7.155319982,7.696519843
MAKRIC_clean,6.157163825,6.533794976,7.091386327
MAKXAZ_clean,2.541944962,2.581040961,2.781407956
MALFUD_clean,9.380103874,11.33646357,14.13704734
MALROJ_clean,10.13622483,10.34877103,11.15217835
MALRUM_clean,1.707217773,2.241466688,3.37519228
MALRUP_clean,10.35700222,10.59013327,11.48984871
MALSAW_clean,10.41625004,10.6131136,11.48731304
MALSEA_clean,10.47172928,10.65192331,11.4712327
MALSIE_clean,10.45757797,10.62944925,11.4373634
MALSOK_clean,10.40360879,10.59679104,11.41294067
MANLOD_manual,0.568720523,1.147129709,6.15260626
MAPFIS_clean,6.230724626,6.716078482,7.387832881
MAQBEO_clean,10.91029399,11.43178949,12.194764
MAQBIS_clean,13.28382195,13.6676172,14.52352272
MAQMEZ_clean,5.040584681,5.209433779,5.948171667
MAQRAA_clean,4.257649121,5.178332546,7.152509614
MARPOL_clean,0.294097542,0.532603713,1.52802587
MARXEK_clean,3.180608763,3.835533849,4.980673105
MASMIC_clean,0.636481432,1.296688637,8.392797052
MATTOR_clean,4.044215825,4.090790378,4.259173045
MATTUX_clean,7.102720886,7.706527979,8.799015907
MATWUC_clean,8.148206134,9.037982173,11.33541967
MATXAJ_clean,16.14576275,17.52433757,21.49799791
MAVNUU_manual,7.694390291,8.068691062,8.649353345
MAVRAE_clean,15.41128068,16.18838905,19.06551714
MAWTUC_clean,3.045042903,4.231515997,6.380414174
MAWVAK_clean,4.002571579,4.718482337,6.663684675
MAYKOO_clean,12.57533426,14.19666478,19.15341237
MAZSOX_clean,5.339596339,5.750165321,6.102516499
MAZSUD_clean,6.152848856,6.252041148,6.729384472
MECWIB_clean,1.606070475,2.797950058,5.549231623
MECWOH_clean,5.553144029,5.544070233,6.306800739
MEFJOY_clean,10.50426064,10.93895495,11.45747383
MEFJUE_clean,12.90856436,12.90171819,12.91588657
MEFYUT_clean,5.125829108,5.574208311,6.611523242
MEFZUU_manual,12.97777093,13.26482702,14.27140065
MEGBAD_clean,13.81235308,14.10287029,14.88658006
MEGBEH_manual,11.46145566,11.81815197,12.87295337
MEGFIN_clean,4.755662056,5.561505182,6.749969328
MEHMET_clean,19.52317693,21.73739589,27.8765716
MEJMOE_clean,21.79077348,24.14523281,27.81468054
MEJQEZ_clean,3.338993125,3.584011825,4.399078824
MEJQID_clean,3.420004787,3.842097132,5.074100437
MEJQOJ_clean,3.424874199,3.789822611,4.973552831
MEJZIM_clean,1.414055666,1.61116617,1.974818987
MEKDUC_clean,2.740517756,2.821964931,3.110548232
MEMGAN_clean,5.902870612,6.414643576,7.425355661
METYIU_clean,4.143683695,4.533284057,4.988482925
MEXDEY_clean,0.334757868,0.52543016,0.928998473
MIBMER_clean,13.02228401,14.46911997,17.39684941
MICDEJ_clean,5.692293151,5.98295223,7.128667772
MIDCAF_clean,8.661526588,9.547249722,11.38479786
MIDSUP_clean,7.308493006,8.282012084,12.03119493
MIDSUP01_clean,6.970994866,7.78737364,11.94003159
MIFGEP_clean,9.889629251,10.20393504,10.94248727
MIFGEP01_clean,9.963166877,10.11009667,10.827849
MIFKUJ_clean,9.846281174,10.25664043,11.25754638
MIFLIY_clean,11.45979189,11.99922294,14.07149496
MIFPUO_clean,0.697807668,1.104369668,2.240154341
MIFQOJ_clean,0.631242874,1.014107403,2.164594785
MIJHOD_clean,3.68623934,3.872511956,4.59768878
MIJMAU_clean,0.341548346,0.679134185,2.601933172
MILQIJ_clean,4.889293932,4.912022761,4.923139923
MILROQ_clean,9.109341851,10.33897023,13.92310539
MIMFOF_clean,3.006654696,3.222842263,3.484199161
MIMKIE_clean,7.520578732,7.63003674,7.741085208
MIMSIM_clean,3.536687502,3.84696598,4.718320462
MIMSOS_clean,3.995249939,4.439972569,5.202694886
MIMSUY_clean,4.388007806,4.610427956,5.405160555
MIMVEJ_clean,4.782474411,4.822106665,4.838821129
MINVOU_clean,4.703232892,5.011726121,6.912543943
MINVOU01_clean,4.655345615,5.004521016,6.722136616
MINVUA_SL,0.727817639,1.573683141,6.104321717
MINVUA01_SL,0.596772108,1.181434863,5.725651999
MIPHEA_clean,8.92804274,9.790243087,12.60856705
MIQLII_clean,8.743525057,8.934852255,9.518958294
MISQIQ_clean,1.470813633,1.701293608,2.040163603
MISQIQ01_clean,1.450499462,1.696332615,2.012673217
MISQIQ02_clean,1.440739658,1.709212841,2.03579099
MISQIQ03_clean,1.406551742,1.695393471,2.066121124
MISQIQ04_clean,1.449591748,1.689420416,2.022883106
MISQIQ05_clean,1.445358686,1.714550999,2.027532307
MISQIQ06_clean,1.441541765,1.716851713,2.021493877
MISQIQ07_clean,1.456387026,1.693862176,2.019130302
MITGOL_clean,2.405094068,2.758033491,3.21164985
MITSAK_clean,8.680155789,9.247742767,10.48734308
MITSUE_clean,10.91777209,11.22832308,12.07250558
MIVFEE_clean,0.594423227,0.988863161,2.612304381
MIVFOO_clean,0.608145853,1.0843012,3.276534336
MIXBAY_clean,13.69945186,14.91118536,19.11731806
MIXBEC_clean,13.26168465,13.62540346,15.27310736
MIXBIG_auto,16.25600092,17.5558877,19.85649387
MIXYID_clean,6.09884911,7.293947413,9.382159069
MIXZOK_clean,14.94617725,19.21179968,32.44317783
MIZKAI_clean,6.828352007,6.931984404,7.160169577
MIZZOM_clean,5.509066209,5.508944742,5.509066209
MOCKAR_clean,14.5973485,14.66024695,16.67420142
MOCKEV_clean,13.96322149,14.21026343,15.2865309
MODMIB_clean,0.160638861,0.320444652,1.455727436
MODNOI_ion_b,0.183972664,0.34550708,1.256519256
MODNUO_ion_b,0.17792885,0.33605501,1.228071774
MOFBIU_clean,2.087978525,2.400906355,2.756947654
MOFKUO_clean,0.402304193,0.820680216,4.37910551
MOFLAV_clean,0.343042001,0.680434933,3.609471117
MOKVOZ_clean,13.38570795,14.93419123,20.45648298
MOLKAB_clean,7.143458924,7.139436637,7.354203983
MOLQEL_clean,15.31206368,15.46240187,15.99673709
MOMRIR_clean,3.915492889,3.956032905,4.051106295
MOPKEJ_clean,3.806769651,4.320484113,5.287521841
MOPQIT_clean,2.916092938,2.916710411,2.926061587
MORFEG_clean,1.902676634,2.025063523,2.333838743
MORZID_clean,2.606877562,2.719577963,3.0262815
MOSDUT_clean,1.248442916,2.132167572,4.582002615
MOTMAK_clean,3.438378433,4.421526928,6.164123699
MOXBOS_clean,6.582435943,7.040450593,7.681514442
MOXKAN_clean,0.76529797,1.173925242,2.072527592
MOXNIY_clean,5.251586038,5.334550513,5.354897335
MOXNUJ_clean,7.363627588,8.338433276,10.80392507
MOXNUK_clean,3.541732229,3.513602845,3.631744079
MOXPAR_clean,6.258235108,6.297530791,6.292376625
MOXPUL_clean,5.78295962,6.266726007,8.309532343
MOYMET_clean,7.114699468,7.511239395,8.385070536
MOYMUJ_clean,3.828784461,3.993643721,4.477913486
MOYNIY_clean,1.88696813,2.099990701,2.544858302
MOYTUR_clean,2.982657513,3.302679285,3.993501271
MOYYEF_clean,9.002699115,9.81923141,11.65874421
MOYYIJ_clean,12.199714,12.83472241,15.45728487
MUBZOA_auto,15.47961861,17.73284958,23.05498704
MUBZUG_auto,15.26237905,17.25552248,21.95837937
MUDLON_clean,11.11355672,11.95736798,16.36494622
MUDTAH_clean,15.31603253,16.63288089,19.75007025
MUDTEL_clean,15.57384329,16.39839084,19.90525881
MUFZIY_clean,5.218325863,5.426716572,5.7613768
MUGHED_clean,4.687730998,5.170032699,5.901023906
MUGQAI_clean,0.980052054,1.082779323,1.215552099
MUHNAG_clean,2.501124789,2.563629361,2.791824184
MUHNUA_clean,1.053716024,1.745891392,3.03317771
MUHPAI_clean,0.906486483,1.152310198,1.485773657
MUJRIT_clean,4.442720543,4.632985397,5.270942638
MUKQUG_clean,15.13507044,16.01873865,17.83214684
MUKRAN_clean,10.61794046,10.72561098,10.69521092
MULQOA_clean,7.880341433,8.310874618,9.636614113
MULXUO_clean,6.135560421,6.179516899,6.336326883
MUMYAW_clean,0.089323444,0.163490308,0.463468528
MUNDAC_clean,6.362920686,6.875724872,8.80154886
MUNDEG_clean,9.964043037,11.16784432,14.80361219
MUNDOQ_clean,10.31686275,11.54082403,14.8075132
MUNNUF_clean,7.371877689,8.277030555,9.877801208
MUNPAN_clean,8.403151079,9.262639463,11.35133702
MUNPER_clean,8.283029668,9.234241431,10.58250912
MUPTAU_clean,1.677812802,2.410998556,3.837814111
MUQSAU_clean,2.586963551,3.105610328,4.521700081
MURCAD_clean,7.764320056,7.764325425,8.271726443
MURCOR_clean,1.927287535,2.067167213,2.90131521
MURFIQ_clean,0.210763743,0.447931634,2.037883996
MURTUO_clean,0.131364224,0.251139044,0.962135306
MUSCAG_clean,0.033242478,0.065351819,0.305638043
MUSCIN_clean,6.258130511,7.050330539,9.200505393
MUSSIE_clean,6.102648162,6.581038576,7.5746429
MUTCEL_clean,7.770747171,8.001319887,8.336081563
MUTDEM_clean,0.908680454,1.820374724,6.07846848
MUTDIQ_clean,0.658237803,1.334295254,5.822613743
MUTVUT_clean,1.448891438,1.613855451,1.725587327
MUVGOA_clean,4.080395258,4.994878146,6.477897017
MUVGUG_clean,4.193902489,5.083648112,6.568238933
MUVHAN_clean,4.196138053,5.154284436,6.655236322
MUVHER_clean,4.180771307,5.135094743,6.624963612
MUVJAP_clean,2.126368909,2.622721618,3.345887581
MUVJIX_clean,1.190160262,1.600937366,2.280746697
MUVLUM_clean,7.585083232,8.521835924,10.00297922
MUVROM_clean,3.032667928,3.122655526,3.269365238
MUWQEB_clean,1.122322892,2.062097279,6.409892876
MUWRON_clean,16.61558821,17.70697942,19.82542928
MUZKAV_clean,8.66564815,10.92366875,18.75264234
MUZVUA_clean,6.131518369,6.677008974,8.346706544
NABMUA_clean,5.640121325,6.813495402,8.806898968
NABMUA01_clean,5.597576546,6.756309509,8.671675203
NACVUI_clean,4.144161652,4.289137637,4.945815252
NACYAU_clean,11.7832781,14.00485894,19.39389868
NACYOG_clean,4.249105653,4.576569407,5.245213767
NACYUM_clean,4.187912113,4.276590377,4.89528582
NAFSOF_clean,17.64634443,20.60865426,29.24658175
NAGBUU_clean,1.394565882,1.590601651,1.873143048
NAGQET_clean,1.496729853,2.094361058,3.557182962
NAGQOD_clean,0.391175869,0.793166487,2.585920539
NAHFIO_clean,3.793717207,3.974232918,4.714813277
NAHHAI_clean,2.346926948,2.537491562,3.118524268
NAHHOW_clean,16.25890492,17.33953336,19.67453256
NAHNES_clean,13.39507497,15.18553425,21.23488616
NAJQUN_clean,5.836712374,6.319430063,7.162553922
NAJTEA_clean,8.381987487,8.796781728,9.390600238
NAKLIW_clean,7.609600501,7.957558225,8.745836211
NALWOO_clean,7.241477162,8.220212559,9.676724363
NAMDUD_clean,7.62356373,8.046764588,9.844392599
NANPUN_clean,0.19122914,0.369844163,1.900950512
NANTII_clean,15.97960236,17.43196751,20.72506731
NANYUX03_clean,8.052203104,8.722412893,11.00431395
NAPNEA_clean,8.711682002,8.795374094,9.210338946
NAPZOV_clean,2.765586218,3.097033449,3.378525723
NAQLAT_clean,5.734572662,5.749115364,5.757797342
NASREH_clean,13.65297007,13.98739378,14.70041434
NASRIL_clean,13.68587636,13.88203748,15.15767541
NASROR_clean,16.41003815,16.84673277,18.14278358
NATFAS_clean,5.354384823,5.59721222,6.22670989
NATHUO_clean,3.93793895,4.017441066,4.337974211
NATKIF_clean,11.76610916,14.29222424,23.08830684
NATKOL_clean,9.46670374,10.46429545,14.1582337
NAVJAW_clean,3.650984548,4.926693926,6.171473864
NAVJAW01_clean,2.803894018,4.237133755,5.989029706
NAVLIG_clean,1.534802119,1.973886534,2.748814614
NAWDUN_clean,10.69796063,11.34945681,13.30770767
NAWKII_clean,11.55067731,11.94108107,12.07658679
NAWWUG_clean,6.823377234,7.100226585,7.814716916
NAWXER_clean,16.76689264,17.68985352,20.87239788
NAXKOO_clean,1.395560504,2.847000614,6.33740231
NAXLII_clean,2.40208636,2.88092595,3.740566843
NAYGUR_clean,0.505292488,0.97674528,4.998646882
NAYHAY_clean,8.762414684,9.226129107,10.60655788
NAYMOQ_clean,2.363087809,2.364238711,2.441655272
NAYNIK_clean,0.063755298,0.12707649,0.577507424
NAYPIM_clean,4.290975791,4.677728513,5.223669786
NAYZOE_clean,20.25381127,21.64081924,25.21562644
nchem.2258-s3_clean,12.53283109,14.42243106,22.12018775
ncomms11831_ncomms11831-s2_clean,0.614081358,0.776581148,1.064181686
ncomms11831_ncomms11831-s3_clean,0.599448441,0.762617764,1.042685053
ncomms7350-s2_clean,0.544720507,1.03352407,2.661105714
NEBNOZ_clean,3.958553686,4.250124261,5.064161064
NEDVUP_clean,8.27238555,9.807360064,12.79597042
NEDWAW_clean,10.39428611,11.72059965,14.67494138
NEDWEA_clean,9.102152485,10.50891628,12.69289895
NEDWIE_clean,14.17827586,15.34553873,17.5696878
NEDXOL_clean,1.302297157,1.946816696,3.525481663
NEFZOO_clean,4.892119111,5.670033111,6.901264485
NEGZUW_clean,8.672404305,8.827741828,9.392808566
NEHGEO_clean,5.415319753,5.596117538,6.377708148
NEHGIS_clean,5.735868572,6.063819873,6.910095808
NEHMET_clean,7.736078895,7.97361158,8.72615946
NEHZIK_clean,4.573072708,4.79208589,5.361183411
NEJRUR_clean,4.87127951,5.380695073,5.842752668
NEJSAY_clean,5.070681062,5.295943139,5.722071729
NEJSEC_clean,4.293798934,4.505373284,4.90176261
NEJSOM_clean,5.017597561,5.395745628,6.073267269
NEKBEL_clean,0.15031212,0.304078377,1.244490234
NEKMUN_clean,4.589963624,4.941361343,5.490324526
NELVAC_clean,3.103238479,3.198913368,3.299646696
NELVEG_clean,2.676410676,2.835959028,3.097159742
NENHAQ_clean,12.81629174,13.65661689,16.11251325
NEPWIQ_clean,3.071306561,3.072566519,3.073825676
NERMON_clean,1.900043157,2.224300472,2.505110492
NERTAH_clean,3.526579142,3.704452556,4.119153045
NERVAJ_clean,5.375463187,5.523652066,6.120200718
NERVEN_clean,5.351964638,5.610636448,6.111976862
NETYIV_clean,0.641781118,1.246894618,5.709682561
NETYIV01_clean,0.7028503,1.352307756,5.874619612
NEVJEF_clean,3.34876739,3.567219311,4.113134831
NEVPOU_clean,1.9189556,2.579439425,4.024412733
NEVVAM_clean,1.873149677,1.897457293,2.117535085
NEVVAM01_clean,1.866178972,1.902460694,2.118044667
NEVVAM02_clean,1.869678872,1.894718985,2.081322677
NEVVEQ_clean,2.307751316,2.554050515,3.01332631
NEXVET_clean,25.36218615,27.99420332,31.92281397
NEXVUI_clean,3.498885602,3.654834492,4.284942696
NEXXEV_clean,5.84314705,6.344118436,8.237451756
NEXXIZ_clean,5.605577191,6.069713344,7.86844345
NEYVEU_clean,8.086367113,10.41066662,17.13575389
NEYYUN_clean,9.752807655,10.01474474,10.7657103
NEYZAU_clean,11.02050867,11.35543555,12.19006258
NIBHOW_clean,14.87499232,18.27247974,34.60795647
NIBHUC_clean,13.03686226,14.93306431,23.88413837
NIBJAK_clean,13.64423082,16.75188391,32.68768389
NIFTIH_clean,4.877152835,5.011604828,5.09458527
NIGBOW_clean,9.329361329,10.10867743,11.9023518
NIGDEO_clean,13.3246928,13.91744555,16.44049555
NIGDIS_clean,14.62818153,15.10807916,17.6262838
NIGFIT_clean,9.412996733,10.25080955,11.41387106
NIGGAM_clean,9.322039029,10.14992465,11.62182212
NIGGIU_clean,9.194257949,9.861881176,10.98685496
NIGNUO_clean,10.18434199,10.62606018,12.04436581
NIGPEA_clean,13.54391882,14.35792599,17.18810678
NIHBAI_clean,2.281585829,2.283359863,2.284713397
NIHBAI01_clean,2.281030451,2.283729586,2.284981565
NIHBAI02_clean,2.281747682,2.283778776,2.284580107
NIHBEM_clean,2.282180876,2.283001248,2.28411835
NIHBEM01_clean,2.283355103,2.284981565,2.283805752
NIHBEM02_clean,2.284981565,2.284824473,2.28499902
NIHBIQ_clean,2.284759414,2.284256401,2.285029169
NIHBIQ01_clean,2.297836173,2.310757427,2.348180347
NIHBIQ02_clean,3.362778807,3.438027693,3.517718012
NIHVUX_clean,2.566423471,2.626647312,2.792974427
NIJTOR_clean,3.1589085,3.177949252,3.346037088
NIJZOV_clean,1.750760943,1.944570827,2.686008845
NIKDAM_clean,3.40486393,3.630823125,5.152520895
NIKHAS_clean,5.59684201,5.603407283,5.669067843
NIKJIB_clean,7.300959943,7.372298673,7.662759143
NIKKIC_clean,6.243234762,6.273528784,6.361770839
NIKYOW_clean,2.272734699,2.27698889,2.282766403
NIKYOW01_clean,2.272894965,2.282614071,2.284789563
NIKYOW02_clean,2.280570281,2.281533465,2.284837167
NIKYUC_clean,2.284792737,2.284981565,2.283912067
NIKYUC01_clean,2.284868903,2.283946976,2.284981565
NIKYUC02_clean,2.28537033,2.287030115,2.290555968
NIKZAJ_clean,2.268512243,2.275248179,2.284045358
NIKZAJ01_clean,2.275392577,2.277663277,2.283566146
NIKZAJ02_clean,2.280968566,2.280819408,2.284767348
NIKZEN_clean,2.280784498,2.284981565,2.284921267
NIKZEN01_clean,2.284548371,2.284981565,2.284987912
NIKZEN02_clean,2.284668967,2.284811778,2.284991086
NIMPEG_clean,11.32900372,11.98175849,14.46723224
NIMPEG01_clean,14.31195403,15.56939685,18.05109468
NIMPOQ_clean,16.07493848,17.32402329,20.50688483
NIMQAC_clean,3.290298463,3.290619694,3.298336944
NIMXAK_clean,10.7345293,10.89889444,11.05561595
NIMXIS_clean,8.089661162,8.201651859,8.587958165
NINHOH_clean,0.134468657,0.270298414,1.392472362
NINVAI_clean,13.85154296,13.93790937,14.32116923
NIRFIE_clean,3.842694544,3.885191485,4.222274887
NIRGAY_clean,8.501753428,9.081044291,10.74474523
NIXFUX_clean,2.767111785,3.016874726,3.76094387
NIXGIM_clean,3.618319439,3.909901538,4.309137748
NIXKIQ_clean,11.9758642,12.5856289,14.21171806
NIYJAI_clean,1.937083182,2.623868705,3.785025107
NIYZIG_clean,11.85541692,12.72898953,14.19712164
NIZZAY_clean,1.122673922,1.968806043,5.375311222
NIZZEC_clean,1.03207724,1.877947349,5.494274256
NIZZIG_clean,1.001950541,1.845837132,5.413979623
NIZZOM_clean,0.991925644,1.797432837,5.417384454
NOBVOR_clean,6.636821623,7.006007728,7.796975145
NOBWUY_clean,7.486976995,7.885404267,9.311592826
NOCKOG_clean,7.865194043,8.191910892,9.534346313
NOCKUM_clean,5.383545525,5.875739949,7.36473884
NOCLOH_clean,3.992184622,4.017430103,4.184997049
NOCLOH01_clean,4.00245238,4.03752975,4.257099407
NOCLOH02_clean,4.007620283,4.042545006,4.27108401
NOCLOH03_clean,4.015342711,4.05623719,4.330321784
NOCLUN_clean,6.644175376,7.625065198,9.658164106
NOCYUB_clean,3.780578376,3.750469031,3.903230386
NOCZAI_clean,3.70769462,3.744545378,3.867999275
NOFDUI_clean,3.490805253,3.497445164,3.527545204
NOFQAB_clean,6.736122184,7.276409303,8.680292799
NOFQIK_clean,0.384403001,0.677502525,1.712454939
NOFQOQ_clean,0.697242967,1.116666816,2.027349804
NOGDAP_clean,4.675986869,5.471751743,6.62759922
NOHFOG_clean,5.064986797,5.133436272,5.140067608
NOHSIM_clean,6.732639462,7.224900829,7.665729813
NOHSIM01_clean,7.086457196,7.33599599,7.642909879
NOHSUA_clean,5.805213715,6.433460805,8.502368091
NOKLIJ_clean,4.721165639,5.632105193,6.302902889
NOKPEJ_clean,2.081851435,2.175266277,2.632695366
NOMPOW_clean,8.144651365,8.599919808,9.426200962
NOMQAJ01_clean,0.770572793,1.251179996,2.250913447
NOPJOT_clean,10.12429056,10.42189559,11.38956843
NOQKOV_clean,4.859832905,5.348916334,6.479841563
NOQKUB_clean,4.405479514,4.877205182,6.540567796
NORBUT_clean,0.187948682,0.233506502,0.314085496
NORPIV_clean,6.381069793,6.496243495,6.836926207
NOSTUM_clean,9.38281927,9.994513987,11.8936759
NOSTUM01_clean,9.479691255,10.09273441,12.02216695
NUBBAP_clean,17.27199573,17.31407388,17.783511
NUBPIL_clean,17.89916386,18.34429553,19.96530212
NUCBIY_clean,2.909871202,3.19889868,3.828441895
NUCCEV_clean,6.042975689,6.13647845,6.370978641
NUCPEI_clean,10.79159134,11.26956248,12.36345381
NUCPIM_clean,9.823766966,10.40603481,11.21872778
NUDLAA_clean,5.761747978,6.040363545,7.080608395
NUDLAB_clean,3.828311161,4.062554916,4.621925282
NUDLEF_clean,4.785015268,5.40466047,6.903448809
NUDLIJ_clean,2.322910017,2.380979729,2.786962532
NUDMAC_clean,2.465863006,2.643507539,3.462842765
NUDMEG_clean,2.830486817,3.146174701,4.121947938
NUDMOQ_clean,2.374676075,2.472584468,3.034631161
NUDMUW_clean,2.556559052,2.79035027,3.712000728
NUDNEH_clean,2.472500271,2.656558072,3.491452267
NUFBEX_clean,3.953639251,4.674975904,6.093983145
NUFBUN_clean,9.764686455,10.53586749,11.54384324
NUFCAU_clean,12.19218288,13.14951478,14.90473646
NUGRIR_clean,0.326637383,0.693758859,3.974493427
NUGROX_clean,0.404366434,0.86363792,4.207159699
NUHNUA_clean,1.641772994,2.850283577,5.960116432
NUHPAI_clean,1.71118918,2.979635118,5.982894957
NUHZAS_clean,2.280188536,2.280869941,2.287628203
NUJCEA_clean,0.10679823,0.196568286,0.660236554
NUJCIE_clean,0.106496527,0.20074453,0.669561708
NUMPAO_clean,5.475351319,7.00364208,10.78141116
NUNCEG_clean,14.97979932,15.39227408,16.1383832
NUNNUH_clean,17.49435674,17.89968615,19.45245755
NUNPAP_clean,17.48319956,18.02252107,19.25407702
NUNZUT_clean,3.580307968,4.581716811,6.114280504
NURMUJ_clean,8.73595507,9.008154235,9.592344969
NUSXEG_clean,21.38626858,22.55246938,25.08955707
NUTQAV_clean,15.61262975,16.69276103,20.05525379
NUVXOT_clean,11.8299548,12.5957499,14.93831453
NUVXUZ_clean,22.64423995,23.83885068,27.29434891
NUVYOT_clean,4.640436161,4.847525365,5.37225509
NUWPOM_clean,0.013488351,0.024717326,0.121456891
NUWVIM_clean,2.704732717,2.933039343,3.404719369
NUYNEC_clean,9.601895072,9.754841049,10.68668255
NUYQUU_clean,1.530452696,1.812954709,2.209990481
NUZCIV_clean,0.192757516,0.303408258,0.735309648
OBAHIL_clean,6.405954525,6.7534291,7.717754377
OBAHOR_clean,5.838266433,6.493085462,8.033325096
OBAHUX_clean,6.263068825,6.67428612,7.857299124
OBAJAF_clean,6.372302046,6.819277904,8.284156535
OBIBAF_clean,10.1966078,10.52165359,11.43944833
OBIBEJ_clean,6.621806473,7.524775813,9.62553708
OBIBOT_clean,7.19928023,7.45571523,7.981252108
OBOGUK_clean,15.262435,15.80829937,17.06969186
OBUBOC_manual,2.655221109,2.838761602,3.247919342
OBUFEX_clean,7.30828987,7.483281439,7.771514393
OBUFIB_SL,0.614509241,0.908574029,1.60852913
OCACUR_clean,8.311834961,8.639909326,9.839658741
OCAQOY_clean,2.036716015,2.390837742,2.9476944
OCAWAT_clean,5.604539222,5.699858016,5.843074561
OCILIY_clean,5.186958612,5.66548962,6.754543684
OCIMAR_clean,4.357684288,4.837742773,5.791310768
OCIMEV_clean,4.592912877,5.197728206,6.334089008
OCIMIZ_clean,4.240543233,4.906681742,6.149186874
OCIMOF_clean,4.484614096,5.192220586,6.284393154
OCIMUL_clean,4.586854495,5.17568847,6.229009177
OCINAS_clean,5.470026774,5.902190816,6.721235417
OCIZAD_clean,3.136660688,3.996309022,6.066941961
OCOKUP_clean,1.489176481,2.027933688,3.183234677
OCUMIL_clean,6.70175814,7.022482698,7.657599674
OCUMOR_clean,6.509258519,6.773475839,7.188433945
OCUMUX_clean,7.082204262,7.2540532,7.651525867
OCUNAC_manual,21.5336541,22.30052615,25.00972405
OCUNAE_clean,7.035269744,7.245083812,7.897911181
OCUPOS_clean,1.754315716,1.941798791,2.290817006
OCUPUY_clean,1.436981468,1.437544247,1.440206473
OCUSIP_clean,3.553696085,4.07473438,5.124399567
OCUTAI_clean,3.845178789,3.954027573,4.113262011
ODEZAB_clean,11.47997906,11.86964145,14.39840961
ODIVUU_clean,5.810332659,6.166423842,8.374856825
ODIXEG_clean,24.25589925,26.49205046,31.52265152
ODIXIK_clean,7.383886474,7.41510854,7.731872217
ODODES_clean,12.12483551,12.38200525,12.62014498
ODODIW_clean,13.65087091,14.02934706,14.61906661
ODODOC_clean,12.45306059,12.74396616,13.17294173
ODODUI_clean,22.72143601,24.6130072,28.34252624
ODOMIF_clean,7.016585665,7.024148495,7.055504099
ODOXEK_clean,0.293420714,0.377082424,0.496495607
ODUNEH_clean,10.49640093,11.00050615,12.21303631
OFAMUF_clean,0.505539627,0.765673716,1.268366598
OFEHAK_clean,5.728454672,5.823366225,6.347353624
OFOCUI_clean,17.45087472,17.80852934,18.59869995
OFODET_clean,3.537978242,4.147239819,5.51683154
OFUCAV_clean,3.327408988,3.328335461,3.330931407
OFUCEZ_clean,5.397438348,6.079594077,7.215398961
OFUYUL_SL,7.255301776,7.884755024,9.64906995
OGAGAF_clean,2.936406482,3.423878004,3.940755125
OGAGEJ_clean,4.235536753,4.66252572,6.460714806
OGAGIN_clean,3.425515277,3.74296171,4.016876267
OGAXUR_clean,4.247127014,4.928546118,6.437476933
OGEBAF01_clean,16.16230883,17.07166507,22.57926565
OGECOU_clean,3.668921178,4.726933613,5.909089132
OGIBUD_clean,7.038370873,6.869392203,7.433947834
OGIKAR_clean,7.520007486,8.24024851,9.744341865
OGOJAX_clean,10.05119211,10.72160798,12.70767704
OGOWAJ_clean,4.417521219,5.037639499,7.436843689
OGUPIQ_clean,1.119835286,1.289574495,1.903238818
OGUZIA_clean,0.954878673,1.222094894,1.66851058
OHAKEO_clean,2.524131254,2.857263878,3.897685405
OHAKIS_clean,3.598567426,4.075303708,5.027546847
OHAQAR_clean,5.04804769,6.380333833,10.32226617
OHIHET_clean,0.958695969,1.256873281,1.827935488
OHOMIH_clean,0.214130485,0.359276897,0.807640979
OJICUG_clean,15.76413363,16.97199904,20.4591416
OJIDAN_clean,7.419777905,7.93738642,9.554034672
OJIFAP_clean,3.708635639,3.9241065,4.593778292
OJIWAG_clean,6.759426758,6.977347838,7.426607853
OJIWEK_clean,3.911777065,4.095164252,4.617911639
