Adsorbent,CO2_10C_0.5bar,CO2_10C_1bar,CO2_10C_5bar
LUSJOZ_clean,-2022.0,-2022.0,-2022.0
LUSQOH_clean,-2022.0,-2022.0,-2022.0
LUSYEF_clean,-2022.0,-2022.0,-2022.0
LUTZEH_clean,-2022.0,-2022.0,-2022.0
LUVTAY_clean,-2022.0,-2022.0,-2022.0
LUWMIB_clean,-2022.0,-2022.0,-2022.0
LUXDUE_clean,-2022.0,-2022.0,-2022.0
LUXFOA_clean,-2022.0,-2022.0,-2022.0
LUXFUG_clean,-2022.0,-2022.0,-2022.0
LUYHAP_clean,-2022.0,-2022.0,-2022.0
LUYSOP_clean,-2022.0,-2022.0,-2022.0
LUZBOY_clean,-2022.0,-2022.0,-2022.0
LUZJAT_clean,-2022.0,-2022.0,-2022.0
MABCUQ_clean,-2022.0,-2022.0,-2022.0
MABJUV_clean,-2022.0,-2022.0,-2022.0
MABJUV01_clean,-2022.0,-2022.0,-2022.0
MABKEG_clean,-2022.0,-2022.0,-2022.0
MABKIK_clean,-2022.0,-2022.0,-2022.0
MABKIK01_clean,-2022.0,-2022.0,-2022.0
MABLAD_clean,-2022.0,-2022.0,-2022.0
MACHIJ_clean,-2022.0,-2022.0,-2022.0
MADVUJ_clean,-2022.0,-2022.0,-2022.0
MADWAQ_clean,-2022.0,-2022.0,-2022.0
MAFFUW_clean,-2022.0,-2022.0,-2022.0
MAFJIO_clean,-2022.0,-2022.0,-2022.0
MAFLUD_clean,-2022.0,-2022.0,-2022.0
MAFMAK01_clean,-2022.0,-2022.0,-2022.0
MAGBAZ_clean,-2022.0,-2022.0,-2022.0
MAGBON_clean,-2022.0,-2022.0,-2022.0
MAGNEQ_clean,-2022.0,-2022.0,-2022.0
MAGNEQ01_clean,-2022.0,-2022.0,-2022.0
MAHCEG_clean,-2022.0,-2022.0,-2022.0
MAHCIK_clean,-2022.0,-2022.0,-2022.0
MAHCOQ_clean,-2022.0,-2022.0,-2022.0
MAHTAR_clean,-2022.0,-2022.0,-2022.0
MAHTAR01_clean,-2022.0,-2022.0,-2022.0
MAJHUC_clean,-2022.0,-2022.0,-2022.0
MAJJUF_clean,-2022.0,-2022.0,-2022.0
MAJKAM_clean,-2022.0,-2022.0,-2022.0
MAKHAJ_clean,-2022.0,-2022.0,-2022.0
MAKRAU_clean,-2022.0,-2022.0,-2022.0
MAKRIC_clean,-2022.0,-2022.0,-2022.0
MAKXAZ_clean,-2022.0,-2022.0,-2022.0
MALFUD_clean,-2022.0,-2022.0,-2022.0
MALROJ_clean,-2022.0,-2022.0,-2022.0
MALRUM_clean,-2022.0,-2022.0,-2022.0
MALRUP_clean,-2022.0,-2022.0,-2022.0
MALSAW_clean,-2022.0,-2022.0,-2022.0
MALSEA_clean,-2022.0,-2022.0,-2022.0
MALSIE_clean,-2022.0,-2022.0,-2022.0
MALSOK_clean,-2022.0,-2022.0,-2022.0
MANLOD_manual,-2022.0,-2022.0,-2022.0
MAPFIS_clean,-2022.0,-2022.0,-2022.0
MAQBEO_clean,-2022.0,-2022.0,-2022.0
MAQBIS_clean,-2022.0,-2022.0,-2022.0
MAQMEZ_clean,-2022.0,-2022.0,-2022.0
MAQRAA_clean,-2022.0,-2022.0,-2022.0
MARPOL_clean,-2022.0,-2022.0,-2022.0
MARXEK_clean,-2022.0,-2022.0,-2022.0
MASMIC_clean,-2022.0,-2022.0,-2022.0
MATTOR_clean,-2022.0,-2022.0,-2022.0
MATTUX_clean,-2022.0,-2022.0,-2022.0
MATWUC_clean,-2022.0,-2022.0,-2022.0
MATXAJ_clean,-2022.0,-2022.0,-2022.0
MAVNUU_manual,-2022.0,-2022.0,-2022.0
MAVRAE_clean,-2022.0,-2022.0,-2022.0
MAWTUC_clean,-2022.0,-2022.0,-2022.0
MAWVAK_clean,-2022.0,-2022.0,-2022.0
MAYKOO_clean,-2022.0,-2022.0,-2022.0
MAZSOX_clean,-2022.0,-2022.0,-2022.0
MAZSUD_clean,-2022.0,-2022.0,-2022.0
MECWIB_clean,-2022.0,-2022.0,-2022.0
MECWOH_clean,-2022.0,-2022.0,-2022.0
MEFJOY_clean,-2022.0,-2022.0,-2022.0
MEFJUE_clean,-2022.0,-2022.0,-2022.0
MEFYUT_clean,-2022.0,-2022.0,-2022.0
MEFZUU_manual,-2022.0,-2022.0,-2022.0
MEGBAD_clean,-2022.0,-2022.0,-2022.0
MEGBEH_manual,-2022.0,-2022.0,-2022.0
MEGFIN_clean,-2022.0,-2022.0,-2022.0
MEHMET_clean,-2022.0,-2022.0,-2022.0
MEJMOE_clean,-2022.0,-2022.0,-2022.0
MEJQEZ_clean,-2022.0,-2022.0,-2022.0
MEJQID_clean,-2022.0,-2022.0,-2022.0
MEJQOJ_clean,-2022.0,-2022.0,-2022.0
MEJZIM_clean,-2022.0,-2022.0,-2022.0
MEKDUC_clean,-2022.0,-2022.0,-2022.0
MEMGAN_clean,-2022.0,-2022.0,-2022.0
METYIU_clean,-2022.0,-2022.0,-2022.0
MEXDEY_clean,-2022.0,-2022.0,-2022.0
MIBMER_clean,-2022.0,-2022.0,-2022.0
MICDEJ_clean,-2022.0,-2022.0,-2022.0
MIDCAF_clean,-2022.0,-2022.0,-2022.0
MIDSUP_clean,-2022.0,-2022.0,-2022.0
MIDSUP01_clean,-2022.0,-2022.0,-2022.0
MIFGEP_clean,-2022.0,-2022.0,-2022.0
MIFGEP01_clean,-2022.0,-2022.0,-2022.0
MIFKUJ_clean,-2022.0,-2022.0,-2022.0
MIFLIY_clean,-2022.0,-2022.0,-2022.0
MIFPUO_clean,-2022.0,-2022.0,-2022.0
MIFQOJ_clean,-2022.0,-2022.0,-2022.0
MIJHOD_clean,-2022.0,-2022.0,-2022.0
MIJMAU_clean,-2022.0,-2022.0,-2022.0
MILQIJ_clean,-2022.0,-2022.0,-2022.0
MILROQ_clean,-2022.0,-2022.0,-2022.0
MIMFOF_clean,-2022.0,-2022.0,-2022.0
MIMKIE_clean,-2022.0,-2022.0,-2022.0
MIMSIM_clean,-2022.0,-2022.0,-2022.0
MIMSOS_clean,-2022.0,-2022.0,-2022.0
MIMSUY_clean,-2022.0,-2022.0,-2022.0
MIMVEJ_clean,-2022.0,-2022.0,-2022.0
MINVOU_clean,-2022.0,-2022.0,-2022.0
MINVOU01_clean,-2022.0,-2022.0,-2022.0
MINVUA_SL,-2022.0,-2022.0,-2022.0
MINVUA01_SL,-2022.0,-2022.0,-2022.0
MIPHEA_clean,-2022.0,-2022.0,-2022.0
MIQLII_clean,-2022.0,-2022.0,-2022.0
MISQIQ_clean,-2022.0,-2022.0,-2022.0
MISQIQ01_clean,-2022.0,-2022.0,-2022.0
MISQIQ02_clean,-2022.0,-2022.0,-2022.0
MISQIQ03_clean,-2022.0,-2022.0,-2022.0
MISQIQ04_clean,-2022.0,-2022.0,-2022.0
MISQIQ05_clean,-2022.0,-2022.0,-2022.0
MISQIQ06_clean,-2022.0,-2022.0,-2022.0
MISQIQ07_clean,-2022.0,-2022.0,-2022.0
MITGOL_clean,-2022.0,-2022.0,-2022.0
MITSAK_clean,-2022.0,-2022.0,-2022.0
MITSUE_clean,-2022.0,-2022.0,-2022.0
MIVFEE_clean,-2022.0,-2022.0,-2022.0
MIVFOO_clean,-2022.0,-2022.0,-2022.0
MIXBAY_clean,-2022.0,-2022.0,-2022.0
MIXBEC_clean,-2022.0,-2022.0,-2022.0
MIXBIG_auto,-2022.0,-2022.0,-2022.0
MIXYID_clean,-2022.0,-2022.0,-2022.0
MIXZOK_clean,-2022.0,-2022.0,-2022.0
MIZKAI_clean,-2022.0,-2022.0,-2022.0
MIZZOM_clean,-2022.0,-2022.0,-2022.0
MOCKAR_clean,-2022.0,-2022.0,-2022.0
MOCKEV_clean,-2022.0,-2022.0,-2022.0
MODMIB_clean,-2022.0,-2022.0,-2022.0
MODNOI_ion_b,-2022.0,-2022.0,-2022.0
MODNUO_ion_b,-2022.0,-2022.0,-2022.0
MOFBIU_clean,-2022.0,-2022.0,-2022.0
MOFKUO_clean,-2022.0,-2022.0,-2022.0
MOFLAV_clean,-2022.0,-2022.0,-2022.0
MOKVOZ_clean,-2022.0,-2022.0,-2022.0
MOLKAB_clean,-2022.0,-2022.0,-2022.0
MOLQEL_clean,-2022.0,-2022.0,-2022.0
MOMRIR_clean,-2022.0,-2022.0,-2022.0
MOPKEJ_clean,-2022.0,-2022.0,-2022.0
MOPQIT_clean,-2022.0,-2022.0,-2022.0
MORFEG_clean,-2022.0,-2022.0,-2022.0
MORZID_clean,-2022.0,-2022.0,-2022.0
MOSDUT_clean,-2022.0,-2022.0,-2022.0
MOTMAK_clean,-2022.0,-2022.0,-2022.0
MOXBOS_clean,-2022.0,-2022.0,-2022.0
MOXKAN_clean,-2022.0,-2022.0,-2022.0
MOXNIY_clean,-2022.0,-2022.0,-2022.0
MOXNUJ_clean,-2022.0,-2022.0,-2022.0
MOXNUK_clean,-2022.0,-2022.0,-2022.0
MOXPAR_clean,-2022.0,-2022.0,-2022.0
MOXPUL_clean,-2022.0,-2022.0,-2022.0
MOYMET_clean,-2022.0,-2022.0,-2022.0
MOYMUJ_clean,-2022.0,-2022.0,-2022.0
MOYNIY_clean,-2022.0,-2022.0,-2022.0
MOYTUR_clean,-2022.0,-2022.0,-2022.0
MOYYEF_clean,-2022.0,-2022.0,-2022.0
MOYYIJ_clean,-2022.0,-2022.0,-2022.0
MUBZOA_auto,-2022.0,-2022.0,-2022.0
MUBZUG_auto,-2022.0,-2022.0,-2022.0
MUDLON_clean,-2022.0,-2022.0,-2022.0
MUDTAH_clean,-2022.0,-2022.0,-2022.0
MUDTEL_clean,-2022.0,-2022.0,-2022.0
MUFZIY_clean,-2022.0,-2022.0,-2022.0
MUGHED_clean,-2022.0,-2022.0,-2022.0
MUGQAI_clean,-2022.0,-2022.0,-2022.0
MUHNAG_clean,-2022.0,-2022.0,-2022.0
MUHNUA_clean,-2022.0,-2022.0,-2022.0
MUHPAI_clean,-2022.0,-2022.0,-2022.0
MUJRIT_clean,-2022.0,-2022.0,-2022.0
MUKQUG_clean,-2022.0,-2022.0,-2022.0
MUKRAN_clean,-2022.0,-2022.0,-2022.0
MULQOA_clean,-2022.0,-2022.0,-2022.0
MULXUO_clean,-2022.0,-2022.0,-2022.0
MUMYAW_clean,-2022.0,-2022.0,-2022.0
MUNDAC_clean,-2022.0,-2022.0,-2022.0
MUNDEG_clean,-2022.0,-2022.0,-2022.0
MUNDOQ_clean,-2022.0,-2022.0,-2022.0
MUNNUF_clean,-2022.0,-2022.0,-2022.0
MUNPAN_clean,-2022.0,-2022.0,-2022.0
MUNPER_clean,-2022.0,-2022.0,-2022.0
MUPTAU_clean,-2022.0,-2022.0,-2022.0
MUQSAU_clean,-2022.0,-2022.0,-2022.0
MURCAD_clean,-2022.0,-2022.0,-2022.0
MURCOR_clean,-2022.0,-2022.0,-2022.0
MURFIQ_clean,-2022.0,-2022.0,-2022.0
MURTUO_clean,-2022.0,-2022.0,-2022.0
MUSCAG_clean,-2022.0,-2022.0,-2022.0
MUSCIN_clean,-2022.0,-2022.0,-2022.0
MUSSIE_clean,-2022.0,-2022.0,-2022.0
MUTCEL_clean,-2022.0,-2022.0,-2022.0
MUTDEM_clean,-2022.0,-2022.0,-2022.0
MUTDIQ_clean,-2022.0,-2022.0,-2022.0
MUTVUT_clean,-2022.0,-2022.0,-2022.0
MUVGOA_clean,-2022.0,-2022.0,-2022.0
MUVGUG_clean,-2022.0,-2022.0,-2022.0
MUVHAN_clean,-2022.0,-2022.0,-2022.0
MUVHER_clean,-2022.0,-2022.0,-2022.0
MUVJAP_clean,-2022.0,-2022.0,-2022.0
MUVJIX_clean,-2022.0,-2022.0,-2022.0
MUVLUM_clean,-2022.0,-2022.0,-2022.0
MUVROM_clean,-2022.0,-2022.0,-2022.0
MUWQEB_clean,-2022.0,-2022.0,-2022.0
MUWRON_clean,-2022.0,-2022.0,-2022.0
MUZKAV_clean,-2022.0,-2022.0,-2022.0
MUZVUA_clean,-2022.0,-2022.0,-2022.0
NABMUA_clean,-2022.0,-2022.0,-2022.0
NABMUA01_clean,-2022.0,-2022.0,-2022.0
NACVUI_clean,-2022.0,-2022.0,-2022.0
NACYAU_clean,-2022.0,-2022.0,-2022.0
NACYOG_clean,-2022.0,-2022.0,-2022.0
NACYUM_clean,-2022.0,-2022.0,-2022.0
NAFSOF_clean,-2022.0,-2022.0,-2022.0
NAGBUU_clean,-2022.0,-2022.0,-2022.0
NAGQET_clean,-2022.0,-2022.0,-2022.0
NAGQOD_clean,-2022.0,-2022.0,-2022.0
NAHFIO_clean,-2022.0,-2022.0,-2022.0
NAHHAI_clean,-2022.0,-2022.0,-2022.0
NAHHOW_clean,-2022.0,-2022.0,-2022.0
NAHNES_clean,-2022.0,-2022.0,-2022.0
NAJQUN_clean,-2022.0,-2022.0,-2022.0
NAJTEA_clean,-2022.0,-2022.0,-2022.0
NAKLIW_clean,-2022.0,-2022.0,-2022.0
NALWOO_clean,-2022.0,-2022.0,-2022.0
NAMDUD_clean,-2022.0,-2022.0,-2022.0
NANPUN_clean,-2022.0,-2022.0,-2022.0
NANTII_clean,-2022.0,-2022.0,-2022.0
NANYUX03_clean,-2022.0,-2022.0,-2022.0
NAPNEA_clean,-2022.0,-2022.0,-2022.0
NAPZOV_clean,-2022.0,-2022.0,-2022.0
NAQLAT_clean,-2022.0,-2022.0,-2022.0
NASREH_clean,-2022.0,-2022.0,-2022.0
NASRIL_clean,-2022.0,-2022.0,-2022.0
NASROR_clean,-2022.0,-2022.0,-2022.0
NATFAS_clean,-2022.0,-2022.0,-2022.0
NATHUO_clean,-2022.0,-2022.0,-2022.0
NATKIF_clean,-2022.0,-2022.0,-2022.0
NATKOL_clean,-2022.0,-2022.0,-2022.0
NAVJAW_clean,-2022.0,-2022.0,-2022.0
NAVJAW01_clean,-2022.0,-2022.0,-2022.0
NAVLIG_clean,-2022.0,-2022.0,-2022.0
NAWDUN_clean,-2022.0,-2022.0,-2022.0
NAWKII_clean,-2022.0,-2022.0,-2022.0
NAWWUG_clean,-2022.0,-2022.0,-2022.0
NAWXER_clean,-2022.0,-2022.0,-2022.0
NAXKOO_clean,-2022.0,-2022.0,-2022.0
NAXLII_clean,-2022.0,-2022.0,-2022.0
NAYGUR_clean,-2022.0,-2022.0,-2022.0
NAYHAY_clean,-2022.0,-2022.0,-2022.0
NAYMOQ_clean,-2022.0,-2022.0,-2022.0
NAYNIK_clean,-2022.0,-2022.0,-2022.0
NAYPIM_clean,-2022.0,-2022.0,-2022.0
NAYZOE_clean,-2022.0,-2022.0,-2022.0
nchem.2258-s3_clean,-2022.0,-2022.0,-2022.0
ncomms11831_ncomms11831-s2_clean,-2022.0,-2022.0,-2022.0
ncomms11831_ncomms11831-s3_clean,-2022.0,-2022.0,-2022.0
ncomms7350-s2_clean,-2022.0,-2022.0,-2022.0
NEBNOZ_clean,-2022.0,-2022.0,-2022.0
NEDVUP_clean,-2022.0,-2022.0,-2022.0
NEDWAW_clean,-2022.0,-2022.0,-2022.0
NEDWEA_clean,-2022.0,-2022.0,-2022.0
NEDWIE_clean,-2022.0,-2022.0,-2022.0
NEDXOL_clean,-2022.0,-2022.0,-2022.0
NEFZOO_clean,-2022.0,-2022.0,-2022.0
NEGZUW_clean,-2022.0,-2022.0,-2022.0
NEHGEO_clean,-2022.0,-2022.0,-2022.0
NEHGIS_clean,-2022.0,-2022.0,-2022.0
NEHMET_clean,-2022.0,-2022.0,-2022.0
NEHZIK_clean,-2022.0,-2022.0,-2022.0
NEJRUR_clean,-2022.0,-2022.0,-2022.0
NEJSAY_clean,-2022.0,-2022.0,-2022.0
NEJSEC_clean,-2022.0,-2022.0,-2022.0
NEJSOM_clean,-2022.0,-2022.0,-2022.0
NEKBEL_clean,-2022.0,-2022.0,-2022.0
NEKMUN_clean,-2022.0,-2022.0,-2022.0
NELVAC_clean,-2022.0,-2022.0,-2022.0
NELVEG_clean,-2022.0,-2022.0,-2022.0
NENHAQ_clean,-2022.0,-2022.0,-2022.0
NEPWIQ_clean,-2022.0,-2022.0,-2022.0
NERMON_clean,-2022.0,-2022.0,-2022.0
NERTAH_clean,-2022.0,-2022.0,-2022.0
NERVAJ_clean,-2022.0,-2022.0,-2022.0
NERVEN_clean,-2022.0,-2022.0,-2022.0
NETYIV_clean,-2022.0,-2022.0,7.148395765
NETYIV01_clean,-2022.0,-2022.0,7.369382357
NEVJEF_clean,-2022.0,-2022.0,4.274972815
NEVPOU_clean,-2022.0,-2022.0,4.408479906
NEVVAM_clean,-2022.0,-2022.0,2.224110023
NEVVAM01_clean,-2022.0,-2022.0,2.234947517
NEVVAM02_clean,-2022.0,-2022.0,2.165979172
NEVVEQ_clean,-2022.0,-2022.0,3.183356423
NEXVET_clean,-2022.0,-2022.0,-2022.0
NEXVUI_clean,-2022.0,-2022.0,4.564217262
NEXXEV_clean,-2022.0,-2022.0,8.701084619
NEXXIZ_clean,-2022.0,-2022.0,8.430428362
NEYVEU_clean,-2022.0,-2022.0,18.68930737
NEYYUN_clean,-2022.0,-2022.0,11.0951398
NEYZAU_clean,-2022.0,-2022.0,12.50584007
NIBHOW_clean,-2022.0,-2022.0,38.5129321
NIBHUC_clean,-2022.0,-2022.0,26.45452406
NIBJAK_clean,-2022.0,-2022.0,37.47572715
NIFTIH_clean,-2022.0,-2022.0,5.119311272
NIGBOW_clean,-2022.0,-2022.0,12.62774921
NIGDEO_clean,-2022.0,-2022.0,17.24510134
NIGDIS_clean,-2022.0,-2022.0,18.74708877
NIGFIT_clean,-2022.0,-2022.0,11.84247695
NIGGAM_clean,-2022.0,-2022.0,11.72724296
NIGGIU_clean,-2022.0,-2022.0,11.42916959
NIGNUO_clean,-2022.0,-2022.0,12.52688903
NIGPEA_clean,-2022.0,-2022.0,18.03471666
NIHBAI_clean,-2022.0,-2022.0,2.284981565
NIHBAI01_clean,-2022.0,-2022.0,2.284981565
NIHBAI02_clean,-2022.0,-2022.0,2.283583601
NIHBEM_clean,-2022.0,-2022.0,2.284981565
NIHBEM01_clean,-2022.0,-2022.0,2.284981565
NIHBEM02_clean,-2022.0,-2022.0,2.284981565
NIHBIQ_clean,-2022.0,-2022.0,2.285111682
NIHBIQ01_clean,-2022.0,-2022.0,2.402824729
NIHBIQ02_clean,-2022.0,-2022.0,3.563481115
NIHVUX_clean,-2022.0,-2022.0,2.884539413
NIJTOR_clean,-2022.0,-2022.0,3.458361373
NIJZOV_clean,-2022.0,-2022.0,3.025137083
NIKDAM_clean,-2022.0,-2022.0,5.833255819
NIKHAS_clean,-2022.0,-2022.0,5.688614806
NIKJIB_clean,-2022.0,-2022.0,7.814516297
NIKKIC_clean,-2022.0,-2022.0,6.47496485
NIKYOW_clean,-2022.0,-2022.0,2.284981565
NIKYOW01_clean,-2022.0,-2022.0,2.284981565
NIKYOW02_clean,-2022.0,-2022.0,2.284981565
NIKYUC_clean,-2022.0,-2022.0,2.284981565
NIKYUC01_clean,-2022.0,-2022.0,2.284981565
NIKYUC02_clean,-2022.0,-2022.0,2.301211282
NIKZAJ_clean,-2022.0,-2022.0,2.284833994
NIKZAJ01_clean,-2022.0,-2022.0,2.283575667
NIKZAJ02_clean,-2022.0,-2022.0,2.283607403
NIKZEN_clean,-2022.0,-2022.0,2.284981565
NIKZEN01_clean,-2022.0,-2022.0,2.284891118
NIKZEN02_clean,-2022.0,-2022.0,2.285035516
NIMPEG_clean,-2022.0,-2022.0,15.0186814
NIMPEG01_clean,-2022.0,-2022.0,19.02820796
NIMPOQ_clean,-2022.0,-2022.0,21.43085559
NIMQAC_clean,-2022.0,-2022.0,3.303082167
NIMXAK_clean,-2022.0,-2022.0,11.07928366
NIMXIS_clean,-2022.0,-2022.0,8.729625305
NINHOH_clean,-2022.0,-2022.0,1.706197722
NINVAI_clean,-2022.0,-2022.0,14.48246066
NIRFIE_clean,-2022.0,-2022.0,4.354887574
NIRGAY_clean,-2022.0,-2022.0,11.34566929
NIXFUX_clean,-2022.0,-2022.0,3.962749
NIXGIM_clean,-2022.0,-2022.0,4.396549573
NIXKIQ_clean,-2022.0,-2022.0,14.7670359
NIYJAI_clean,-2022.0,-2022.0,4.060145555
NIYZIG_clean,-2022.0,-2022.0,14.71752236
NIZZAY_clean,-2022.0,-2022.0,6.160486202
NIZZEC_clean,-2022.0,-2022.0,6.306001256
NIZZIG_clean,-2022.0,-2022.0,6.208020198
NIZZOM_clean,-2022.0,-2022.0,6.24522647
NOBVOR_clean,-2022.0,-2022.0,8.033158306
NOBWUY_clean,-2022.0,-2022.0,9.782761238
NOCKOG_clean,-2022.0,8.600663997,10.3567765
NOCKUM_clean,-2022.0,6.462691501,7.82012173
NOCLOH_clean,-2022.0,4.037682396,4.237417238
NOCLOH01_clean,-2022.0,4.070893068,4.361787139
NOCLOH02_clean,-2022.0,4.083101088,4.355870718
NOCLOH03_clean,-2022.0,4.100421839,4.443967827
NOCLUN_clean,-2022.0,8.093680501,10.12133049
NOCYUB_clean,-2022.0,3.830119284,3.944583673
NOCZAI_clean,-2022.0,3.672590361,3.891572257
NOFDUI_clean,-2022.0,3.539227425,3.488419149
NOFQAB_clean,-2022.0,7.667498452,9.172394403
NOFQIK_clean,-2022.0,0.868171743,1.913226273
NOFQOQ_clean,-2022.0,1.366924013,2.186449912
NOGDAP_clean,-2022.0,5.93812032,6.894298016
NOHFOG_clean,-2022.0,5.089055697,5.270784743
NOHSIM_clean,-2022.0,7.446437821,7.712314574
NOHSIM01_clean,-2022.0,7.541231492,7.689802804
NOHSUA_clean,-2022.0,6.843955427,9.140198234
NOKLIJ_clean,-2022.0,6.004652269,6.373214847
NOKPEJ_clean,-2022.0,2.251816299,2.852663539
NOMPOW_clean,-2022.0,8.71776709,9.843696456
NOMQAJ01_clean,-2022.0,1.647896152,2.382893589
NOPJOT_clean,-2022.0,10.82030455,11.6762578
NOQKOV_clean,-2022.0,5.533782689,6.834425577
NOQKUB_clean,-2022.0,5.231747598,7.040600437
NORBUT_clean,-2022.0,0.269399389,0.318991494
NORPIV_clean,-2022.0,6.566186881,7.052229079
NOSTUM_clean,-2022.0,10.42953292,12.37684412
NOSTUM01_clean,-2022.0,10.50112005,12.49483355
NUBBAP_clean,-2022.0,17.46125106,17.87052921
NUBPIL_clean,-2022.0,18.65701068,20.59562648
NUCBIY_clean,-2022.0,3.327231746,4.255454125
NUCCEV_clean,-2022.0,6.171377248,6.542215865
NUCPEI_clean,-2022.0,11.62589221,12.63719039
NUCPIM_clean,-2022.0,10.64869779,11.57125136
NUDLAA_clean,-2022.0,6.29532426,7.422886544
NUDLAB_clean,-2022.0,4.288863027,4.801009025
NUDLEF_clean,-2022.0,5.987415405,7.24267233
NUDLIJ_clean,-2022.0,2.427975948,2.988716
NUDMAC_clean,-2022.0,2.791697422,3.767848751
NUDMEG_clean,-2022.0,3.453851162,4.352080558
NUDMOQ_clean,-2022.0,2.524657924,3.345936036
NUDMUW_clean,-2022.0,2.997444686,4.004404172
NUDNEH_clean,-2022.0,2.806782981,3.759735656
NUFBEX_clean,-2022.0,5.153048755,6.411760855
NUFBUN_clean,-2022.0,11.05247103,11.75471214
NUFCAU_clean,-2022.0,13.82723804,15.46746856
NUGRIR_clean,-2022.0,0.903263683,4.967624304
NUGROX_clean,-2022.0,1.132316025,5.087709249
NUHNUA_clean,-2022.0,3.642862317,6.469565131
NUHPAI_clean,-2022.0,3.752153359,6.491652249
NUHZAS_clean,-2022.0,2.28148843,2.289654613
NUJCEA_clean,-2022.0,0.252606726,0.777952131
NUJCIE_clean,-2022.0,0.2598,0.796454275
NUMPAO_clean,-2022.0,7.954624029,11.76406977
NUNCEG_clean,-2022.0,15.67662757,16.30334686
NUNNUH_clean,-2022.0,18.55743479,19.81655686
NUNPAP_clean,-2022.0,18.52617228,20.04667638
NUNZUT_clean,-2022.0,5.17132391,6.502818365
NURMUJ_clean,-2022.0,9.265335122,9.681819865
NUSXEG_clean,-2022.0,23.33166626,25.86227893
NUTQAV_clean,-2022.0,17.81752006,20.88961163
NUVXOT_clean,-2022.0,13.35897413,15.60186448
NUVXUZ_clean,-2022.0,24.897409,28.51489381
NUVYOT_clean,-2022.0,5.02587852,5.610867088
NUWPOM_clean,-2022.0,0.032481925,0.168348202
NUWVIM_clean,-2022.0,3.110941673,3.503678289
NUYNEC_clean,-2022.0,9.87862438,11.15608503
NUYQUU_clean,-2022.0,1.97755677,2.282908629
NUZCIV_clean,-2022.0,0.381194207,0.871374739
OBAHIL_clean,-2022.0,6.990772931,8.048217792
OBAHOR_clean,-2022.0,6.924736885,8.425406576
OBAHUX_clean,-2022.0,7.016347701,8.183189813
OBAJAF_clean,-2022.0,7.126486183,8.707860235
OBIBAF_clean,10.42130165,10.72814034,11.83561706
OBIBEJ_clean,7.225142862,8.017046388,10.25040031
OBIBOT_clean,7.388509863,7.547617787,7.760559946
OBOGUK_clean,15.55111713,16.16329086,18.00509171
OBUBOC_manual,2.853436574,2.944028249,3.371727599
OBUFEX_clean,7.530204645,7.582028323,7.859855513
OBUFIB_SL,0.820845724,1.127253471,1.770334926
OCACUR_clean,8.612026609,9.034771996,10.24795984
OCAQOY_clean,2.332936394,2.618844164,3.045329712
OCAWAT_clean,5.694160655,5.75572249,5.917258424
OCILIY_clean,5.505342484,6.011935288,7.043375159
OCIMAR_clean,4.741359428,5.213984941,5.920279321
OCIMEV_clean,5.149559674,5.649855191,6.549335119
OCIMIZ_clean,4.699045635,5.274718019,6.465318463
OCIMOF_clean,5.009300501,5.575078839,6.449647202
OCIMUL_clean,4.996755624,5.539276997,6.426505942
OCINAS_clean,5.907690604,6.257860126,7.051554294
OCIZAD_clean,3.674337954,4.659509312,6.574563972
OCOKUP_clean,1.781621202,2.32915105,3.429604745
OCUMIL_clean,6.971399858,7.213535965,7.834677876
OCUMOR_clean,6.766119478,6.994102533,7.267527509
OCUMUX_clean,7.278009688,7.436518933,7.771694547
OCUNAC_manual,21.99866126,22.76768053,25.88821504
OCUNAE_clean,7.208370062,7.465215825,8.058852125
OCUPOS_clean,1.91398763,2.069103371,2.37416523
OCUPUY_clean,1.437302771,1.437705896,1.441120491
OCUSIP_clean,3.941574665,4.442682801,5.401439628
OCUTAI_clean,3.943898339,4.017070193,4.183042903
ODEZAB_clean,11.72823192,12.74050278,15.43831214
ODIVUU_clean,6.043668591,6.531842983,9.446804512
ODIXEG_clean,25.69306642,27.95445473,32.84321366
ODIXIK_clean,7.489540279,7.53780255,7.863773452
ODODES_clean,12.31320303,12.36489984,12.7337399
ODODIW_clean,14.03687903,14.30919932,14.86167153
ODODOC_clean,12.80288213,12.90948196,13.1817193
ODODUI_clean,24.16431594,26.06912239,28.94361839
ODOMIF_clean,7.017292625,7.021054859,7.052868069
ODOXEK_clean,0.35590864,0.419565824,0.567901841
ODUNEH_clean,11.04983798,11.48970007,12.29884219
OFAMUF_clean,0.708764455,0.950039848,1.490063723
OFEHAK_clean,5.789911458,5.901509866,6.646310558
OFOCUI_clean,17.68364818,17.98024242,18.83924067
OFODET_clean,4.037930951,4.640631159,6.231632366
OFUCAV_clean,3.328839035,3.329718664,3.331148712
OFUCEZ_clean,6.084007431,6.641205982,7.580498603
OFUYUL_SL,7.912456618,8.66965568,9.885647899
OGAGAF_clean,3.364034455,3.700979067,4.00624464
OGAGEJ_clean,4.488741861,4.972829494,7.142527695
OGAGIN_clean,3.726023811,3.890857338,4.047936181
OGAXUR_clean,4.882484605,5.720515238,6.633956646
OGEBAF01_clean,16.9456544,18.33878686,24.12617165
OGECOU_clean,4.133989391,5.053249226,6.104989076
OGIBUD_clean,7.381740232,7.571273128,7.823604367
OGIKAR_clean,8.043274178,8.768281161,10.01154833
OGOJAX_clean,10.50592738,11.20146155,13.16348175
