Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
IYIHUU_manual,0.0004599971,0.202750996,0.388479189,1.476107374,3.509902993
IYITOB_clean,0.0001540978,0.082228287,0.164332439,0.756022964,2.002868754
IYOBAA_clean,0.0001013813,0.050456448,0.100696773,0.447773667,1.114838216
IYOCIK_clean,0.0001520719,0.075771316,0.151655205,0.698138492,1.769657
IYOCOQ_clean,0.000150097,0.077531005,0.153823711,0.701863266,1.784532398
IYOCUW_clean,0.0002241509,0.097421884,0.190256599,0.875732806,2.248265599
IYODAD_clean,0.0001778429,0.091514598,0.183812666,0.859901723,2.214562428
IYOQAQ_clean,0.0002006376,0.099961624,0.195946876,0.810664123,1.7952116
IYOWID_manual,0.0003205896,0.149442773,0.294405696,1.422914636,4.109033863
IYUHOB_clean,0.0008879289,0.430462956,0.802411813,3.053249361,6.062971533
IYUQEZ_clean,0.0002688833,0.141692988,0.28267749,1.347775646,3.586255123
IYUQID_clean,0.0002567275,0.155446061,0.311826997,1.486645806,3.962152542
IZEBEV_clean,5.44768e-05,0.026574309,0.051566197,0.231123077,0.501473351
IZENUY_clean,0.0002721185,0.125675052,0.249756735,1.169925034,3.086635141
IZEPAF_clean,0.0003386853,0.149247319,0.290773868,1.277320223,3.088370837
IZEPEJ_clean,0.0003151655,0.144444574,0.284787292,1.263077409,3.296717956
IZEQUB_clean,0.0006801971,0.308307332,0.574242721,2.088934423,4.026833129
IZERAI_clean,0.0010340729,0.420641355,0.693661373,2.182291875,4.588178058
IZEWAN_clean,0.0005809563,0.268483344,0.504321022,1.77922196,3.694777544
IZISEQ_clean,0.0002143211,0.108172959,0.212002658,0.879841463,2.027745357
IZUMUM_clean,0.0001095598,0.049346552,0.097017245,0.450416629,1.130837858
IZUSEC_clean,0.000511766,0.238460446,0.459029552,1.732669825,3.668084969
IZUVUV_clean,9.9168e-05,0.057478722,0.115268251,0.537084043,1.528767358
j.ica.2016.05.002_2_clean,0.0001731171,0.092629361,0.183333895,0.793746096,1.969696503
j.ica.2016.08.030_3_clean,0.0004110509,0.210634623,0.410724208,1.780011304,4.119436588
j.inoche.2015.01.025_INC05862-mmc2_clean,0.0005140268,0.245819672,0.458943446,1.824028104,3.428088406
j.inoche.2015.02.023_INC05895-mmc1_clean,0.0013161062,0.550977167,0.944097083,2.620779711,3.997330942
j.inoche.2015.03.028_inc05925-mmc2_clean,0.0004459628,0.228462068,0.4302955,1.884116826,4.195154478
j.inoche.2015.03.054_CIFs_clean,0.0002767976,0.117095017,0.232343913,1.104562063,3.120659572
j.inoche.2015.12.019_1_clean,0.0002894243,0.157659969,0.306094756,1.346178115,3.206068702
j.jssc.2014.11.015_mmc2_clean,0.0008842063,0.414938863,0.742204572,2.489339963,4.26620717
j.jssc.2015.05.012_mmc6_clean,0.0002788537,0.138344533,0.264605406,1.059381695,2.196665431
j.jssc.2016.09.008_mmc8_clean,0.0001072734,0.063383022,0.123674147,0.539753158,1.253062606
ja039022msi20031007_110612_clean,0.0002559335,0.119281305,0.222125157,0.734917967,1.260240225
ja0660047si20060818_060458_clean,0.0010605877,0.479768277,0.912157813,3.598226256,6.475296578
ja074366osi20070816_031204_clean,0.0002272786,0.102291611,0.202915159,0.980532705,2.770599367
ja0752540-file002_clean,0.0002718862,0.124593644,0.246044469,1.093206861,2.611213138
ja076167asi20070815_063752_clean,0.0002377001,0.109593613,0.215239423,1.001709827,2.688602083
ja101440z_si_001_clean,0.0002490629,0.112073825,0.218477717,0.92579848,2.11281748
ja109659k_si_002_clean,0.000183107,0.088096745,0.171269395,0.794543408,2.018029848
ja110042b_si_003_clean,0.0003195796,0.14461334,0.288777832,1.324890662,3.585533606
ja203898s_si_004_clean,0.0003702774,0.181756434,0.361919741,1.508808969,3.491302343
ja205976v_si_004_clean,2.8545e-05,0.014858441,0.029701859,0.147457635,0.433065723
ja205976v_si_006_clean,0.0001235422,0.048374037,0.097127785,0.476042602,1.313602372
ja206917z_si_001_clean,2.27423e-05,0.014380735,0.028967667,0.141379985,0.405903635
ja300034j_si_002_clean,0.0001807927,0.096044556,0.19346272,0.894718064,2.534815276
ja302110d_si_001_clean,0.0002212587,0.107451409,0.217450816,0.992434148,2.770187371
ja302340b_si_002_clean,0.0003332655,0.173118952,0.331036917,1.225868356,2.559719264
ja302380x_si_003_clean,0.0003891438,0.175442657,0.336639199,1.383822023,2.988114407
ja3082523_si_004_clean,0.0002975562,0.138614766,0.274270852,1.251451768,3.402757824
ja308995t_si_002_clean,0.0002882581,0.14422686,0.283512153,1.12727712,2.401776925
ja4012707_si_003_clean,0.0004274948,0.223445363,0.446434585,1.92625412,4.376328199
ja4012707_si_004_clean,0.0003511958,0.171601611,0.334260353,1.522835465,3.820714141
ja4015666_si_002_clean,0.0002554975,0.121129051,0.233140196,1.107576586,3.026902342
ja4015666_si_003_clean,0.0002606591,0.118868285,0.235395801,1.110043815,3.018594801
ja4015666_si_005_clean,0.0002808996,0.131420513,0.264331565,1.203201713,3.252526101
ja403810k_si_002_clean,0.0002436761,0.110648238,0.222739248,1.049181677,3.056031503
ja403810k_si_003_clean,0.0003146874,0.138880486,0.281187053,1.354653566,3.971734157
ja4050828_auto,0.0003375198,0.163911885,0.326159184,1.503098373,3.936734981
ja406030p_si_002_manual,0.0006129964,0.35037586,0.71259223,3.523697116,10.45558991
ja406030p_si_003_clean,0.0008130716,0.302167237,0.530226793,1.514530173,3.121224406
ja406030p_si_004_clean,0.0003341745,0.187019962,0.356843631,1.323169586,3.045633926
ja406030p_si_005_manual,0.0003698379,0.185101225,0.357115471,1.334324933,3.044804063
ja406030p_si_006_manual,0.0003662784,0.182209023,0.343687741,1.357549052,3.136160185
ja406030p_si_007_manual,0.0007776772,0.396133951,0.791971644,3.958488028,11.78936411
ja406030p_si_008_manual,0.0003198693,0.169166314,0.320894504,1.229208093,2.843774851
ja406030p_si_009_manual,0.0003300299,0.171894827,0.329562825,1.292981162,3.006232609
ja406844r_si_002_clean,0.0003856216,0.188011318,0.372579784,1.659967655,4.154345462
ja407778a_si_003_clean,0.0001512271,0.088786061,0.176573392,0.840507621,2.205392061
ja408959g_si_002_clean,0.000257453,0.147243924,0.295702103,1.40346872,3.789009338
ja408959g_si_003_clean,0.000259697,0.141200656,0.280226632,1.192377405,2.915753915
ja411887c_si_002_clean,0.0003567113,0.175088116,0.351704797,1.541958424,3.856249752
ja500330a_si_005_clean,0.0001211297,0.065016385,0.126273422,0.571571199,1.490492726
ja500330a_si_006_auto,0.0001601261,0.08635122,0.174630034,0.820840278,2.229956223
ja500330a_si_007_auto,0.0001998743,0.080520445,0.156552146,0.643713238,1.472938721
ja500330a_si_009_auto,0.0002247896,0.11080651,0.217635372,0.959486125,2.385482671
ja501810r_si_002_clean,0.0004946509,0.208824539,0.399859438,1.727701802,4.319284754
ja5063423_si_002_clean,0.0002444875,0.099734919,0.197710441,0.95250286,2.610811519
ja506357n_si_002_clean,0.0004404687,0.209148413,0.393164852,1.307273093,2.229979156
ja507119n_si_002_clean,0.0006189843,0.300654313,0.559031801,1.877978546,3.305463756
ja507269n_si_002_clean,0.000334515,0.166427267,0.328429263,1.523236301,4.077347129
ja507269n_si_003_clean,0.000340746,0.191865887,0.383546305,1.763352014,4.705146094
ja507947d_si_001_auto,0.0003977162,0.165716711,0.318793807,1.413595025,3.519342389
ja507971r_si_004_clean,0.0011076338,0.405768271,0.69493135,1.713925791,2.456256229
ja5103103_si_002_auto,0.0002594067,0.11839437,0.237674804,1.129118539,3.088186859
ja510525s_si_002_clean,0.0002521768,0.14601039,0.284273848,1.26323935,3.17313667
ja510525s_si_003-1_clean,0.000386101,0.199542078,0.385527719,1.614649119,3.851884185
ja5109535_si_002_clean,0.0006522742,0.32288417,0.628553607,2.790330174,6.542363305
ja5111317_ja5111317_si_002_auto,0.0003229005,0.158428946,0.308075907,1.446080454,3.927401223
ja512137t_si_002_clean,0.0003605454,0.177996537,0.349819911,1.568666985,4.009932099
ja512311a_si_003_auto,0.0002916601,0.136600439,0.272161251,1.290826637,3.481918756
ja512311a_si_007_auto,0.0001725483,0.081683475,0.16013848,0.800192919,2.237120991
ja512437u_si_002_clean,0.0005639017,0.237938829,0.457420419,1.688172664,3.191454098
ja512437u_si_003_clean,0.0004982598,0.243933397,0.454072518,1.705729872,3.210017996
ja512437u_si_004_clean,0.0004348092,0.218905752,0.412743255,1.560667278,2.926465244
ja512762r_si_002_auto,0.0002051908,0.099692945,0.199501724,0.909857398,2.470963935
ja512973b_si_002_auto,0.0003751493,0.179891949,0.350099373,1.545424203,3.894334568
ja512973b_si_003_auto,0.0003431152,0.168153319,0.332737923,1.502340098,4.09122478
ja512973b_si_004_auto,0.0003335072,0.158790902,0.31661958,1.518912931,4.352535064
ja512973b_si_005_auto,0.0003065306,0.183647208,0.355457618,1.666654115,4.468815526
ja5131269_si_002_clean,0.0005008672,0.225834765,0.426500952,1.543272052,3.643135923
ja5131269_si_003_clean,0.0005410164,0.232855967,0.439295947,1.618880603,3.776213265
ja5b00365_si_002_clean,0.0002526092,0.154030195,0.307152362,1.47852192,4.022385788
ja5b02556_si_002_clean,0.0009684557,0.379096857,0.685375625,1.805848591,2.707701998
ja5b02897_si_003_clean,0.0001397441,0.076226302,0.15525365,0.735391045,1.991320677
ja5b02999_si_002_clean,0.0002171454,0.103480343,0.206347682,0.98261359,2.802509017
