Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar
FORTUD_clean,0.0001852422,0.098832898,0.197576262,0.861509068
FOTNIN_clean,0.0004349014,0.224449384,0.447223593,2.065846018
FOVPOX_clean,0.0001272935,0.062768741,0.12066769,0.517273916
FUBDAI_clean,0.000314677,0.152324716,0.29084907,1.308156901
FUBDEM_clean,0.0003067771,0.150082478,0.297190667,1.277610852
FUBDIQ_clean,0.0003100687,0.152593969,0.292092637,1.300074048
FUBNOH_clean,0.0005858798,0.26801245,0.500169872,1.443442474
FUDGES_clean,0.0002928804,0.148939615,0.295142009,1.354252743
FUDHAP_clean,0.0003464068,0.1785965,0.353934965,1.540971592
FUDHET_clean,0.0003752741,0.170150286,0.33801157,1.5145909
FUHJOJ_clean,0.0002833437,0.131365374,0.254652332,1.038415927
FUHMOM_clean,0.0005320394,0.264930814,0.497044258,1.813576585
FUHNED_clean,0.0003173076,0.15410573,0.304089009,1.248944421
FUMJAA_clean,0.0002390676,0.12014089,0.240849748,1.088657376
FUNBAS_clean,0.0004307759,0.175385198,0.341867694,1.315329565
FUNCAT_clean,0.0003097126,0.167509326,0.329102463,1.259492806
FUNCEX_clean,0.0004285009,0.238427926,0.46298941,1.796584516
FUNFOL_clean,0.0002695475,0.133257546,0.264681607,1.159332224
FUNLAD_clean,0.0005562314,0.267766523,0.514676604,1.92473368
FUQJUX_clean,0.0002059024,0.110179566,0.218833032,1.064682363
FURFOP_clean,0.0005320907,0.247002022,0.460078672,1.510823926
FURSES_clean,0.0001436102,0.079859091,0.159462052,0.665806293
FUSGOR_clean,0.0001882115,0.081321007,0.161974167,0.69708057
FUSQUH_clean,0.0003209791,0.14893593,0.287616577,1.11595142
FUTCAZ_clean,0.0001980211,0.080440894,0.16207878,0.790473571
FUTDII_clean,0.000246514,0.118675025,0.233317624,1.040700861
FUTKEL_manual,0.0003100263,0.138452573,0.270943598,1.098330558
FUTTIZ_clean,0.0002440802,0.132695222,0.256220652,1.21534226
FUTYEA_clean,0.000351649,0.175849961,0.341002659,1.490667966
FUTYOK_clean,0.0002981372,0.135272729,0.268562974,1.208795844
FUTYUQ_clean,0.000316244,0.171299858,0.336381273,1.500216511
FUTZAX_clean,0.0002930408,0.125663539,0.251158898,1.139549029
FUTZEB_clean,0.0003497378,0.189529233,0.374464096,1.597858468
FUTZIF_clean,0.0004868872,0.229371607,0.433444172,1.740787865
FUTZOL_clean,0.0002886616,0.130196331,0.255314208,1.155031572
FUVBAB_clean,0.0003465526,0.177175015,0.3424169,1.535758027
FUVBOP_clean,0.0002082015,0.106053547,0.21128386,0.919544747
FUVDEH_clean,0.0002058193,0.091792417,0.181675354,0.785842332
FUVDEH01_clean,0.0001814303,0.088465402,0.178375702,0.749618737
FUVDEH02_clean,0.0001475236,0.072832656,0.138088664,0.613625741
FUVDEH03_clean,0.0001261089,0.064603454,0.134134079,0.577879218
FUVDEH04_clean,0.0001219449,0.062297803,0.119252037,0.535552427
FUVDEH05_clean,0.0001172711,0.058800235,0.114082337,0.453581125
FUVDEH06_clean,3.13952e-05,0.013958696,0.027498115,0.125538636
FUVDEH07_clean,2.43059e-05,0.013779946,0.027620151,0.12672507
FUVDEH08_clean,2.43059e-05,0.013341427,0.025675676,0.116971301
FUVDEH09_clean,0.0001689384,0.087556466,0.173499095,0.743750508
FUVDEH10_clean,0.0001570413,0.076377982,0.151452045,0.655561713
FUVDEH11_clean,0.0001671538,0.084092635,0.168097231,0.715888172
FUVDEH12_clean,0.0001677486,0.081492531,0.157490996,0.668490256
FUVDEH13_clean,0.0001618001,0.081985069,0.163830943,0.714056023
FUVFUZ_clean,2.73442e-05,0.013299904,0.026672219,0.119514815
FUVGAG_clean,2.53187e-05,0.01308824,0.02634814,0.117012317
FUVGAG01_clean,2.68378e-05,0.012700864,0.02566251,0.114844025
FUVGAG02_clean,2.22804e-05,0.013045198,0.025999755,0.115341284
FUWFIO_clean,0.0003142638,0.153920049,0.302748449,1.357812638
FUWFUA_clean,0.0003124688,0.174575406,0.348282123,1.481015202
FUWQIZ_clean,0.0005816953,0.280608091,0.536538793,2.142878504
FUWXOL_SL,0.001902423,0.764903997,1.29658524,2.900919159
FUWYAY_clean,0.000165917,0.070991092,0.139965732,0.546322882
FUXXIH_clean,0.0003084381,0.137182448,0.262312463,1.027245067
FUYCAE_clean,0.0004295042,0.227272247,0.44699962,1.871006986
FUYCEJ_clean,0.0007532866,0.371188889,0.712216439,3.032119252
FUYCIN_clean,0.0003512864,0.152229765,0.310092811,1.498532915
FUYKER_clean,0.0003995773,0.206186498,0.386275988,1.432987171
FUZPUN_clean,0.0004692582,0.233706991,0.445116007,1.837190303
GABYUG_clean,0.0003803897,0.184367962,0.349562473,1.478936143
GACBIY_clean,0.0005824569,0.288839067,0.551100227,2.246269964
GACBOE_clean,0.0003870486,0.18951236,0.380033534,1.648977794
GACPUX_clean,0.0004450537,0.216453322,0.423203408,1.667562831
GACQAE_clean,0.0003597589,0.168148367,0.33584651,1.404864838
GACVIS_clean,0.0002336526,0.110852143,0.217558097,1.007478118
GACYER_clean,0.000523769,0.241006831,0.472328673,2.01663793
GADNUX_clean,0.0004521225,0.233978405,0.44076144,1.922856065
GADRAH_clean,0.000160492,0.088641362,0.175510893,0.800945189
GAFROX_clean,0.0004693879,0.250651265,0.475666726,2.067897162
GAFRUD_clean,0.0004171125,0.212023243,0.413371851,1.802618507
GAGQAI_clean,0.0004464127,0.207347287,0.408893285,1.723937944
GAGSUF_clean,6.87433e-05,0.033787311,0.066954371,0.329825466
GAGZEV_clean,0.0005820577,0.241476318,0.481223094,2.158441622
GAHWIX_clean,0.0004132323,0.200368802,0.386105625,1.776259168
GAJYUN_clean,8.21176e-05,0.047969403,0.095160424,0.418795154
GALCAZ_clean,0.000201239,0.100907931,0.198201946,0.898354273
GAMFEI_clean,0.00024266,0.117963306,0.231210022,0.943422449
GAMXAV_clean,0.0004878223,0.242878579,0.460261323,1.813603863
GANBAZ_clean,0.0047946354,1.952676982,3.311037747,6.938406856
GANBAZ01_clean,0.005247658,2.135111098,3.498784742,7.039626546
GANBAZ02_clean,0.0010440825,0.50680523,0.949401491,3.730961502
GANBED_clean,0.0005861982,0.304803147,0.577341747,2.572075876
GANBED02_clean,0.000562155,0.286091995,0.557456297,2.45016173
GANBIH_clean,0.0005515821,0.242780993,0.450441054,1.461551193
GAQYIH_clean,0.0001163765,0.073762442,0.14598669,0.731815714
GARQAU_clean,0.0004686904,0.226995553,0.435032484,1.625319453
GASSEB_clean,0.0003476931,0.161967055,0.317727787,1.400929068
GASSUR_clean,0.0002880935,0.161366715,0.314909974,1.403216178
GASTIG_clean,0.0013608721,0.58344358,0.993026378,2.460454529
GATQIE_clean,0.0003853895,0.192084238,0.379093582,1.694386446
GATQOK_clean,0.0005902418,0.269913297,0.518500479,2.079332062
GAVYAG_clean,0.001424627,0.616645808,1.050007426,2.947049208
GAWCUF_clean,0.0004660817,0.224484799,0.418192191,1.481619215
GAWMOJ_clean,0.0002312152,0.115586582,0.229298218,1.089813938
GAXDIS10_clean,0.0001409397,0.057893999,0.114251084,0.537435261
GAXKOH_clean,0.0001936258,0.103146633,0.202404782,0.905390015
GAXQIH_clean,0.0001885887,0.085402829,0.162668484,0.657988177
GAYFUJ_clean,0.0004557979,0.219103903,0.427166421,1.72381209
GAYGAQ_clean_h,0.0007526261,0.351434483,0.650262995,2.067128616
GAYPED_clean,0.0004354148,0.192937854,0.376620689,1.712358651
GAYTEH_ion_b,7.65717e-05,0.039744879,0.081799931,0.36756499
GEBCAT_clean,3.15605e-05,0.014473395,0.029687877,0.145302042
GEDDAW_clean,0.0001963564,0.088708177,0.174569186,0.797975888
GEDDEA_clean,0.0002613184,0.116005362,0.230218826,0.869540908
GEDPAH_clean,1.87952e-05,0.010671899,0.021242305,0.10517779
GEFYUN_clean,0.0003779395,0.171570465,0.335961642,1.268675656
GEFZAU_clean,0.0003279559,0.163323699,0.305678301,1.179715845
GEGDED_clean,0.0004763437,0.218210559,0.411067597,1.660050905
GEGGEG01_clean,0.0007144484,0.309598662,0.544480111,1.551252605
GEGGIK_clean,0.0007466489,0.312139482,0.542762416,1.55277911
GEGGIK01_clean,0.0008452629,0.337482275,0.58405552,1.578571703
GEGGUW_clean,0.0007701945,0.338430507,0.588249382,1.588675646
GEGHAD_clean,0.0008310354,0.348748771,0.578359306,1.587879899
GERNOI_clean,0.0002520063,0.115565557,0.227767269,1.011600767
GERWEH_clean,0.0003911688,0.194253735,0.378754998,1.578195416
GESDUF_clean,6.3032e-05,0.034717003,0.067863318,0.333362619
GESFAN_clean,9.20287e-05,0.034774937,0.069406717,0.340022359
GEWXAJ_clean,0.0001452431,0.064248609,0.123375748,0.467143022
GEZRAG_clean,0.0001608834,0.078503793,0.157565575,0.741815232
GEZYOB_clean,0.0001531013,0.075806828,0.151118966,0.679995989
GEZYUH_clean,0.0001698854,0.090575599,0.179385577,0.821585588
GIFKEL_clean,0.0003939058,0.194210468,0.374129607,1.409825082
GIJXAA_clean,0.0006246522,0.304848332,0.586181938,2.334605136
GIKQIC_clean,0.0001473697,0.06910705,0.134388086,0.558753055
GIMSIG_clean,0.0001278068,0.06380347,0.12564232,0.591608049
GINLIA_clean,0.0005465167,0.275155489,0.539963275,2.208813289
GINNUO_clean,0.0001931565,0.093342564,0.182133956,0.754432684
GIRDUI_clean,0.0001638984,0.080560593,0.160144626,0.63451654
GIRXUC_clean,0.0001895709,0.090434554,0.177604789,0.868299328
GIRYAJ_clean,0.000190875,0.098023478,0.19908116,0.945771242
GIRYEN_clean,0.0002612112,0.119038245,0.219048182,0.65166734
GIRYUD_clean,0.0002900061,0.124692335,0.220331614,0.662562108
GIRZAK_clean,0.0002500537,0.114831448,0.21160407,0.637647068
GISMAY_clean,0.0002344192,0.113567311,0.212705759,0.916782996
GISNED_clean,0.0003360662,0.161786285,0.319372612,1.545528509
GISZUD_clean,0.0001233475,0.070832322,0.139410306,0.660446528
GISZUF_clean,0.0002545707,0.127424409,0.249201074,1.025046738
GITPIK_clean,0.0004334653,0.197680692,0.389926397,1.433254271
GITSUY_clean,0.0002980931,0.153217339,0.301100072,1.416326854
GITTUZ_clean,0.0003456264,0.157652492,0.292117076,1.104993263
GITVAH_clean,0.000763944,0.301842747,0.523833429,1.49193405
GITVAH01_clean,0.0006323386,0.278136867,0.505913509,1.680865089
GITVEL_clean,0.0002638807,0.131665906,0.260512393,1.116225847
GITVEL01_clean,0.0002603623,0.132330885,0.250638565,1.113184769
GITWIQ_clean,0.0001755642,0.083949903,0.166047747,0.663130406
GIVHIC_clean,0.0009348021,0.458436616,0.841092059,2.928631242
GIXGOK_clean,0.0001888177,0.085701465,0.164183556,0.648484341
GIXNAE_clean,0.0002582029,0.120469677,0.242707744,1.099172839
GIYSUD_clean,0.0002412346,0.114436928,0.231124812,0.963122264
GIYTAK_clean,0.0002676347,0.129439398,0.249609052,1.044020024
GIYTIS_SL,0.0002795806,0.147430243,0.281234814,1.190957173
GIZXET_clean,0.0008879717,0.409424665,0.762916323,2.877545227
GOBGAG_clean,0.0001931751,0.088140845,0.171394215,0.66076984
GOBSUM_clean,0.0003173055,0.158498117,0.311018092,1.277277459
GOBTAT_clean,0.0003969115,0.206192453,0.404422062,1.79713071
GOGSIF_clean,0.0002136224,0.097595684,0.190691778,0.874835037
GOGWAB_clean,0.0008788806,0.42965075,0.811188781,3.084449307
GOGWEF_clean,0.0007064022,0.335374231,0.655465048,2.612522502
GOKBUE_clean,3.67459e-05,0.0179086,0.035626789,0.172209509
GOMREG_clean,0.0003531161,0.166107414,0.308712106,1.033684647
GONNAA_clean,0.0002164049,0.128097723,0.254724824,1.15684693
GONSUZ_clean,0.0008543542,0.401498026,0.735432069,2.113891334
GOPTIQ_clean,0.0004845686,0.249903132,0.483873881,2.008338448
GOQSIQ_clean,0.0005032216,0.244640882,0.45456156,1.670148741
GOQWOY_clean,0.0004518882,0.23144248,0.452749414,1.934535852
GOQXAN_clean,0.0001889586,0.099000065,0.195070256,0.885161155
GORJEE_clean,0.001174121,0.540451785,1.002827524,3.014924493
GORQAF_clean,0.0001159549,0.048241867,0.097093657,0.47194099
GOSBOH_clean,0.0003009721,0.100478374,0.201158499,0.977699562
GOSDEZ_clean,0.0003586885,0.17277766,0.339647764,1.460743812
GOSDID_clean,0.0005377066,0.255827271,0.47805492,1.63057827
GOSKEG_clean,0.0005061667,0.255963853,0.492323736,1.966840701
GOTDIE_clean,4.82563e-05,0.024355483,0.046547892,0.180545088
GOVHOQ_clean,4.14683e-05,0.016963358,0.034122748,0.144816224
GOVWOF_clean,0.0003506037,0.177651401,0.349371321,1.388196905
GOVXIA_clean,0.0002123225,0.10257571,0.203012952,0.851814906
GOZNAM_clean,0.0002711945,0.136213943,0.266430028,1.177870187
GOZNEQ_clean,0.0002691986,0.145705831,0.290293239,1.289738883
GUANZS_clean,0.0001159504,0.069243957,0.135745553,0.646072899
GUBBAG_clean,0.0001086455,0.046705057,0.092422315,0.442406786
GUBKUL_clean,0.000226267,0.098031378,0.187511258,0.698983191
GUBVUU_clean,0.00034017,0.18535454,0.358929226,1.529196213
GUBZAF_clean,0.0001933711,0.105207291,0.211285708,0.969264117
GUCHUJ_clean,0.0002372193,0.111418693,0.217650726,0.896771409
GUCJAQ_clean,0.0002583434,0.129354926,0.251776758,0.93561576
GUFBOA_clean,0.0002747121,0.145542228,0.274506638,0.966034438
GUFBUG_clean,0.0006643078,0.317200004,0.571100236,1.853067012
GUFXEM_clean,0.0001671474,0.098683094,0.195261232,0.860858734
GUGNON_clean,0.0005241466,0.248982109,0.487545244,2.005178929
GUHMIH_clean,0.0004414133,0.178862035,0.35417897,1.713042122
GUJREK_clean,0.000347461,0.157205674,0.300363023,1.202193
GUJREK01_clean,0.0003508675,0.159210388,0.312752393,1.219976532
GUKFEY_clean,0.000739665,0.33466356,0.646078593,2.530493026
GUKYUI_clean,0.0001831012,0.081140638,0.15513363,0.592426249
GULBAR_clean,0.0007724167,0.346413796,0.608854244,1.742944666
GULCAS_clean,0.0006414233,0.291635246,0.528321312,1.705335647
GULPIN_clean,0.0009587331,0.372233145,0.613999036,1.428558582
GULVUF_clean,0.0002336981,0.126419169,0.24943056,1.119086249
GULWAM_clean,0.0003278567,0.151225861,0.304984806,1.340180675
GULWEQ_clean,0.0003047039,0.161610862,0.318574204,1.452576864
GULWIU_clean,0.0002479674,0.123106891,0.239932399,1.096652791
GULWOA_clean,0.0001210801,0.064414627,0.130812515,0.613368924
GUMDEZ_clean,0.001349208,0.590614338,1.011394185,2.524853599
GUNFAW01_neutral,0.0001600441,0.068776865,0.14084727,0.688476214
GUNZIA_clean,0.0005479295,0.239936923,0.440283704,1.5996837
GUPBEZ02_clean,0.0001159904,0.046216903,0.093299967,0.458165096
GUPBOJ03_clean,0.000184059,0.109789392,0.220881633,1.016557885
GUPBUP_SL,0.000123916,0.06180878,0.12207999,0.598597586
GUPCAW_clean,0.0001412033,0.073494865,0.146744095,0.70033324
GUPCEA_clean,0.0003821008,0.190991622,0.361937647,1.404543802
GUPDEB_clean,0.0001462469,0.076255776,0.15063665,0.681168635
GUPREQ_clean,0.0001949243,0.109840354,0.211091118,0.856350696
GUQWOG_clean,0.0003321253,0.154621086,0.304915401,1.315389867
GURPIT_clean,0.0001525279,0.073232464,0.147680914,0.721988755
GURPUF_clean,0.0001789967,0.080196857,0.159881994,0.763958086
GUSJOU_clean,0.0002017737,0.108246839,0.208402238,0.90914166
GUTYIE_clean,0.0002156884,0.11762942,0.234112171,0.992871012
GUVBOQ_clean,9.28533e-05,0.050040555,0.100283252,0.443262539
GUVKUE_clean,0.0002916358,0.15288758,0.286741154,1.296469087
GUVLAL_clean,0.0003133603,0.158039592,0.296517864,1.323296286
GUVZII_clean,0.0001080994,0.051250027,0.103626468,0.48961135
GUXJUF_clean,7.02216e-05,0.030013198,0.060878577,0.277590838
GUXPOF_clean,0.0001469706,0.058429193,0.115169155,0.516787769
GUXSIC_clean,0.0007436129,0.321544673,0.577189693,1.769602484
GUZVOO_clean,0.0001385703,0.070148546,0.136869076,0.574239555
HABQUY_clean,0.0005155368,0.233953916,0.469371291,2.112775042
HABRAF_manual,0.0004855973,0.223872207,0.446790985,2.022216731
HABREJ_clean,0.0005231967,0.249742491,0.472090271,1.953907995
HABRUZ_clean,0.0004502824,0.219408831,0.41754963,1.550125663
HACDOH_clean,0.0010559638,0.468277492,0.834531605,2.673719666
HACDUN_clean,0.0015299364,0.60483533,1.060280347,3.016477439
HACRAH_clean,0.0012037506,0.564706214,1.045656482,3.447578933
HACREL_clean,0.0016800713,0.703966609,1.267973394,3.733144326
HADLOQ01_clean,0.0003639205,0.18060595,0.359665238,1.672895788
HADQUA_clean,0.0021217655,0.822511456,1.405368638,3.524944592
HAFTOZ_clean,0.0002499125,0.142595262,0.286794801,1.378058088
HAFVOB_clean,0.0007845248,0.383752817,0.725619717,2.687014565
HAFVUH_SL,0.0002510009,0.121740485,0.24515431,1.139412042
HAFWIW_clean,9.75023e-05,0.05273614,0.105272558,0.491515169
HAHCUR_clean,0.0003971809,0.193732209,0.380110386,1.531044488
HAJLIO_clean,0.000258086,0.125198533,0.227452548,0.657837798
HAJLOU_clean,0.0002849001,0.124286852,0.222584108,0.657356819
HAJLUA_clean,0.0003184178,0.119099994,0.215129779,0.653948073
HAJMAH_clean,0.0002480307,0.111762977,0.206346475,0.628077463
HAJMEL_clean,0.0002287548,0.110880463,0.208365315,0.636940733
HAJMIQ_clean,0.0003971658,0.178136274,0.335983511,1.424855764
HAJPEQ_clean,0.0008170921,0.347183782,0.621362611,1.816226408
HAJRES_clean,0.0011958127,0.481005731,0.810176344,2.17923848
HAJYEZ_clean,0.0003815482,0.16992224,0.316754983,0.97252137
HAKSIY_clean,0.0004501693,0.226589202,0.435766873,1.879953358
HAKVOH_clean,0.0001908013,0.092418569,0.186072411,0.841080195
HAKWAU_clean,0.0002701575,0.166948764,0.326879864,1.499781549
HALQUJ_clean,0.0004798565,0.250752526,0.494517734,2.158117647
HALVAU_clean,0.0002599193,0.114406977,0.227536851,1.036908045
HAMJOW_clean,0.0005150904,0.260111402,0.501698086,2.202583646
HAMJUC_clean,0.0014452499,0.611675695,1.11588799,3.503524226
HAMLIT_clean,0.0004369398,0.233133591,0.435468978,1.717311829
HAMREU_clean,2.98237e-05,0.01731981,0.034623052,0.164825387
HAMRIY_clean,2.65659e-05,0.016537827,0.033484769,0.156610447
HANWAW_clean,0.0004164792,0.203063364,0.394766196,1.724761111
HAPBAE_clean,0.0002053517,0.103341183,0.202882675,0.862761156
HAPBEI_clean,0.0001788713,0.101073184,0.19570359,0.850088385
HAPBIM_clean,0.0001557235,0.074444206,0.148049515,0.686276403
HAPGIR_clean,0.0001849703,0.089437396,0.177585691,0.794205442
HAPHUD_clean,0.0002568162,0.127325436,0.256634902,1.167823761
HAPNEU_clean,0.0002093872,0.110757061,0.219013149,0.939202163
HAPNOE_clean,0.0001532438,0.073805741,0.143286321,0.618710619
HAPPAS_clean,0.0001543762,0.079203244,0.152720161,0.641957315
HAQJIV_clean,0.000526387,0.235126237,0.4553323,1.849547571
HAQKES_clean,0.0001015233,0.05056622,0.100974655,0.478329584
HAQRID_clean,0.0002951829,0.135391638,0.263068629,1.205954733
HASMIZ_clean,0.0002325105,0.11966366,0.236978435,1.113868134
HAVVUX_clean,0.0001026067,0.058414642,0.114557707,0.499047303
HAVZIP_clean,0.0003475114,0.152043185,0.309136869,1.511201948
HAWGIY_clean,0.0002471002,0.122501048,0.225983099,0.756834946
HAWREE_clean,0.0003188836,0.157864663,0.302489012,1.168967544
HAWVOS_clean,0.0003270102,0.158223692,0.303771976,1.159754763
HAWWEK_clean,0.0003515333,0.173720327,0.342875377,1.60595795
HAWZEM_clean,0.0007657144,0.329809293,0.604442019,1.901076325
HAXMUP_clean,6.58995e-05,0.029774374,0.059028875,0.289140197
HAXNOJ_clean,0.0001302438,0.059191783,0.116715754,0.544454907
HAYLIE_clean,0.0002379135,0.136275317,0.267637532,1.207116229
HAZSIL_clean,0.0002384932,0.109158095,0.21619283,0.993805135
HAZWIP_clean,0.000298272,0.159009542,0.318946242,1.505258582
HEBJAB_clean,0.000101576,0.050788015,0.101775036,0.441808052
HEBKEG_clean,0.000204046,0.093332847,0.18271959,0.7471984
HEDCAW_clean,0.0002574859,0.127071722,0.247003473,1.098833231
HEDCIE_clean,0.0002220927,0.11605866,0.230512591,0.982224411
HEFDON_clean,0.0003268907,0.166110516,0.311912582,1.187953026
HEFFEF_clean,0.0002755331,0.137862679,0.267674024,1.002416744
HEGCEB_clean,0.0001577755,0.064885635,0.129756063,0.603669837
HEGJUZ_clean,0.0004907181,0.237359046,0.439134475,1.521111148
HEHCOO_clean,0.0001077072,0.061879623,0.12543304,0.593127261
HEKTAU_clean,0.0006320224,0.295353941,0.574022042,2.159609424
HELDOT_clean,0.0002797372,0.150863188,0.302264638,1.395526584
HETZOW_clean,0.0002523405,0.120039772,0.230035463,0.840755221
HEWFUL_ion_b,3.21907e-05,0.020404325,0.038921659,0.171225562
HEXVEM_clean,0.000442778,0.190480941,0.378164822,1.862594309
HEZPIL01_clean,0.0001783193,0.092247774,0.181755789,0.800906804
HGCNCO_clean,0.0001683656,0.08174307,0.158967272,0.710721876
HIBGEF_clean,3.44165e-05,0.02582455,0.050756294,0.234492014
HIBGIJ_clean,3.03377e-05,0.013808446,0.026989381,0.130057745
HICGEG_clean,0.0004342496,0.215380564,0.417186106,1.682020263
HICVOG_clean,0.0009784105,0.46016797,0.832212281,2.551739147
HICVUM_clean,0.0004508679,0.209285278,0.393552677,1.474994359
HIFGEK_clean,0.0002671762,0.124250467,0.239643535,0.952378359
HIFGIO_SL,0.0003128528,0.189689455,0.368918744,1.524205247
HIFTOG_clean,0.0005073183,0.22882695,0.424808082,1.510639781
HIFTOG01_clean,0.000215103,0.109215492,0.221150209,1.063842493
HIFTOG02_clean,0.0004667329,0.224539096,0.42567864,1.480740468
HIFTUM_clean,0.0001368438,0.059134658,0.116910654,0.513851123
HIFVOI_clean,0.0003836804,0.193140011,0.370909316,1.492878873
HIFWAV_clean,0.0004364038,0.196846312,0.364701002,1.320999584
HIGRIA_clean,0.000305409,0.170442633,0.33879016,1.561284201
HIHFOV_clean,0.0008982074,0.422691558,0.775656178,2.154773123
HIHGEM_manual,0.9992093457,1.655179221,1.927563759,4.534416105
HIHGIQ_clean,0.0005067795,0.237715549,0.4464505,1.827672946
HIHGUC_clean,0.0002557723,0.132395459,0.263064993,1.215904781
HIJSOK_clean,0.0003745491,0.170149422,0.328262658,1.310394079
HILJUJ_clean,2.41802e-05,0.009429106,0.019242146,0.088698347
HIMSAY_clean,0.0016402954,0.723548862,1.245295089,3.42391166
HIQNAY_clean,0.0003601186,0.181566416,0.346302249,1.289847037
HIQWOV_clean,0.0002947023,0.143041432,0.287131456,1.20434222
HISGAT_clean,0.0001720682,0.079679971,0.155597504,0.630280316
HISGIB_clean,0.0001270769,0.063806603,0.124999233,0.516393668
HISJIE_clean,5.83563e-05,0.023922664,0.048014675,0.221225425
HIWKEE_clean,0.0001860451,0.094122385,0.187958407,0.781137551
HIWKII_clean,6.72745e-05,0.047518844,0.094134792,0.443820796
HIWLIK_clean,0.0005126136,0.236168203,0.435406701,1.512549084
HIWLOQ_clean,0.0003726876,0.176531467,0.330812006,1.293400728
HIWLUW_clean,0.0004752775,0.228641798,0.422834551,1.617834664
HIWMAD_clean,0.0003945267,0.201005146,0.377490853,1.4678214
HIYBUN_clean,0.0001211254,0.069675008,0.139261575,0.646854086
HIYGIH_clean,0.0004084669,0.209375958,0.414538073,1.777861031
HIZQEN_clean,0.0002335518,0.116749534,0.226353136,0.899931612
HIZQEN01_clean,0.0002410857,0.115449931,0.224910389,0.903538481
HIZQUD_clean,0.0001953241,0.102163429,0.201096755,0.839218327
HIZSEQ_clean,0.0003020497,0.168644441,0.332148594,1.50130152
HIZTUG_clean,0.0015969691,0.617336441,1.022772354,2.591230266
HOBGAH_clean,7.94506e-05,0.040873905,0.080022598,0.343289955
HOBGEL_clean,0.0004140632,0.178942633,0.342269166,1.289005401
HOBGIP_clean,0.000249442,0.112205667,0.211859413,0.774214781
HOBGOV_clean,0.0002169435,0.108746542,0.206308812,0.788541757
HOCDOU_clean,9.73828e-05,0.042664267,0.085804863,0.401797342
HOFSOL_clean,0.0003414452,0.176235381,0.350192392,1.625890589
HOFSUS_clean,0.000310842,0.178725371,0.348248415,1.363309125
HOGJET_clean,0.0002745635,0.140614257,0.283202857,1.240626871
HOGJIX_clean,0.0003049542,0.163601498,0.326099148,1.44908019
HOGJUK_clean,4.72574e-05,0.025229526,0.050812005,0.246370366
HOGLEV_clean,0.000541637,0.25882446,0.50763198,2.046516241
HOGLEV01_clean,0.0004636234,0.246288796,0.475505998,1.92908355
HOGSIG_clean,0.0001387008,0.073479734,0.143544785,0.623281875
HOHMEX_manual,0.0003145131,0.166428886,0.337590717,1.590180045
HOJJUN_clean,0.0006930179,0.30755903,0.569344476,1.948250128
HOJLID_clean,0.0005380613,0.308800545,0.605499376,2.629409259
HOJLUP_clean,0.0004109549,0.198257038,0.392743306,1.662059399
HOKGUJ_clean,0.0001814581,0.078358903,0.158926283,0.741656723
HOKLIE_clean,0.0004462655,0.208240194,0.392984043,1.48117305
HOMRIL_clean,0.0002418215,0.124128844,0.245751115,1.132973326
HOMXIR_manual,0.0003751601,0.169315447,0.334524521,1.594010262
HONXAL_clean,0.0330551068,2.335991059,3.033948151,4.63986302
HOQMIL_clean,0.0002544142,0.139085272,0.271590804,1.083046614
HOQMIL01_clean,0.0003134087,0.145666856,0.279396526,1.091536304
HOQMIL02_clean,0.0003263138,0.142779808,0.279933008,1.094543185
HOQMIL03_clean,0.0003336881,0.148821223,0.286422412,1.116728837
HOQMIL04_clean,0.0002654756,0.133493282,0.265419929,1.052699429
HOQMUX_clean,0.0003724033,0.191800624,0.360508553,1.244570109
HOQNEI_clean,0.000365029,0.159941703,0.306493477,1.153440063
HOQNOS_clean,0.0002858113,0.144054037,0.281675599,1.103014497
HOVGEG_clean,0.0006310529,0.259290471,0.43531555,1.036370016
HOVGIK_clean,0.0006177744,0.298285183,0.544186863,1.965580028
HOVQAM_clean,0.0006732702,0.332706167,0.653060592,2.936101486
HOVQUG_clean,0.0008471619,0.378287999,0.674955427,1.966542093
HOWPOZ_clean,0.0001418424,0.079732396,0.1559477,0.725440837
HOWPUF_clean,0.0002157402,0.103538289,0.207106651,0.951347512
HOWQAM_clean,0.0002860914,0.147491368,0.292253638,1.330825139
HOWSAP_clean,0.0002085673,0.107791497,0.206433408,0.901343191
HOWSET_clean,0.0003053098,0.150612693,0.287071166,1.264150776
HOWSIX_clean,0.0002889174,0.14418616,0.282976463,1.23166977
HOXGEH_clean,4.13108e-05,0.018175686,0.036390563,0.164034529
HOXKUB_clean,0.0002493179,0.119530314,0.227720919,0.904875721
HOXSUK_clean,0.0004557029,0.228146799,0.435367834,1.726151843
HOYREU_clean,0.0001632678,0.068928473,0.137070086,0.638510726
HOYRIY_clean,0.0001856224,0.084465813,0.169094363,0.780460753
HOYROE_clean,0.0001103569,0.050516254,0.09848674,0.45290174
HOYTUL_clean,7.81812e-05,0.036110535,0.072838471,0.323902574
HOZBUV_clean,5.75949e-05,0.03247263,0.064257235,0.313386331
HOZFEJ_clean,7.61623e-05,0.043126927,0.084927361,0.411350706
HOZFIN_clean,0.0001752808,0.080912854,0.156952439,0.766712885
HOZTOG_clean,0.0001408027,0.068581603,0.13593667,0.648304165
HOZXEB_clean,0.0001913548,0.087087244,0.167389018,0.621151621
HUCSEF_clean,0.0008010369,0.348339718,0.649126644,2.446464624
