Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
DUNXUH15_clean,0.0002805572,0.1210971998,0.2440262733,1.0502742214,0.0014814146276123802,0.003601305910267975,0.001238104895159482,5.288347995872938e-05,Sips,[3.99082269 0.06512901 1.05741291]
DUNXUH21_clean,0.0002280465,0.1235517005,0.2412867146,1.0463224154,0.00024010426975996344,0.0018812692249423628,0.00037183149602981286,1.9274421097569773e-05,Sips,[6.97305429 0.03584309 0.99066457]
DUNYOC_clean,0.000208017,0.0958013018,0.1942950059,0.9085971517,0.0009521343170253591,0.0016858957369582667,0.0008669536861631451,3.080509588664424e-05,Sips,[5.62578635 0.03577182 1.0460349 ]
DUPJAB_clean,0.0001325867,0.0659512316,0.1284097766,0.5513910893,0.00017211830507266894,0.0010357652390197136,0.00024880633136379357,6.386340092586768e-06,Sips,[3.5509131  0.03751932 0.98738536]
DUPKAC_clean,0.0002386422,0.1199699543,0.242287265,1.143204178,0.0009050491805670977,0.0017081688770104004,0.000820890845910617,2.1470384705354466e-05,Sips,[8.57816278 0.02906555 1.03504694]
DUPVER_clean,0.0001343041,0.0793569437,0.1594504616,0.7598842866,0.0003744993029830155,0.0008214800313340666,0.00033397771829823334,2.786618439075049e-06,Sips,[7.66167895 0.02125376 1.02200344]
DUQRUD_clean,6.24054e-05,0.0363017509,0.0723993841,0.3232535576,0.00019410868957383683,0.0006827229491466006,0.00015289088782751803,4.5579139916157193e-07,Sips,[1.83189125 0.0411479  1.0252381 ]
DURDAX_clean,0.0002227419,0.1256186177,0.2500356015,1.1428574419,0.00038339539564631765,0.001736910765804601,0.00029452803870555933,5.195707884355403e-06,Sips,[8.61112305 0.02990469 1.01439686]
DURDIF_clean,0.0002646014,0.1271371794,0.2590258435,1.200023924,0.0015924887447260829,0.0026949087043938863,0.0014462861184350027,4.174175618422898e-05,Sips,[6.29841411 0.04288928 1.05785384]
DUSHEG_clean,0.0005350019,0.2534688773,0.4771947,1.814131569,0.0021699046638311167,0.0058649882482793205,0.003128066798201997,7.53857342284598e-05,Sips,[7.70795447 0.06599557 0.95677476]
DUSHIK_clean,0.0006734585,0.3224898942,0.5899496566,2.1729910309,0.00583479032723293,0.00545860598274166,0.007215529443230716,0.000258726965609764,Sips,[11.66509082  0.05326942  0.90592948]
DUTKAG_clean,0.0002142976,0.1046236837,0.208928169,0.9627177206,0.0004176991715166734,0.001438503450740105,0.0003509352576625677,1.269758930225218e-05,Sips,[7.33148626 0.02933326 1.01876072]
DUWBEE_clean,0.0001375246,0.0708308477,0.14084789,0.6691026198,2.5509516202585047e-05,0.0004693682799366956,1.2178926395274648e-05,1.817906221831531e-06,Sips,[10.20767793  0.01399129  1.00169027]
DUWFOS_clean,0.0001746081,0.0893292038,0.1710347725,0.6560106956,0.00018736757979255186,0.002553825951283174,0.0005376111371558118,1.171513175304189e-05,Sips,[2.37611912 0.07756402 0.98959151]
DUWGEJ_clean,6.85256e-05,0.0413121453,0.0825065672,0.3929819579,8.690159934765698e-05,0.00032843425864499383,7.25328916713355e-05,4.919017510125513e-06,Sips,[5.06082117 0.01657322 1.00984284]
DUWROE_clean,9.2873e-05,0.0422755193,0.0844905304,0.3927065481,0.00016207399503666902,0.000530701822731266,0.00013983585303425005,8.136800642629685e-06,Sips,[3.26466392 0.02656783 1.01797501]
DUWRUK_clean,6.76361e-05,0.0404407584,0.0811370309,0.3719197047,0.00025728491487596403,0.0006726728178025119,0.0002202871072971347,3.6365685681965133e-07,Sips,[2.38587437 0.03520446 1.02980353]
DUWSAR_clean,9.25919e-05,0.043255031,0.0861949246,0.4200682735,8.04806572412615e-06,0.00012991663428135568,7.54707407007261e-06,2.6858735313799563e-06,Sips,[1.39888983e+01 6.19986251e-03 9.99177958e-01]
DUXMAL_clean,0.000325557,0.1588027323,0.3042130922,1.2276157147,0.0008629570580602782,0.003158326865973936,0.0012272584447848363,2.9791554589482126e-05,Sips,[6.17375703 0.05182928 0.97317583]
DUYJIS_clean,0.0004148675,0.2100110884,0.4057851709,1.6066625797,9.754998634242998e-05,0.005629992876142005,0.0007487660562485525,1.293800702152878e-05,Sips,[6.25703807 0.06935021 0.99773792]
DUYRIZ_clean,1.75526e-05,0.0071623281,0.0143049631,0.0670553171,2.1859966869773286e-05,7.720101258784576e-05,1.9223927826194244e-05,2.1484090367928874e-06,Sips,[0.64414785 0.02271187 1.01425664]
DUYVEA_clean,2.67797e-05,0.0136224794,0.0262708486,0.1242844123,0.000170616530766586,6.872244542765793e-05,0.00016171623353315138,,Freundlich,[0.02635195 1.0376851 ]
DUZKAM_clean,0.0001779505,0.078489271,0.1516164737,0.7096222505,0.000880076705838576,0.0001988764807723197,0.00083756765909335,,Freundlich,[0.15185159 1.04386417]
DUZKEQ_clean,9.9381e-05,0.0607906204,0.1206231056,0.5596758186,4.990022711317461e-05,0.0006015201232762419,2.1656478610040418e-05,1.0318424968793161e-05,Sips,[5.77298344 0.02134036 1.00379339]
DUZPUL_clean,0.0002279198,0.1131371188,0.2263266592,1.0435605196,0.0005344458951465785,0.0016254224237533474,0.00045675795925998396,1.3908525279898215e-05,Sips,[7.64590966 0.03050391 1.02216635]
DUZWOM_clean,2.84994e-05,0.0118227635,0.023348533,0.111246775,3.308543539535861e-05,3.893758662762618e-05,3.148274867626799e-05,1.368772651410248e-06,Sips,[3.33204568 0.0070567  0.98676913]
EBAMUS_clean,0.0002309422,0.1109924524,0.209470011,0.8486544488,0.0013302774558201823,0.0014519863888150344,0.001528894015786808,4.8585935997397105e-05,Sips,[6.14378213 0.0352985  0.94009495]
EBATUY_clean,0.0002034519,0.1115965342,0.2184067043,0.8872371227,0.0003657984797207818,0.0030860094009864192,6.305620453111966e-05,2.7755330197192944e-06,Sips,[3.43335986 0.06793467 1.01587891]
EBATUZ_clean,0.0003429167,0.1663399068,0.326774282,1.412356439,0.00013571643942024452,0.003036294585868933,7.365084672006818e-05,5.685273478162276e-06,Sips,[8.02597179 0.04244262 1.00391032]
EBAVAH_auto,0.0002666283,0.1358973793,0.2664927895,1.1850906242,0.00023656578123862966,0.0016986724768784708,0.00032945684199942824,1.1862239588623601e-05,Sips,[9.58276644 0.02860512 0.99167148]
EBAVIP_clean,0.0002861769,0.1456222235,0.2830466053,1.1197449622,0.0003122537436867767,0.004288858099550866,0.00016656330249974842,1.5738393774354991e-06,Sips,[4.05149778 0.07510952 1.01048225]
EBAVOV_clean,0.0002942155,0.1466383122,0.2824686245,1.1151942678,0.00023040059486773796,0.0038171797850556797,0.0006860496142310141,1.200457961439572e-05,Sips,[4.43556669 0.06801406 0.99226725]
EBAVUB_clean,0.0002984006,0.1501895929,0.286938291,1.1232071029,0.0006712683752005223,0.0036202647445018696,0.0011476144121670413,2.8864760334430406e-05,Sips,[4.71984352 0.06472943 0.97781239]
EBELUU_clean,0.0003648345,0.1730064629,0.337590787,1.4150235441,1.8303255973349265e-05,0.0036095931935236766,0.0003218434102030238,4.508021386838749e-06,Sips,[7.02877268 0.05045307 0.99950369]
EBEMEE_clean,5.40306e-05,0.0306923971,0.0597068431,0.2690915267,0.0001839688620918655,0.00021144369127063737,0.0001923666787367101,1.0002765238918698e-05,Sips,[3.81064457 0.01591794 0.97117104]
EBEMII_clean,8.13935e-05,0.0356071642,0.0713318968,0.3011762168,0.00038750015165071676,0.0010919021780210745,0.00030654951709495803,1.3972990849013836e-05,Sips,[1.10367567 0.06909673 1.05143059]
EBIHII_clean,0..0001370258,0.0585038909,0.1181285304,0.5601758804,0.00041911245060042017,0.0007758486701546293,0.0003850228112003077,2.0308147768458446e-05,Sips,[4.49524262 0.02698766 1.03324476]
EBIJAC_clean,8.79772e-05,0.0450521684,0.0873440529,0.3879793388,0.0002954415135912237,0.00036170184201159106,0.0003130741329122009,1.1410702961009068e-05,Sips,[4.70494042 0.01891557 0.96829764]
EBIMEJ_clean,0.0001651647,0.0874554421,0.1695101445,0.7427383699,0.0005089951683996278,0.0009017944496049068,0.0005657592511138334,2.2922139148328343e-05,Sips,[7.07420517 0.0245501  0.97182739]
EBIPOX_clean,0.0001414292,0.0687309755,0.1341220456,0.6297752599,0.00048691956231574523,7.021045543983512e-05,0.00046945069868810303,1.4235742928680047e-05,Sips,[6.02269326e+01 2.23192338e-03 9.66108355e-01]
EBIZUN_clean,0.0001871632,0.0933541158,0.1863295861,0.8629244897,0.00032414201199250906,0.0011808588904663791,0.00027122929089007483,8.112186958211983e-06,Sips,[7.10637503 0.02692603 1.01631792]
EBOBIJ_clean,0.0003225627,0.1578915609,0.310061954,1.3353332516,0.00013946848073129924,0.002957476480867971,7.001673682571703e-05,4.151648040526438e-06,Sips,[7.40429983 0.04370615 1.00423817]
EBOCOQ_clean,0.0002256759,0.111852864,0.2171485888,0.9203511561,0.0003375864415463703,0.0018782501283695924,0.0004913218984104462,1.219848895700391e-05,Sips,[5.53983903 0.04079685 0.98535428]
EBOXEA_clean,2.70211e-05,0.0157495499,0.0313489825,0.1528058364,1.08510131473927e-05,3.974742439894254e-05,1.1302240190569068e-05,2.592110006298308e-06,Sips,[6.04512076e+00 5.21287756e-03 9.96861752e-01]
EBUQEX_clean,0.0004729271,0.2162930259,0.4174350818,1.6355588467,5.029367907520935e-05,0.006091341084562307,0.0007770907306565061,1.065431069224705e-05,Sips,[6.08408976 0.07366511 0.99888084]
EBUQIB_clean,0.0002627498,0.1235019387,0.2394007766,0.9983804558,0.00032226512464840446,0.00234704865683675,0.0005325633158810876,5.433980463093715e-06,Sips,[5.34350034 0.04690366 0.98729208]
EBUREA_clean,7.97525e-05,0.0485342574,0.0973213886,0.4400256491,0.0003374126386365521,0.0009145367944448954,0.0002838830361105973,5.311761812238374e-07,Sips,[2.51103911 0.04032013 1.03262399]
ECAFOG_clean,6.41198e-05,0.0362543979,0.0727171852,0.3508795207,0.00011728438514203645,0.0002692945915652229,0.00010502122877530843,1.1972360462417413e-06,Sips,[4.86012942 0.01518925 1.01508977]
ECAHAT_clean,0.0003036972,0.1490172869,0.2797185584,1.0013626459,0.0007895863234908898,0.004830211345287918,0.0017001870222343324,3.3218172001618e-05,Sips,[3.1413606  0.09774808 0.97295984]
ECAHEX_clean,6.2663e-05,0.0326277266,0.0643531061,0.3060281667,0.00010556138735505073,0.00010170940121553356,0.00010368517550441934,4.677128920415576e-06,Sips,[9.66139927e+00 6.70552697e-03 9.84688125e-01]
ECAHOH_clean,5.37111e-05,0.030966262,0.0605843745,0.2885881598,0.00021064295862729664,1.7603861489356595e-05,0.00020216863048108807,,Freundlich,[0.06060095 1.03123714]
ECASAD_clean,5.21964e-05,0.02124538,0.0422268782,0.1945446388,4.1664768328817676e-05,0.0002512228661707854,3.2273028491812914e-05,5.777574121387161e-06,Sips,[1.6966459  0.02552359 1.00916811]
ECEDEY_clean,0.0001132833,0.0603977146,0.1208396805,0.5585770823,0.00027986241689839875,0.0008443224522292977,0.00023853477990706847,3.1096858175540097e-06,Sips,[4.20056166 0.02961957 1.02174098]
ECEZAO_clean,0.0002220524,0.1041365428,0.200547679,0.7952162504,0.00020630241957922591,0.002619908398713254,0.0005126638659253652,3.26705616685241e-06,Sips,[3.25952233 0.06556046 0.99024075]
ECEZAO01_clean,0.000153982,0.0786037615,0.1540326572,0.6207237499,0.00034426235105902724,0.0023279377556980497,0.00011244959366192063,5.624304167191769e-06,Sips,[2.26494518 0.07296963 1.02121113]
ECIWIW_clean,8.30887e-05,0.0372382621,0.0737702705,0.3279519963,9.993968900202887e-05,0.0006242223092639714,6.547687033091966e-05,6.501940182938521e-06,Sips,[2.04574003 0.03740934 1.01271963]
ECIWOC_clean,0.000220563,0.1063879606,0.2009337099,0.7278216104,0.00038474277030660603,0.00350324685472887,0.0009971680389717662,1.47811435597373e-05,Sips,[2.27630198 0.09681863 0.98167342]
ECODEG_clean,0.0003213083,0.1473592928,0.281242623,1.1323722669,0.0010101385611861115,0.0027620315200163384,0.0013400547915090257,2.594656555626802e-05,Sips,[5.97469603 0.04939773 0.96603343]
ECODIK_clean,0.0002438567,0.116448751,0.2299497047,0.9745751323,0.0005035736641798883,0.002781794198233446,0.0002913287875433969,1.672877252335478e-05,Sips,[4.36428053 0.05561946 1.02068273]
ECOGEI_clean,0.0003524718,0.1647170889,0.3265625689,1.3038140733,0.0016647635549037415,0.005969355301919471,0.0010876565990079424,4.9253451540081764e-05,Sips,[4.06444198 0.08736541 1.04849748]
ECOKAJ_clean,0.0002784223,0.1031952439,0.2058038123,1.0290488923,0.00013301531409154563,0.0001250137388226321,0.0001058841674885764,,Quadratic,[7.26416599e-06 2.05743010e-01 1.50094822e-04]
ECOLEP_clean,0.0002006902,0.0933406066,0.1848907421,0.9205461546,0.00036868456526292217,0.0002950558465353234,0.0003405272220065025,,Freundlich,[0.18523444 1.00381436]
EDADIX_clean,0.000331853,0.1552733441,0.29529951,1.0779533775,0.0001995304570868735,0.005352493157389231,0.001068725805904483,3.734942758028751e-06,Sips,[3.27928241 0.09896158 0.99353106]
EDAFUM_clean,1.39851e-05,0.0086070476,0.0175668303,0.0837629354,9.998808545365078e-05,0.00014450941645145353,9.150623051590134e-05,7.200248549203146e-07,Sips,[0.54727775 0.03316302 1.05345601]
EDAGAT_clean,2.17546e-05,0.0090141692,0.017139508,0.0832827806,0.00017971177341635807,0.00013680056232235916,0.00016723117576827705,,Freundlich,[0.01730031 1.02420859]
EDAGEX_clean,2.33085e-05,0.0087298056,0.0175450757,0.0863004528,2.665592163023957e-05,4.257434176998708e-05,2.560297450285283e-05,3.6178445185118656e-06,Sips,[1.81453137 0.00976356 1.01406797]
EDAPIK_clean_h,0.0002394347,0.1146238996,0.2297981879,0.9984176367,0.001071919332983345,0.0029641310648461055,0.0008756241871122417,3.0145524818353042e-05,Sips,[4.26423244 0.05695904 1.04404775]
EDATOT_clean,7.58104e-05,0.0525218552,0.1047257279,0.5108103673,1.4998284796512942e-05,0.00016436896591355232,4.90036653837727e-06,1.470452269603812e-05,Quadratic,[-6.47237653e-04  1.05403444e-01 -2.60095617e-05]
EDAVOV_clean,1.73104e-05,0.0105766517,0.020613219,0.0949821404,6.903450601048459e-05,4.016223639841052e-05,6.923758538537182e-05,4.248258226113661e-06,Sips,[2.42853605 0.00856064 0.9687364 ]
EDOMAM_clean,0.0002427876,0.1127925526,0.2219160124,1.0036974069,0.00015249045027774388,0.001227479407967286,0.00020446891855052378,2.555243806098795e-06,Sips,[9.3133838  0.02440925 0.99355292]
EDUSIF_clean,0.0001664004,0.0769054013,0.1512214497,0.7577671942,0.0005732477230667709,0.00055522661514648,0.0005308763749859186,,Quadratic,[4.20886928e-05 1.51260189e-01 4.03282023e-04]
EDUSOL_clean,0.0002748521,0.1310426667,0.2554897141,1.011985493,0.0004425777864986027,0.003999768077568872,9.423659327720024e-06,1.4622758486177423e-05,Quadratic,[-1.32711515e-02  2.68753050e-01 -7.77628543e-07]
EDUSUR_clean,0.0001324631,0.0695650796,0.1388399216,0.6556503061,0.00016021460790465242,0.000638922278564066,0.00013510034135817364,5.642870522316365e-07,Sips,[7.3349508  0.01929374 1.0108085 ]
EDUTIG_clean,0.0002007522,0.0871981409,0.1709387895,0.8208629887,0.0005591567329525974,9.256061556081324e-05,0.0005246443140466124,,Freundlich,[0.17104765 1.02616171]
EDUVAA_clean,0.0003719022,0.1832734145,0.3385425918,1.3275436557,0.003411973678871063,0.0018495837192259736,0.0038260150178466654,0.00015054675341543856,Sips,[11.84438278  0.02942434  0.90484108]
EDUVEE_clean,0.0004365516,0.2049706654,0.373080896,1.4613856154,0.005027282580206945,0.0009305736284458934,0.0054203230266357165,0.00023682940291823505,Sips,[2.82970062e+01 1.33612426e-02 8.73007655e-01]
EDUVOO_clean,0.0002680766,0.134872614,0.2660906329,1.283416665,0.0005282317051567276,0.00010366920002395771,0.0005028650977641683,1.7415485756316235e-05,Sips,[1.65021892e+02 1.61506410e-03 9.81482981e-01]
EDUWAB_clean,0.0004455071,0.2275999648,0.446491469,2.0106790751,0.0005337351282780355,0.0023783169490556124,0.0006440202545332435,2.4176896189736615e-05,Sips,[19.30239491  0.02367917  0.98879507]
EFAYEQ_clean_h,0.0001921266,0.0947922874,0.1904934813,0.9332990875,0.0003044981328249675,0.0005236986582725341,0.00028170133760901565,9.201459247010197e-06,Sips,[1.73072018e+01 1.11290819e-02 1.01493525e+00]
EFAYIU_clean,0.0002537535,0.1041508997,0.2077271222,1.0248508233,5.3926184180982055e-05,0.00012774992492270218,3.837996079733656e-05,2.115151779820552e-05,Sips,[8.42404841e+01 2.47197092e-03 9.97771542e-01]
EFEGOM_clean,0.0001494578,0.0733632466,0.1430032367,0.6375589663,0.00032824045538004654,0.0007034103617349852,0.0003619835444144396,1.0086262245185218e-05,Sips,[6.57456754 0.02223465 0.97847171]
EFESEP_clean,0.0003382321,0.1641424946,0.3051768192,1.1569020998,0.002225949289358011,0.0030380330804329666,0.0028136073587330308,9.060591938370932e-05,Sips,[5.892103   0.05462426 0.93075896]
EFESOZ_clean,0.0003905043,0.1723400105,0.3175453517,1.1816153347,0.0027421240329821416,0.003112041235862743,0.003435132750329113,0.00010035995288824847,Sips,[6.05332001 0.05536328 0.91788382]
EFIMOV_clean,8.80162e-05,0.0432680184,0.0857674446,0.3831431806,0.0001144868402989159,0.0006991739571641615,7.581051325500236e-05,3.2768912614475606e-06,Sips,[2.47593494 0.03588341 1.01254904]
EFOSUO_clean,4.76448e-05,0.0239729425,0.0479611313,0.2339501141,3.606518233773288e-05,0.00010707238142058921,3.2676212079358554e-05,7.698349441079245e-07,Sips,[5.30401773 0.00912492 1.00702506]
EFOTAV_clean,3.52571e-05,0.0244979878,0.04846426,0.2355681305,7.803511397271447e-05,1.5822985206919073e-05,7.608689737143427e-05,9.268203125053256e-06,Sips,[4.40149928e+01 1.10230543e-03 9.85084513e-01]
EFOTEZ_clean,4.18756e-05,0.0167874664,0.0332476826,0.1606456927,3.9770535627582774e-05,3.369322546152816e-05,3.649448095322242e-05,2.9101222283642755e-06,Sips,[7.91791294e+00 4.21674152e-03 9.88859827e-01]
EGABAR_clean,3.42081e-05,0.0203284269,0.0400889989,0.1821758971,1.3225231276970265e-05,0.0002240755800463875,2.378384058323737e-05,3.857059280031261e-06,Sips,[1.67694715 0.0244915  0.99703957]
EGATAI_clean,0.0001182952,0.0602275012,0.1224851,0.6017216959,0.0005013189797424576,0.0006009680570928783,0.0004652214350214788,1.123466625794534e-05,Sips,[6.40889705 0.01948406 1.03831519]
EGATEM_clean,0.0002555356,0.1307476991,0.2583437924,1.0210459148,0.0012216241489952382,0.004787045265517876,0.000730359825621775,2.4650330135489786e-05,Sips,[3.13864899 0.08969299 1.0450266 ]
EGATIQ_clean,0.0002312469,0.129629424,0.2506486209,1.0388623779,0.0004246788761969654,0.0024703704851613,0.0006649071554644748,3.09708127958769e-05,Sips,[5.52305265 0.04753993 0.98404143]
EGATOW_clean,0.0001182257,0.0679853332,0.1362919622,0.6153424435,0.0004712984105704524,0.0012914177478493543,0.00039656500056354317,2.472961769151614e-06,Sips,[3.48396531 0.04071243 1.03254279]
EGEJIK_manual,0.0002942595,0.1297746945,0.2501549984,1.0394778978,0.0006179286055078351,0.002247360608742474,0.000827975812406099,6.187250567735357e-06,Sips,[6.00500851 0.04346857 0.9766861 ]
EGEJOQ_clean,0.0002464191,0.1122313996,0.2080942459,0.7737533871,0.0014899216715207576,0.002327337466636372,0.001963189900341256,5.386585599557219e-05,Sips,[3.53239051 0.06259887 0.93185893]
EGEJUW_clean,0.0002296247,0.0965085716,0.1752760493,0.6501192393,0.0020788250002897143,0.0012384630085210688,0.002443476195569318,8.397487705668092e-05,Sips,[4.4617742  0.04089167 0.88736919]
EGELUY_SL,0.0001521674,0.0686535322,0.1379517738,0.6562399915,0.0003326543432788016,0.0007338329444988536,0.0003030529991265617,1.577637479614112e-05,Sips,[6.41755341 0.02196817 1.0225721 ]
EGELUY01_manual,0.0001301432,0.0677144991,0.1361197582,0.6503174756,0.000323261442672323,0.000683709467207314,0.00029231466647071917,5.501964910858731e-06,Sips,[6.7205338  0.020673   1.02224366]
EGIFUV_clean,0.0002403134,0.1091469876,0.1965050957,0.6497864437,0.0017550220467250797,0.003163964511238416,0.0027274903758145695,7.683094843362395e-05,Sips,[2.08389803 0.10411742 0.91372177]
EGOXII_clean,0.0002030663,0.1001579832,0.1950120428,0.7805910842,0.0002067591573193106,0.002813741665049749,9.000227564705444e-05,4.150800995288934e-06,Sips,[2.95326111 0.07070134 1.01006073]
EGOZAB_clean,0.0001731195,0.0822303596,0.1649434834,0.7370035321,0.0006432125019479331,0.0017335282008144582,0.0005434390859395192,1.966627309803454e-05,Sips,[3.79380416 0.04545311 1.03672378]
EHALOP_manual,0.0001221344,0.0688637635,0.1363319917,0.6531686124,0.00014105348100331238,0.000229981721909212,0.00014145222729833367,1.2308881263978968e-05,Sips,[1.93969883e+01 7.07828215e-03 9.90370586e-01]
EHIPOC_clean,4.2399e-05,0.0187686174,0.0370168837,0.1735544639,4.570943271928336e-05,0.00010459525780652256,4.6203247168932326e-05,9.115732004059355e-07,Sips,[3.09158724 0.01211851 0.98844904]
EHUSUX_clean,0.0004748706,0.2203551518,0.416924527,1.5654674319,0.0012267155860070944,0.006030028404331284,0.0021863180649997417,3.5268372366372635e-05,Sips,[5.77442834 0.07782095 0.97196249]
EHUTAE_clean,0.0005369508,0.2432042106,0.45488731,1.7169436439,0.002617779025604054,0.005277683004784388,0.0035569465928026824,8.4519136344913e-05,Sips,[7.6410662  0.06330088 0.94527974]
EJATIS_clean,0.0036366557,0.7422523928,0.9955848711,1.5212751213,0.01544980206009505,0.06160053319707553,0.08119634416036921,0.003032543979608743,Sips,[1.91947452 1.08139056 0.78353741]
EJAXIW_clean,0.0001859464,0.1075543066,0.2154660168,0.991145126,0.0005908663531344482,0.0016546037179630479,0.0005033800751241758,1.35249316635048e-07,Sips,[6.82478615 0.03260033 1.02576011]
EJONOH_clean,7.51112e-05,0.0429115784,0.0843426005,0.3899886525,0.0001332454766822705,0.000283702128623451,0.000141425142000611,9.82701547496348e-06,Sips,[5.84960814 0.01462949 0.98525016]
EJOQOL_clean,9.09623e-05,0.0366838003,0.0728437552,0.3335425488,7.053503142180434e-05,0.0004593729808804657,5.2336267170915296e-05,1.032656720165092e-05,Sips,[2.7500416  0.02720885 1.00899103]
EJOQUR_clean,0.0002179181,0.0879990216,0.1750511735,0.7732195427,0.0004302751334871403,0.0017270696884209725,0.0003322815989724255,3.1105502430331485e-05,Sips,[4.19471049 0.04354856 1.02309637]
EJORAY_clean,0.0001327697,0.0734323913,0.1425067079,0.643934682,0.0005269797999047511,0.0004009443317746502,0.0005385573184145541,2.5263133547649107e-05,Sips,[11.39972975  0.01265922  0.9654097 ]
EJOZOU_clean,7.4243e-05,0.0387455728,0.0752943478,0.3589914866,0.0003769944908568766,0.00012929593734395457,0.00035732396793724554,,Freundlich,[0.07544632 1.03178983]
EKADIF_clean,0.0004598073,0.2116327409,0.4067312199,1.6633402538,0.0010506061803569272,0.0039969070602777195,0.0014696841547223883,2.244698002042368e-05,Sips,[8.82195608 0.04833288 0.97559172]
EKEKIQ_clean,0.0001015477,0.0456985155,0.0919047697,0.4307594349,0.00027809401097074596,0.0006247439385148484,0.0002503652305851634,1.1934483529059983e-05,Sips,[3.33660265 0.02832451 1.02837059]
EKEKOW_clean,0.0004202926,0.1995645067,0.370128827,1.4437499963,0.003311212050860654,0.0025154350682633866,0.0038137557064078374,0.00013414016443862533,Sips,[10.48761656  0.03658384  0.9154163 ]
EKOKIA_clean,0.0001021651,0.0568729929,0.1145534194,0.5163983383,0.0005178098653184894,0.0012087239428221447,0.00044686705387870054,6.4789292222199866e-06,Sips,[2.65591203 0.0450756  1.04257438]
EKOPEA_clean,0.0001706425,0.0900910916,0.179710885,0.7952686085,0.0005391900295110276,0.001844119107206502,0.0004255830026635664,8.079752143642148e-06,Sips,[4.16888309 0.04504962 1.02826628]
EKOPIE_clean,0.0001534585,0.0839432094,0.1674739111,0.7484297934,0.0004570692374107126,0.0015774681153996207,0.00036398322793845225,3.733465427154585e-06,Sips,[4.24681642 0.04105412 1.02568996]
EKOPOK_clean,0.0001449246,0.0764632838,0.1526015031,0.6294791688,0.0008238032782700057,0.0025410848861239007,0.000608591395311123,1.4790846521902905e-05,Sips,[2.13716646 0.07689401 1.05122906]
EKOPUQ_clean,0.000136369,0.0664953611,0.1309579145,0.6016056475,0.00012340864426448668,0.0005691198053789081,0.00014214197668898485,2.7304106015570796e-06,Sips,[7.04460136 0.01894197 0.9911713 ]
EKUPEG_clean,0.0001020571,0.0508435665,0.1025944844,0.4772117771,0.00040723402810652885,0.0008350457769357251,0.00036498114519933883,1.0037062165115423e-05,Sips,[3.12638388 0.03392903 1.03728268]
ELELEN_clean,0.0002020488,0.0771863199,0.1533054547,0.6877061952,0.0002521896325833728,0.0012537435848435836,0.00019143196730470903,2.963778015576462e-05,Sips,[4.43750946 0.0357837  1.01536442]
ELEREU_clean,0.0003604898,0.1711753473,0.3288258568,1.3575971999,0.0009918777248226532,0.0029156926456730906,0.001287260494161197,2.8576749878226807e-05,Sips,[7.91730688 0.04333238 0.9715349 ]
ELERIY_clean,0.0002377109,0.11646391,0.2329206165,1.1039255873,0.0003483654451646778,0.0010938526518677878,0.0003065698276373826,1.1068275118939787e-05,Sips,[12.12811782  0.01958104  1.01400242]
ELEROE_clean,0.0001732439,0.0951549215,0.1825138695,0.8629247061,0.0014052490487463422,0.0006747396622445157,0.0013317949039435017,,Freundlich,[0.18331074 1.03895988]
ELIJOZ_clean,0.0001011646,0.0505111555,0.0992772221,0.4513410032,0.00010630062480946065,0.00048280019226934983,0.0001256220372171942,3.7592027732616003e-06,Sips,[4.73512321 0.02141515 0.98996562]
ELILER_clean,7.59246e-05,0.0445052204,0.0896401684,0.3978568701,0.00044770243310610915,0.0010691829729972727,0.0003800788788846027,3.927182678592327e-06,Sips,[1.82959325 0.05151868 1.04711089]
ELOGUJ_clean,3.55607e-05,0.0159361926,0.0329647854,0.1479559813,0.00033956041928006117,0.0005328513183097616,0.00030745414488769253,8.813867138091632e-06,Sips,[0.52724362 0.06669241 1.09745406]
ELOHOE_clean,0.0002847698,0.1378446595,0.266330299,1.0289412401,0.0001729389525813715,0.004289806881805718,0.0003627496185873361,4.3284671100881605e-06,Sips,[3.51192811 0.08205889 1.00618125]
ELOZEK_clean,2.4762e-06,0.001932699,0.0039533043,0.0191319872,2.270924877265464e-05,2.912404826543812e-05,2.077380288948811e-05,1.6401237764426244e-07,Sips,[0.13884465 0.02930735 1.05389855]
EMAGAB_clean,9.50986e-05,0.0536372365,0.1050791455,0.4608205372,6.986907974036857e-05,0.0007804228964812247,0.00012025860762242382,9.140678088260772e-06,Sips,[3.22248948 0.03370728 0.99380008]
EMAMOW_clean,5.19454e-05,0.0259508466,0.0509024271,0.2476799435,0.00017902711390996821,8.083866753456239e-05,0.00016792440832819503,,Freundlich,[0.05099712 1.01840958]
EMAMUC_clean,5.84771e-05,0.020095716,0.0405123761,0.1941017429,0.00011830918763016567,0.00021667534707017915,0.00011121294396253901,1.2092613868240505e-05,Sips,[1.89457849 0.0218504  1.02722481]
EMAPAK_clean,0.0001212832,0.0621130392,0.1262421264,0.6075512458,0.0005725335383207655,0.0008310638438644686,0.0005278133549270258,1.2342983890399507e-05,Sips,[4.88452434 0.02653097 1.04252429]
EMIYUW_clean,0.0002204828,0.1052976194,0.2100549006,1.0035135159,0.00015004054430164715,0.0007311075006793641,0.00012900763475642003,8.497143486225922e-06,Sips,[1.47082874e+01 1.44882951e-02 1.00667277e+00]
