Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
LIXWAR01_clean,0.0003010586,0.1241617302,0.2471209463,1.0359667487
LOBHAM_clean,0.0001309338,0.068910481,0.1371270125,0.6262769329
LOCZIO_clean,0.0001585445,0.0903606832,0.1798571056,0.7942227452
LODCUC_clean,0.0001682064,0.0761464184,0.1463935995,0.5424489907
LODKIA_clean,0.000253474,0.113346911,0.2236536514,1.0190809826
LODPOK_clean,0.0004043361,0.2095551209,0.3918497479,1.5112065761
LODPUQ_clean,0.0004759021,0.2270001393,0.4199311872,1.5690216777
LODTAB_clean,0.0002420789,0.1240366311,0.2462057962,1.0673605715
LOFJAT_clean,0.0003993591,0.1727392309,0.3439767622,1.4512081253
LOFZUB_clean,0.0002363162,0.1090841227,0.2142661811,0.9122958041
LOGBAK_clean,0.0002078444,0.1089873185,0.2107783819,0.9090998412
LOGBEO_clean,0.0002121151,0.1097389748,0.2173283264,0.9211363074
LOGXEM_clean,4.13842e-05,0.0244519139,0.0493845892,0.2369484669
LOJFOF_clean,0.0002354147,0.1133337115,0.2204939371,0.9405500779
LOJFUL_clean,0.0003266251,0.1573838219,0.3091886228,1.320677353
LOLVAJ_clean,4.31132e-05,0.0219527342,0.0424929772,0.1823748534
LONVAN_clean,0.0001260197,0.0584536803,0.1151820175,0.543118324
LONVIV_clean,0.0001270443,0.0632793132,0.1276774356,0.5905570618
LONWIW_clean,0.0001402001,0.0744667446,0.147314099,0.6939669853
LOPZAS_clean,0.0001296708,0.0701592842,0.1399574239,0.635602928
LORMOW_clean,9.11424e-05,0.0492254757,0.0969548408,0.4123383792
LORNEL_clean,9.83907e-05,0.0457919828,0.0919549469,0.4459903635
LOSBOM_clean,0.000356062,0.174000024,0.3483627038,1.5887024653
LOSYAV_clean,0.0002682215,0.123796998,0.2396835903,1.0440905341
LOTDIJ_clean,0.0003182413,0.1627016884,0.3193117876,1.2251857602
LOVLEP_clean,6.05915e-05,0.0293935187,0.0590478764,0.2696121412
LOXBEH_clean,0.0001490253,0.0659167484,0.124410768,0.5744101314
LOXKAM_clean,0.0002140464,0.1129109683,0.2238412541,0.9882008468
LOXWAY_clean,7.07234e-05,0.0388368863,0.0766629162,0.3430144525
LOXWEC_clean,6.04345e-05,0.0277161829,0.0560785498,0.2653596717
LUBNAZ_clean,9.50816e-05,0.058144088,0.1151404054,0.5479246205
LUCDIW_clean,0.0001364675,0.0798555886,0.1605982163,0.7578985925
LUDCUK_clean,0.0001209446,0.0642938609,0.1250956208,0.5072262781
LUDKIG_clean,5.54313e-05,0.022318013,0.0436013091,0.1732919918
LUDKOM_clean,0.0001543086,0.0747743343,0.1468753764,0.5915371621
LUDKUS_clean,0.000198794,0.0930842317,0.1792593304,0.6761413715
LUDLAZ_clean,0.0002895712,0.1254314495,0.236453613,0.8237581006
LUDLED_clean,0.0002118217,0.1000612332,0.1943548444,0.8787657489
LUDLIH_clean,0.0001956768,0.1001174176,0.1980978896,0.8703826451
LUDTUZ_clean,0.0001588351,0.0731928423,0.1431062882,0.6327277077
LUDVAH_clean,0.0001692365,0.08170421,0.1599725664,0.6229340022
LUDVEL_clean,0.0001023862,0.0574240226,0.1122024594,0.5337099238
LUDVIP_clean,0.0001277141,0.0610815634,0.1209649845,0.5236066666
LUDVOV_clean,0.000135296,0.0608228782,0.119627286,0.569932693
LUFBUL_clean,0.0003031182,0.1297377546,0.2570395123,0.948576887
LUFCAS_clean,0.0001150924,0.0612323346,0.119355577,0.5114161163
LUFNAC_clean,0.0002306424,0.1163014174,0.2292307578,0.996729564
LUFNAC01_clean,0.000232778,0.1152015949,0.2245666565,0.9919949886
LUFNAC02_clean,0.0001964731,0.1139736379,0.2263733551,1.0080523961
LUFNAC03_clean,0.0002584049,0.1121370412,0.2239281188,0.9921829194
LUFNAC04_clean,0.0002242356,0.1149581391,0.2253205153,1.0057908195
LUFNAC05_clean,0.0002754895,0.1155774566,0.2284747634,0.9955763521
LUFNEG_clean,0.0004156368,0.1947270323,0.3839402703,1.4965542802
LUFQUZ_clean,0.0004184852,0.2282518581,0.4344294601,1.579682773
LUFQUZ01_clean,0.0004938125,0.2184932023,0.4165162022,1.5225432257
LUFQUZ02_clean,0.0003609435,0.1681761142,0.3236485877,1.2715227401
LUJPUC_clean,4.92866e-05,0.0225670825,0.0442921863,0.2155362764
LUKREO_clean,0.0001087975,0.0534467621,0.1023390366,0.4243814535
LUKRIS_clean,8.78504e-05,0.0350896749,0.0691214073,0.2901678547
LULVOF_clean,0.0002864475,0.1203505956,0.2278683449,0.8157731118
LUMDEC_clean,7.47619e-05,0.0322142913,0.0642447088,0.304600137
LUMLIQ_clean,0.0001499441,0.0787230254,0.1515781588,0.5877797778
LUMYEZ_clean,0.0002458683,0.1168736637,0.2361501314,1.0220761866
LUMYID_clean,0.0002299028,0.1198560145,0.2346302182,1.0439536771
LUMYOJ_clean,0.00026822,0.1191886576,0.235615288,1.0329726233
LUMYUP_clean,0.0002378856,0.1159971591,0.225062109,0.9950147063
LUMZAW_clean,0.0002550485,0.1211132956,0.2396928703,1.0469799329
LUMZUO_clean,4.04975e-05,0.0204429737,0.0402941881,0.2020817088
LUNBAX_clean,3.96069e-05,0.0197762127,0.0400004783,0.1948856773
LUNBEB_clean,3.69282e-05,0.0199551824,0.0398348671,0.1940971174
LUNBIF_clean,4.30208e-05,0.0231072214,0.0461233399,0.2262450288
LUPTAS_clean,0.0001968315,0.0776105028,0.1497669217,0.5976074323
LUPYAX_clean,0.0001413769,0.0613549435,0.1227111961,0.5771828535
LUQGAG_clean,0.0002475959,0.1315923562,0.2538345548,1.065775652
LURLOB_clean,8.43706e-05,0.0534694396,0.1066157575,0.5202293198
LURRIA_clean,0.0003079398,0.1546805113,0.3078627773,1.4803611877
LUSHIR_clean,0.0001434078,0.0675539377,0.130693281,0.5711030264
LUSHOX_clean,0.0001553402,0.0769869101,0.1487255412,0.6494852167
LUSHOX01_clean,0.0001616806,0.0772690586,0.1523427482,0.6555197071
LUSHOX02_clean,0.0001315636,0.0791030237,0.1550168185,0.6715609583
LUSHOX03_clean,0.0001664359,0.0766112404,0.1529672792,0.6568083966
LUSHOX04_clean,0.0001791167,0.0759248905,0.1506340063,0.6583285112
LUSHUD_clean,0.0001404509,0.0797642975,0.1562198669,0.6406957202
LUSJEP_clean,0.0001389725,0.0663564087,0.1312151671,0.5823450141
LUSJIT_clean,0.000106447,0.0618856341,0.124189664,0.5564547343
LUSJOZ_clean,0.000127145,0.0652002759,0.1291202307,0.5748863308
LUSQOH_clean,0.0001439123,0.0794340325,0.1579743776,0.7428125606
LUSYEF_clean,0.0003139887,0.1448518723,0.2843347769,1.2630424605
LUTZEH_clean,0.0001229084,0.0723916282,0.1455235,0.6966082791
LUVTAY_clean,5.99596e-05,0.0354778164,0.0709088845,0.3383207659
LUWMIB_clean,0.0002386837,0.104232183,0.2064097177,0.8884360573
LUXDUE_clean,0.0001470204,0.0668295823,0.1356192477,0.6161433069
LUXFOA_clean,0.0001037268,0.0516043884,0.1013303023,0.4863474378
LUXFUG_clean,9.21557e-05,0.0486352981,0.097715526,0.4636697739
LUYHAP_clean,0.0002534824,0.1190910406,0.2383607655,1.1030309497
LUYSOP_clean,0.000248986,0.1332141229,0.2603291904,1.1023447739
LUZBOY_clean,0.0002150158,0.114084844,0.224289918,1.0263809947
LUZJAT_clean,0.0001330144,0.0731538885,0.1460568635,0.6578388313
MABCUQ_clean,0.000123076,0.0482553803,0.0969231451,0.4483226926
MABJUV_clean,6.64449e-05,0.0299717793,0.0587769388,0.2668313808
MABJUV01_clean,4.34448e-05,0.0297379442,0.0590350518,0.2612640614
MABKEG_clean,5.71082e-05,0.0339076752,0.0678846093,0.2947620234
MABKIK_clean,6.3791e-05,0.034313204,0.0662424455,0.2936793982
MABKIK01_clean,7.1689e-05,0.0336804576,0.0668153498,0.3011933759
MABLAD_clean,0.0002852029,0.1300723369,0.2533028551,0.9629897872
MACHIJ_clean,8.7172e-05,0.0422203155,0.084529807,0.3966827944
MADVUJ_clean,0.0001620294,0.0732147938,0.1419839054,0.5229893356
MADWAQ_clean,0.0001477797,0.079247508,0.1552964613,0.5819415597
MAFFUW_clean,0.0007570138,0.3472866036,0.6241100153,2.1491926135
MAFJIO_clean,0.0001738135,0.0896798405,0.180262326,0.8537282222
MAFLUD_clean,0.0002270761,0.1156994603,0.2253814049,0.9847910485
MAFMAK01_clean,0.0002102556,0.1000753655,0.2003862173,0.883744302
MAGBAZ_clean,0.0001603495,0.0801996079,0.1591073859,0.766145538
MAGBON_clean,0.0002342425,0.124884538,0.2442770086,1.1054292769
MAGNEQ_clean,6.33036e-05,0.0301483165,0.0592792544,0.2929914452
MAGNEQ01_clean,6.10427e-05,0.0300759695,0.0591797774,0.2977708634
MAHCEG_clean,0.0001788181,0.1024952968,0.2016865224,0.9895591719
MAHCIK_clean,0.0002555707,0.1015427076,0.2056492356,0.9842474483
MAHCOQ_clean,0.000195956,0.1042730697,0.204165707,1.0033843712
MAHTAR_clean,0.0001592149,0.0830974855,0.1630374441,0.6715472208
MAHTAR01_clean,0.0001690777,0.0840612287,0.1658117281,0.6794769671
MAJHUC_clean,6.25503e-05,0.0283018351,0.0550908254,0.2410034507
MAJJUF_clean,0.0001812343,0.080124845,0.1575851601,0.7751160052
MAJKAM_clean,0.0002870779,0.1470710337,0.2901475835,1.2340874027
MAKHAJ_clean,0.0002354524,0.1196165603,0.2355573719,0.9425470119
MAKRAU_clean,0.0001450144,0.0617491923,0.1241550925,0.5855328264
MAKRIC_clean,0.0005229602,0.2293320234,0.4374063131,1.5406307922
MAKXAZ_clean,0.0002535164,0.1088664339,0.209101787,0.812398517
MALFUD_clean,0.0001445956,0.0684392386,0.1362518964,0.6580492106
MALROJ_clean,0.0001524675,0.0704185308,0.1425099098,0.6904138387
MALRUM_clean,6.72528e-05,0.0319052351,0.0626148646,0.2986747475
MALRUP_clean,0.0001942122,0.0797492156,0.1594286021,0.7688076643
MALSAW_clean,0.0001592977,0.0780951384,0.1582218677,0.7557605302
MALSEA_clean,0.0001876658,0.0807595556,0.158935434,0.7663789203
MALSIE_clean,0.000150569,0.0788458014,0.1562666524,0.7699358409
MALSOK_clean,0.0001680263,0.0804169565,0.1591143711,0.7721965586
MANLOD_manual,0.0001809712,0.0907755042,0.1811522013,0.8449144575
MAPFIS_clean,0.0001597668,0.0820767535,0.1613881602,0.7201519124
MAQBEO_clean,0.0002323196,0.104833664,0.2054142683,0.8990310155
MAQBIS_clean,0.0003563467,0.1658560537,0.3282125368,1.3842251675
MAQMEZ_clean,0.000355698,0.1817874249,0.3441522238,1.3127951548
MAQRAA_clean,0.0001016309,0.055130317,0.1095153405,0.5128706346
MARPOL_clean,6.81864e-05,0.0315271496,0.0626841446,0.284911864
MARXEK_clean,4.9073e-05,0.0394783476,0.0789058047,0.3734548813
MASMIC_clean,0.0002486741,0.1194464731,0.2386254331,1.162065506
MATTOR_clean,0.0003295955,0.1648880512,0.3095240391,1.1125834803
MATTUX_clean,0.0002601679,0.13229346,0.26218069,1.0962894859
MATWUC_clean,0.0003518487,0.1778628754,0.3577472,1.4409862332
MATXAJ_clean,0.0002655362,0.1124400868,0.2224055546,1.0510793996
MAVNUU_manual,0.0002529333,0.142564995,0.2820340868,1.1738413892
MAVRAE_clean,0.0002279115,0.1225645029,0.2526139816,1.0856960668
MAWTUC_clean,0.000187377,0.0998965492,0.1949572575,0.8542990872
MAWVAK_clean,0.0001779135,0.0917939132,0.1810686467,0.8126332548
MAYKOO_clean,0.0002294578,0.0951790992,0.1887917663,0.9283709978
MAZSOX_clean,0.0002418658,0.1188823084,0.2301949176,0.9426159478
MAZSUD_clean,0.0002859476,0.1210862092,0.2431101584,1.0433766733
MECWIB_clean,0.0002332661,0.1211588018,0.2383337452,1.035183867
MECWOH_clean,0.000343307,0.1885137128,0.3648924751,1.4122888914
MEFJOY_clean,0.0001853153,0.0938600952,0.1836885347,0.8571620117
MEFJUE_clean,0.0001614822,0.0871280365,0.1728582429,0.8049128784
MEFYUT_clean,0.0001376051,0.0612817336,0.1200897381,0.5669062533
MEFZUU_manual,0.0001500964,0.0745105632,0.1491107361,0.7105319238
MEGBAD_clean,9.42196e-05,0.0777872644,0.1539795253,0.7363823639
MEGBEH_manual,0.0001302015,0.0695536407,0.1395722867,0.6730599082
MEGFIN_clean,0.0001863057,0.0827434258,0.1648838988,0.7407242156
MEHMET_clean,0.0002849828,0.1345257782,0.2657568772,1.2719894015
MEJMOE_clean,0.0001420491,0.0746326151,0.1474033719,0.7058269283
MEJQEZ_clean,0.0003546396,0.1593740529,0.3110998743,1.1541655871
MEJQID_clean,0.0003643557,0.1549078614,0.2997174014,1.156832671
MEJQOJ_clean,0.000315775,0.1601448677,0.3085688165,1.1706020787
MEJZIM_clean,4.57056e-05,0.0235914547,0.0462968108,0.2116198162
MEKDUC_clean,0.00031997,0.1426266217,0.2685807332,0.9197092873
MEMGAN_clean,0.0001610665,0.0775858892,0.1537902598,0.676992302
METYIU_clean,7.27413e-05,0.0321213441,0.0643982737,0.3052750145
MEXDEY_clean,5.61572e-05,0.025618928,0.0511057213,0.220080842
MIBMER_clean,0.0001745387,0.0899461861,0.1779517091,0.8266066422
MICDEJ_clean,0.0001869091,0.089843917,0.1760661949,0.7287762618
MIDCAF_clean,0.0001174704,0.0578342832,0.1156753622,0.5417105045
MIDSUP_clean,0.0001211226,0.0698045984,0.139499949,0.6800889698
MIDSUP01_clean,0.0001804964,0.0732213632,0.144298936,0.7134673412
MIFGEP_clean,0.000285223,0.1457190179,0.288307713,1.2334541064
MIFGEP01_clean,0.0003180237,0.1450501699,0.2900133467,1.2323174926
MIFKUJ_clean,0.0002942243,0.1527795706,0.3021184858,1.3041289873
MIFLIY_clean,0.0002303584,0.1101653188,0.2190312721,1.0268154939
MIFPUO_clean,0.0002406331,0.1163337162,0.2292207172,0.8822635515
MIFQOJ_clean,0.0001869756,0.1053313508,0.2080530569,0.841523611
MIJHOD_clean,0.0001908307,0.0802979427,0.1597907614,0.7014574708
MIJMAU_clean,6.95516e-05,0.0450153092,0.0912014029,0.4266891037
MILQIJ_clean,0.0002010856,0.0983842109,0.1893816036,0.7606986425
MILROQ_clean,0.0001226543,0.074515694,0.1508243996,0.7085833742
MIMFOF_clean,0.0002117387,0.0985286672,0.1932055937,0.7637318863
MIMKIE_clean,0.0001383009,0.0725316679,0.1437590153,0.6486645982
MIMSIM_clean,0.0002606553,0.1217554795,0.2327048087,0.7710331155
MIMSOS_clean,0.0001802263,0.0940438888,0.179407124,0.7054848159
MIMSUY_clean,0.0001802263,0.0912600622,0.1769569396,0.707182816
MIMVEJ_clean,0.0007913128,0.3542901108,0.641653732,2.0036221275
MINVOU_clean,5.48056e-05,0.0445952898,0.0884817609,0.4224065994
MINVOU01_clean,7.67278e-05,0.0446336537,0.0890809684,0.425947039
MINVUA_SL,0.0001108162,0.0488645871,0.0974485589,0.4722128989
MINVUA01_SL,7.68564e-05,0.0496939213,0.0983493874,0.476409616
MIPHEA_clean,0.0001206729,0.0697895126,0.1390600249,0.642359965
MIQLII_clean,0.000145664,0.0741349474,0.1490782496,0.6635345106
MISQIQ_clean,0.0001294937,0.0681137001,0.133616153,0.5332237352
MISQIQ01_clean,0.0001420659,0.066665382,0.1308251232,0.5254817705
MISQIQ02_clean,0.0001294937,0.0679414609,0.1323086435,0.533609702
MISQIQ03_clean,0.0001320082,0.066315246,0.1316310016,0.5289095826
MISQIQ04_clean,0.000159667,0.0688755759,0.1345854701,0.5315264873
MISQIQ05_clean,0.0001357798,0.0674775465,0.1302794894,0.5217000508
MISQIQ06_clean,0.0001659531,0.0668087051,0.1301776545,0.5313215604
MISQIQ07_clean,0.0001521237,0.0678044239,0.1319955956,0.5174820755
MITGOL_clean,3.78357e-05,0.0185147138,0.0362453149,0.1738551325
MITSAK_clean,0.0001809307,0.078795325,0.1531627376,0.7336202462
MITSUE_clean,0.0001521339,0.0701706894,0.1376985951,0.6544323613
MIVFEE_clean,0.0001572289,0.0704799072,0.1368943252,0.6039361644
MIVFOO_clean,0.0001708072,0.078688541,0.1543387411,0.7004627789
MIXBAY_clean,0.0003202704,0.1285194739,0.2603107294,1.1775681966
MIXBEC_clean,0.0002802366,0.1599915322,0.3140674823,1.3643705972
MIXBIG_auto,0.0002322127,0.1023737812,0.2064771468,0.9566390118
MIXYID_clean,0.000229173,0.138334572,0.2686975684,1.1564123328
MIXZOK_clean,0.000244731,0.1280484038,0.2571762,1.205588628
MIZKAI_clean,0.0005889136,0.268559386,0.4993987709,1.7530203953
MIZZOM_clean,0.0363435776,3.3151178925,3.7165375321,4.2018719186
MOCKAR_clean,0.0002825041,0.1064345129,0.2164937709,1.0162716205
MOCKEV_clean,0.000173135,0.090493312,0.176679892,0.8520793469
MODMIB_clean,5.62562e-05,0.0289743153,0.0570138208,0.2815716466
MODNOI_ion_b,5.04549e-05,0.0255210986,0.0510869831,0.23282546
MODNUO_ion_b,5.32894e-05,0.0250562334,0.0500688149,0.2303344629
MOFBIU_clean,0.0001135771,0.0499510101,0.0968224867,0.4028709318
MOFKUO_clean,0.0001271113,0.0700197297,0.1403525872,0.6770940412
MOFLAV_clean,0.0001277801,0.0578546653,0.1149337352,0.5540515068
MOKVOZ_clean,0.0004214064,0.204668683,0.4032503841,1.7428546553
MOLKAB_clean,0.000156016,0.0761471651,0.1511892171,0.6659427531
MOLQEL_clean,0.0002575494,0.1138072031,0.2249523027,1.0433781838
MOMRIR_clean,0.0002522943,0.1174425432,0.2266359119,0.8012046183
MOPKEJ_clean,0.0002796746,0.1160318202,0.2243496892,0.888479379
MOPQIT_clean,2.0245e-05,0.0156392793,0.030207597,0.1498192347
MORFEG_clean,0.0001664285,0.0844773104,0.1655292896,0.6654728218
MORZID_clean,0.0003427297,0.1672606132,0.3150133961,1.115612787
MOSDUT_clean,0.0002097296,0.1104532022,0.218227983,0.9412415336
MOTMAK_clean,0.000163862,0.0900408597,0.1779515136,0.7976073103
MOXBOS_clean,6.15461e-05,0.0348943827,0.0696287457,0.3319503985
MOXKAN_clean,0.0001230837,0.0568694238,0.1097572342,0.4532093199
MOXNIY_clean,0.0001345031,0.054950975,0.1057268255,0.4771231162
MOXNUJ_clean,0.0001494408,0.0694462123,0.1376385801,0.6833050945
MOXNUK_clean,0.0001186996,0.0623269835,0.1197388343,0.5037744559
MOXPAR_clean,0.004280375,0.8150498004,1.1002017284,2.0102462694
MOXPUL_clean,0.0001550756,0.0633442873,0.1243257128,0.6024481651
MOYMET_clean,6.17807e-05,0.0353635219,0.0689472346,0.3359330837
MOYMUJ_clean,0.0002164129,0.1127876205,0.2194886293,0.9192001033
MOYNIY_clean,9.98046e-05,0.0586433527,0.1142658741,0.4965223074
MOYTUR_clean,0.0001004271,0.0466249459,0.0929444262,0.4235997521
MOYYEF_clean,0.0001859427,0.0826362872,0.1640426092,0.7463541684
MOYYIJ_clean,0.0002846295,0.1260977252,0.2538826517,1.1392518472
MUBZOA_auto,0.0002010894,0.1110844175,0.220824596,1.0209178617
MUBZUG_auto,0.000222653,0.1126457458,0.2259240757,1.0519831678
MUDLON_clean,0.0002897179,0.1608960703,0.3111501418,1.2906908013
MUDTAH_clean,0.0002720815,0.1334925832,0.2646771644,1.2063982674
MUDTEL_clean,0.0002455832,0.1217223796,0.241527321,1.1109977177
MUFZIY_clean,0.0004046043,0.2023171488,0.3805453548,1.4166995726
MUGHED_clean,0.0001508359,0.0853102959,0.1685114025,0.7241156016
MUGQAI_clean,0.0002495328,0.1161857402,0.2193681873,0.6516969604
MUHNAG_clean,0.0002205982,0.1048366644,0.2051037948,0.7968584438
MUHNUA_clean,0.0001957608,0.099313067,0.1918819163,0.8040517707
MUHPAI_clean,0.0001766326,0.0797196627,0.1567677571,0.5629738898
MUJRIT_clean,5.49819e-05,0.0304737164,0.0588856116,0.2809231295
MUKQUG_clean,0.0003573326,0.1919314564,0.3724611526,1.550919988
MUKRAN_clean,0.0002767624,0.1478687572,0.2835062107,1.211687549
MULQOA_clean,0.0001281099,0.0600114601,0.1197106525,0.5412294404
MULXUO_clean,0.0001872495,0.0910045917,0.1771420442,0.7673995368
MUMYAW_clean,2.49507e-05,0.0111779059,0.0218587173,0.0991616902
MUNDAC_clean,0.0001342162,0.0572606218,0.1140726133,0.4856713808
MUNDEG_clean,0.0001497438,0.0730695647,0.1450241696,0.6812260673
MUNDOQ_clean,0.0001491612,0.0725893221,0.1428629158,0.6872045221
MUNNUF_clean,0.0002438779,0.1164247625,0.2308729796,0.9940194252
MUNPAN_clean,0..0001747572,0.0964247486,0.1881836231,0.8648802813
MUNPER_clean,0.00018858,0.1044662375,0.2051963221,0.9208376193
MUPTAU_clean,0.0002100911,0.1011966851,0.1981411261,0.8560204227
MUQSAU_clean,8.79932e-05,0.0482154028,0.0971298629,0.4509587975
MURCAD_clean,0.0002013283,0.1024814763,0.2003189796,0.9028715503
MURCOR_clean,6.3471e-06,0.0050697715,0.0099983194,0.0503867059
MURFIQ_clean,4.75639e-05,0.0272871807,0.0527690026,0.2632452947
MURTUO_clean,1.56664e-05,0.0083807759,0.0165519205,0.080244773
MUSCAG_clean,6.28551e-05,0.0324759953,0.063976864,0.2978990114
MUSCIN_clean,0.0001250517,0.0623626357,0.1243382693,0.5839467876
MUSSIE_clean,0.0003615147,0.1467569558,0.287141653,1.1729591019
MUTCEL_clean,0.0002006986,0.0993352238,0.196406427,0.8529653563
MUTDEM_clean,0.0002288053,0.094788048,0.1878374674,0.8529117195
MUTDIQ_clean,0.0002054984,0.087231136,0.1720946369,0.7964486893
MUTVUT_clean,8.99231e-05,0.0375985242,0.0725774452,0.3047696593
MUVGOA_clean,0.0006829053,0.3380595955,0.6208865418,2.117277459
MUVGUG_clean,0.0007870772,0.3742607392,0.6987041189,2.2937900023
MUVHAN_clean,0.0007804631,0.3557787546,0.6654881366,2.2311280715
MUVHER_clean,0.0008796746,0.3754071822,0.693247491,2.306837406
MUVJAP_clean,5.17146e-05,0.0362240851,0.0709315402,0.3275562692
MUVJIX_clean,7.50278e-05,0.0395070201,0.0775352318,0.3602094666
MUVLUM_clean,0.0001100692,0.0586734379,0.1167045319,0.5541539056
MUVROM_clean,0.0002519081,0.1126748872,0.2252972531,0.7861915132
MUWQEB_clean,0.0003120966,0.12664663,0.2530349732,1.137787814
MUWRON_clean,0.0003427981,0.1528288603,0.3064922568,1.3217491873
MUZKAV_clean,0.0003880094,0.177523316,0.3522944724,1.6285475662
MUZVUA_clean,0.0001565983,0.094237921,0.1857084564,0.8324765654
NABMUA_clean,0.0002395374,0.1072076633,0.2140193566,0.9402332788
NABMUA01_clean,0.0002199833,0.1074056483,0.2143102235,0.9363762374
NACVUI_clean,0.0003224993,0.1433509242,0.2749683198,1.1081744941
NACYAU_clean,0.0003181352,0.140980454,0.2794507436,1.3105851517
NACYOG_clean,0.0001684551,0.0749581996,0.1484175808,0.6272130447
NACYUM_clean,0.0001629146,0.0784881138,0.1538968218,0.6513198952
NAFSOF_clean,0.0002309647,0.1198267094,0.2398568878,1.1715356746
NAGBUU_clean,6.24852e-05,0.0259887332,0.0504682581,0.2234438086
NAGQET_clean,0.0002193484,0.1150709858,0.2229427924,0.8677152748
NAGQOD_clean,9.56488e-05,0.0443056129,0.0895778301,0.4047487973
NAHFIO_clean,0.0001329332,0.0700151722,0.1363005934,0.616997327
NAHHAI_clean,7.35691e-05,0.0401231253,0.0805640693,0.3747890412
NAHHOW_clean,0.0003083945,0.152465479,0.3004900777,1.3292465679
NAHNES_clean,0.0001958367,0.0962963874,0.1895667817,0.8997796848
NAJQUN_clean,0.0001952412,0.0981016034,0.1935745683,0.82331806
NAJTEA_clean,0.0002996887,0.1470063644,0.2871157072,1.1876258683
NAKLIW_clean,0.0002538086,0.1167836865,0.2323657478,1.0407560835
NALWOO_clean,0.0001184661,0.0585004545,0.1158393967,0.5420027208
NAMDUD_clean,0.0003847149,0.1897031676,0.3570177464,1.5839549019
NANPUN_clean,9.30216e-05,0.0416000315,0.0837116818,0.4094461686
NANTII_clean,0.0001005009,0.0570180979,0.1149424984,0.5583146967
NANYUX03_clean,0.0001936617,0.0814857276,0.1624108553,0.7620691609
NAPNEA_clean,0.000290567,0.1397392318,0.2646507432,0.9776257741
NAPZOV_clean,0.0001362343,0.0557126475,0.1114199173,0.5013134442
NAQLAT_clean,0.0003153377,0.1543008386,0.303870413,1.1763186314
NASREH_clean,0.0002349827,0.1552584699,0.3024733023,1.3228475691
NASRIL_clean,0.0002810943,0.1526662258,0.3041155624,1.3089387144
NASROR_clean,0.0002797591,0.1494576331,0.2897508366,1.2705237942
NATFAS_clean,0.0002052783,0.0999480949,0.1938803019,0.8128695181
NATHUO_clean,0.000231998,0.10992735,0.2163064954,0.9009747636
NATKIF_clean,0.0003276757,0.1661945064,0.3270203736,1.4866647648
NATKOL_clean,0.0002385479,0.1344650106,0.2674882479,1.237846169
NAVJAW_clean,6.58907e-05,0.0299660109,0.0612979178,0.3039750583
NAVJAW01_clean,4.98632e-05,0.0278147694,0.0562973497,0.2740179515
NAVLIG_clean,0.0002427777,0.1058474149,0.2064942765,0.8248818682
NAWDUN_clean,0.0003532992,0.158747055,0.3092773203,1.338861526
NAWKII_clean,0.0003814684,0.1685551477,0.3283845705,1.3808368734
NAWWUG_clean,0.000249826,0.1141012547,0.2251729928,0.9203273922
NAWXER_clean,0.0002909952,0.1413084629,0.2785945239,1.2974413329
NAXKOO_clean,0.0001945904,0.097549291,0.1929050175,0.8788232961
NAXLII_clean,0.000113555,0.0604552336,0.1183133537,0.5302415568
NAYGUR_clean,0.0001379302,0.0830265877,0.1663635183,0.7909779389
NAYHAY_clean,0.0001056342,0.0508677738,0.1009138118,0.4817004861
NAYMOQ_clean,2.29198e-05,0.0121573207,0.0247157381,0.1182596579
NAYNIK_clean,3.85628e-05,0.012647491,0.0250382641,0.121495904
NAYPIM_clean,0.0002750615,0.120260749,0.2318291483,0.904783879
NAYZOE_clean,0.0002245722,0.10596482,0.2082100585,0.9946569981
nchem.2258-s3_clean,0.0003487022,0.1625187456,0.3247444103,1.4691699739
ncomms11831_ncomms11831-s2_clean,0.0002752747,0.1295636272,0.2377627122,0.7344116875
ncomms11831_ncomms11831-s3_clean,0.0002369581,0.1108278069,0.2016956783,0.6610545128
ncomms7350-s2_clean,0.0001064779,0.0544617464,0.1074568452,0.4776943646
NEBNOZ_clean,0.0001663003,0.0832489553,0.1627520369,0.7100826339
NEDVUP_clean,0.0001359942,0.0715244253,0.1434539998,0.6831552989
NEDWAW_clean,0.0001768726,0.0720890681,0.1414141273,0.6984698324
NEDWEA_clean,0.0001716075,0.0722982331,0.1444992219,0.6939949666
NEDWIE_clean,0.0001330615,0.0677669446,0.1354909661,0.6561692795
NEDXOL_clean,0.0002493442,0.123219959,0.2351557211,0.9410523715
NEFZOO_clean,0.0009297734,0.42911217,0.7918730392,2.8544166342
NEGZUW_clean,8.72209e-05,0.0435759379,0.0861732767,0.4016838087
NEHGEO_clean,0.0002103401,0.1057462789,0.2044891123,0.8693835853
NEHGIS_clean,0.0002231904,0.1115776365,0.2167781134,0.9039868962
NEHMET_clean,0.0001646306,0.0842745915,0.1706502614,0.7470987692
NEHZIK_clean,6.67064e-05,0.0422481474,0.0837924275,0.391214579
NEJRUR_clean,0.0002180406,0.1089567137,0.2108134798,0.8728211353
NEJSAY_clean,0.0002373463,0.1082083347,0.2151901909,0.8792919449
NEJSEC_clean,0.0002197441,0.1179753052,0.2301367617,0.8665342975
NEJSOM_clean,0.0002439918,0.1398465107,0.2650513353,1.1095831805
NEKBEL_clean,5.2969e-05,0.0202759806,0.0404237205,0.1944255501
