,Adsorbent,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
4257,SOBZEQ_clean,0.0963691041,0.1934671727,0.9124306942
4258,SOBZOY_clean,0.0667858073,0.1340579139,0.6139289353
4259,SODQOT_clean,0.0601204444,0.1198830054,0.5712529707
4260,SODXUG_clean,0.12352220010000001,0.2376600763,0.916834571
4261,SODZIV_clean,0.0458969546,0.0922291191,0.4308995421
4262,SOHGUS_clean,0.1160055108,0.2333386817,1.0781028093
4263,SOHMEI_clean,0.0909153095,0.1812236479,0.8084472502
4264,SOHMIM_clean,0.089542054,0.1781558767,0.8051029846
4265,SOHMOS_clean,0.0499453348,0.0967366755,0.3863351866
4266,SOHMUY_clean,0.0882017144,0.1744587515,0.7875390068
4267,SOHNAF_clean,0.0906295986,0.180396798,0.8076598995
4268,SOHNEJ_clean,0.0921911337,0.1837568633,0.8157901516
4269,SOHNIN_clean,0.0906625146,0.1804330056,0.8224668331
4270,SOJGOO_clean,0.1243469238,0.2393667044,0.979814631
4271,SOMCON_clean,0.0881325908,0.1729999144,0.7969931405
4272,SONTUL_neutral_b,0.0993159823,0.1948656706,0.8650489994
4273,SONVAT_neutral_b,0.1035085029,0.2010704978,0.8864610778
4274,SONVEX_neutral_b,0.1040070589,0.2001818797,0.8838107228
4275,SONVIB_neutral_b,0.1023073186,0.2049142875,0.8920407725
4276,SOPLAM_clean,0.0992697735,0.1958057242,0.9342347986
4277,SOPLEQ_clean,0.0916987357,0.1854607295,0.8662096027
4278,SOPLIU_clean,0.0956512013,0.1901409162,0.9029959263
4279,SOPLOA_clean,0.1009107094,0.2040516557,0.9522751246
4280,SOSSEA_clean,0.1788405067,0.334189571,1.1395671611
4281,SOTTUR_clean,0.0756950226,0.1496874718,0.6020083269
4282,SOTXAC_clean,0.0502447053,0.0999776558,0.4877881973
4283,SOVHAM_clean,0.0838446879,0.1630327307,0.7323872103
4284,SOVHIU_clean,0.546035588,0.9268303797,2.2593718514
4285,SOVHOA_clean,0.0712470189,0.140616502,0.625970427
4286,SOVLEW_clean,0.1210424909,0.2399438888,1.1189967254
4287,SOYWOT_neutral_b,0.1032605164,0.2017679596,0.8969927515
4288,SOYWUZ_clean,0.0902602185,0.1751733697,0.8088063918
4289,SOZBIS_clean,0.0469615086,0.0944596872,0.4563079788
4290,SOZGOF_clean,0.1384742379,0.2741945576,1.2121012287
4291,SOZSUX_clean,0.1221993,0.2441416542,1.0922126003
4292,SUBMIN_clean,0.1200574132,0.2391597648,1.0734163683
4293,SUCLOT_clean,0.0719613403,0.142026989,0.677405816
4294,SUFBAY_clean,0.2211794773,0.4367485582,1.7383464631
4295,SUFHIM_clean,0.0279686033,0.0544905261,0.2708685652
4296,SUFJIO_clean,0.1533118806,0.2986159777,1.2413611196
4297,SUFJOU_clean,0.2119456889,0.3998587219,1.5787774822
4298,SUFROA_clean,0.1337317155,0.2640245519,1.2018532867
4299,SUGDIJ_auto,0.1148359675,0.2332749882,1.100281118
4300,SUGVUM_clean,0.1364050024,0.2657330824,1.1188982967
4301,SUHBAA_clean,0.0920204649,0.1856594849,0.8707569904
4302,SUHMEP_clean,0.053841121,0.1069123627,0.5027772175
4303,SUJNUH_clean,0.0269212139,0.0527588279,0.2557464685
4304,SUKKUG_clean,0.5161028981,0.9234259274,2.9813508212
4305,SUKMAO_clean,0.5427769658,0.9004893997,2.734373403
4306,SUKYIH_clean,0.1273913693,0.2530677169,1.1299886173
4307,SUKYON_clean,0.145678364,0.2906261376,1.3857235806
4308,SUNJER_clean,0.1032054492,0.2053374522,0.8836141073
4309,SUNJOB_clean,0.0780375391,0.1552755132,0.7050383542
4310,SUNJOB01_clean,0.0793686458,0.1566764411,0.7103177352
4311,SUNLAP_clean,0.1409600796,0.2823584758,1.3607681969
4312,SUNLET_clean,0.1237038921,0.2426438748,1.04988121
4313,SUPLOF_clean,0.0781161981,0.1562997281,0.7359991252
4314,SURDOA_clean,0.0463154297,0.0928877044,0.4044734226
4315,SURHEU_clean,0.0994347488,0.1965960644,0.867690312
4316,SURHEU01_clean,0.0972322708,0.1990680288,0.8600708707
4317,SURHEU02_clean,0.0920561251,0.1853801263,0.8224667667
4318,SURKUN_clean,0.0983646871,0.1980051343,0.8719583746
4319,SURKUN01_clean,0.1058113991,0.20258927,0.9059652651
4320,SURLEY_clean,0.1044403154,0.2076091709,0.9208737402
4321,SUSZIQ_clean,0.0478356107,0.0920349239,0.3894113559
4322,SUSZOW_clean,0.0456607188,0.0894148038,0.3757325989
4323,SUVNEE_clean,0.0884562487,0.1765999261,0.805932966
4324,SUWQEI_clean,0.0799395983,0.1589013347,0.7417403068
4325,SUXGUP_clean,0.0623181897,0.1028493355,0.2927468191
4326,SUXNIJ_clean,0.065930063,0.1295932255,0.5903680791
4327,TACFIN_clean,0.075420534,0.1467121478,0.5961454978
4328,TACFIN01_clean,0.0832273688,0.1617949228,0.6211556895
4329,TACPAP_clean,0.0106174689,0.0212418434,0.1021417769
4330,TACPET_clean,0.0108430541,0.0222189958,0.1024421735
4331,TACPIX_clean,0.0105207895,0.0203556156,0.0968428255
4332,TACWOM_clean,0.1731675398,0.3433382542,1.5536336443
4333,TACWUS_clean,0.1680054609,0.331760724,1.5129430575
4334,TADCOS_clean,0.07137902,0.1429062561,0.6517488005
4335,TADWEC_manual,0.1192053001,0.2328920597,0.9956945342
4336,TADWIG_manual,0.1389754337,0.2671510451,1.1322886248
4337,TADWOM_clean,0.1202197391,0.2294708333,1.0022324824
4338,TADYII_clean,0.0553609295,0.1101249865,0.5117612312
4339,TAGSEB_clean,0.0331230121,0.0656413035,0.2992457048
4340,TAGTED_clean,0.0854505469,0.169739066,0.8002077337
4341,TAGTIH_clean,0.1069437791,0.213169358,1.0011558586
4342,TAGTUT_clean,0.1197000926,0.2369734244,1.099120027
4343,TAGVAB_clean,0.0977535603,0.1936716845,0.890228918
4344,TAHNEY_clean,0.0289568212,0.0573800076,0.2857248189
4345,TAKGUK_clean,0.0504423174,0.0984525896,0.4487924008
4346,TAKTOR_clean,0.0784451267,0.1571749946,0.7400448664
4347,TAKVAF_clean,0.0794163373,0.1566673163,0.7449274073
4348,TANBOZ_clean,0.0329070379,0.0654772535,0.3272457837
4349,TANMIH_clean,0.0463981111,0.0896577986,0.3951626255
4350,TAPLED_clean,0.0822608714,0.1621257952,0.7281053679
4351,TAPXIT01_clean,0.0364411025,0.071229534,0.2953693688
4352,TAQGEZ_clean,0.0679909758,0.1352219957,0.6516698748
4353,TAQGOK_clean,0.0619337217,0.1141241243,0.4267272615
4354,TARVOX_clean,0.028721133,0.0571042817,0.2638667312
4355,TARVUD_clean,0.0300460993,0.0594586964,0.2811715004
4356,TARWAK_clean,0.027565359,0.054517379,0.2488929742
4357,TARWEO_clean,0.0278329031,0.0560157655,0.2562559666
4358,TASFAU_clean,0.0915077127,0.1810282376,0.8756531489
4359,TASXIW_clean,0.0865721867,0.1740082585,0.7877966048
4360,TATPOV_clean,0.103473613,0.2084599519,0.9552900857
4361,TATSAK_clean,0.0940012072,0.187070472,0.8317734511
4362,TAWHOO_clean,0.102508203,0.1987264296,0.7568942564
4363,TAWSUI_clean,0.1774390804,0.3442173437,1.3672161764
4364,TAWTAP_clean,0.1610222151,0.315413249,1.2614531976
4365,TAWYUO_clean,0.1028555266,0.2046185444,0.9005072294
4366,TEBSAW_clean,0.11318806,0.2199760957,0.9246895581
4367,TECTUS_clean,0.077358902,0.1482666811,0.669227004
4368,TECVEE_clean,0.0707439589,0.14079019,0.6126793194
4369,TEDXOR_clean,0.0764198627,0.1484497883,0.5854245819
4370,TEHWEK_clean,0.0677102784,0.1320424301,0.60820052
4371,TEJLOL_clean,0.0803225859,0.1595072614,0.709377041
4372,TEMPAE_clean,0.1152881337,0.2303351798,0.9683702308
4373,TEMPEI_clean,0.0994849416,0.200220356,0.9508513044
4374,TENLIJ_clean,0.0774451663,0.1539687474,0.6828305506
4375,TENQOS_clean,0.0649717877,0.1286792277,0.5958912159
4376,TEPJAB_clean,0.2778103484,0.5167089477,1.8925233704
4377,TEQLIM_clean,0.1230632973,0.2386418843,0.9360348838
4378,TEQPAI_clean,0.1531443396,0.2990189033,1.2190607796
4379,TEQPEM_SL,0.0886879624,0.1794512875,0.8702196586
4380,TEQVAO_manual,0.0952464798,0.1843877304,0.7160751823
4381,TEQVOC_clean,0.0150978653,0.0305889663,0.1397029193
4382,TEQWER_clean,0.0717614293,0.1401877416,0.6050399919
4383,TEQWER01_clean,0.0704788196,0.1406008978,0.6153041876
4384,TERFED_clean,0.2382693628,0.4529476996,1.6859116286
4385,TESGOO_clean,0.0161068221,0.0319024085,0.1480454625
4386,TESGUU_clean,0.0149869691,0.030034994,0.1443999835
4387,TESHAB_clean,0.016580377,0.0321868393,0.1526797479
4388,TETZEZ_clean,0.0926480921,0.1894793446,0.8583098638
4389,TETZID_clean,0.058101872,0.1165417875,0.5020010582
4390,TEVHEJ_clean,0.1694202275,0.3155935763,1.1690973114
4391,TEVZEA_clean,0.0155543415,0.030635128,0.1447141976
4392,TEVZIE_clean,0.0153056507,0.0306142797,0.1434081988
4393,TEVZOK_clean,0.0157062364,0.0315509653,0.1478176201
4394,TEVZUQ_clean,0.0151061024,0.031889006,0.147297901
4395,TEWFOS_clean,0.0838838501,0.1610088718,0.6748483073
4396,TEWFUY_clean,0.0838813543,0.1647693229,0.6826666345
4397,TEWGEJ_clean,0.0863256475,0.1672785088,0.710187812
4398,TEZKAM_clean,0.1346213091,0.2615500124,1.0227532827
4399,TIDLEZ_clean,0.0558652577,0.1128371714,0.5461905973
4400,TIDLID_clean,0.0600164692,0.1180766779,0.5186527257
4401,TIFZIR_clean,0.1501649991,0.2935202095,1.1917145432
4402,TIGSOT_clean,0.0693308512,0.1341111068,0.5143827723
4403,TIGVUC_clean,0.0661699737,0.1297932258,0.5642880221
4404,TIKMEH_clean,0.0708361262,0.1396567017,0.5807081384
4405,TILHAZ_clean,0.0381945123,0.0758298677,0.3638110012
4406,TILPUA_clean,0.6777991896,0.806132273,1.4672794009
4407,TILVOZ_clean,0.0486364383,0.0970261815,0.4697088591
4408,TILVUF_clean,0.0451516901,0.090613372,0.4416734429
4409,TILWAM_clean,0.046773061,0.0923353685,0.4500902892
4410,TILWEQ_clean,0.0490519247,0.0979465994,0.4693741617
4411,TIRKEM_clean,0.0902480545,0.1740600708,0.7255500906
4412,TIRLIQ_clean,0.0635341657,0.1274250783,0.5054402628
4413,TIRQOB_clean,0.1717587548,0.3236332188,1.2656253996
4414,TIRRIW_clean,0.1367628116,0.2610986322,1.1114095852
4415,TISGUY_clean,0.0202263032,0.0400430781,0.1948805279
4416,TISHAF_clean,0.2082494436,0.4005200897,1.7010535953
4417,TISPAO_clean,0.1193762143,0.2352376926,0.984990836
4418,TIVYAZ_clean,0.0582003781,0.1174135238,0.5693383653
4419,TIVYAZ01_clean,0.0571911341,0.1133102279,0.5512478293
4420,TIXCIO_clean,0.1891246238,0.3757680618,1.6791025071
4421,TIXMET_clean,0.0457974095,0.0893556686,0.4230289105
4422,TIXMIX_clean,0.0709218494,0.1433051939,0.619322048
4423,TIXVON_clean,0.1473513138,0.2920809692,1.2475863399
4424,TOFLIL_clean,0.0917724217,0.1804822679,0.7874001312
4425,TOFQEM_clean,0.0963235573,0.1900941741,0.7994945224
4426,TOFTIT_clean,0.1201112837,0.2400294374,1.1098402231
4427,TOHDAX_clean,0.3012258585,0.4250614194,0.7676323746
4428,TOHDEB_clean,0.5690038755,0.6496499153,0.8702228892
4429,TOHDIF_clean,0.1339825121,0.2398034439,0.776923186
4430,TOHQEO_clean,0.1833132141,0.3559727068,1.4402299881
4431,TOHSAL_clean,0.1322249137,0.263030896,1.2374964809
4432,TOHYUL_clean,0.0265689602,0.0534091154,0.2625249796
4433,TOHYUM_clean,0.0787439229,0.1553584616,0.6782616173
4434,TOJLOT_clean,0.0993543643,0.197656177,0.9182286904
4435,TOKDON_clean,0.0905708552,0.1813843592,0.8356935218
4436,TOLGOR_clean,0.1037493058,0.2058529178,0.8482853483
4437,TOLYOJ_clean,0.0885626242,0.1777380101,0.8034604782
4438,TONBOO_clean,0.1088095377,0.2084075568,0.7702170449
4439,TONLOY_clean,0.0184132149,0.0369407827,0.1769576892
4440,TONLOZ_clean,0.0872239517,0.1742864712,0.7691165942
4441,TONQOD_clean,0.15140496,0.3004387669,1.345722815
4442,TONTIB_clean,0.1810308375,0.362424757,1.6862315338
4443,TONTOH_clean,0.1638649781,0.3256966497,1.5024017693
4444,TONTUN_clean,0.1680673171,0.3312687431,1.5465021881
4445,TONVAV_clean,0.1801233017,0.3522326534,1.6459798637
4446,TONWUO_clean,0.1406154299,0.2709260359,1.0044698167
4447,TONWUO01_clean,0.0619448571,0.1193724022,0.5242886121
4448,TOPKIT_clean,0.1655084202,0.3263093316,1.4453993192
4449,TORXAB_clean,0.0217870817,0.0436471222,0.1967364207
4450,TOTVEF_clean,0.0206191354,0.0389969776,0.1602901278
4451,TOVHET_clean,0.0940381482,0.1857901544,0.876970827
4452,TOVHUJ_clean,0.1040682946,0.208842251,0.9889964603
4453,TOVJAR_clean,0.1018644698,0.2048376853,0.9789658627
4454,TOVJEV_clean,0.1287982873,0.2546599748,1.2303142779
4455,TOVJIZ_clean,0.1174552728,0.2365703554,1.1461719951
4456,TOVJOF_clean,0.1267746819,0.2502680362,1.1553693634
4457,TOVJUL_clean,0.1275947383,0.2535624625,1.1222824741
4458,TOVKEW_clean,0.1419818644,0.2822041735,1.3049642902
4459,TOVKIA_clean,0.171666193,0.3358021662,1.4882929742
4460,TOVKOG_clean,0.142906998,0.285291296,1.3411191397
4461,TOWLIC_clean,0.0709165132,0.1449990293,0.6690017533
4462,TOWNEA_clean,0.0879294864,0.1714747681,0.8079707478
4463,TOWNOK_clean,0.1735499305,0.3370008171,1.379938565
4464,TOWNUQ_clean,0.2264578139,0.4275601475,1.6386743314
4465,TOWPEC_clean,0.0893532374,0.1799982182,0.8459476933
4466,TOWXEK_clean,0.0938578622,0.1844407012,0.813931741
4467,TOXHAR_clean,0.0760129406,0.1505324305,0.6586957122
4468,TOXHEV_clean,0.1106669219,0.2217784201,0.9483674553
4469,TOXMUQ_clean,0.096455281,0.1915474675,0.9010305957
4470,TOXNEB_clean,0.0952707469,0.1904886801,0.888855798
4471,TOXNIF_clean,0.0950935837,0.1904867241,0.8796480641
4472,TUBCEA_clean,0.0513881618,0.1000532971,0.4239941639
4473,TUBJAD_clean,0.0277111794,0.0560794848,0.2546753824
4474,TUBLIN_clean,0.0788785439,0.1529864455,0.6594856706
4475,TUCJAD_clean,0.082036924,0.1593934285,0.6847897982
4476,TUDQOZ_clean,0.0632646672,0.1187845362,0.4546582038
4477,TUGTAR_clean,0.1478165488,0.2902358792,1.1844916964
4478,TUJGAI_clean,0.3443559448,0.6156527716,1.5659527412
4479,TUJGIQ_clean,0.0581540113,0.1148515961,0.516659289
4480,TUKCOT_clean,0.1613919973,0.3132451849,1.2708142538
4481,TUMDAI_clean,0.1741005164,0.3362282945,1.2704931672
4482,TUMQID_clean,0.1299868766,0.2491983262,1.0327692971
4483,TUMRIE_clean,0.1170740357,0.2282918989,0.9301479452
4484,TUMROK_clean,0.1485800094,0.2909768316,1.1543917954
4485,TUNJET_clean,0.0714118783,0.1380704059,0.5753816808
4486,TUPDOZ_clean,0.1377356551,0.2634823531,0.9824045643
4487,TUPGIU_clean,0.0434617346,0.0855149077,0.4133731509
4488,TURDIV_clean,0.0997432297,0.1968984053,0.8860943976
4489,TURDOB_clean,0.0963932938,0.1909076696,0.8451836856
4490,TURDUH_clean,0.0961530079,0.188026584,0.8415793983
4491,TURFAP_clean,0.0998057431,0.1946932457,0.8387467606
4492,TURFET_clean,0.1036096825,0.2052595704,0.9044905236
4493,TUTHIA_clean,0.1083630095,0.2134628859,0.9603323471
4494,TUTHOG_clean,0.1113105727,0.2195822185,0.9612512143
4495,TUTJAU_clean,0.1165063822,0.2287952733,0.997031749
4496,TUYFIE_clean,0.1600284184,0.307334757,1.2022860448
4497,TUYHOL_clean,0.0048684692,0.009606699,0.047214159
4498,TUYHUR_clean,0.0441473478,0.0878390801,0.4233192489
4499,TUYLIJ_clean,0.1578779917,0.2987583611,1.0817245598
4500,TUYNEI_clean,0.0516447272,0.1010101284,0.4623959833
4501,UBIBUF_clean,0.0951958275,0.18950829,0.8756109093
4502,UBIPAY_clean,0.0721787157,0.1416512145,0.6339191732
4503,UBULIO_SL,0.1138570165,0.2259994172,1.103567352
4504,UBULUA_clean,0.0908132699,0.1798293262,0.818191703
4505,UBUMAH_clean,0.0996708199,0.1971137588,0.9213245521
4506,UBUROY_clean,0.0285136842,0.0559733605,0.2802084063
4507,UCABAE_clean,0.1599155499,0.3069071136,1.1885999948
4508,UCAJUF_clean,0.0949763282,0.187963946,0.8470346309
4509,UCAXEC_clean,0.0533078641,0.1058835854,0.4615821468
4510,UCEXIK_clean,0.0531845829,0.1054592384,0.4727681148
4511,UCEXOQ_clean,0.0534269935,0.1070477131,0.476317811
4512,UCOCUM_neutral,0.0984867777,0.1981359917,0.8918806146
4513,UCOHUR_clean,0.0948665462,0.1879576033,0.8469490958
4514,UCOJAZ_clean,0.0885736652,0.1771348224,0.7964934756
4515,UCOJED_clean,0.0902635727,0.1791841725,0.8087685104
4516,UCOJIH_clean,0.0896013028,0.1761940831,0.7871282152
4517,UCOXOZ_clean,0.080116847,0.1593834943,0.7103570858
4518,UCUTIW_clean,0.0670008732,0.1334391523,0.6263480677
4519,UDANIY_clean,0.1306716749,0.2573962596,1.2202524828
4520,UDAWOO_clean,0.0641930534,0.1308456412,0.5968677232
4521,UDAWUU_clean,0.0620917356,0.1254157621,0.5848664493
4522,UDAXAB_clean,0.073396653,0.1434274611,0.644630336
4523,UDAXEF_clean,0.0610186333,0.1205463506,0.5597113357
4524,UDAXIJ_clean,0.0685366842,0.1359498625,0.6081240441
4525,UDEMEW_manual,0.1083384902,0.2130523614,0.8822908896
4526,UDICAN_clean,0.0472791529,0.0903776076,0.3423334036
4527,UDOVOA_clean,0.2397544217,0.4549729517,1.5370558461
4528,UFASEA_ion_b,0.0618900487,0.1204645347,0.4708003482
4529,UFEMIC_clean,0.0352662049,0.0704726996,0.3404375722
4530,UFENAW_clean,0.0920671104,0.1834905671,0.8644391795
4531,UFEVIL_clean,0.0897821874,0.1761307441,0.785812973
4532,UFEXIN_clean,0.0157236528,0.0312653637,0.14714301
4533,UFEXOT_clean,0.0161279987,0.0323648228,0.1508051605
4534,UFOFIF_clean,0.0377134985,0.074639929,0.343354705
4535,UFUNIS_clean,0.127326723,0.2448578677,0.9270981251
4536,UFUQIV_clean,0.1433753131,0.2834254031,1.3278988061
4537,UGOCAW_clean,0.1246592401,0.2497701958,1.1025013732
4538,UGOFED_clean,0.1838889566,0.3471818643,1.288305021
4539,UGUGUZ_clean,0.0292233663,0.0582669407,0.2684486402
4540,UGUHAG_clean,0.0241790506,0.0484267754,0.2296673586
4541,UGUHEK_clean,0.0201160998,0.0392024598,0.1881734151
4542,UHASED_clean,0.0946970451,0.1923852226,0.8361091347
4543,UHAXUW_clean,0.0768525948,0.1484450319,0.5624733898
4544,UHOHEG_clean,0.4495197184,0.7563924856,1.7181761553
4545,UHUPET_clean,0.0912923481,0.1838872499,0.871135471
4546,UHUPOD01_clean,0.2140446749,0.4244331165,2.0352730033
4547,UJAQEC_clean,0.1102481339,0.2179660547,0.9521541177
4548,UJAQUS_clean,0.084200788,0.169677427,0.7852835488
4549,UJEGUL_clean,0.0957334251,0.1852200296,0.7635573715
4550,UJILAA_clean,0.0564480443,0.1138033087,0.5678547601
4551,UJOWEW_clean,0.056569704,0.1140321152,0.5337017184
4552,UJULIW_clean,0.0213487667,0.0425049281,0.1925950701
4553,UJUPUM_clean,0.0818409935,0.1650718533,0.7798244998
4554,UJUQIB_clean,0.1143107501,0.2290831139,1.0967416163
4555,UKAJOH_clean,0.1203985644,0.224921643,0.7531032324
4556,UKAZEM_clean,0.0401635247,0.0801493654,0.4003753058
4557,UKEXEP_clean,0.0290069721,0.0581421873,0.261385138
4558,UKIQIP_clean,0.0671974843,0.1342582146,0.6540857138
4559,UKIQOV_clean,0.1142017413,0.231244198,1.0512474203
4560,UKIQUB_clean,0.1505678702,0.2932084346,1.3119545597
4561,UKOLOV_clean,0.240653408,0.4508816065,1.3788188194
4562,UKOZOK_clean,0.0278531647,0.0546115107,0.2592979924
4563,UKOZOL_clean,0.093400151,0.182529007,0.8275382787
4564,UKUBIM_clean,0.1778710296,0.3393551241,1.2994888578
4565,UKUBOS_clean,0.2058455872,0.3865701152,1.460313369
4566,UKUBUY_clean,0.2337510562,0.4368997943,1.6073970893
4567,UKUCAF_clean,0.2328348526,0.4350394441,1.5880989286
4568,UKUPIB_clean,0.0619431176,0.1247147688,0.594562381
4569,UKUPUL_clean,0.0207041309,0.040904693,0.1981261638
4570,ULAQAB_clean,0.1574102703,0.2938739581,1.1406880106
4571,ULAQEF_clean,0.1250070609,0.2464932704,0.9867182432
4572,ULASAD_clean,0.0648872635,0.1285463853,0.6276179914
4573,ULEGOH_clean,0.0699891144,0.1339202299,0.512364707
4574,ULILEI_clean,0.1018313158,0.1981644878,0.7924540122
4575,ULIMIN_clean,0.1377566102,0.2621183673,0.9336435615
4576,ULOGAE_clean,0.0532485283,0.1066370603,0.5010385161
4577,ULOJUC_clean,0.0671593013,0.131234653,0.6024100826
4578,ULOJUC01_clean,0.0738215323,0.1465646681,0.6406648372
4579,ULOKAJ_clean,0.0565984042,0.1122903018,0.5352477393
4580,ULOKEN_clean,0.0576306233,0.1121567512,0.5346478544
4581,ULOKOX_clean,0.0581206143,0.1168756573,0.5459048496
4582,ULOKUD_clean,0.0630229836,0.1239605366,0.5663551686
4583,ULOKUD01_clean,0.0699285078,0.1375703384,0.6073223125
4584,ULOLAK_clean,0.0619326714,0.1232473689,0.5779023605
4585,ULOLEO_clean,0.0572540909,0.1158274552,0.5424523934
4586,ULOLIS_clean,0.0570348704,0.1148755244,0.5350502433
4587,ULOMAL_clean,0.0563475843,0.1118182863,0.5325104447
4588,ULUVUT_clean,0.1269092069,0.2508186971,1.0765169434
4589,UMABIV_clean,0.0896342774,0.1778197502,0.788964349
4590,UMABOB_clean,0.0980914605,0.1936659992,0.845581419
4591,UMEDEX_clean,0.0580708151,0.1161317679,0.5527842172
4592,UMEDIB_clean,0.0570605449,0.115290266,0.5346098272
4593,UMEDOH_clean,0.0586743839,0.1166465766,0.5571650222
4594,UMEKAA_clean,0.1412752484,0.2830975732,1.2674329599
4595,UMEKEE_clean,0.1075555702,0.2115980538,1.0314764082
4596,UMEKII_clean,0.1475828486,0.2895613063,1.1526759351
4597,UMESIQ_clean,0.0674204337,0.1322236372,0.5782303111
4598,UMEXUF_clean,0.0510404999,0.101192077,0.4720797245
4599,UMEXUF01_clean,0.0530741377,0.1026578926,0.4744036229
4600,UMIGAA_clean,0.0677424523,0.1355201878,0.6265121492
4601,UMOBEF_clean,0.1168697189,0.2317352775,1.1398270902
4602,UMOBEF01_clean,0.1230996001,0.24793161,1.1900058284
4603,UMOBEF02_clean,0.1286433113,0.2515696704,1.2231933638
4604,UMOBEF03_clean,0.1337827934,0.2638086356,1.2689289805
4605,UMOBEF04_clean,0.1570106713,0.311623144,1.4174032878
4606,UMOBEF05_clean,0.1541403062,0.3063341991,1.3723572381
4607,UMOBEF06_clean,0.152190496,0.301765393,1.3726867356
4608,UMOBEF07_clean,0.1556756967,0.3066602997,1.358277163
4609,UMOBEF08_clean,0.1527917441,0.2988780435,1.355430576
4610,UMOBEF09_clean,0.1529004443,0.3029407141,1.3682232329
4611,UMODEH_clean,0.1293783519,0.2560735004,1.2275080674
4612,UMODEH01_clean,0.1211382573,0.2400531014,1.1814699465
4613,UMODEH02_clean,0.1224355221,0.2406278389,1.1668946018
4614,UMODEH03_clean,0.1210495836,0.2435113794,1.1602046566
4615,UMODEH04_clean,0.1275227706,0.2547565304,1.2390126713
4616,UMODEH06_clean,0.1352144013,0.2695092226,1.2849358448
4617,UMODEH07_clean,0.1364229923,0.2742976075,1.2828306632
4618,UMODEH08_clean,0.1609166652,0.3179940834,1.4719488796
4619,UMODEH09_clean,0.1619479086,0.320588613,1.4311852073
4620,UMODEH10_clean,0.1558556904,0.3087687245,1.3791336894
4621,UMODEH11_clean,0.1571233973,0.3095240939,1.3905364826
4622,UMODEH12_clean,0.1565979229,0.3060067,1.3814654818
4623,UMODEH13_clean,0.1557703008,0.3098393785,1.3811731867
4624,UMODEH14_clean,0.1294374678,0.2609571276,1.2224503769
4625,UMODEH15_clean,0.1282682874,0.2583133348,1.2213731545
4626,UMODEH16_clean,0.1163400197,0.2340265675,1.1204985015
4627,UMODEH17_clean,0.1405052711,0.2795195088,1.3234563984
4628,UMODEH18_clean,0.1291123305,0.2544018352,1.2287232268
4629,UMODEH19_clean,0.1578720199,0.3130232239,1.4323580134
4630,UMODEH20_clean,0.1416448936,0.2823045228,1.3224875551
4631,UMODEH21_clean,0.1356446335,0.2744256919,1.2975505132
4632,UMODEH22_clean,0.1343900635,0.2678999574,1.2752835379
4633,UMODEH23_clean,0.1270137174,0.2513836419,1.2115566369
4634,UMODEH24_clean,0.1297067734,0.2558173317,1.2377942277
4635,UMODEH25_clean,0.1390470798,0.2792699085,1.300194306
4636,UMOKIS_clean,0.0692960009,0.1389748934,0.6525435012
4637,UMOVEZ_clean,0.1217000848,0.2462331691,1.1735309516
4638,UMOVEZ01_clean,0.1362489296,0.271845658,1.2885086073
4639,UMOVEZ02_clean,0.1342108006,0.271587495,1.2615611439
4640,UMOVEZ03_clean,0.1304776274,0.2587982349,1.2481944139
4641,UMOVEZ04_clean,0.125919012,0.2487842273,1.2098402214
4642,UMOVEZ05_clean,0.1363372486,0.2684012198,1.2771188626
4643,UMOVID_clean,0.1227836901,0.2411955933,1.1721586114
4644,UMOVOJ_clean,0.1182012966,0.2347449148,1.1500924671
4645,UMOYOM_clean,0.1398036109,0.2810530445,1.3255631236
4646,UMOYOM01_clean,0.1402328861,0.2823259648,1.3011808873
4647,UMOYOM02_clean,0.1393653924,0.2739252872,1.2772249452
4648,UMOYOM03_clean,0.1247332467,0.2528110323,1.1964942522
4649,UMOYOM04_clean,0.1261316495,0.2519328231,1.1990279011
4650,UMOYOM05_clean,0.1360245079,0.271877658,1.2810226531
4651,UMOYOM06_clean,0.1249600762,0.2493370904,1.1794453335
4652,UMOYOM07_clean,0.1252563865,0.2546005796,1.216850517
4653,UMOYOM08_clean,0.1175300953,0.2377835571,1.1186426892
4654,UMOYOM09_clean,0.1302748386,0.258126187,1.2133209854
4655,UMOYOM10_clean,0.1282460835,0.2541818955,1.175928245
4656,UMOYOM11_clean,0.1375208295,0.2716971202,1.2851260627
4657,UMOYOM12_clean,0.1457563665,0.2908147299,1.3478009979
4658,UMOYOM13_clean,0.1616914724,0.317841353,1.451542117
4659,UMOYOM14_clean,0.1664191143,0.3310665104,1.4870560405
4660,UMOYOM15_clean,0.1692679393,0.3353014983,1.5142499262
4661,UMOYOM16_clean,0.157578883,0.319469253,1.4124541575
4662,UMOYOM17_clean,0.1493832381,0.298201059,1.2964339102
4663,UMOYOM18_clean,0.1726521084,0.3445261554,1.5136274048
4664,UMOYOM19_clean,0.1592465625,0.3143621757,1.3524115756
4665,UMOZUT_clean,0.1389058586,0.2806788366,1.3106709508
4666,UMUBAH_clean,0.1386956689,0.2810499529,1.30126496
4667,UMUBEL_clean,0.1380191206,0.2694665278,1.2908638522
4668,UMUBIP_clean,0.1319695973,0.2623923294,1.2448914156
4669,UMUBOV_clean,0.1435727276,0.2860419591,1.3317687457
4670,UMUXEG_clean,0.0262241206,0.0517800357,0.2479749729
