,Adsorbent,CO2_40C_0.5bar,CO2_40C_1bar,CO2_40C_5bar
2922,MARPOL_clean,0.1787554315,0.3309028728,1.1164905309
2923,MARXEK_clean,2.5604673716,2.9528226413,4.4138068539
2924,MASMIC_clean,0.4268905873,0.8757323182,4.9581589696
2925,MATTOR_clean,3.8921029856,4.0079106545,4.1278247222
2926,MATTUX_clean,6.2428697015,6.8787434648,8.166191674
2927,MATWUC_clean,7.2166519857,8.0225804638,10.2422862901
2928,MATXAJ_clean,14.5310035032,15.8140923893,19.4962943662
2929,MAVNUU_manual,7.1354212519,7.5476468381,8.3058952562
2930,MAVRAE_clean,14.4259785183,15.1726370023,17.5226124879
2931,MAWTUC_clean,1.5690098759,2.6442188823,5.3928465035
2932,MAWVAK_clean,2.7282659866,3.7829354448,5.7434307742
2933,MAYKOO_clean,11.0940861993,12.3101942301,16.8605108506
2934,MAZSOX_clean,4.5963689649,5.1575800413,5.9494557459
2935,MAZSUD_clean,6.084381217,6.1441842218,6.4539370002
2936,MECWIB_clean,0.9362759993,1.7460647479,4.5617450639
2937,MECWOH_clean,5.1986985776,5.3694986005,5.9270149366
2938,MEFJOY_clean,10.0631976842,10.4192445268,11.230652111
2939,MEFJUE_clean,12.8525367782,12.8827659023,12.9126872011
2940,MEFYUT_clean,4.431373969,4.8826871669,5.9822375775
2941,MEFZUU_manual,12.5193741459,12.8900765189,13.7942194142
2942,MEGBAD_clean,13.3265679734,13.6665280428,14.4481919044
2943,MEGBEH_manual,10.9094961695,11.3730897663,12.2424470343
2944,MEGFIN_clean,3.741400479,4.5296936113,6.147666832
2945,MEHMET_clean,16.645907281,18.8418664919,24.7675900889
2946,MEJMOE_clean,18.6459365363,20.8359191992,25.8835286459
2947,MEJQEZ_clean,3.0234464912,3.2728747055,3.9750707781
2948,MEJQID_clean,2.9256566528,3.3478072946,4.4103576584
2949,MEJQOJ_clean,2.9784801364,3.3440050401,4.3891165292
2950,MEJZIM_clean,1.2399085339,1.3577920888,1.7485203052
2951,MEKDUC_clean,2.5284398707,2.6722086075,2.9675809018
2952,MEMGAN_clean,4.9848879865,5.5697137317,6.6939810055
2953,METYIU_clean,3.3680068823,3.8889497374,4.7549813431
2954,MEXDEY_clean,0.1811612395,0.3135984849,0.7148531192
2955,MIBMER_clean,10.9174095039,12.4926592889,15.8625125301
2956,MICDEJ_clean,5.4235376226,5.6201044499,6.5744074583
2957,MIDCAF_clean,7.3844007282,8.239958234,10.3168081967
2958,MIDSUP_clean,6.4190757389,7.1200072902,10.0635160636
2959,MIDSUP01_clean,6.3536244281,6.8904586492,9.6859263534
2960,MIFGEP_clean,9.5991053547,9.784120975,10.3954936789
2961,MIFGEP01_clean,9.5618652103,9.8008050959,10.5083792481
2962,MIFKUJ_clean,9.0655868128,9.6191014493,10.7214777987
2963,MIFLIY_clean,10.3536467109,11.2289691442,12.9818456083
2964,MIFPUO_clean,0.3657357649,0.669651826,1.7607389011
2965,MIFQOJ_clean,0.3663652705,0.6348221203,1.6906838383
2966,MIJHOD_clean,3.575735616,3.6518570916,4.1299371792
2967,MIJMAU_clean,0.2176770338,0.4365808798,1.8265840766
2968,MILQIJ_clean,4.8377749787,4.8737795617,4.9181415088
2969,MILROQ_clean,7.8981681,8.9369528953,12.2596069139
2970,MIMFOF_clean,2.4440269696,2.8231700486,3.277345939
2971,MIMKIE_clean,7.0939729185,7.4222587157,7.6781487614
2972,MIMSIM_clean,3.0475935953,3.3486151283,4.2184159872
2973,MIMSOS_clean,3.5292516637,3.8729105154,4.8326723473
2974,MIMSUY_clean,3.9382626696,4.2720135413,4.9511331807
2975,MIMVEJ_clean,4.6529413531,4.7134848555,4.8162444909
2976,MINVOU_clean,4.5305021869,4.7211250828,5.8754326252
2977,MINVOU01_clean,4.563818491,4.7000998405,5.9313324766
2978,MINVUA_SL,0.3514965104,0.6975040436,3.9182056352
2979,MINVUA01_SL,0.268030455,0.5461862945,3.3086825139
2980,MIPHEA_clean,7.94112856,8.7595716342,11.1723663318
2981,MIQLII_clean,8.2487158213,8.4846690114,9.237746834
2982,MISQIQ_clean,0.9788292492,1.3342392396,1.8864872376
2983,MISQIQ01_clean,0.9779642814,1.3431969367,1.8646417717
2984,MISQIQ02_clean,0.9710143657,1.3088484115,1.8681054146
2985,MISQIQ03_clean,0.938697509,1.2934286002,1.8816255654
2986,MISQIQ04_clean,0.9481467793,1.3144870461,1.8819675294
2987,MISQIQ05_clean,0.9907565015,1.3255656744,1.8800741551
2988,MISQIQ06_clean,0.9616707018,1.3219247634,1.8662698724
2989,MISQIQ07_clean,0.9481555799,1.3159051909,1.8744443211
2990,MITGOL_clean,1.8408538928,2.1084267986,2.8845704892
2991,MITSAK_clean,7.8360088831,8.2083202778,9.7549062223
2992,MITSUE_clean,9.6780065948,10.6576578356,11.9831507969
2993,MIVFEE_clean,0.3677594956,0.6456892941,1.9608957394
2994,MIVFOO_clean,0.3877380355,0.7079811888,2.416610049
2995,MIXBAY_clean,13.0812829509,13.743008625,16.9416398243
2996,MIXBEC_clean,12.789408321,13.3269256115,14.419728133
2997,MIXBIG_auto,14.3436864407,15.6720366315,18.6867876779
2998,MIXYID_clean,5.0177097016,6.1952762679,8.4531488861
2999,MIXZOK_clean,12.3053624706,14.9514325265,26.9019273399
3000,MIZKAI_clean,6.6182492721,6.760746689,7.0504315065
3001,MIZZOM_clean,5.5086539859,5.5090662094,5.5090662094
3002,MOCKAR_clean,14.0510941881,14.5784511439,15.5316330756
3003,MOCKEV_clean,13.6863310856,13.8757580386,14.6251510444
3004,MODMIB_clean,0.1010097272,0.200027747,0.935330444
3005,MODNOI_ion_b,0.1122473679,0.2139207536,0.8612942772
3006,MODNUO_ion_b,0.1090522701,0.2106349504,0.843058523
3007,MOFBIU_clean,1.5224293165,1.9489711111,2.5778116572
3008,MOFKUO_clean,0.2653216057,0.5313996788,2.7418002386
3009,MOFLAV_clean,0.2222066082,0.4445068227,2.2517229495
3010,MOKVOZ_clean,12.5715450792,13.4075723924,17.8673861161
3011,MOLKAB_clean,6.9755044913,7.0791413437,7.2578982561
3012,MOLQEL_clean,14.9252495575,15.1115534965,15.6767331086
3013,MOMRIR_clean,3.7008877324,3.774299716,3.9788329428
3014,MOPKEJ_clean,2.8975456288,3.5677618951,4.6697469954
3015,MOPQIT_clean,2.9059198143,2.9122200651,2.9182652286
3016,MORFEG_clean,1.7875209999,1.8883508799,2.2066421984
3017,MORZID_clean,2.3302456167,2.5369019894,2.8473755521
3018,MOSDUT_clean,0.7324601197,1.3383557285,3.58108865
3019,MOTMAK_clean,2.1092626692,3.0955713595,5.2511237387
3020,MOXBOS_clean,5.7796625968,6.3652219628,7.3162844057
3021,MOXKAN_clean,0.4540146114,0.7585035612,1.7094651296
3022,MOXNIY_clean,5.2253266061,5.3146624756,5.3512565378
3023,MOXNUJ_clean,5.8685603127,6.949519966,9.4969964203
3024,MOXNUK_clean,3.4945249111,3.5113087933,3.5842448569
3025,MOXPAR_clean,6.2196799114,6.2580871825,6.2990040245
3026,MOXPUL_clean,5.5434372484,5.8410435813,7.3645018503
3027,MOYMET_clean,6.864941226,7.1042493322,7.8282807364
3028,MOYMUJ_clean,3.5846856312,3.7449380025,4.2088866001
3029,MOYNIY_clean,1.3308206708,1.7345652763,2.3196897377
3030,MOYTUR_clean,2.8046605553,2.9600296179,3.5726858599
3031,MOYYEF_clean,8.4065668319,8.8976460645,10.6146973123
3032,MOYYIJ_clean,11.8215099901,12.1029022541,13.873362874
3033,MUBZOA_auto,12.2738073885,14.8998996735,20.4709705312
3034,MUBZUG_auto,12.5740527667,14.7621944027,19.5823623417
3035,MUDLON_clean,10.1043416498,10.9239238299,14.0741904109
3036,MUDTAH_clean,13.4459523418,14.7470312305,18.158708508
3037,MUDTEL_clean,14.0391899521,15.0302561586,17.9776364251
3038,MUFZIY_clean,4.7266656705,5.0340870351,5.5535705187
3039,MUGHED_clean,3.7058116287,4.4246530001,5.4576730728
3040,MUGQAI_clean,0.7907657377,0.947250401,1.1511149513
3041,MUHNAG_clean,2.3642698725,2.4572029885,2.6350243895
3042,MUHNUA_clean,0.6006736743,1.0724969294,2.5704304779
3043,MUHPAI_clean,0.6179965275,0.8823130472,1.3640911303
3044,MUJRIT_clean,4.0086224303,4.2542884184,4.9180642414
3045,MUKQUG_clean,13.7773139435,14.7488991196,16.7780397519
3046,MUKRAN_clean,10.4296325401,10.4744600793,10.6852813242
3047,MULQOA_clean,6.5304772511,7.4371146973,8.8150282653
3048,MULXUO_clean,5.9458012651,6.0107647086,6.2429904291
3049,MUMYAW_clean,0.0560756997,0.1049924728,0.346363458
3050,MUNDAC_clean,5.8035944189,6.1017520521,7.5430193994
3051,MUNDEG_clean,9.0498120002,9.8996622217,13.0835456886
3052,MUNDOQ_clean,9.4414931779,10.2910037848,13.3162363139
3053,MUNNUF_clean,5.8455606931,6.9212806364,8.9659133412
3054,MUNPAN_clean,7.2485418996,8.1661235408,10.2709044407
3055,MUNPER_clean,6.9107499315,7.8981662205,9.8316373884
3056,MUPTAU_clean,0.9770553108,1.5895185123,3.1959451569
3057,MUQSAU_clean,2.0096220293,2.4514865633,3.7556701083
3058,MURCAD_clean,7.7302714132,7.7722255477,7.9083207978
3059,MURCOR_clean,1.6666965173,1.7506706581,2.3977829617
3060,MURFIQ_clean,0.1258229582,0.2556826407,1.2765127169
3061,MURTUO_clean,0.0615323819,0.1262636927,0.5259134581
3062,MUSCAG_clean,0.0204348834,0.0415018096,0.1969520141
3063,MUSCIN_clean,5.3214588869,6.0134608932,8.0217388993
3064,MUSSIE_clean,5.0055066371,5.8425511066,6.9763541194
3065,MUTCEL_clean,7.2647720184,7.6138237839,8.1714594496
3066,MUTDEM_clean,0.5468824855,1.0630628015,4.2565431265
3067,MUTDIQ_clean,0.4052399133,0.7883080168,3.8254951365
3068,MUTVUT_clean,1.3246768086,1.44366288,1.6234298995
3069,MUVGOA_clean,2.8917283923,3.8789646652,5.8040993734
3070,MUVGUG_clean,3.0199889119,4.000799592,5.9076275891
3071,MUVHAN_clean,2.9673605623,3.9724317409,5.9445188032
3072,MUVHER_clean,3.0190629386,4.0232676708,5.94293583
3073,MUVJAP_clean,1.3876030403,1.8891739505,2.9735206144
3074,MUVJIX_clean,0.5974462245,0.9832738727,1.9714669581
3075,MUVLUM_clean,5.871173215,7.0687027653,9.1337334292
3076,MUVROM_clean,2.8211896328,2.9758514701,3.189141753
3077,MUWQEB_clean,0.6982697676,1.2964749222,4.5811964686
3078,MUWRON_clean,15.0988672722,16.1394250684,18.6629062734
3079,MUZKAV_clean,7.041553668,8.7426409417,15.2682007836
3080,MUZVUA_clean,5.4592540995,5.6987883281,7.3781974396
3081,NABMUA_clean,4.4896108512,5.372289153,7.7031325108
3082,NABMUA01_clean,4.5629801868,5.2343180403,7.4558003423
3083,NACVUI_clean,4.0355485058,4.1304826569,4.5474511734
3084,NACYAU_clean,9.7261770406,11.621246406,16.8891309423
3085,NACYOG_clean,3.8748113812,4.0844789479,4.8579772486
3086,NACYUM_clean,4.1187420769,4.1507500092,4.4029961544
3087,NAFSOF_clean,15.0267147946,17.497856095,25.296111255
3088,NAGBUU_clean,1.0621319826,1.3102580741,1.6975820142
3089,NAGQET_clean,0.9920257936,1.4876517268,2.9733375955
3090,NAGQOD_clean,0.2434058806,0.4703537353,1.8786365284
3091,NAHFIO_clean,3.6714821353,3.7661822469,4.2383196044
3092,NAHHAI_clean,2.014267998,2.2757444129,2.8195908722
3093,NAHHOW_clean,14.8522489708,15.9815776406,18.3898679746
3094,NAHNES_clean,11.7977343799,13.1116945034,18.133789664
3095,NAJQUN_clean,5.0856803485,5.6176323856,6.6547568871
3096,NAJTEA_clean,7.9976890087,8.379139747,9.0329406002
3097,NAKLIW_clean,7.0717265198,7.4918194261,8.305962096
3098,NALWOO_clean,5.7261639724,6.7691447482,8.8789315978
3099,NAMDUD_clean,7.1851503172,7.5417803135,8.9216723917
3100,NANPUN_clean,0.1286663044,0.2595961343,1.2605278528
3101,NANTII_clean,13.8630753453,15.4739321772,18.8276878466
3102,NANYUX03_clean,7.3166528613,7.7974461743,9.5291669535
3103,NAPNEA_clean,7.8998408266,8.3227008818,8.9888946307
3104,NAPZOV_clean,1.8158074721,2.3928313211,3.1818285287
3105,NAQLAT_clean,5.6944983993,5.7301519394,5.7375797603
3106,NASREH_clean,13.1311856371,13.5518046086,14.3036262246
3107,NASRIL_clean,12.9966616083,13.4067319293,14.2715238662
3108,NASROR_clean,15.5462336505,16.1359803391,17.4781211275
3109,NATFAS_clean,5.0407566055,5.2396050908,5.8737478835
3110,NATHUO_clean,3.8211285792,3.9142007165,4.1706341808
3111,NATKIF_clean,9.9909010148,11.8700007136,19.1702200366
3112,NATKOL_clean,8.6341714714,9.3096946392,12.415258363
3113,NAVJAW_clean,1.6811186796,3.1271198382,5.6350418434
3114,NAVJAW01_clean,1.2387874484,2.3349162408,5.3116860222
3115,NAVLIG_clean,0.9859931483,1.4396643028,2.409004363
3116,NAWDUN_clean,10.3521922507,10.6414348187,12.1152731795
3117,NAWKII_clean,11.0747256325,11.4102809348,11.7818981018
3118,NAWWUG_clean,6.2365976562,6.6516188469,7.3568415353
3119,NAWXER_clean,15.8718369951,16.6700488477,19.1566661574
3120,NAXKOO_clean,0.5887790748,1.2478245806,4.9773038957
3121,NAXLII_clean,1.8315162833,2.2646005214,3.3399904802
3122,NAYGUR_clean,0.3318107861,0.6618925186,3.1762195626
3123,NAYHAY_clean,8.2482869591,8.6714857591,9.8909304867
3124,NAYMOQ_clean,2.3504360757,2.3532110095,2.3731168623
3125,NAYNIK_clean,0.0419144397,0.0842971418,0.3902476511
3126,NAYPIM_clean,3.2049710364,3.9010441288,4.9315016831
3127,NAYZOE_clean,18.2626840629,19.7760895915,23.2471161532
3128,nchem.2258-s3_clean,10.8400980982,12.4262865321,18.2759216859
3129,ncomms11831_ncomms11831-s2_clean,0.4074438437,0.5674913695,0.9321819286
3130,ncomms11831_ncomms11831-s3_clean,0.411500364,0.5675518694,0.9208674331
3131,ncomms7350-s2_clean,0.338172777,0.6265516629,2.0645190027
3132,NEBNOZ_clean,3.7269697799,3.921460481,4.6456654703
3133,NEDVUP_clean,6.3886540289,7.5692787757,11.1829947613
3134,NEDWAW_clean,8.8907162558,9.9133006007,13.2467971977
3135,NEDWEA_clean,7.2718299605,8.6420156173,11.3839886008
3136,NEDWIE_clean,12.3307123609,13.5572133625,16.6263417122
3137,NEDXOL_clean,0.7814204742,1.2836512659,2.8137688121
3138,NEFZOO_clean,3.6977941418,4.7438155964,6.2825811679
3139,NEGZUW_clean,8.1697235032,8.4714358827,9.0612723946
3140,NEHGEO_clean,5.2772615849,5.3656030674,5.8452285067
3141,NEHGIS_clean,5.3851308784,5.5861963846,6.3611447121
3142,NEHMET_clean,7.0786875287,7.4974394361,8.2525496868
3143,NEHZIK_clean,4.1309243497,4.3880130792,4.9538695893
3144,NEJRUR_clean,4.4478991403,4.6858314219,5.5863868695
3145,NEJSAY_clean,4.7427843126,4.9929075631,5.4639343501
3146,NEJSEC_clean,4.0308743141,4.203129809,4.6712885669
3147,NEJSOM_clean,4.4175803485,4.8834804999,5.6951671283
3148,NEKBEL_clean,0.0896152065,0.1825549155,0.791486689
3149,NEKMUN_clean,4.2499279691,4.5337153009,5.1374077977
3150,NELVAC_clean,2.8967118498,3.0519027536,3.2528818127
3151,NELVEG_clean,2.4380263091,2.6058102001,2.9457683256
3152,NENHAQ_clean,11.6949272861,12.5755174124,14.8110088739
3153,NEPWIQ_clean,3.0682535245,3.0703443821,3.0736439668
3154,NERMON_clean,0.9647106141,1.3513799547,2.3741047015
3155,NERTAH_clean,3.2046738815,3.3999553248,3.885915409
3156,NERVAJ_clean,5.0193153919,5.2595941926,5.7746436555
3157,NERVEN_clean,4.8920882341,5.146048225,5.7747322795
3158,NETYIV_clean,0.393435132,0.7720866005,3.6515371818
3159,NETYIV01_clean,0.4285953851,0.8116395521,3.7985187212
3160,NEVJEF_clean,2.9029095363,3.1739505456,3.7717592258
3161,NEVPOU_clean,1.2148886676,1.8356923879,3.3413250896
3162,NEVVAM_clean,1.8438360927,1.8667334797,1.9955725702
3163,NEVVAM01_clean,1.8301764296,1.8527437222,2.0002330416
3164,NEVVAM02_clean,1.8356981844,1.8652120075,1.9718126163
3165,NEVVEQ_clean,1.8471543552,2.1814817521,2.740188782
3166,NEXVET_clean,21.620505215,24.3762429771,29.9495882561
3167,NEXVUI_clean,3.3741944895,3.4705696052,3.8803733895
3168,NEXXEV_clean,5.3187045122,5.774356849,7.2285455461
3169,NEXXIZ_clean,5.0120875241,5.4886887232,6.9494662941
3170,NEYVEU_clean,6.2214037989,7.9607432004,14.1467527521
3171,NEYYUN_clean,9.1036298938,9.4221280833,10.258139123
3172,NEYZAU_clean,10.2367395837,10.6862232109,11.6996139007
3173,NIBHOW_clean,13.2274079032,15.1514878755,27.4039473967
3174,NIBHUC_clean,11.5751305643,12.9665763255,19.7330982265
3175,NIBJAK_clean,11.9507562971,13.8781210723,25.5187582874
3176,NIFTIH_clean,4.4438956422,4.8157825252,5.0594710425
3177,NIGBOW_clean,8.1770503284,8.9488782866,10.9344851182
3178,NIGDEO_clean,12.8819495506,13.2398074984,15.1928706314
3179,NIGDIS_clean,14.1389685066,14.6293140495,16.2499129807
3180,NIGFIT_clean,8.1196721405,9.0899109006,10.9327592783
3181,NIGGAM_clean,7.8480062357,8.8295144833,10.6213011949
3182,NIGGIU_clean,8.1556068833,8.9115165747,10.2464378693
3183,NIGNUO_clean,9.5428406662,10.147824668,11.2127711548
3184,NIGPEA_clean,12.3420491073,13.1631327066,15.655207811
3185,NIHBAI_clean,2.2653862615,2.2799101756,2.2836423122
3186,NIHBAI01_clean,2.2627347308,2.2769428731,2.2813208344
3187,NIHBAI02_clean,2.2739898518,2.2824363497,2.2841024821
3188,NIHBEM_clean,2.2662193277,2.2767381769,2.2842817896
3189,NIHBEM01_clean,2.2795229982,2.2806051908,2.2849815652
3190,NIHBEM02_clean,2.2803735191,2.283145646,2.2841961028
3191,NIHBIQ_clean,2.281009823,2.2829155611,2.2847625878
3192,NIHBIQ01_clean,2.2858606484,2.2886708584,2.3488261717
3193,NIHBIQ02_clean,3.1910735502,3.2766699117,3.4293257218
3194,NIHVUX_clean,2.4129659774,2.4879376698,2.6964233977
3195,NIJTOR_clean,2.9591297198,3.0437577056,3.2750543192
3196,NIJZOV_clean,1.6242657767,1.7136799411,2.2558524746
3197,NIKDAM_clean,3.3016481556,3.391459867,4.274642022
3198,NIKHAS_clean,5.5306252034,5.5559461593,5.6169138818
3199,NIKJIB_clean,6.9892216084,7.2343208134,7.4647620797
3200,NIKKIC_clean,6.163268665,6.2104705234,6.326376384
3201,NIKYOW_clean,2.1845836009,2.2307830719,2.2786407414
3202,NIKYOW01_clean,2.2369509354,2.2660765164,2.2802100794
3203,NIKYOW02_clean,2.2718540288,2.2795880567,2.2842976576
3204,NIKYUC_clean,2.2779425526,2.2813874797,2.28420245
3205,NIKYUC01_clean,2.2823982666,2.2832043574,2.2849736313
3206,NIKYUC02_clean,2.2826696082,2.2828584365,2.2894912302
3207,NIKZAJ_clean,2.2071731826,2.2448944199,2.271117757
3208,NIKZAJ01_clean,2.23155584,2.265291054,2.2808765324
3209,NIKZAJ02_clean,2.2695420717,2.2713081721,2.2844785519
3210,NIKZEN_clean,2.2774681016,2.2805417191,2.2842659217
3211,NIKZEN01_clean,2.2837327593,2.2794468321,2.2840469443
3212,NIKZEN02_clean,2.2815318778,2.2840850273,2.2826727818
3213,NIMPEG_clean,10.6181433226,11.1824672982,13.2082381814
3214,NIMPEG01_clean,13.102613498,13.8818057491,16.6867331891
3215,NIMPOQ_clean,14.5386453136,15.7032051183,18.8706110897
3216,NIMQAC_clean,3.2888336502,3.2899142709,3.2943434022
3217,NIMXAK_clean,10.1023436505,10.5516246219,10.9789802415
3218,NIMXIS_clean,7.9470062355,8.0557074184,8.3474416077
3219,NINHOH_clean,0.1001157145,0.1983477418,0.9993470949
3220,NINVAI_clean,13.7614513788,13.8077406823,14.0314548583
3221,NIRFIE_clean,3.7428895055,3.7732475098,3.9286946728
3222,NIRGAY_clean,7.5425317615,8.1804046258,9.8210492208
3223,NIXFUX_clean,2.5255691797,2.7154961015,3.4106545436
3224,NIXGIM_clean,3.1222617852,3.5072388781,4.0784208384
3225,NIXKIQ_clean,11.3668451967,11.8358940608,13.303497964
3226,NIYJAI_clean,1.2186915774,1.8509927447,3.2841036925
3227,NIYZIG_clean,11.2106444748,11.7442143843,13.2868149166
3228,NIZZAY_clean,0.6684397013,1.2445895209,3.9923342781
3229,NIZZEC_clean,0.6184534632,1.1623969515,4.0375950952
3230,NIZZIG_clean,0.629611329,1.1273960517,3.9722015357
3231,NIZZOM_clean,0.6187016498,1.1309687544,3.9779565692
3232,NOBVOR_clean,6.1762756252,6.4901396533,7.3832210116
3233,NOBWUY_clean,7.2469066461,7.4911386129,8.4551837927
3234,NOCKOG_clean,7.3767634746,7.6612763489,8.5104383045
3235,NOCKUM_clean,4.4255870971,5.0587397386,6.4272856791
3236,NOCLOH_clean,3.9715553105,3.9903639016,4.0798660916
3237,NOCLOH01_clean,3.97807496,4.0009369524,4.1389034031
3238,NOCLOH02_clean,3.9757135411,4.0033351536,4.1459931771
3239,NOCLOH03_clean,3.980487874,4.0104249276,4.184908772
3240,NOCLUN_clean,5.3459042337,6.4334452226,8.5016774095
3241,NOCYUB_clean,3.6274603403,3.6570478742,3.8383333251
3242,NOCZAI_clean,3.4548959605,3.6063966968,3.7860071234
3243,NOFDUI_clean,3.488322251,3.5038270843,3.5387816962
3244,NOFQAB_clean,5.9056881401,6.5146010158,7.88661525
3245,NOFQIK_clean,0.2312979454,0.4314358449,1.2933457541
3246,NOFQOQ_clean,0.4301498226,0.7287915554,1.691343652
3247,NOGDAP_clean,3.2748665967,4.385633676,6.0524467395
3248,NOHFOG_clean,4.8635124048,5.0106229386,5.0757505509
3249,NOHSIM_clean,5.6834115176,6.2622583427,7.3749323408
3250,NOHSIM01_clean,6.2265712419,6.8086702992,7.4760418048
3251,NOHSUA_clean,4.9913817752,5.6774444092,7.4089246962
3252,NOKLIJ_clean,2.5575435184,4.2852821528,5.9771388946
3253,NOKPEJ_clean,1.966282512,2.0466255272,2.3207534627
3254,NOMPOW_clean,7.5121673103,7.9807176328,8.8673816516
3255,NOMQAJ01_clean,0.3872930859,0.6970601887,1.8335506413
3256,NOPJOT_clean,9.4518623265,9.8525232088,10.9554768291
3257,NOQKOV_clean,4.3354323439,4.7559275459,5.8935865748
3258,NOQKUB_clean,4.0137133006,4.362002103,5.8215383371
3259,NORBUT_clean,0.1041138681,0.1708994676,0.2701263583
3260,NORPIV_clean,5.9805351161,6.2460679022,6.6023987256
3261,NOSTUM_clean,8.8570735305,9.3623965229,10.9698319035
3262,NOSTUM01_clean,8.9017217565,9.4473144778,11.0784295019
3263,NUBBAP_clean,17.0462905107,17.190949783,17.4867008494
3264,NUBPIL_clean,17.0572507437,17.71278489,19.2028484917
3265,NUCBIY_clean,2.6248770756,2.8527598841,3.4337736826
3266,NUCCEV_clean,5.9041954769,5.994397185,6.2053566868
3267,NUCPEI_clean,9.7326856173,10.2776718161,11.6547295641
3268,NUCPIM_clean,9.4444295667,9.749936473,10.7436458356
3269,NUDLAA_clean,5.3889773431,5.6781030508,6.5384463754
3270,NUDLAB_clean,3.4151134928,3.6767851927,4.3224143294
3271,NUDLEF_clean,4.1592965976,4.5857399919,6.2234871054
3272,NUDLIJ_clean,2.264754519,2.3033508967,2.5554891152
3273,NUDMAC_clean,2.346001439,2.4614895281,2.9898939634
3274,NUDMEG_clean,2.5348680009,2.7604269765,3.6608296085
3275,NUDMOQ_clean,2.3039950831,2.3786253904,2.7222666757
3276,NUDMUW_clean,2.4086217603,2.5475245563,3.228784659
3277,NUDNEH_clean,2.3629790475,2.4686923425,3.040254885
3278,NUFBEX_clean,3.1744446395,3.6895006452,5.3566020625
3279,NUFBUN_clean,7.8705226256,9.1708424869,10.952309752
3280,NUFCAU_clean,10.5490500781,11.8758404876,14.005508523
3281,NUGRIR_clean,0.2172837523,0.4423997708,2.5015491297
3282,NUGROX_clean,0.2645829527,0.5438290412,2.780476059
3283,NUHNUA_clean,0.9265015216,1.7146995275,4.7645696718
3284,NUHPAI_clean,0.9786152173,1.7913291616,4.8272650216
3285,NUHZAS_clean,2.2795427435,2.2801600448,2.2833961278
3286,NUJCEA_clean,0.0636923286,0.1232844145,0.4600370852
3287,NUJCIE_clean,0.0663017134,0.1261148947,0.4647614614
3288,NUMPAO_clean,3.5790388877,4.9999082379,8.8855834722
3289,NUNCEG_clean,13.93564816,14.3893146331,15.7020467022
3290,NUNNUH_clean,16.960394911,17.207886641199998,18.5621517268
3291,NUNPAP_clean,17.0528037128,17.3036763316,18.6922009474
3292,NUNZUT_clean,2.269378927,3.35770928,5.284378508
3293,NURMUJ_clean,8.4129836175,8.6086011715,9.2521119395
3294,NUSXEG_clean,19.5153100338,20.859185198,23.5183978586
3295,NUTQAV_clean,14.6437295911,15.3733769806,18.1507944449
3296,NUVXOT_clean,10.7963975861,11.4339034072,13.4786247556
3297,NUVXUZ_clean,21.7367546568,22.5782307997,25.3707192163
3298,NUVYOT_clean,4.3023671503,4.5274560642,5.0178249156
3299,NUWPOM_clean,0.0080609102,0.0151872043,0.0760570152
3300,NUWVIM_clean,2.3840197933,2.5824418019,3.1784814118
3301,NUYNEC_clean,9.3999445628,9.5466065159,10.0805922547
3302,NUYQUU_clean,1.1020126131,1.4412332403,2.0385673906
3303,NUZCIV_clean,0.1109796528,0.1904913614,0.5357711941
3304,OBAHIL_clean,5.425586794,6.041095853,7.1876260848
3305,OBAHOR_clean,4.5084867144,5.4753405307,7.1253333295
3306,OBAHUX_clean,5.0598770225,5.8312317075,7.1823895009
3307,OBAJAF_clean,5.361910615,6.0267973793,7.4403191109
3308,OBIBAF_clean,9.7632218909,10.0938492221,10.870390835
3309,OBIBEJ_clean,5.6657869188,6.4320649312,8.5690612852
3310,OBIBOT_clean,6.9542792639,7.0949686436,7.56238292
3311,OBOGUK_clean,14.8259347827,15.0616544945,16.4153895531
3312,OBUBOC_manual,2.3164961971,2.486972359,3.008985998
3313,OBUFEX_clean,6.2778786775,6.8275131354,7.5195017754
3314,OBUFIB_SL,0.3545671057,0.549943032,1.2668081743
3315,OCACUR_clean,7.8092440425,8.1588338621,9.04879922
3316,OCAQOY_clean,1.1280093097,1.6411516454,2.670741679
3317,OCAWAT_clean,5.3181756007,5.5137056518,5.7300416481
3318,OCILIY_clean,4.4511400473,4.9486006502,6.0725164832
3319,OCIMAR_clean,3.6169001747,4.1639711192,5.3338080679
3320,OCIMEV_clean,3.8612649323,4.5125131987,5.7306528982
3321,OCIMIZ_clean,3.4196730056,4.0944165927,5.5094849391
3322,OCIMOF_clean,3.5658736976,4.1910741623,5.7581470286
3323,OCIMUL_clean,3.7333145946,4.3749846937,5.6223541181
3324,OCINAS_clean,4.5489741535,5.1798899006,6.3382673016
3325,OCIZAD_clean,2.4780470286,2.9960055785,4.9065258362
3326,OCOKUP_clean,1.000384579,1.4835350362,2.6798948504
3327,OCUMIL_clean,6.0216479124,6.5023125083,7.2735428085
3328,OCUMOR_clean,5.9434600738,6.3157914905,6.8907966342
3329,OCUMUX_clean,6.496392516,6.8430285047,7.3747291799
3330,OCUNAC_manual,21.1402213303,21.6843436036,23.5577425642
3331,OCUNAE_clean,6.49494283,6.8093540571,7.5214031872
3332,OCUPOS_clean,1.4210205592,1.6808721256,2.1159127945
3333,OCUPUY_clean,1.4353869258,1.4367819004,1.4388554033
3334,OCUSIP_clean,2.6139960996,3.3549767064,4.6244651171
