,Adsorbent,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
2785,LODPOK_clean,0.309754069,0.576829647,1.989170469,3.568101194
2786,LODPUQ_clean,0.336312442,0.615152407,2.073705528,3.625476185
2787,LODTAB_clean,0.188485342,0.372261673,1.5386844,3.406736392
2788,LOFJAT_clean,0.252239049,0.487163418,1.959811111,4.570569379
2789,LOFZUB_clean,0.157584462,0.306251546,1.261438739,2.748844157
2790,LOGBAK_clean,0.156577983,0.305050035,1.251615957,2.708538011
2791,LOGBEO_clean,0.159970401,0.308076591,1.259603729,2.722983194
2792,LOGXEM_clean,0.030309983,0.06113947,0.298374105,0.825310647
2793,LOJFOF_clean,0.176569778,0.333947113,1.345586269,2.665430647
2794,LOJFUL_clean,0.223550154,0.425770698,1.732990436,4.214318626
2795,LOLVAJ_clean,0.03346951,0.065856495,0.265214538,0.573924756
2796,LONVAN_clean,0.07506062,0.149774941,0.707199064,1.989086951
2797,LONVIV_clean,0.083945522,0.166104227,0.78204043,2.160123364
2798,LONWIW_clean,0.099362506,0.197469512,0.914912929,2.491973717
2799,LOPZAS_clean,0.099584882,0.194359434,0.867917226,2.053633072
2800,LORMOW_clean,0.075754783,0.1481287,0.568076606,1.078148836
2801,LORNEL_clean,0.058329534,0.115628386,0.559933204,1.55501767
2802,LOSBOM_clean,0.244645361,0.484316844,2.173782656,5.281788467
2803,LOSYAV_clean,0.19263839,0.376755424,1.543274175,3.151066266
2804,LOTDIJ_clean,0.247034036,0.468028537,1.687773656,3.147501676
2805,LOVLEP_clean,0.039716977,0.080257112,0.354314599,0.917055026
2806,LOXBEH_clean,0.094107898,0.187664085,0.808072306,1.842472838
2807,LOXKAM_clean,0.157336142,0.308865899,1.284281244,2.987354765
2808,LOXWAY_clean,0.055208128,0.108777424,0.467609525,1.074713585
2809,LOXWEC_clean,0.038073723,0.076976096,0.353771831,0.926315322
2810,LUBNAZ_clean,0.079255596,0.157302297,0.725238196,1.961984765
2811,LUCDIW_clean,0.105688092,0.209790752,0.971691055,2.736433135
2812,LUDCUK_clean,0.095522586,0.183974779,0.684437892,1.334704074
2813,LUDKIG_clean,0.03407637,0.066381249,0.23968248,0.432216049
2814,LUDKOM_clean,0.112771785,0.22122571,0.807013139,1.581576985
2815,LUDKUS_clean,0.141291073,0.266596609,0.933339058,1.699370056
2816,LUDLAZ_clean,0.195130829,0.36011854,1.117043878,1.865743453
2817,LUDLED_clean,0.144429493,0.272084383,1.207766247,2.926322544
2818,LUDLIH_clean,0.144468241,0.281115222,1.200984722,2.916926829
2819,LUDTUZ_clean,0.102611562,0.203473199,0.859214191,1.97161148
2820,LUDVAH_clean,0.125193584,0.237111798,0.862813522,1.637620538
2821,LUDVEL_clean,0.076418488,0.149829382,0.700754811,1.797928815
2822,LUDVIP_clean,0.086411084,0.169348872,0.704039014,1.590620949
2823,LUDVOV_clean,0.081788278,0.162958582,0.742376623,1.89102711
2824,LUFBUL_clean,0.20585516,0.384530719,1.280383981,2.220805093
2825,LUFCAS_clean,0.09134817,0.175352808,0.699540979,1.470739743
2826,LUFNAC_clean,0.16552648,0.330066323,1.3924051,3.194014619
2827,LUFNAC01_clean,0.162241962,0.32323461,1.38107159,3.186606301
2828,LUFNAC02_clean,0.165960002,0.32879779,1.372533551,3.203633261
2829,LUFNAC03_clean,0.169314994,0.326724144,1.376262269,3.182416298
2830,LUFNAC04_clean,0.167196501,0.327902983,1.384106246,3.19974651
2831,LUFNAC05_clean,0.165276617,0.330525472,1.387128088,3.198040183
2832,LUFNEG_clean,0.30178834,0.581550332,2.106598556,3.816288013
2833,LUFQUZ_clean,0.375079893,0.688983948,2.195676211,3.503346968
2834,LUFQUZ01_clean,0.361836929,0.673662788,2.154999871,3.513762646
2835,LUFQUZ02_clean,0.262777304,0.501933734,1.789978792,3.263023069
2836,LUJPUC_clean,0.030305072,0.062536427,0.292854563,0.789646633
2837,LUKREO_clean,0.087813635,0.163875267,0.620117499,1.26818751
2838,LUKRIS_clean,0.052741989,0.10173445,0.396627532,0.762215852
2839,LULVOF_clean,0.195682621,0.353538331,1.122340154,1.942206417
2840,LUMDEC_clean,0.043422513,0.085994356,0.399382046,1.033817488
2841,LUMLIQ_clean,0.125019159,0.240229374,0.8164729,1.432880198
2842,LUMYEZ_clean,0.169909375,0.33330803,1.420967195,3.179106065
2843,LUMYID_clean,0.171046117,0.333724729,1.426891983,3.208867307
2844,LUMYOJ_clean,0.170225492,0.33536598,1.432537375,3.216610563
2845,LUMYUP_clean,0.163826529,0.321731464,1.371498171,3.153604412
2846,LUMZAW_clean,0.171749396,0.339064781,1.434966123,3.190136612
2847,LUMZUO_clean,0.025240688,0.050372281,0.246894261,0.704473057
2848,LUNBAX_clean,0.025780782,0.050463297,0.24474992,0.688415518
2849,LUNBEB_clean,0.024985625,0.049354138,0.244871761,0.687046828
2850,LUNBIF_clean,0.028320328,0.056588778,0.280241172,0.785664506
2851,LUPTAS_clean,0.122089381,0.226897963,0.818343055,1.514589999
2852,LUPYAX_clean,0.08484314,0.169539666,0.776389409,2.061228949
2853,LUQGAG_clean,0.185351864,0.361727888,1.437553594,2.965914453
2854,LURLOB_clean,0.071117263,0.141880887,0.683759352,1.940088333
2855,LURRIA_clean,0.203394213,0.404745364,1.886942346,4.954436912
2856,LUSHIR_clean,0.09527008,0.190185336,0.783875828,1.722284633
2857,LUSHOX_clean,0.106940618,0.210596901,0.879469523,1.970670881
2858,LUSHOX01_clean,0.109259625,0.214437607,0.885887609,1.975389735
2859,LUSHOX02_clean,0.111688004,0.218915526,0.907529032,2.050908839
2860,LUSHOX03_clean,0.110950931,0.218080176,0.887794488,1.993134973
2861,LUSHOX04_clean,0.106428629,0.21249427,0.879444161,2.021424322
2862,LUSHUD_clean,0.118247851,0.229017799,0.891601687,1.819618602
2863,LUSJEP_clean,0.093633457,0.188356517,0.795255309,1.860164566
2864,LUSJIT_clean,0.089403666,0.171265857,0.748885806,1.76417449
2865,LUSJOZ_clean,0.093578755,0.181379802,0.783007989,1.811188589
2866,LUSQOH_clean,0.112346223,0.220092817,1.02604949,2.732124426
2867,LUSYEF_clean,0.203562972,0.402387351,1.708650002,4.251136639
2868,LUTZEH_clean,0.08993121,0.180020246,0.851338733,2.519812757
2869,LUVTAY_clean,0.048009382,0.094037047,0.435161688,1.187088142
2870,LUWMIB_clean,0.150471611,0.291510296,1.227114679,2.8078983
2871,LUXDUE_clean,0.09362817,0.184398809,0.850190176,2.198928888
2872,LUXFOA_clean,0.068547833,0.13665138,0.64611071,1.774271691
2873,LUXFUG_clean,0.067851221,0.134324217,0.633405244,1.696603958
2874,LUYHAP_clean,0.165220691,0.331272471,1.44366565,3.574987626
2875,LUYSOP_clean,0.191659732,0.374593936,1.500922893,3.424643853
2876,LUZBOY_clean,0.158839747,0.312964956,1.384394919,3.236259443
2877,LUZJAT_clean,0.109572626,0.213388349,0.929727316,2.227060076
2878,MABCUQ_clean,0.069502773,0.136328243,0.611447936,1.486121858
2879,MABJUV_clean,0.045199171,0.087680488,0.375384525,0.805322901
2880,MABJUV01_clean,0.046301901,0.090941401,0.383443529,0.801149647
2881,MABKEG_clean,0.051583263,0.101822661,0.417577407,0.860899665
2882,MABKIK_clean,0.051131258,0.100733353,0.412836517,0.871887825
2883,MABKIK01_clean,0.047526152,0.093895561,0.411400003,0.956098993
2884,MABLAD_clean,0.199246997,0.384063034,1.349337495,2.382888303
2885,MACHIJ_clean,0.055114761,0.107815758,0.514047396,1.426920816
2886,MADVUJ_clean,0.109199953,0.207807232,0.69677489,1.219109357
2887,MADWAQ_clean,0.12273733,0.231493195,0.801948011,1.396329368
2888,MAFFUW_clean,0.523399627,0.905098453,2.882203849,5.49459609
2889,MAFJIO_clean,0.121637814,0.241667853,1.122892178,3.06082131
2890,MAFLUD_clean,0.176244667,0.341938708,1.384190514,3.044177524
2891,MAFMAK01_clean,0.145341297,0.283897645,1.218059142,2.845500685
2892,MAGBAZ_clean,0.109864271,0.215326835,0.998223252,2.728997687
2893,MAGBON_clean,0.176863402,0.343655527,1.524941473,3.538277357
2894,MAGNEQ_clean,0.040055322,0.078381101,0.383621784,1.060404575
2895,MAGNEQ01_clean,0.039926454,0.080212382,0.390148832,1.080024155
2896,MAHCEG_clean,0.129716292,0.258753888,1.25979806,3.48909515
2897,MAHCIK_clean,0.131306554,0.261274405,1.267367064,3.511951353
2898,MAHCOQ_clean,0.131931438,0.264854903,1.265585704,3.527885112
2899,MAHTAR_clean,0.126344755,0.245827772,0.933076679,1.876927838
2900,MAHTAR01_clean,0.129991199,0.250254791,0.945519392,1.891453025
2901,MAJHUC_clean,0.040024928,0.078352269,0.335422422,0.728036197
2902,MAJJUF_clean,0.10219687,0.202596822,0.989932647,2.77301604
2903,MAJKAM_clean,0.215458116,0.417952614,1.710725917,3.659333809
2904,MAKHAJ_clean,0.18114768,0.346537537,1.295939578,2.410423371
2905,MAKRAU_clean,0.088444267,0.174114616,0.794566904,1.947079003
2906,MAKRIC_clean,0.36519988,0.670756348,2.075966394,3.36783779
2907,MAKXAZ_clean,0.162887425,0.31190897,1.112369169,2.002525983
2908,MALFUD_clean,0.090399026,0.184766397,0.861599647,2.333416817
2909,MALROJ_clean,0.092251454,0.181213044,0.87334268,2.442594472
2910,MALRUM_clean,0.042135136,0.084790859,0.398129211,1.002806773
2911,MALRUP_clean,0.104584377,0.208121318,0.973583731,2.748229632
2912,MALSAW_clean,0.103530394,0.208140958,0.960538779,2.677569113
2913,MALSEA_clean,0.104610563,0.206716007,0.965747595,2.712885188
2914,MALSIE_clean,0.101470435,0.205836597,0.958642482,2.687015683
2915,MALSOK_clean,0.106157715,0.205347793,0.975285816,2.726678621
2916,MANLOD_manual,0.122799034,0.241553025,1.125439972,3.066849059
2917,MAPFIS_clean,0.117724479,0.232579073,0.990643061,2.311411716
2918,MAQBEO_clean,0.154025623,0.298772262,1.243814068,2.872377067
2919,MAQBIS_clean,0.256839974,0.497442825,1.963384441,4.184604169
2920,MAQMEZ_clean,0.272022718,0.506937806,1.770272771,3.261822079
2921,MAQRAA_clean,0.075616971,0.148828677,0.678677024,1.747429569
2922,MARPOL_clean,0.044156935,0.087292465,0.385852735,0.898874436
2923,MARXEK_clean,0.054738244,0.107084632,0.513044037,1.293772391
2924,MASMIC_clean,0.154215638,0.305970908,1.489995094,4.199473042
2925,MATTOR_clean,0.26099223,0.481392291,1.522013334,2.664574203
2926,MATTUX_clean,0.203389206,0.392781117,1.538366604,3.194696721
2927,MATWUC_clean,0.262212436,0.506032375,1.983178344,4.281153697
2928,MATXAJ_clean,0.148637806,0.296327269,1.368850392,3.811303904
2929,MAVNUU_manual,0.212615708,0.402055983,1.635871223,3.427874781
2930,MAVRAE_clean,0.189735221,0.369749226,1.470801114,3.554246475
2931,MAWTUC_clean,0.141789505,0.281406194,1.170474126,2.599015599
2932,MAWVAK_clean,0.129288241,0.250549555,1.08523273,2.559855698
2933,MAYKOO_clean,0.124225398,0.246976148,1.17058972,3.291777252
2934,MAZSOX_clean,0.176076564,0.338212543,1.307048148,2.712232476
2935,MAZSUD_clean,0.18561576,0.364480213,1.460874942,3.124030504
2936,MECWIB_clean,0.17193237,0.33378133,1.406168588,3.063574914
2937,MECWOH_clean,0.288482817,0.542408442,1.932141584,3.548209431
2938,MEFJOY_clean,0.131003651,0.263304509,1.211524246,3.017164263
2939,MEFJUE_clean,0.122603649,0.245032358,1.098628744,2.823907518
2940,MEFYUT_clean,0.085441715,0.171108027,0.770016172,1.900461308
2941,MEFZUU_manual,0.102014056,0.198293084,0.936460676,2.524675956
2942,MEGBAD_clean,0.102999984,0.210921822,0.955806384,2.590379839
2943,MEGBEH_manual,0.096315629,0.189179058,0.886313223,2.424191947
2944,MEGFIN_clean,0.118805427,0.23290579,0.999844906,2.323878602
2945,MEHMET_clean,0.177620737,0.343772654,1.638991628,4.301307796
2946,MEJMOE_clean,0.09580098,0.186730689,0.900430184,2.625007122
2947,MEJQEZ_clean,0.255852211,0.472661681,1.578899106,2.62369482
2948,MEJQID_clean,0.242748359,0.462072694,1.589611164,2.793763119
2949,MEJQOJ_clean,0.245723121,0.465100895,1.597591365,2.818524734
2950,MEJZIM_clean,0.036020426,0.069513775,0.304166258,0.691603672
2951,MEKDUC_clean,0.223281279,0.410088941,1.225231741,1.906972238
2952,MEMGAN_clean,0.116940906,0.228634698,0.956366262,2.110505556
2953,METYIU_clean,0.04324268,0.085214408,0.407886716,1.018768122
2954,MEXDEY_clean,0.037050558,0.072209608,0.296021933,0.647429428
2955,MIBMER_clean,0.117649452,0.237806387,1.085133019,2.950046193
2956,MICDEJ_clean,0.134869225,0.261402304,1.000564116,2.099785464
2957,MIDCAF_clean,0.077187779,0.153508606,0.706230264,1.919245425
2958,MIDSUP_clean,0.089666325,0.180952367,0.873849454,2.441534102
2959,MIDSUP01_clean,0.092854302,0.186585754,0.918099566,2.509311283
2960,MIFGEP_clean,0.217145994,0.417268452,1.764306924,3.793202414
2961,MIFGEP01_clean,0.216273212,0.425132051,1.755403687,3.777720508
2962,MIFKUJ_clean,0.220841844,0.435041938,1.8375592,3.9897792
2963,MIFLIY_clean,0.156114627,0.299570338,1.357333047,3.425778961
2964,MIFPUO_clean,0.183833069,0.352605337,1.214032893,2.232438158
2965,MIFQOJ_clean,0.159866782,0.314455511,1.141357632,2.151976605
2966,MIJHOD_clean,0.124894179,0.24514481,1.007266466,2.295866522
2967,MIJMAU_clean,0.059244397,0.121093114,0.562917408,1.401925492
2968,MILQIJ_clean,0.149123444,0.289733581,1.064900128,2.015403064
2969,MILROQ_clean,0.095470207,0.189374958,0.89662366,2.551757436
2970,MIMFOF_clean,0.15270284,0.293146249,1.05884445,1.950347542
2971,MIMKIE_clean,0.102950712,0.202446286,0.897854204,2.105211512
2972,MIMSIM_clean,0.183956376,0.338080238,0.99882818,1.932368832
2973,MIMSOS_clean,0.13633303,0.258802038,0.926643381,1.953887315
2974,MIMSUY_clean,0.13327514,0.254327658,0.912347411,1.982364565
2975,MIMVEJ_clean,0.556159653,0.965997095,2.591880415,3.692481429
2976,MINVOU_clean,0.058086594,0.117103055,0.552288486,1.483190269
2977,MINVOU01_clean,0.059206454,0.118000039,0.553470459,1.46886044
2978,MINVUA_SL,0.066160853,0.134416489,0.635622126,1.728128767
2979,MINVUA01_SL,0.066754256,0.132210889,0.631330679,1.724001757
2980,MIPHEA_clean,0.093813029,0.182912341,0.841378399,2.255462875
2981,MIQLII_clean,0.105644781,0.210522826,0.91374356,2.221042301
2982,MISQIQ_clean,0.107760153,0.208789147,0.743218557,1.390198131
2983,MISQIQ01_clean,0.104498923,0.198330329,0.727176421,1.391553414
2984,MISQIQ02_clean,0.107096341,0.203461046,0.751513699,1.392399524
2985,MISQIQ03_clean,0.105439953,0.200077237,0.729517995,1.389745845
2986,MISQIQ04_clean,0.106237659,0.20166322,0.74111397,1.391998471
2987,MISQIQ05_clean,0.10479437,0.200492748,0.739915838,1.385819231
2988,MISQIQ06_clean,0.10692033,0.202995874,0.740446385,1.381587426
2989,MISQIQ07_clean,0.106587166,0.200990607,0.736874622,1.37986252
2990,MITGOL_clean,0.026839877,0.051468321,0.239588825,0.584026952
2991,MITSAK_clean,0.110685586,0.216713428,0.999551717,2.533775693
2992,MITSUE_clean,0.095455349,0.194266338,0.88370689,2.298078668
2993,MIVFEE_clean,0.094743986,0.185272346,0.802476026,1.943944576
2994,MIVFOO_clean,0.104189471,0.207145655,0.916839258,2.344140047
2995,MIXBAY_clean,0.179206969,0.354388579,1.564357461,4.090957816
2996,MIXBEC_clean,0.226645447,0.434166515,1.788653474,4.311305398
2997,MIXBIG_auto,0.145026187,0.280168653,1.258846521,3.234643149
2998,MIXYID_clean,0.202482187,0.395182853,1.602328366,3.698040229
2999,MIXZOK_clean,0.162483342,0.32560556,1.538291386,4.429561281
3000,MIZKAI_clean,0.434017873,0.768873516,2.385466078,3.971814069
3001,MIZZOM_clean,3.807533725,4.021461478,4.362819862,4.621409309
3002,MOCKAR_clean,0.146185015,0.292609073,1.340690657,3.455533867
3003,MOCKEV_clean,0.121319991,0.237155931,1.128831242,2.933633285
3004,MODMIB_clean,0.039510974,0.07844622,0.373504981,1.028762347
3005,MODNOI_ion_b,0.035633617,0.070491703,0.31671265,0.843489374
3006,MODNUO_ion_b,0.035334289,0.069481472,0.312153003,0.819211506
3007,MOFBIU_clean,0.075270734,0.143938054,0.571735175,1.178786851
3008,MOFKUO_clean,0.093454715,0.186816421,0.893524297,2.3771985
3009,MOFLAV_clean,0.076974133,0.153200901,0.716023174,2.013723614
3010,MOKVOZ_clean,0.297185191,0.5747703,2.355420431,5.604121391
3011,MOLKAB_clean,0.10596084,0.209227155,0.896028917,2.108833615
3012,MOLQEL_clean,0.158969515,0.314720803,1.419924516,3.661659523
3013,MOMRIR_clean,0.208196692,0.370112963,1.115225085,1.792483257
3014,MOPKEJ_clean,0.173101027,0.328911928,1.217937014,2.283185347
3015,MOPQIT_clean,0.021874746,0.043470111,0.209398309,0.554063732
3016,MORFEG_clean,0.134970949,0.25540198,0.997820254,1.882195605
3017,MORZID_clean,0.263003904,0.479496938,1.516043809,2.374704379
3018,MOSDUT_clean,0.162032111,0.315619694,1.312215268,2.877298853
3019,MOTMAK_clean,0.126587284,0.248940166,1.070310065,2.463771569
3020,MOXBOS_clean,0.04713086,0.09397637,0.448881214,1.215215931
3021,MOXKAN_clean,0.086553578,0.166048451,0.639190646,1.287048671
3022,MOXNIY_clean,0.080469718,0.156268678,0.657967173,1.500844818
3023,MOXNUJ_clean,0.090736053,0.18078322,0.878737153,2.414226329
3024,MOXNUK_clean,0.09115282,0.17503226,0.68979612,1.50404151
3025,MOXPAR_clean,1.134415488,1.417173089,2.503334809,3.651521115
3026,MOXPUL_clean,0.085605793,0.167673414,0.785225123,1.986505744
3027,MOYMET_clean,0.047146543,0.092901049,0.448271385,1.227822585
3028,MOYMUJ_clean,0.165289381,0.321612506,1.269692906,2.618615912
3029,MOYNIY_clean,0.092985435,0.17895321,0.735383836,1.61278272
3030,MOYTUR_clean,0.067458544,0.137123973,0.604269744,1.516053067
3031,MOYYEF_clean,0.11419625,0.22660623,1.008432778,2.610803106
3032,MOYYIJ_clean,0.187594843,0.363653618,1.528124324,3.51147409
3033,MUBZOA_auto,0.144670722,0.284974306,1.326372688,3.621618236
3034,MUBZUG_auto,0.151539263,0.297406077,1.360147336,3.705011679
3035,MUDLON_clean,0.231035168,0.440802308,1.699154208,3.849912409
3036,MUDTAH_clean,0.184833431,0.362917363,1.611317514,4.172113268
3037,MUDTEL_clean,0.164733447,0.32180092,1.474356986,3.958401054
3038,MUFZIY_clean,0.315501463,0.568259284,1.91274148,3.300370981
3039,MUGHED_clean,0.1218767,0.23980024,0.998722493,2.19532289
3040,MUGQAI_clean,0.196892679,0.351434999,0.832928006,1.141662799
3041,MUHNAG_clean,0.165884588,0.31126755,1.064594617,1.845832608
3042,MUHNUA_clean,0.152487231,0.301002077,1.121031737,2.194971752
3043,MUHPAI_clean,0.126085725,0.234645394,0.750874723,1.185654336
3044,MUJRIT_clean,0.041673987,0.080468297,0.385807971,0.982723516
3045,MUKQUG_clean,0.285912125,0.54289127,2.153448536,4.843623807
3046,MUKRAN_clean,0.217620838,0.429363961,1.692660723,3.916780853
3047,MULQOA_clean,0.0829151,0.163073169,0.736395463,1.882986671
3048,MULXUO_clean,0.134938168,0.266214868,1.104084869,2.417110514
3049,MUMYAW_clean,0.014678679,0.02991203,0.130714707,0.306448124
3050,MUNDAC_clean,0.081692947,0.161080606,0.642570157,1.526167814
3051,MUNDEG_clean,0.095349819,0.192983683,0.894387277,2.444103963
3052,MUNDOQ_clean,0.093775813,0.187821981,0.870340975,2.414428399
3053,MUNNUF_clean,0.169288136,0.328371682,1.375475672,3.186895871
3054,MUNPAN_clean,0.129524891,0.258657644,1.182766394,3.060813378
3055,MUNPER_clean,0.147961579,0.290179267,1.263454891,3.023572819
3056,MUPTAU_clean,0.160505405,0.313455934,1.28397461,2.679088817
3057,MUQSAU_clean,0.069882922,0.13668608,0.627526995,1.579599103
3058,MURCAD_clean,0.153068569,0.30304205,1.28468934,2.957045727
3059,MURCOR_clean,0.006112288,0.012392775,0.060472298,0.17629952
3060,MURFIQ_clean,0.037871174,0.074875858,0.36240147,0.943815912
3061,MURTUO_clean,0.011278313,0.02239101,0.105617621,0.27936616
3062,MUSCAG_clean,0.044910824,0.088578515,0.401446637,1.018433805
3063,MUSCIN_clean,0.084795598,0.170069026,0.781044098,2.100318706
3064,MUSSIE_clean,0.230830868,0.44501106,1.703818646,3.380469689
3065,MUTCEL_clean,0.146546919,0.280150542,1.20214916,2.719314075
3066,MUTDEM_clean,0.133826308,0.26163664,1.183236576,2.954272431
3067,MUTDIQ_clean,0.119777679,0.237402029,1.086528766,2.823853357
3068,MUTVUT_clean,0.059126836,0.110404327,0.420196667,0.818868573
3069,MUVGOA_clean,0.526281842,0.929394363,2.84680877,4.745138207
3070,MUVGUG_clean,0.597442333,1.028707747,3.0479048,5.019306201
3071,MUVHAN_clean,0.565602082,0.987997996,2.976873835,4.961840744
3072,MUVHER_clean,0.588125279,1.028266808,3.092377971,5.079342336
3073,MUVJAP_clean,0.050231779,0.09862769,0.441199093,1.081173178
3074,MUVJIX_clean,0.05380688,0.105533643,0.47634921,1.178858251
3075,MUVLUM_clean,0.081702536,0.160827483,0.740036088,1.968961637
3076,MUVROM_clean,0.186320556,0.340355055,1.069719411,1.922202628
3077,MUWQEB_clean,0.173566581,0.342378532,1.513390638,3.82491118
3078,MUWRON_clean,0.217187435,0.419452513,1.779625824,4.385423497
3079,MUZKAV_clean,0.237551977,0.460400203,2.062802253,5.311767235
3080,MUZVUA_clean,0.133695799,0.261083623,1.115642996,2.594300426
3081,NABMUA_clean,0.154785173,0.308778407,1.309585323,3.018323101
3082,NABMUA01_clean,0.156405717,0.311948611,1.327198656,3.028833416
3083,NACVUI_clean,0.216242041,0.413245116,1.561801125,2.972544851
3084,NACYAU_clean,0.191071231,0.3806255,1.705782796,4.385513256
3085,NACYOG_clean,0.112646069,0.219852621,0.876954208,1.871831304
3086,NACYUM_clean,0.118105118,0.229658512,0.903396737,1.902271028
3087,NAFSOF_clean,0.149582667,0.294595532,1.470426052,4.176881933
3088,NAGBUU_clean,0.038147839,0.074860431,0.308347138,0.675656693
3089,NAGQET_clean,0.179807727,0.335547144,1.186426396,2.240219451
3090,NAGQOD_clean,0.061549062,0.121705699,0.546339324,1.392111714
3091,NAHFIO_clean,0.103187518,0.201363368,0.873355258,2.019575029
3092,NAHHAI_clean,0.056409857,0.110409589,0.503521755,1.244499607
