,Adsorbent,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar
2771,LITCOI_clean,0.187806088,0.367333972,1.578100732
2772,LITDAV_clean,0.196562311,0.3834802,1.54510971
2773,LITHUR_clean,0.031514083,0.063034843,0.29333758
2774,LIVLUZ_clean,0.195727353,0.375285827,1.385931057
2775,LIVTIT_clean,0.241222024,0.465487862,1.954490115
2776,LIVWAQ_clean,0.196714449,0.372726574,1.365233228
2777,LIWFOM_clean,0.025521623,0.050203808,0.232822845
2778,LIWXIZ_clean,0.026132976,0.049282068,0.192139774
2779,LIXWAR_clean,0.228959371,0.441320951,1.781983094
2780,LIXWAR01_clean,0.233604275,0.446370134,1.779578065
2781,LOBHAM_clean,0.113387252,0.224023439,1.035091667
2782,LOCZIO_clean,0.157757553,0.309194595,1.32788538
2783,LODCUC_clean,0.139219298,0.254174828,0.811104584
2784,LODKIA_clean,0.200042621,0.40387521,1.699236822
2785,LODPOK_clean,0.377497963,0.699425896,2.2932732749999998
2786,LODPUQ_clean,0.414450582,0.762621061,2.378172046
2787,LODTAB_clean,0.238042357,0.458891346,1.896792141
2788,LOFJAT_clean,0.303756375,0.59702,2.256969854
2789,LOFZUB_clean,0.191651007,0.376165549,1.493694846
2790,LOGBAK_clean,0.189061494,0.370851282,1.480557943
2791,LOGBEO_clean,0.193504523,0.377120779,1.495966898
2792,LOGXEM_clean,0.034808537,0.0691504,0.331942876
2793,LOJFOF_clean,0.223152893,0.419556356,1.61357687
2794,LOJFUL_clean,0.269736267,0.512323057,2.038629073
2795,LOLVAJ_clean,0.042945879,0.083141904,0.325774512
2796,LONVAN_clean,0.087013026,0.173306817,0.814654946
2797,LONVIV_clean,0.097276973,0.192827578,0.913712588
2798,LONWIW_clean,0.118146172,0.233551353,1.067614494
2799,LOPZAS_clean,0.121302463,0.23177059,1.025931305
2800,LORMOW_clean,0.097456984,0.185364655,0.658933507
2801,LORNEL_clean,0.065176557,0.130912811,0.624412962
2802,LOSBOM_clean,0.29486329,0.580497541,2.559657151
2803,LOSYAV_clean,0.24596338,0.48089136,1.86314961
2804,LOTDIJ_clean,0.311344503,0.574316323,1.979607394
2805,LOVLEP_clean,0.048569984,0.097182825,0.416394266
2806,LOXBEH_clean,0.117955118,0.226791156,0.943431678
2807,LOXKAM_clean,0.188921548,0.370438901,1.470824164
2808,LOXWAY_clean,0.067661538,0.131830805,0.548024438
2809,LOXWEC_clean,0.045421162,0.089265215,0.415145371
2810,LUBNAZ_clean,0.093820058,0.186232568,0.84597653
2811,LUCDIW_clean,0.121883578,0.242259993,1.128219327
2812,LUDCUK_clean,0.118820404,0.229675148,0.802021047
2813,LUDKIG_clean,0.043581677,0.082276165,0.274412477
2814,LUDKOM_clean,0.141612202,0.270021982,0.952840329
2815,LUDKUS_clean,0.178911789,0.332617058,1.085839052
2816,LUDLAZ_clean,0.248837286,0.449920258,1.303153662
2817,LUDLED_clean,0.178874421,0.332735148,1.423479568
2818,LUDLIH_clean,0.179224443,0.336065528,1.429891697
2819,LUDTUZ_clean,0.124452753,0.242608243,1.012479077
2820,LUDVAH_clean,0.156036055,0.296317249,1.006863754
2821,LUDVEL_clean,0.090661138,0.177321901,0.809648003
2822,LUDVIP_clean,0.107975014,0.208845439,0.843038017
2823,LUDVOV_clean,0.097612428,0.19153164,0.855025194
2824,LUFBUL_clean,0.258766655,0.478055319,1.492524107
2825,LUFCAS_clean,0.111916134,0.216861188,0.829318809
2826,LUFNAC_clean,0.207341088,0.398285212,1.654908156
2827,LUFNAC01_clean,0.205799201,0.398432567,1.654673242
2828,LUFNAC02_clean,0.205103003,0.401858033,1.63854109
2829,LUFNAC03_clean,0.20627757,0.392600304,1.657077903
2830,LUFNAC04_clean,0.202928985,0.397057255,1.653763486
2831,LUFNAC05_clean,0.205269578,0.403540868,1.659002058
2832,LUFNEG_clean,0.386662331,0.728270115,2.496826234
2833,LUFQUZ_clean,0.494165708,0.879734513,2.559627746
2834,LUFQUZ01_clean,0.474085115,0.85002081,2.549024587
2835,LUFQUZ02_clean,0.332886648,0.632344177,2.137172402
2836,LUJPUC_clean,0.036979293,0.072599099,0.341925492
2837,LUKREO_clean,0.112158009,0.210774484,0.772239824
2838,LUKRIS_clean,0.064158797,0.125059654,0.462195673
2839,LULVOF_clean,0.246602009,0.438596162,1.313104411
2840,LUMDEC_clean,0.050389512,0.099621226,0.466399006
2841,LUMLIQ_clean,0.161082491,0.29852694,0.968156138
2842,LUMYEZ_clean,0.206305869,0.399304514,1.693766075
2843,LUMYID_clean,0.208646408,0.41160272,1.695353043
2844,LUMYOJ_clean,0.209168479,0.413689407,1.702379448
2845,LUMYUP_clean,0.197729216,0.389217527,1.638875175
2846,LUMZAW_clean,0.20931097,0.403524988,1.70430688
2847,LUMZUO_clean,0.028461479,0.056788242,0.277484752
2848,LUNBAX_clean,0.028720768,0.057840079,0.277538645
2849,LUNBEB_clean,0.028214791,0.055615521,0.274005654
2850,LUNBIF_clean,0.032116279,0.064128803,0.31698598099999997
2851,LUPTAS_clean,0.155076326,0.28903448,0.963056285
2852,LUPYAX_clean,0.101602844,0.199226191,0.91636691
2853,LUQGAG_clean,0.225099781,0.441660428,1.672410994
2854,LURLOB_clean,0.083871589,0.167843705,0.807260007
2855,LURRIA_clean,0.238949412,0.478982534,2.153298397
2856,LUSHIR_clean,0.118706164,0.228129262,0.920457698
2857,LUSHOX_clean,0.131067484,0.255407787,1.048505
2858,LUSHOX01_clean,0.135461392,0.263345987,1.049276946
2859,LUSHOX02_clean,0.136249189,0.264331922,1.078900952
2860,LUSHOX03_clean,0.136285646,0.266714333,1.048013618
2861,LUSHOX04_clean,0.131877472,0.258143677,1.049781009
2862,LUSHUD_clean,0.147665666,0.281125092,1.06595155
2863,LUSJEP_clean,0.117110938,0.228240144,0.954554748
2864,LUSJIT_clean,0.10931665,0.210611335,0.889545189
2865,LUSJOZ_clean,0.113166484,0.220908606,0.92114369
2866,LUSQOH_clean,0.134974645,0.268595243,1.232092171
2867,LUSYEF_clean,0.246088073,0.48584364,2.028204248
2868,LUTZEH_clean,0.100875641,0.201555746,0.961372443
2869,LUVTAY_clean,0.056514505,0.110139768,0.510046202
2870,LUWMIB_clean,0.18153494,0.354472346,1.468588753
2871,LUXDUE_clean,0.111228616,0.218085219,1.015321362
2872,LUXFOA_clean,0.081864437,0.16301238,0.758483421
2873,LUXFUG_clean,0.08011262,0.15488256,0.73885128
2874,LUYHAP_clean,0.205802815,0.406278343,1.651762273
2875,LUYSOP_clean,0.235626694,0.447608531,1.757975604
2876,LUZBOY_clean,0.188575164,0.368872221,1.590987141
2877,LUZJAT_clean,0.135253474,0.257983442,1.121308357
2878,MABCUQ_clean,0.084278285,0.166306038,0.719431937
2879,MABJUV_clean,0.056856424,0.111380887,0.449485967
2880,MABJUV01_clean,0.058399992,0.109461651,0.463977353
2881,MABKEG_clean,0.064179868,0.125603963,0.490109649
2882,MABKIK_clean,0.0647953,0.127652264,0.488713233
2883,MABKIK01_clean,0.059558966,0.116424128,0.485353875
2884,MABLAD_clean,0.255647009,0.481622244,1.579081372
2885,MACHIJ_clean,0.063929155,0.127207024,0.592562334
2886,MADVUJ_clean,0.138570036,0.257334225,0.814744685
2887,MADWAQ_clean,0.152621398,0.286914351,0.930793152
2888,MAFFUW_clean,0.647657205,1.121111324,3.334148334
2889,MAFJIO_clean,0.142325565,0.287201052,1.322021165
2890,MAFLUD_clean,0.218850865,0.423154145,1.663197614
2891,MAFMAK01_clean,0.178874965,0.353870714,1.46181899
2892,MAGBAZ_clean,0.129336576,0.253128672,1.177414981
2893,MAGBON_clean,0.214209002,0.41426815,1.819899826
2894,MAGNEQ_clean,0.046546197,0.09388595,0.45207101
2895,MAGNEQ01_clean,0.047362361,0.093766125,0.454076376
2896,MAHCEG_clean,0.147159187,0.293408027,1.437933423
2897,MAHCIK_clean,0.150239071,0.300831072,1.432185835
2898,MAHCOQ_clean,0.149228635,0.298065358,1.432891277
2899,MAHTAR_clean,0.157455061,0.303574867,1.111143726
2900,MAHTAR01_clean,0.160902838,0.309167114,1.125060234
2901,MAJHUC_clean,0.049675132,0.098352368,0.402477814
2902,MAJJUF_clean,0.115762451,0.232515907,1.12018613
2903,MAJKAM_clean,0.269786583,0.500676162,2.03685974
2904,MAKHAJ_clean,0.22655098,0.424636435,1.516541012
2905,MAKRAU_clean,0.10716148,0.214412039,0.934116308
2906,MAKRIC_clean,0.475115337,0.832478798,2.404058056
2907,MAKXAZ_clean,0.201660767,0.381770545,1.296097318
2908,MALFUD_clean,0.10713195,0.211353243,1.006345196
2909,MALROJ_clean,0.10605943,0.210602774,0.975949042
2910,MALRUM_clean,0.050145694,0.100348677,0.458452499
2911,MALRUP_clean,0.121557217,0.239598975,1.138784146
2912,MALSAW_clean,0.118809878,0.235439778,1.110315688
2913,MALSEA_clean,0.118694223,0.240707512,1.101807447
2914,MALSIE_clean,0.11870077,0.239328387,1.105340364
2915,MALSOK_clean,0.120012248,0.237523741,1.128650196
2916,MANLOD_manual,0.142787976,0.28926743,1.316094839
2917,MAPFIS_clean,0.143876927,0.280043626,1.169516812
2918,MAQBEO_clean,0.193050723,0.374747686,1.493734799
2919,MAQBIS_clean,0.334491612,0.625228761,2.361126368
2920,MAQMEZ_clean,0.345680969,0.624228853,2.064097508
2921,MAQRAA_clean,0.090519273,0.178961353,0.801284924
2922,MARPOL_clean,0.053716942,0.105834983,0.452543177
2923,MARXEK_clean,0.063764047,0.128991198,0.591440936
2924,MASMIC_clean,0.176656594,0.352552094,1.698448066
2925,MATTOR_clean,0.340196738,0.610814963,1.770478678
2926,MATTUX_clean,0.252778402,0.476227721,1.824128089
2927,MATWUC_clean,0.333817007,0.631861983,2.371090407
2928,MATXAJ_clean,0.17533647,0.344862382,1.59164421
2929,MAVNUU_manual,0.255201239,0.497312339,1.953339575
2930,MAVRAE_clean,0.231646121,0.436962818,1.733125029
2931,MAWTUC_clean,0.17567446,0.343189503,1.388677488
2932,MAWVAK_clean,0.155246581,0.301830288,1.285336231
2933,MAYKOO_clean,0.13977346,0.281324452,1.338185704
2934,MAZSOX_clean,0.221181034,0.424362344,1.559286156
2935,MAZSUD_clean,0.234643165,0.448428972,1.745786019
2936,MECWIB_clean,0.210871505,0.39834408,1.654166067
2937,MECWOH_clean,0.361323512,0.666125334,2.263292221
2938,MEFJOY_clean,0.16319736,0.313124133,1.439103155
2939,MEFJUE_clean,0.149396231,0.295273496,1.318981246
2940,MEFYUT_clean,0.10416234,0.20746267,0.902234142
2941,MEFZUU_manual,0.120124201,0.241433491,1.103768926
2942,MEGBAD_clean,0.124156774,0.246442616,1.143794703
2943,MEGBEH_manual,0.115466409,0.225492256,1.045674278
2944,MEGFIN_clean,0.142191869,0.277984986,1.187790058
2945,MEHMET_clean,0.206577768,0.394596901,1.849093452
2946,MEJMOE_clean,0.107658024,0.212743944,1.027450519
2947,MEJQEZ_clean,0.324772121,0.589074145,1.823346173
2948,MEJQID_clean,0.307645782,0.567603067,1.847417941
2949,MEJQOJ_clean,0.31232411,0.576956484,1.868591057
2950,MEJZIM_clean,0.044905002,0.088331207,0.367860679
2951,MEKDUC_clean,0.28280014,0.503742379,1.39128135
2952,MEMGAN_clean,0.146294857,0.283390659,1.12979833
2953,METYIU_clean,0.051393746,0.101579179,0.472329443
2954,MEXDEY_clean,0.044956835,0.089212696,0.347101888
2955,MIBMER_clean,0.141659756,0.278992335,1.274965456
2956,MICDEJ_clean,0.169814635,0.323513305,1.191363148
2957,MIDCAF_clean,0.091297822,0.179057939,0.828235438
2958,MIDSUP_clean,0.104438528,0.207499584,0.986412694
2959,MIDSUP01_clean,0.108725317,0.215617171,1.035833869
2960,MIFGEP_clean,0.272010069,0.522079357,2.109884568
2961,MIFGEP01_clean,0.269243406,0.514963043,2.100129941
2962,MIFKUJ_clean,0.272657472,0.534828984,2.18523743
2963,MIFLIY_clean,0.18768093,0.375998945,1.611637953
2964,MIFPUO_clean,0.242517465,0.44878957,1.451466984
2965,MIFQOJ_clean,0.209912128,0.398065643,1.336616218
2966,MIJHOD_clean,0.159701707,0.308444277,1.231112748
2967,MIJMAU_clean,0.072063135,0.141189648,0.643983604
2968,MILQIJ_clean,0.185936474,0.360893263,1.265815427
2969,MILROQ_clean,0.106986797,0.218184186,1.01186057
2970,MIMFOF_clean,0.191544992,0.355377197,1.249051205
2971,MIMKIE_clean,0.12570121,0.246144601,1.058044797
2972,MIMSIM_clean,0.235542564,0.398406478,1.132592947
2973,MIMSOS_clean,0.171299918,0.313803838,1.053845937
2974,MIMSUY_clean,0.162486701,0.305832174,1.064077132
2975,MIMVEJ_clean,0.718314176,1.221508358,2.905022261
2976,MINVOU_clean,0.069604897,0.136460381,0.647219035
2977,MINVOU01_clean,0.069718162,0.138139258,0.642083753
2978,MINVUA_SL,0.079122775,0.157573503,0.740817096
2979,MINVUA01_SL,0.079632172,0.157557417,0.736209286
2980,MIPHEA_clean,0.110060086,0.217878646,0.987379785
2981,MIQLII_clean,0.129133493,0.258542307,1.084761041
2982,MISQIQ_clean,0.136654855,0.257138081,0.890021697
2983,MISQIQ01_clean,0.134208304,0.252267609,0.869873479
2984,MISQIQ02_clean,0.135640278,0.256104646,0.886444905
2985,MISQIQ03_clean,0.136095706,0.25277364,0.873271747
2986,MISQIQ04_clean,0.135332259,0.256973386,0.88651028
2987,MISQIQ05_clean,0.137558797,0.25369204,0.877209362
2988,MISQIQ06_clean,0.134484893,0.258463192,0.875048199
2989,MISQIQ07_clean,0.134512551,0.255933664,0.873293119
2990,MITGOL_clean,0.032055987,0.063231316,0.288314708
2991,MITSAK_clean,0.13226524,0.266273773,1.187846798
2992,MITSUE_clean,0.114982826,0.226436144,1.03609293
2993,MIVFEE_clean,0.11269172,0.22295053,0.932020788
2994,MIVFOO_clean,0.125734333,0.239678629,1.069041463
2995,MIXBAY_clean,0.216279834,0.426389753,1.835460046
2996,MIXBEC_clean,0.275670362,0.536436378,2.084941241
2997,MIXBIG_auto,0.176230773,0.348198974,1.474766985
2998,MIXYID_clean,0.253072134,0.490258411,1.953619375
2999,MIXZOK_clean,0.185962059,0.367596245,1.769685821
3000,MIZKAI_clean,0.54799645,0.96647947,2.75470181
3001,MIZZOM_clean,3.974541641,4.131999552,4.459352857
3002,MOCKAR_clean,0.174674469,0.346345702,1.544719477
3003,MOCKEV_clean,0.146753515,0.278461603,1.311402051
3004,MODMIB_clean,0.046498707,0.092158359,0.439481485
3005,MODNOI_ion_b,0.043213187,0.08550288,0.380369701
3006,MODNUO_ion_b,0.042319739,0.082992041,0.373806032
3007,MOFBIU_clean,0.0932737,0.183159017,0.686278678
3008,MOFKUO_clean,0.108119019,0.213702013,1.013452267
3009,MOFLAV_clean,0.090114681,0.17880298,0.826750567
3010,MOKVOZ_clean,0.370047302,0.687636056,2.749645225
3011,MOLKAB_clean,0.128729419,0.253675452,1.053741551
3012,MOLQEL_clean,0.187970033,0.37729163,1.692186136
3013,MOMRIR_clean,0.271896761,0.462704986,1.297758623
3014,MOPKEJ_clean,0.21268034,0.396682829,1.422524332
3015,MOPQIT_clean,0.026484538,0.053025761,0.247410362
3016,MORFEG_clean,0.181226466,0.343174317,1.194616173
3017,MORZID_clean,0.340734136,0.610428208,1.754444849
3018,MOSDUT_clean,0.202619151,0.389660057,1.564751513
3019,MOTMAK_clean,0.152274601,0.296280674,1.243650035
3020,MOXBOS_clean,0.055384747,0.109061871,0.516954523
3021,MOXKAN_clean,0.110583517,0.212975768,0.769832029
3022,MOXNIY_clean,0.097359994,0.191016546,0.790760449
3023,MOXNUJ_clean,0.10615032,0.211086889,1.027266684
3024,MOXNUK_clean,0.115224616,0.220365821,0.840224859
3025,MOXPAR_clean,1.271072717,1.585127712,2.858458871
3026,MOXPUL_clean,0.101080702,0.200243364,0.938680556
3027,MOYMET_clean,0.055811611,0.10988942,0.517217305
3028,MOYMUJ_clean,0.20339698,0.398010304,1.505388153
3029,MOYNIY_clean,0.12049322,0.230566138,0.907543368
3030,MOYTUR_clean,0.083888414,0.170045644,0.745907077
3031,MOYYEF_clean,0.137295819,0.270363728,1.182680898
3032,MOYYIJ_clean,0.226739972,0.438552326,1.789733123
3033,MUBZOA_auto,0.170860433,0.334975627,1.510395735
3034,MUBZUG_auto,0.176998691,0.349140635,1.577437888
3035,MUDLON_clean,0.280367049,0.531702998,1.981873218
3036,MUDTAH_clean,0.219226413,0.421041484,1.875176557
3037,MUDTEL_clean,0.193415679,0.385029154,1.719211015
3038,MUFZIY_clean,0.391166968,0.699637306,2.23430002
3039,MUGHED_clean,0.148961807,0.29289575,1.182952258
3040,MUGQAI_clean,0.254725357,0.431767011,0.936823942
3041,MUHNAG_clean,0.20459782,0.381072871,1.236011668
3042,MUHNUA_clean,0.192803551,0.3750135,1.354848031
3043,MUHPAI_clean,0.160671023,0.294441844,0.850158025
3044,MUJRIT_clean,0.049545562,0.097815086,0.451609847
3045,MUKQUG_clean,0.354033313,0.655801798,2.538756125
3046,MUKRAN_clean,0.269206158,0.522266517,2.027919505
3047,MULQOA_clean,0.098072097,0.195294132,0.874189622
3048,MULXUO_clean,0.171554197,0.328269883,1.327573179
3049,MUMYAW_clean,0.0184232,0.03545492,0.155014753
3050,MUNDAC_clean,0.101876335,0.193989681,0.761237191
3051,MUNDEG_clean,0.111509521,0.22531301,1.038509375
3052,MUNDOQ_clean,0.110149989,0.216339747,0.998347431
3053,MUNNUF_clean,0.202629933,0.395548703,1.625395233
3054,MUNPAN_clean,0.156271261,0.305965686,1.3847331
3055,MUNPER_clean,0.179288548,0.349243094,1.505907817
3056,MUPTAU_clean,0.210712978,0.405579484,1.569411393
3057,MUQSAU_clean,0.083256263,0.166266471,0.742265282
3058,MURCAD_clean,0.197237314,0.380993685,1.544531704
3059,MURCOR_clean,0.006875531,0.013836747,0.067116159
3060,MURFIQ_clean,0.046387173,0.091413606,0.438691837
3061,MURTUO_clean,0.013211994,0.026517241,0.123550422
3062,MUSCAG_clean,0.053450385,0.105810409,0.467414785
3063,MUSCIN_clean,0.100750882,0.199803693,0.911836352
3064,MUSSIE_clean,0.304198845,0.568638577,2.076190758
3065,MUTCEL_clean,0.181030101,0.35585439,1.438015741
3066,MUTDEM_clean,0.159149367,0.318061185,1.404768169
3067,MUTDIQ_clean,0.142549838,0.285300771,1.276854047
3068,MUTVUT_clean,0.075050332,0.140898922,0.501840969
3069,MUVGOA_clean,0.657159889,1.158610767,3.29364707
3070,MUVGUG_clean,0.739810716,1.270600614,3.509689851
3071,MUVHAN_clean,0.70377272,1.22377944,3.436017658
3072,MUVHER_clean,0.741109283,1.275155521,3.55078322
3073,MUVJAP_clean,0.060893936,0.117020184,0.523125951
3074,MUVJIX_clean,0.063763828,0.127902795,0.552314296
3075,MUVLUM_clean,0.098911112,0.196475108,0.872572509
3076,MUVROM_clean,0.246302886,0.421150439,1.254167677
3077,MUWQEB_clean,0.204152043,0.405172359,1.74933133
3078,MUWRON_clean,0.267356532,0.510967792,2.106917653
3079,MUZKAV_clean,0.278378685,0.545135136,2.37383689
3080,MUZVUA_clean,0.159864843,0.313103621,1.313101218
3081,NABMUA_clean,0.189056135,0.374125683,1.581083884
3082,NABMUA01_clean,0.191964804,0.378219817,1.578272986
3083,NACVUI_clean,0.273912868,0.521646753,1.852963516
3084,NACYAU_clean,0.228832328,0.44837666,1.983883405
3085,NACYOG_clean,0.139434749,0.268307219,1.054291354
3086,NACYUM_clean,0.147832245,0.285420035,1.091182995
3087,NAFSOF_clean,0.170484977,0.332259283,1.653894547
3088,NAGBUU_clean,0.046821164,0.091546524,0.355273507
3089,NAGQET_clean,0.224960384,0.414135942,1.386316916
3090,NAGQOD_clean,0.072617648,0.146324221,0.64680088
3091,NAHFIO_clean,0.127745451,0.253958359,1.066758719
3092,NAHHAI_clean,0.068054377,0.133264571,0.592098972
3093,NAHHOW_clean,0.264801721,0.512209995,2.084461912
3094,NAHNES_clean,0.140945579,0.277426397,1.330061376
3095,NAJQUN_clean,0.189127746,0.35705148,1.41288965
3096,NAJTEA_clean,0.269378318,0.521551718,1.941083666
3097,NAKLIW_clean,0.231544836,0.450524162,1.843632031
3098,NALWOO_clean,0.099015852,0.196103567,0.858963472
3099,NAMDUD_clean,0.356035092,0.677555107,2.654546787
3100,NANPUN_clean,0.061031855,0.121554029,0.587993364
3101,NANTII_clean,0.076202998,0.152364719,0.74747889
3102,NANYUX03_clean,0.135216669,0.270247321,1.202162929
3103,NAPNEA_clean,0.280626056,0.503843124,1.558087592
3104,NAPZOV_clean,0.104203086,0.20188306,0.823871389
3105,NAQLAT_clean,0.312450475,0.572915797,1.954709895
3106,NASREH_clean,0.275692509,0.529159272,2.172696723
3107,NASRIL_clean,0.266815417,0.527969808,2.101841675
3108,NASROR_clean,0.264927855,0.503176506,2.076387673
3109,NATFAS_clean,0.188161675,0.365416678,1.408602835
3110,NATHUO_clean,0.224637333,0.422253722,1.503523185
3111,NATKIF_clean,0.248614126,0.47978804,2.084117225
3112,NATKOL_clean,0.209783242,0.417437903,1.924937601
3113,NAVJAW_clean,0.0451921,0.088813508,0.438481079
3114,NAVJAW01_clean,0.040170162,0.07996813,0.39294706
3115,NAVLIG_clean,0.223806333,0.434046322,1.475129923
3116,NAWDUN_clean,0.286151716,0.541326735,2.219729482
3117,NAWKII_clean,0.312871038,0.596696609,2.333804555
3118,NAWWUG_clean,0.233686642,0.441266466,1.57744503
3119,NAWXER_clean,0.218858673,0.435365136,1.974638604
3120,NAXKOO_clean,0.163574938,0.329053967,1.45134362
3121,NAXLII_clean,0.109324191,0.216241748,0.894700094
3122,NAYGUR_clean,0.127523854,0.248786661,1.171864781
3123,NAYHAY_clean,0.079300566,0.157554617,0.741736231
3124,NAYMOQ_clean,0.021317058,0.043341356,0.202213275
3125,NAYNIK_clean,0.018993823,0.038570496,0.186912707
3126,NAYPIM_clean,0.219047416,0.411305261,1.437816545
3127,NAYZOE_clean,0.151501413,0.301903254,1.437145792
3128,nchem.2258-s3_clean,0.264600773,0.516979855,2.316353674
3129,ncomms11831_ncomms11831-s2_clean,0.270244117,0.446773841,1.041601096
3130,ncomms11831_ncomms11831-s3_clean,0.228083732,0.391242971,1.000900775
3131,ncomms7350-s2_clean,0.093169338,0.177079676,0.744272752
3132,NEBNOZ_clean,0.147315744,0.287067294,1.164798768
3133,NEDVUP_clean,0.115946349,0.228807331,1.057555704
3134,NEDWAW_clean,0.108875568,0.221996077,1.046812891
3135,NEDWEA_clean,0.115200104,0.227848977,1.061543876
3136,NEDWIE_clean,0.099894863,0.201356419,0.967880914
3137,NEDXOL_clean,0.226190315,0.421981511,1.496416539
3138,NEFZOO_clean,0.821490519,1.526479503,4.324032256
3139,NEGZUW_clean,0.072996214,0.142685701,0.628690062
3140,NEHGEO_clean,0.193414132,0.36014348,1.409178463
3141,NEHGIS_clean,0.208900167,0.388082865,1.467056479
3142,NEHMET_clean,0.15770801,0.312348349,1.303437888
3143,NEHZIK_clean,0.068330346,0.133014843,0.61241067
3144,NEJRUR_clean,0.220257364,0.423032867,1.519634085
3145,NEJSAY_clean,0.225418794,0.424894162,1.57432594
3146,NEJSEC_clean,0.242674097,0.443160742,1.411433132
3147,NEJSOM_clean,0.269268908,0.515312847,1.915152586
3148,NEKBEL_clean,0.033490355,0.066662897,0.314255397
3149,NEKMUN_clean,0.208793925,0.395093168,1.416604415
3150,NELVAC_clean,0.421863745,0.697460539,1.671735331
3151,NELVEG_clean,0.393175985,0.650489666,1.530520891
3152,NENHAQ_clean,0.084479953,0.170899993,0.796934636
3153,NEPWIQ_clean,0.084503628,0.165228183,0.671659997
3154,NERMON_clean,0.00882098,0.017178361,0.084410305
3155,NERTAH_clean,0.163531635,0.301908243,1.043422388
3156,NERVAJ_clean,0.083680555,0.165267374,0.74439014
3157,NERVEN_clean,0.072457312,0.144065647,0.646337105
3158,NETYIV_clean,0.139634764,0.276701023,1.28835235
3159,NETYIV01_clean,0.144012295,0.286985162,1.33976299
3160,NEVJEF_clean,0.056543165,0.112282932,0.487242632
3161,NEVPOU_clean,0.143445717,0.275212148,1.16828784
3162,NEVVAM_clean,0.051582872,0.102044749,0.473865866
3163,NEVVAM01_clean,0.050150181,0.099460899,0.469348086
3164,NEVVAM02_clean,0.050415668,0.100228909,0.467603698
3165,NEVVEQ_clean,0.297452627,0.526092897,1.561797271
3166,NEXVET_clean,0.094351114,0.188212315,0.907570958
3167,NEXVUI_clean,0.031532319,0.061995561,0.296772521
3168,NEXXEV_clean,0.172144707,0.335795695,1.467849677
3169,NEXXIZ_clean,0.167747333,0.33355463,1.432672037
3170,NEYVEU_clean,0.175374115,0.345641071,1.660353501
3171,NEYYUN_clean,0.507301686,0.943165986,3.441963992
3172,NEYZAU_clean,0.606268133,1.11233967,3.992776724
3173,NIBHOW_clean,0.179013597,0.358665441,1.745534813
3174,NIBHUC_clean,0.165761741,0.332856887,1.559529724
3175,NIBJAK_clean,0.201888531,0.401270061,2.019734297
3176,NIFTIH_clean,0.245588681,0.456498879,1.553446399
3177,NIGBOW_clean,0.118316703,0.236405505,1.137249255
3178,NIGDEO_clean,0.228748221,0.448118432,1.988331266
3179,NIGDIS_clean,0.243742745,0.47684163,2.10851945
3180,NIGFIT_clean,0.086779605,0.174755646,0.801151808
3181,NIGGAM_clean,0.088149666,0.17510474,0.8134292
3182,NIGGIU_clean,0.113267167,0.22545473,1.016225975
3183,NIGNUO_clean,0.242772494,0.475916602,1.939555335
3184,NIGPEA_clean,0.245966631,0.472183301,2.005806515
3185,NIHBAI_clean,0.030798061,0.059520596,0.270987706
3186,NIHBAI01_clean,0.029999904,0.062119763,0.277647475
3187,NIHBAI02_clean,0.031132874,0.060386985,0.2798071
3188,NIHBEM_clean,0.029231896,0.056408896,0.262136576
3189,NIHBEM01_clean,0.027906924,0.056074082,0.25568309
3190,NIHBEM02_clean,0.029100192,0.056532665,0.264372367
3191,NIHBIQ_clean,0.028236977,0.056167703,0.257726879
3192,NIHBIQ01_clean,0.027381696,0.05546158,0.252557108
3193,NIHBIQ02_clean,0.027627649,0.054411124,0.257330181
3194,NIHVUX_clean,0.01430449,0.028797159,0.131040616
3195,NIJTOR_clean,0.179447698,0.335155918,1.007518901
3196,NIJZOV_clean,0.007162991,0.015176456,0.073899452
3197,NIKDAM_clean,0.090422574,0.180284151,0.822617032
3198,NIKHAS_clean,0.371480438,0.675159551,1.943600772
3199,NIKJIB_clean,0.113082561,0.222619906,0.956954622
3200,NIKKIC_clean,0.183458837,0.361204993,1.339385999
3201,NIKYOW_clean,0.028570204,0.056504103,0.257755441
3202,NIKYOW01_clean,0.029193813,0.058360651,0.261944574
3203,NIKYOW02_clean,0.029976102,0.058290832,0.269688123
3204,NIKYUC_clean,0.026502613,0.053311476,0.244567607
3205,NIKYUC01_clean,0.026623209,0.053765299,0.245830694
3206,NIKYUC02_clean,0.027302356,0.052876695,0.247560298
3207,NIKZAJ_clean,0.030479115,0.060075974,0.273293316
3208,NIKZAJ01_clean,0.029690479,0.059447604,0.277122247
3209,NIKZAJ02_clean,0.031599391,0.060888412,0.283766148
3210,NIKZEN_clean,0.0294477,0.057667222,0.265354592
3211,NIKZEN01_clean,0.028693973,0.055237843,0.259535823
3212,NIKZEN02_clean,0.02911606,0.056359705,0.264240663
3213,NIMPEG_clean,0.230715503,0.460603893,2.018323339
3214,NIMPEG01_clean,0.203068604,0.408862178,1.861661353
3215,NIMPOQ_clean,0.206823024,0.406380747,1.841695682
3216,NIMQAC_clean,0.290967072,0.527038356,1.609528582
3217,NIMXAK_clean,0.092885622,0.183237654,0.832225432
3218,NIMXIS_clean,0.054495964,0.106915713,0.524849807
3219,NINHOH_clean,0.053916684,0.105928303,0.519897649
