,Adsorbent,CO2_30C_0.5bar,CO2_30C_1bar,CO2_30C_5bar
1486,GANBAZ01_clean,7.871069215,8.428308092,9.171413128
1487,GANBAZ02_clean,3.592062743,5.667589319,9.125114873
1488,GANBED_clean,1.63723164,3.168987433,8.249274697
1489,GANBED02_clean,1.564604541,2.988055545,8.001866299
1490,GANBIH_clean,1.053260206,1.599254023,3.868609609
1491,GAQYIH_clean,0.121370537,0.24321164,1.320073463
1492,GARQAU_clean,3.325224173,3.70018959,4.767059725
1493,GASSEB_clean,4.377717418,4.987428247,7.264144183
1494,GASSUR_clean,7.101914247,7.290197881,7.979388876
1495,GASTIG_clean,4.436943684,4.805682674,5.48737372
1496,GATQIE_clean,13.95411195,15.10932951,17.38370191
1497,GATQOK_clean,10.3407076,10.88277352,11.98748088
1498,GAVYAG_clean,3.264788782,3.546339774,4.253239334
1499,GAWCUF_clean,4.579044323,4.761413597,5.221971171
1500,GAWMOJ_clean,10.50175665,11.67284904,14.38090034
1501,GAXDIS10_clean,0.154596077,0.307859268,1.416678805
1502,GAXKOH_clean,4.818205122,5.626638539,8.070131628
1503,GAXQIH_clean,2.085887648,2.382563417,3.168041852
1504,GAYFUJ_clean,1.225592312,2.208326692,5.170927935
1505,GAYGAQ_clean_h,1.944730045,2.709206552,4.036535614
1506,GAYPED_clean,12.11647041,12.96586971,14.18728019
1507,GAYTEH_ion_b,3.416967784,3.500963812,3.627987405
1508,GEBCAT_clean,2.250996372,2.603053356,3.145374354
1509,GEDDAW_clean,12.82337278,13.39881194,14.14367674
1510,GEDDEA_clean,6.914211011,7.091836846,7.699272753
1511,GEDPAH_clean,0.359217112,0.683093659,1.926225218
1512,GEFYUN_clean,7.228584366,7.652588726,8.37756253
1513,GEFZAU_clean,7.120653247,7.468746616,8.134574011
1514,GEGDED_clean,13.32326213,13.63016288,14.25922442
1515,GEGGEG01_clean,3.874673986,3.976727404,4.543597925
1516,GEGGIK_clean,3.773979026,3.879428589,4.472630056
1517,GEGGIK01_clean,3.572483449,3.70393994,4.383332057
1518,GEGGUW_clean,3.59355634,3.715210825,4.274195837
1519,GEGHAD_clean,3.520810713,3.610271417,4.322408275
1520,GERNOI_clean,1.93978997,2.349375366,3.536576853
1521,GERWEH_clean,15.09423937,15.46513255,15.81415203
1522,GESDUF_clean,4.629390345,5.312399986,6.710548551
1523,GESFAN_clean,4.574709788,5.186682205,6.503833413
1524,GEWXAJ_clean,1.044010593,1.428708359,1.965909714
1525,GEZRAG_clean,6.432621628,6.954327511,7.620828426
1526,GEZYOB_clean,3.824280811,4.388742341,6.034468361
1527,GEZYUH_clean,6.316801012,6.501180774,6.884670618
1528,GIFKEL_clean,1.044446572,1.659618853,3.202724626
1529,GIJXAA_clean,5.81753587,6.732526787,8.5273602
1530,GIKQIC_clean,4.201162462,4.349494703,4.448491681
1531,GIMSIG_clean,0.171867434,0.321994596,1.059771072
1532,GINLIA_clean,10.26312784,10.85286988,12.26154666
1533,GINNUO_clean,3.070499072,3.108977615,3.366065131
1534,GIRDUI_clean,1.477158948,1.915555173,2.631142212
1535,GIRXUC_clean,17.84101418,18.12780255,19.39524103
1536,GIRYAJ_clean,12.72977142,12.92684627,13.56907544
1537,GIRYEN_clean,1.96326925,1.968967561,1.973802024
1538,GIRYUD_clean,1.969320299,1.969195864,1.973417406
1539,GIRZAK_clean,1.968886375,1.977982651,1.977653826
1540,GISMAY_clean,4.547833353,5.364124931,6.518729195
1541,GISNED_clean,19.75020358,20.88810814,25.77599371
1542,GISZUD_clean,0.178628331,0.360924628,1.796631517
1543,GISZUF_clean,5.182079939,5.339395909,5.933393684
1544,GITPIK_clean,6.324807499,6.568999787,6.858736708
1545,GITSUY_clean,0.573412746,1.199750874,5.617342135
1546,GITTUZ_clean,3.251349172,3.555930898,4.519464841
1547,GITVAH_clean,3.125691438,3.249933671,3.629854609
1548,GITVAH01_clean,3.026627059,3.248272085,3.772372379
1549,GITVEL_clean,2.6991757,3.427978964,5.881441872
1550,GITVEL01_clean,2.603322507,3.424129824,5.84633284
1551,GITWIQ_clean,2.107712848,2.230325726,2.6747823
1552,GIVHIC_clean,2.3491559,3.463566117,5.579253037
1553,GIXGOK_clean,8.262823818,8.456662651,8.715270325
1554,GIXNAE_clean,5.575195542,6.42615431,9.054218704
1555,GIYSUD_clean,7.586589693,8.193846782,9.567473853
1556,GIYTAK_clean,7.202733381,7.680089691,9.266193986
1557,GIYTIS_SL,6.49460946,7.388141382,9.209358718
1558,GIZXET_clean,8.470288149,8.519673844,8.835861483
1559,GOBGAG_clean,8.183003299,8.289823301,8.519981226
1560,GOBSUM_clean,5.205429399,5.33495672,5.975780592
1561,GOBTAT_clean,8.065006531,9.498395532,11.90137013
1562,GOGSIF_clean,3.644357299,4.21298493,6.285278885
1563,GOGWAB_clean,8.89016451,9.205876385,9.795615229
1564,GOGWEF_clean,9.652215922,10.2292868,11.18976932
1565,GOKBUE_clean,5.146038299,5.278363509,5.413035444
1566,GOMREG_clean,2.595522575,2.931236824,3.482431263
1567,GONNAA_clean,5.211103795,6.865716836,10.41108019
1568,GONSUZ_clean,3.117145505,3.294616057,4.130169108
1569,GOPTIQ_clean,1.118954579,2.022536893,5.967645533
1570,GOQSIQ_clean,1.130521845,1.816381605,4.205051487
1571,GOQWOY_clean,14.61851306,15.40862424,17.92597997
1572,GOQXAN_clean,0.108947819,0.223074728,1.105815994
1573,GORJEE_clean,7.414196101,7.67515386,8.129793597
1574,GORQAF_clean,0.101156716,0.204572233,1.035266019
1575,GOSBOH_clean,0.289386317,0.590427861,3.287352756
1576,GOSDEZ_clean,9.436928191,9.937220868,11.0457801
1577,GOSDID_clean,6.992248913,7.381244423,8.289033868
1578,GOSKEG_clean,6.736526389,7.079118015,8.549515715
1579,GOTDIE_clean,0.338528631,0.411223955,0.539205535
1580,GOVHOQ_clean,0.549933149,0.717599815,0.859255024
1581,GOVWOF_clean,13.20708054,13.38926362,14.48403927
1582,GOVXIA_clean,2.012420732,2.134194749,2.583582345
1583,GOZNAM_clean,0.621692975,1.122336611,4.080973952
1584,GOZNEQ_clean,0.64770019,1.242493139,4.658282191
1585,GUANZS_clean,14.29271701,14.02908626,14.37063837
1586,GUBBAG_clean,0.107866204,0.211465264,1.031853331
1587,GUBKUL_clean,4.752017582,5.313265462,6.098539909
1588,GUBVUU_clean,3.191686289,3.592910966,5.894172896
1589,GUBZAF_clean,0.376225529,0.758638934,3.555501357
1590,GUCHUJ_clean,2.950350815,2.970259144,3.272251386
1591,GUCJAQ_clean,4.047893509,4.407130587,4.881822133
1592,GUFBOA_clean,2.860481846,3.098173542,3.570335525
1593,GUFBUG_clean,6.646199177,6.967042078,7.559862513
1594,GUFXEM_clean,4.078475689,4.583426166,6.240044311
1595,GUGNON_clean,10.30084229,10.51428382,10.87545982
1596,GUHMIH_clean,10.98207929,12.04917517,17.32702945
1597,GUJREK_clean,5.697659052,5.88995318,6.511634191
1598,GUJREK01_clean,5.815576082,6.043655289,6.394088467
1599,GUKFEY_clean,1.924316142,3.264240678,6.815546403
1600,GUKYUI_clean,2.644776626,2.669024141,2.665915886
1601,GULBAR_clean,3.142575272,3.177046346,3.29694786
1602,GULCAS_clean,4.249585082,4.413278414,4.530470322
1603,GULPIN_clean,3.220948302,3.632237734,4.113388796
1604,GULVUF_clean,4.395052545,5.310116538,8.14125003
1605,GULWAM_clean,6.635244211,7.729108867,11.35031361
1606,GULWEQ_clean,0.622425241,1.213299493,4.368085812
1607,GULWIU_clean,1.869135518,2.864287458,6.371366601
1608,GULWOA_clean,2.875280534,3.881283182,6.023809789
1609,GUMDEZ_clean,2.40344101,2.871919759,3.63356381
1610,GUNFAW01_neutral,25.21970988,25.83675586,28.37472326
1611,GUNZIA_clean,4.010101892,4.539658204,5.460705631
1612,GUPBEZ02_clean,0.083833945,0.170597778,0.8885407
1613,GUPBOJ03_clean,0.348683545,0.688582783,3.135928758
1614,GUPBUP_SL,0.147910147,0.303498027,1.565453202
1615,GUPCAW_clean,0.176061437,0.352524422,1.886794261
1616,GUPCEA_clean,0.91516351,1.536232308,4.496487544
1617,GUPDEB_clean,8.16306671,8.345307397,8.747063165
1618,GUPREQ_clean,3.551182773,3.763765438,4.45282805
1619,GUQWOG_clean,0.635334369,1.088088187,2.922263866
1620,GURPIT_clean,24.92217114,25.93237621,27.06147891
1621,GURPUF_clean,24.39407583,25.02804649,27.13812744
1622,GUSJOU_clean,5.073801984,5.340704396,5.974516441
1623,GUTYIE_clean,6.74499941,7.059578767,8.342552903
1624,GUVBOQ_clean,2.616456362,2.762286232,3.143214187
1625,GUVKUE_clean,0.815691404,1.515194593,4.603941872
1626,GUVLAL_clean,0.861281381,1.554167795,4.511420261
1627,GUVZII_clean,1.09267804,2.117834819,5.328778258
1628,GUXJUF_clean,0.479750561,0.732806678,1.637562309
1629,GUXPOF_clean,3.757627613,3.879909029,3.977307762
1630,GUXSIC_clean,2.010335198,2.010531506,2.011795726
1631,GUZVOO_clean,6.849465597,7.080760734,7.452938154
1632,HABQUY_clean,14.4778138,17.09905223,25.90507453
1633,HABRAF_manual,13.36486401,15.79835206,24.39940571
1634,HABREJ_clean,4.755484608,5.625382046,7.982321593
1635,HABRUZ_clean,6.577514,6.827981289,7.277774815
1636,HACDOH_clean,6.551029534,6.774998113,6.923370705
1637,HACDUN_clean,7.923608227,8.174920925,8.885924488
1638,HACRAH_clean,7.089166213,7.965205403,10.66559759
1639,HACREL_clean,6.912243701,7.56901475,9.768665993
1640,HADLOQ01_clean,0.627071428,1.238359104,6.810657944
1641,HADQUA_clean,2.975405301,3.875931354,6.304253027
1642,HAFTOZ_clean,0.349506727,0.710710973,3.609204745
1643,HAFVOB_clean,11.69825161,11.7956472,12.33412486
1644,HAFVUH_SL,9.056085491,9.260651188,10.02562066
1645,HAFWIW_clean,7.186705808,7.943762083,9.070778093
1646,HAHCUR_clean,6.481673765,6.636069945,7.328671009
1647,HAJLIO_clean,0.621848205,0.832372657,1.148467698
1648,HAJLOU_clean,0.616709947,0.829262218,1.148807902
1649,HAJLUA_clean,0.617568,0.822421263,1.165854986
1650,HAJMAH_clean,0.593297859,0.803621204,1.163761808
1651,HAJMEL_clean,0.587903112,0.800888938,1.16842552
1652,HAJMIQ_clean,13.25741852,13.32244973,13.56466725
1653,HAJPEQ_clean,1.634755049,2.293907312,4.073128681
1654,HAJRES_clean,1.900464092,2.551904021,4.064492363
1655,HAJYEZ_clean,2.015609163,2.13510706,2.975642744
1656,HAKSIY_clean,9.639244895,9.799252413,10.26998742
1657,HAKVOH_clean,7.059377559,7.103205939,7.248663985
1658,HAKWAU_clean,10.74477087,11.24183496,12.93108268
1659,HALQUJ_clean,1.233866601,2.379323909,7.182524411
1660,HALVAU_clean,10.67073429,10.88598995,11.61736037
1661,HAMJOW_clean,11.32891496,11.40035098,11.53635737
1662,HAMJUC_clean,7.190584951,7.625943082,8.3724761
1663,HAMLIT_clean,7.569001673,8.071720389,9.22366037
1664,HAMREU_clean,0.006511498,0.012798765,0.059145826
1665,HAMRIY_clean,0.008180183,0.016239226,0.07152294
1666,HANWAW_clean,15.32003908,16.15766207,17.61395218
1667,HAPBAE_clean,5.139730949,5.381015759,6.291150864
1668,HAPBEI_clean,5.391185179,5.646248766,6.528411771
1669,HAPBIM_clean,6.264631312,6.677646877,8.08094712
1670,HAPGIR_clean,1.290608743,1.71392602,2.969026161
1671,HAPHUD_clean,3.276355133,4.081891827,7.495112362
1672,HAPNEU_clean,5.400148512,5.738817312,6.814644972
1673,HAPNOE_clean,3.794378953,4.134266209,5.138937718
1674,HAPPAS_clean,3.466070048,3.688361039,4.576265227
1675,HAQJIV_clean,15.24484717,16.05035526,18.55577094
1676,HAQKES_clean,5.754491451,6.288226954,7.121852145
1677,HAQRID_clean,8.958749495,9.400609632,10.60263923
1678,HASMIZ_clean,7.860943356,8.979062734,12.39810107
1679,HAVVUX_clean,0.2974829,0.570783583,1.665653489
1680,HAVZIP_clean,7.759178802,8.732924262,13.86795649
1681,HAWGIY_clean,2.081944187,2.37273484,2.675904773
1682,HAWREE_clean,4.288845119,4.445304037,4.984949451
1683,HAWVOS_clean,4.694238627,4.805797003,4.959053971
1684,HAWWEK_clean,0.662603098,1.306642443,6.277933824
1685,HAWZEM_clean,1.159120122,1.493367249,2.392141463
1686,HAXMUP_clean,0.054018072,0.105551488,0.468740766
1687,HAXNOJ_clean,0.145533064,0.292344361,1.443760836
1688,HAYLIE_clean,3.709693883,4.292398695,6.258511717
1689,HAZSIL_clean,1.411867097,2.330376329,5.422421818
1690,HAZWIP_clean,0.516066325,1.023874467,5.975082467
1691,HEBJAB_clean,2.939755418,3.096449918,3.393149356
1692,HEBKEG_clean,0.258356909,0.473696538,1.412812998
1693,HEDCAW_clean,7.817320558,8.385049441,10.02504678
1694,HEDCIE_clean,5.111373429,5.501466132,6.517816605
1695,HEFDON_clean,3.039296763,3.436837026,4.528196809
1696,HEFFEF_clean,4.190467968,4.657003219,5.994037322
1697,HEGCEB_clean,0.197061555,0.389775731,1.699490772
1698,HEGJUZ_clean,3.77876399,4.059893053,5.230418865
1699,HEHCOO_clean,4.57550806,5.343447763,6.885544474
1700,HEKTAU_clean,5.713718058,6.417636397,7.635010203
1701,HELDOT_clean,10.25732462,11.76321482,16.72093584
1702,HETZOW_clean,6.11247505,6.25042171,6.632527161
1703,HEWFUL_ion_b,0.4544764,0.522762137,0.705113428
1704,HEXVEM_clean,13.64302733,16.4226797,29.89222444
1705,HEZPIL01_clean,4.081523743,4.580056239,5.296940076
1706,HGCNCO_clean,0.331284662,0.624312221,2.172937097
1707,HIBGEF_clean,2.888294498,2.910618684,2.910665247
1708,HIBGIJ_clean,2.259014243,2.269598909,2.296099693
1709,HICGEG_clean,1.076651564,1.946475394,5.345107754
1710,HICVOG_clean,5.820819989,6.279414101,6.895958511
1711,HICVUM_clean,4.572467697,5.035786366,5.878562268
1712,HIFGEK_clean,0.556607529,0.951105045,2.909163417
1713,HIFGIO_SL,6.144967672,6.459681268,7.720720178
1714,HIFTOG_clean,6.183875691,6.465092391,7.374809544
1715,HIFTOG01_clean,22.53614384,25.08306453,29.9325895
1716,HIFTOG02_clean,6.338987258,6.617032203,7.457887995
1717,HIFTUM_clean,0.241738696,0.452147153,1.61837997
1718,HIFVOI_clean,0.818255205,1.385567774,4.339407617
1719,HIFWAV_clean,0.895492287,1.416307881,3.436508863
1720,HIGRIA_clean,0.552790219,1.070314865,5.404290963
1721,HIHFOV_clean,2.008464624,2.640769545,3.798459602
1722,HIHGEM_manual,34.18053945,38.64684694,55.59727097
1723,HIHGIQ_clean,7.361753244,8.05779437,9.503502798
1724,HIHGUC_clean,11.93095484,12.57719891,14.25190325
1725,HIJSOK_clean,0.91752676,1.588837365,3.733336426
1726,HILJUJ_clean,1.796938148,2.018707901,2.317901532
1727,HIMSAY_clean,3.540584286,4.503759586,6.200451188
1728,HIQNAY_clean,4.820980151,5.071120806,5.859505513
1729,HIQWOV_clean,7.19897954,7.734631877,8.782364935
1730,HISGAT_clean,0.195705348,0.351442103,1.291840671
1731,HISGIB_clean,0.236103873,0.454979924,1.409181609
1732,HISJIE_clean,2.080372366,2.206450651,2.439467487
1733,HIWKEE_clean,0.406300527,0.727769977,2.15395494
1734,HIWKII_clean,2.241817989,2.640193059,4.845877536
1735,HIWLIK_clean,5.786925542,6.248622188,6.941297666
1736,HIWLOQ_clean,5.345123953,5.848596587,6.652105577
1737,HIWLUW_clean,5.737048981,5.812060088,6.201583839
1738,HIWMAD_clean,3.923111528,4.408990966,5.58372084
1739,HIYBUN_clean,0.21299044,0.414676799,2.097198603
1740,HIYGIH_clean,11.67799615,12.19595316,13.59191856
1741,HIZQEN_clean,5.280943471,5.352084482,5.445006081
1742,HIZQEN01_clean,5.240604931,5.349990049,5.426706167
1743,HIZQUD_clean,5.094750991,5.402108516,6.361742471
1744,HIZSEQ_clean,10.06625129,10.56512863,11.96994838
1745,HIZTUG_clean,6.485981894,7.031855511,8.223468806
1746,HOBGAH_clean,0.129382958,0.241098382,0.807003114
1747,HOBGEL_clean,0.599220907,1.002394085,2.373259586
1748,HOBGIP_clean,0.434848374,0.674791631,1.331153378
1749,HOBGOV_clean,0.441047233,0.695528626,1.338621453
1750,HOCDOU_clean,4.68263032,4.870092276,5.244095287
1751,HOFSOL_clean,0.632434088,1.294977434,6.346115772
1752,HOFSUS_clean,6.650780783,7.037726393,8.201064007
1753,HOGJET_clean,12.62228524,13.18265265,14.51620147
1754,HOGJIX_clean,13.71538491,14.16724117,15.4471276
1755,HOGJUK_clean,6.183673487,6.418969385,6.869820893
1756,HOGLEV_clean,15.01131272,15.59078182,16.28403925
1757,HOGLEV01_clean,14.76080674,15.52356311,17.21691644
1758,HOGSIG_clean,3.10949679,3.567822435,4.693637211
1759,HOHMEX_manual,16.1171142,18.75069425,26.76678256
1760,HOJJUN_clean,9.606606935,9.936041082,10.65887673
1761,HOJLID_clean,10.60004439,12.61093195,17.96150702
1762,HOJLUP_clean,3.545800266,4.185256469,5.733892304
1763,HOKGUJ_clean,4.806961288,5.869785505,7.767429669
1764,HOKLIE_clean,4.829305613,4.921182075,5.234723109
1765,HOMRIL_clean,0.443435553,0.884552874,4.311684587
1766,HOMXIR_manual,20.12865057,22.7703728,29.0463032
1767,HONXAL_clean,6.849225369,6.877003624,6.955200362
1768,HOQMIL_clean,3.673345959,3.980729886,4.784577238
1769,HOQMIL01_clean,3.612992652,3.77920806,4.436861292
1770,HOQMIL02_clean,3.661995032,3.873356048,4.57417857
1771,HOQMIL03_clean,3.673487915,3.868365475,4.557838913
1772,HOQMIL04_clean,3.69542919,3.919249741,4.663692615
1773,HOQMUX_clean,3.538889918,3.539723217,3.540256012
1774,HOQNEI_clean,3.536535666,3.548447042,3.603522177
1775,HOQNOS_clean,2.853598093,3.673029287,5.008780232
1776,HOVGEG_clean,2.550723917,2.5525214,2.605937991
1777,HOVGIK_clean,4.743596984,5.307377567,6.606801531
1778,HOVQAM_clean,1.565558487,3.121635853,11.41716433
1779,HOVQUG_clean,4.66014406,4.812301405,4.93204084
1780,HOWPOZ_clean,2.397727471,3.016988303,4.664302688
1781,HOWPUF_clean,7.34129054,8.435707787,10.64721331
1782,HOWQAM_clean,7.013868597,7.766363301,9.381095629
1783,HOWSAP_clean,8.473478515,8.694871412,9.206187213
1784,HOWSET_clean,6.785023599,6.850664532,6.927304816
1785,HOWSIX_clean,6.814560107,6.881651091,7.020710504
1786,HOXGEH_clean,1.016900951,1.017000521,1.056558244
1787,HOXKUB_clean,2.59258421,2.88297636,3.768770137
1788,HOXSUK_clean,8.070381111,8.418296188,9.114690345
1789,HOYREU_clean,0.216901218,0.45052831,2.509470806
1790,HOYRIY_clean,0.272615712,0.537137779,3.114542713
1791,HOYROE_clean,0.481904443,0.723351759,1.384125102
1792,HOYTUL_clean,3.708479938,3.722720421,3.828309933
1793,HOZBUV_clean,1.816644482,1.951975386,2.552187456
1794,HOZFEJ_clean,3.277212782,3.569570403,4.628906102
1795,HOZFIN_clean,11.07257911,11.27106849,11.95956462
1796,HOZTOG_clean,0.225727008,0.466950339,2.610374775
1797,HOZXEB_clean,1.22564428,1.455162604,2.152191959
1798,HUCSEF_clean,13.24669959,13.52812127,14.59632451
1799,HUCXOU_clean,4.620766454,5.006048155,5.700578213
1800,HUCXUA_clean,4.570782309,4.964484927,5.714233287
1801,HUDMAW_clean,0.396715636,0.554670306,0.880538154
1802,HUDWUA_clean,7.593754224,7.945497955,8.579337163
1803,HUFKUQ_clean,8.868133762,9.692230467,12.38119416
1804,HUFLUR_clean,8.892376058,9.401745611,10.38799392
1805,HUFMUS_clean,5.178808349,5.179930501,5.184720915
1806,HUGTOT_clean,8.109668663,8.285397336,8.472713335
1807,HUHBET_clean,1.917583337,1.942257286,1.977027178
1808,HUHBUJ_clean,0.984283915,1.117011916,1.463049469
1809,HUHNIJ_clean,1.400403044,1.800970422,2.889923798
1810,HUJGEA_clean,15.8049733,16.32015925,17.92470877
1811,HUJVOX_clean,1.128224985,2.159092665,6.77981292
1812,HULCOI_clean,13.09178281,13.65011167,15.35547285
1813,HULRIR_clean,5.762811558,6.607138883,8.329192201
1814,HULTEN_clean,5.605816917,5.778295691,6.211651117
1815,HULTEP_clean,1.226700631,2.479524387,8.758220947
1816,HUMWIX_clean,8.077218318,8.835971796,10.66652651
1817,HUNCIE_clean,18.98829088,22.30494804,31.82870279
1818,HUPQIU_clean,4.784280194,4.995507759,5.601827076
1819,HUQGOR_clean,8.156736705,9.690047681,14.53210571
1820,HUQGUX_clean,7.917795363,9.503564789,14.36102614
1821,HUQHAE_clean,8.02923639,9.622836423,14.03364803
1822,HUQHEI_clean,8.077891189,9.638630669,14.22463848
1823,HUQHIM_clean,8.051313724,9.433954344,13.79700817
1824,HUQHOS_clean,8.037045135,9.584336588,13.60607617
1825,HUQHUY_clean,7.496617614,9.230438072,14.51103769
1826,HURFEH_clean,6.180460684,6.699856447,7.929208493
1827,HURFIL_clean,4.69744329,5.057162139,5.405237097
1828,HURFOR_clean,7.868915811,8.303880439,9.324504346
1829,HURFUX_clean,7.17200134,7.486761816,8.114199072
1830,HURGAE_clean,4.48755473,4.828530214,5.171697869
1831,HURGEH_clean,10.73998116,11.4063071,12.66314695
1832,HURGUX_clean,4.259088114,4.31504288,4.394738532
1833,HURGUX01_clean,4.245125404,4.26195371,4.383717833
1834,HUVHOX_clean,4.644210488,5.198785443,6.280079623
1835,HUVNAP_clean,4.450857454,4.981285147,6.332545806
1836,HUWHOY_clean,7.078534083,7.875903734,9.4349445
1837,HUWLUI_clean,9.226676621,10.28564207,11.64670968
1838,HUWPIA_clean,1.823349217,2.650792781,4.491762496
1839,HUWSUN_clean,6.280217202,7.56287923,9.887932607
1840,HUXHUF_clean,2.060660882,2.341491482,3.752422712
1841,HUYFAJ_clean,8.302447737,8.797486065,10.24338592
1842,HUYJOA_clean,3.528050808,3.605461164,4.350444568
1843,HUYJUG_clean,3.929921466,4.301952031,5.134611683
1844,HUYKAN_clean,4.096176271,4.293824563,5.081880361
1845,HUYKER_clean,2.653348853,3.501964144,4.81685133
1846,HUYKIV_clean,8.887365147,9.91211827,13.38630354
1847,HUYKOB_clean,3.847945424,4.403419304,6.402190294
1848,HUYKUH_clean,9.163769593,10.24365952,12.05041863
1849,HUZFEO_clean,2.316332344,3.11595161,4.805285067
1850,HUZSOL_clean,5.547594324,6.003724902,7.438026451
1851,HUZSUR_clean,7.50037012,7.978808211,9.600657699
1852,HUZXAD_clean,7.551108719,8.541025871,11.47213136
1853,HUZXEH_clean,7.794257214,8.324235264,10.37272785
1854,HUZXIL_clean,7.335986105,8.092718839,10.38282758
1855,HUZXOR_clean,5.923756215,6.716836736,8.876707641
1856,HUZXUX_clean,6.098294495,6.900684021,8.788830815
1857,HUZYAE_clean,8.134294684,9.077588766,11.42793647
1858,HUZYEI_clean,6.322848507,7.19914932,9.259150389
1859,HUZYIM_clean,5.334364344,5.90000942,7.446508423
1860,IBABOF_clean,5.817725851,6.144607053,6.895134804
1861,IBABOF01_clean,5.867375701,6.175088794,6.892234067
1862,IBABUL_clean,5.883145299,6.217916354,6.990313336
1863,IBACAS_clean,5.421790436,5.803276493,6.790550355
1864,IBAPOS_clean,4.494991068,5.666391892,11.08356075
1865,IBAQAF_clean,4.720602827,5.689759287,10.30976788
1866,IBAQEJ_clean,4.638569405,5.691932294,10.54328161
1867,IBARUA_clean,0.007908657,0.015351414,0.073441765
1868,IBASAH_clean,0.007412959,0.014371109,0.066473287
1869,IBICAZ_clean,0.311362077,0.592497386,2.069389739
1870,IBICED_clean,0.028395349,0.057200397,0.283799847
1871,IBICIH_clean,0.286607727,0.599698529,2.052983756
1872,IBICON_clean,0.028990201,0.059428139,0.298316614
1873,IBIRES_clean,0.670628778,1.130073816,2.488515679
1874,IBITUK_clean,6.273538953,6.510482347,6.810290146
1875,IBIYOI_ion_b,0.578733865,0.83346751,1.342210323
1876,IBIYUO_clean,0.600678563,0.792390318,1.141051066
1877,IBOZIK_clean,7.664798151,8.709515493,10.8035416
1878,IBUBAL_clean,2.02342875,2.279364718,3.911507243
1879,IBUBIT_clean,6.891398706,8.06325879,10.49358005
1880,IBUDOZ_clean,1.171421932,1.619347717,2.294243023
1881,IBURAZ_clean,5.479168758,5.520923788,5.552740342
1882,IBUYAH_clean,0.317224071,0.47472882,1.000945276
1883,ic025743v_s1_clean,0.16909618,0.345070591,1.642849974
1884,ic034943jsi20030807_040506_clean,2.352802642,2.504526242,2.664663529
1885,ic050064gsi20050115_040515_clean,10.72473116,11.38754549,13.00026054
1886,ic051810ksi20060220_094504_clean,7.572250473,7.786071282,8.602881789
1887,ic0520162si20051122_054836_clean,0.272088868,0.47659943,1.182897513
1888,ic060030osi20060309_091447_clean,3.734516986,4.413853396,5.266047661
1889,ic060608urom20060410_101638_clean,3.438944827,3.607157846,3.726086866
1890,ic070274o-file006_clean,5.148155727,5.857633155,10.31271758
1891,ic100188w_si_002_clean,0.143773536,0.245635829,0.57170649
1892,ic1010083_si_002_clean,3.157622426,3.521218615,4.229148991
1893,ic101935f_si_002_auto,12.38860063,14.87836438,25.35678699
1894,ic102347b_si_001_clean,5.227876859,6.175716435,8.239749029
1895,ic200054b_si_002_clean,5.729547369,5.827483753,5.997336247
1896,ic2017598_si_001_clean_h,22.00368687,24.41975595,29.07919889
1897,ic202626c_si_002_clean,1.290698845,2.026870357,3.610851033
1898,ic202769e_si_002_clean,0.240985969,0.40427253,1.00952713
1899,ic300665a_si_002_clean,3.967091157,4.446330568,5.318575959
1900,ic3019502_si_002_clean,10.17733153,10.60484064,13.4462002
1901,ic302758g_si_002_clean,1.311683442,1.67867528,2.644984039
1902,ic400607w_si_001_clean,9.507416888,9.977200794,10.85123576
1903,ic402058f_si_002_clean,3.118761875,3.213973867,3.5030287
1904,ic402058f_si_003_clean,3.882368535,4.357720758,5.208877335
1905,ic402058f_si_004_clean,3.256958813,3.653233177,4.800969269
1906,ic402058f_si_005_clean,3.065429692,3.165403721,3.393662797
1907,ic402614w_si_002_clean,6.926552272,7.13369496,7.795096664
1908,ic402692p_si_002_clean,9.092386253,9.494104509,10.36995653
1909,ic402692p_si_003_clean,6.0863909,6.36197401,6.935597079
1910,ic402692p_si_004_clean,12.98341213,13.06448318,13.09935443
1911,ic402692p_si_005_clean,11.08967912,11.44759511,12.18454446
1912,ic403134c_si_002_clean,0.610841799,0.959966266,2.276975052
1913,ic5008457_si_002_clean,0.968872078,1.847572762,5.657040132
1914,ic5011133_si_002_clean,6.849484802,6.916056221,7.356082942
1915,ic5011133_si_003_clean,8.444636391,8.953722434,10.51770089
1916,ic5011133_si_004_clean,10.09265077,10.35339204,11.05312118
1917,ic501477u_si_002_clean,1.89482181,3.131373413,7.841164999
1918,ic501801f_si_002_clean,6.103452902,6.52431781,7.963253095
1919,ic501801f_si_003_clean,6.014325722,6.481064882,7.531672018
1920,ic501849g_si_002_clean,8.760522319,8.889809719,9.315876238
1921,ic5021302_si_002_clean,11.18685467,11.42262959,11.85461266
1922,ic502254c_si_002_clean,12.7705647,14.12428115,16.72431773
1923,ic502478u_si_003_clean,0.783782889,0.862743706,1.12707167
1924,ic502488c_si_002_clean,6.691720773,6.878028297,7.277677864
1925,ic502643m_si_003_clean,11.99646031,12.71502089,14.57536479
1926,ic502643m_si_006_clean,10.76422349,11.08426151,12.46754997
1927,ic502643m_si_007_clean,14.16387313,14.84838185,17.20278047
1928,ic502643m_si_008_clean,11.54394764,12.60753725,15.41845728
1929,ic502643m_si_009_clean,13.62419654,14.75113616,18.47623633
1930,ic502643m_si_010_clean,12.89158286,13.85710681,17.02692414
1931,ic502643m_si_011_clean,15.67235453,16.75889538,19.95998349
