,Adsorbent,CO2_10C_0.5bar,CO2_10C_1bar,CO2_10C_5bar
2489,KICXEB_clean,-2022.0,-2022.0,-2022.0
2490,KIDDIM_clean,-2022.0,-2022.0,-2022.0
2491,KIDDOS_clean,-2022.0,-2022.0,-2022.0
2492,KIFDIM_clean,-2022.0,-2022.0,-2022.0
2493,KIFKEQ_clean,-2022.0,-2022.0,-2022.0
2494,KIFWUT_clean,-2022.0,-2022.0,-2022.0
2495,KIGCEK_clean,-2022.0,-2022.0,-2022.0
2496,KIJPUQ_clean,-2022.0,-2022.0,-2022.0
2497,KIJRUS_clean,-2022.0,-2022.0,-2022.0
2498,KIKDAL_clean,-2022.0,-2022.0,-2022.0
2499,KINMUR_clean,-2022.0,-2022.0,-2022.0
2500,KINNIG_clean,-2022.0,-2022.0,-2022.0
2501,KINPUU_clean,-2022.0,-2022.0,-2022.0
2502,KINQAB_clean,-2022.0,-2022.0,-2022.0
2503,KINSEH_clean,-2022.0,-2022.0,-2022.0
2504,KIPJIE_clean,-2022.0,-2022.0,-2022.0
2505,KIPJUQ_clean,-2022.0,-2022.0,-2022.0
2506,KIPKAX_clean,-2022.0,-2022.0,-2022.0
2507,KIPZEQ_clean,-2022.0,-2022.0,-2022.0
2508,KIRFIA_clean,-2022.0,-2022.0,-2022.0
2509,KIRTUC_clean,-2022.0,-2022.0,-2022.0
2510,KITVEQ_clean,-2022.0,-2022.0,-2022.0
2511,KIVFAY_clean,-2022.0,-2022.0,-2022.0
2512,KIYMIQ_clean,-2022.0,-2022.0,-2022.0
2513,KIYQEQ_clean,-2022.0,-2022.0,-2022.0
2514,KIYQIU_clean,-2022.0,-2022.0,-2022.0
2515,KIYQOA_clean,-2022.0,-2022.0,-2022.0
2516,KIYTOD_clean,-2022.0,-2022.0,-2022.0
2517,KIYXUN_clean,-2022.0,-2022.0,-2022.0
2518,KOBFIR_clean,-2022.0,-2022.0,-2022.0
2519,KOBRAV_clean,-2022.0,-2022.0,-2022.0
2520,KOBRAV01_clean,-2022.0,-2022.0,-2022.0
2521,KOCCUC_clean,-2022.0,-2022.0,-2022.0
2522,KOCWEF_clean,-2022.0,-2022.0,-2022.0
2523,KOFVOS_clean,-2022.0,-2022.0,-2022.0
2524,KOGSOQ_clean,-2022.0,-2022.0,-2022.0
2525,KOGYIP_clean,-2022.0,-2022.0,-2022.0
2526,KOHDIW_clean,-2022.0,-2022.0,-2022.0
2527,KOHKIC_clean,-2022.0,-2022.0,-2022.0
2528,KOHKOI_clean,-2022.0,-2022.0,-2022.0
2529,KOHLIE_clean,-2022.0,-2022.0,-2022.0
2530,KOJTOU_clean,-2022.0,-2022.0,-2022.0
2531,KOJZEP_manual,-2022.0,-2022.0,-2022.0
2532,KOJZIT_clean,-2022.0,-2022.0,-2022.0
2533,KOJZOZ_clean,-2022.0,-2022.0,-2022.0
2534,KOJZUF_clean,-2022.0,-2022.0,-2022.0
2535,KOKKOL_clean,-2022.0,-2022.0,-2022.0
2536,KOMCOG_clean,-2022.0,-2022.0,-2022.0
2537,KOMDAT_clean,-2022.0,-2022.0,-2022.0
2538,KOMGUP_clean,-2022.0,-2022.0,-2022.0
2539,KOMVIT_clean,-2022.0,-2022.0,-2022.0
2540,KONSAJ_clean,-2022.0,-2022.0,-2022.0
2541,KONYOB_clean,-2022.0,-2022.0,-2022.0
2542,KOQLUZ_clean,-2022.0,-2022.0,-2022.0
2543,KORNAI_clean,-2022.0,-2022.0,-2022.0
2544,KOSJAF_clean,-2022.0,-2022.0,-2022.0
2545,KOSJEJ_clean,-2022.0,-2022.0,-2022.0
2546,KOSJIN_clean,-2022.0,-2022.0,-2022.0
2547,KOSJOT_clean,-2022.0,-2022.0,-2022.0
2548,KOSJUZ_clean,-2022.0,-2022.0,-2022.0
2549,KOSKAG_clean,-2022.0,-2022.0,-2022.0
2550,KOSKEK_clean,-2022.0,-2022.0,-2022.0
2551,KOSKIO_clean,-2022.0,-2022.0,-2022.0
2552,KOSKIO01_clean,-2022.0,-2022.0,-2022.0
2553,KOSKUA_clean,-2022.0,-2022.0,-2022.0
2554,KOSLAH_clean,-2022.0,-2022.0,-2022.0
2555,KOSLEL_clean,-2022.0,-2022.0,-2022.0
2556,KOSLIP_clean,-2022.0,-2022.0,-2022.0
2557,KOSLOV_clean,-2022.0,-2022.0,-2022.0
2558,KOSLUB_clean,-2022.0,-2022.0,-2022.0
2559,KOSMAI_clean,-2022.0,-2022.0,-2022.0
2560,KOTSIX_clean,-2022.0,-2022.0,-2022.0
2561,KOXFUA_clean,-2022.0,-2022.0,-2022.0
2562,KOXGAH_clean,-2022.0,-2022.0,-2022.0
2563,KOZNEU_clean,-2022.0,-2022.0,-2022.0
2564,KOZNIY_clean,-2022.0,-2022.0,-2022.0
2565,KOZQEX_clean,-2022.0,-2022.0,-2022.0
2566,KOZQIB_clean,-2022.0,-2022.0,-2022.0
2567,KOZSID_clean,-2022.0,-2022.0,-2022.0
2568,KOZSOJ_clean,-2022.0,-2022.0,-2022.0
2569,KUCDES_clean,-2022.0,-2022.0,-2022.0
2570,KUCDIW_clean,-2022.0,-2022.0,-2022.0
2571,KUCDOD_clean,-2022.0,-2022.0,-2022.0
2572,KUDWAJ_clean,-2022.0,-2022.0,-2022.0
2573,KUFTAI_clean,-2022.0,-2022.0,-2022.0
2574,KUFVAK_clean,-2022.0,-2022.0,-2022.0
2575,KUGZIW_clean,-2022.0,-2022.0,-2022.0
2576,KUHNEI_clean,-2022.0,-2022.0,-2022.0
2577,KUHZET_clean,-2022.0,-2022.0,-2022.0
2578,KUJMEJ_clean,-2022.0,-2022.0,-2022.0
2579,KUJMIN_clean,-2022.0,-2022.0,-2022.0
2580,KUJNEJ_clean,-2022.0,-2022.0,-2022.0
2581,KUJNOT_clean,-2022.0,-2022.0,-2022.0
2582,KUJNUZ_clean,-2022.0,-2022.0,-2022.0
2583,KUJPAH_clean,-2022.0,-2022.0,-2022.0
2584,KUJTUG_clean,-2022.0,-2022.0,-2022.0
2585,KUKMUA_clean,-2022.0,-2022.0,-2022.0
2586,KUKPOX_clean,-2022.0,-2022.0,-2022.0
2587,KUKPUD_clean,-2022.0,-2022.0,-2022.0
2588,KUKQAK_clean,-2022.0,-2022.0,-2022.0
2589,KUKZOH_clean,-2022.0,-2022.0,-2022.0
2590,KULLAG_clean,-2022.0,-2022.0,-2022.0
2591,KULLEK_clean,-2022.0,-2022.0,-2022.0
2592,KULMAG_clean,-2022.0,-2022.0,-2022.0
2593,KULMEK_clean,-2022.0,-2022.0,-2022.0
2594,KULMIO_clean,-2022.0,-2022.0,-2022.0
2595,KULRIT_clean,-2022.0,-2022.0,-2022.0
2596,KULZEY_clean,-2022.0,-2022.0,-2022.0
2597,KUMGOQ_clean,-2022.0,-2022.0,-2022.0
2598,KUNLAH_clean,-2022.0,-2022.0,-2022.0
2599,KUNMUD_clean,-2022.0,-2022.0,-2022.0
2600,KUNWEW_clean,-2022.0,-2022.0,-2022.0
2601,KUQWIE_clean,-2022.0,-2022.0,-2022.0
2602,KUQXIE_clean,-2022.0,-2022.0,-2022.0
2603,KUSZED_clean,-2022.0,-2022.0,-2022.0
2604,KUTDAG_clean,-2022.0,-2022.0,-2022.0
2605,KUTRUO_clean,-2022.0,-2022.0,-2022.0
2606,KUVMIZ_clean,-2022.0,-2022.0,-2022.0
2607,KUVMUL_clean,-2022.0,-2022.0,-2022.0
2608,KUVYAD_clean,-2022.0,-2022.0,-2022.0
2609,KUXLUL_clean,-2022.0,-2022.0,-2022.0
2610,KUXREC_clean,-2022.0,-2022.0,-2022.0
2611,KUYPIF_clean,-2022.0,-2022.0,-2022.0
2612,KUZZAI_clean,-2022.0,-2022.0,-2022.0
2613,la304204k_si_003_clean,-2022.0,-2022.0,-2022.0
2614,la4012839_si_002_auto,-2022.0,-2022.0,-2022.0
2615,LABJUV_clean,-2022.0,-2022.0,-2022.0
2616,LABMOT_clean,-2022.0,-2022.0,-2022.0
2617,LABNAG_clean,-2022.0,-2022.0,-2022.0
2618,LABNEK_clean,-2022.0,-2022.0,-2022.0
2619,LABNIO_clean,-2022.0,-2022.0,-2022.0
2620,LABNOU_clean,-2022.0,-2022.0,-2022.0
2621,LABNUA_clean,-2022.0,-2022.0,-2022.0
2622,LABPEM_clean,-2022.0,-2022.0,-2022.0
2623,LABQAJ_clean,-2022.0,-2022.0,-2022.0
2624,LABQEN_clean,-2022.0,-2022.0,-2022.0
2625,LABRUE_clean,-2022.0,-2022.0,-2022.0
2626,LACBID_clean,-2022.0,-2022.0,-2022.0
2627,LACNUB_clean,-2022.0,-2022.0,-2022.0
2628,LACQIS_clean,-2022.0,-2022.0,-2022.0
2629,LACYUM_clean,-2022.0,-2022.0,-2022.0
2630,LACZAT_clean,-2022.0,-2022.0,-2022.0
2631,LACZEX_clean,-2022.0,-2022.0,-2022.0
2632,LACZIB_clean,-2022.0,-2022.0,-2022.0
2633,LADHEF_clean,-2022.0,-2022.0,-2022.0
2634,LADHIJ_clean,-2022.0,-2022.0,-2022.0
2635,LADKEJ_clean,-2022.0,-2022.0,-2022.0
2636,LAFFEG_clean,-2022.0,-2022.0,-2022.0
2637,LAFFEG02_clean,-2022.0,-2022.0,-2022.0
2638,LAFQOA_clean,-2022.0,-2022.0,-2022.0
2639,LAFQUG_clean,-2022.0,-2022.0,-2022.0
2640,LAFRAN_manual,-2022.0,-2022.0,-2022.0
2641,LAFRAN01_clean,-2022.0,-2022.0,-2022.0
2642,LAFRER_manual,-2022.0,-2022.0,-2022.0
2643,LAFRIV_manual,-2022.0,-2022.0,-2022.0
2644,LAFROB_manual,-2022.0,-2022.0,-2022.0
2645,LAGHIL_clean,-2022.0,-2022.0,-2022.0
2646,LAGTIY_clean,-2022.0,-2022.0,-2022.0
2647,LAGVEX_clean,-2022.0,-2022.0,-2022.0
2648,LAGWEX_clean_h,-2022.0,-2022.0,-2022.0
2649,LAGWIB_clean,-2022.0,-2022.0,-2022.0
2650,LAGWUN_clean,-2022.0,-2022.0,-2022.0
2651,LAHTUM_clean,-2022.0,-2022.0,-2022.0
2652,LAHVAU_clean,-2022.0,-2022.0,-2022.0
2653,LAHYOL_clean,-2022.0,-2022.0,-2022.0
2654,LAJFAG_clean,-2022.0,-2022.0,-2022.0
2655,LAJJAK_clean,-2022.0,-2022.0,-2022.0
2656,LAKFIN_clean,-2022.0,-2022.0,-2022.0
2657,LALFEL_clean,-2022.0,-2022.0,-2022.0
2658,LAMFEK_clean,-2022.0,-2022.0,-2022.0
2659,LAMFIO_clean,-2022.0,-2022.0,-2022.0
2660,LAMFOU_clean,-2022.0,-2022.0,-2022.0
2661,LAMGUB_clean,-2022.0,-2022.0,-2022.0
2662,LAMHAI_clean,-2022.0,-2022.0,-2022.0
2663,LAPZEK_clean,-2022.0,-2022.0,-2022.0
2664,LAPZIO_clean,-2022.0,-2022.0,-2022.0
2665,LAQNID_clean,-2022.0,-2022.0,-2022.0
2666,LAQNOJ_clean,-2022.0,-2022.0,-2022.0
2667,LAQNUP_clean,-2022.0,-2022.0,-2022.0
2668,LAQZOV_clean,-2022.0,-2022.0,-2022.0
2669,LARNIE_clean,-2022.0,-2022.0,-2022.0
2670,LARPEC_clean,-2022.0,-2022.0,-2022.0
2671,LARVIM_clean,-2022.0,-2022.0,-2022.0
2672,LARXUA_clean,-2022.0,-2022.0,-2022.0
2673,LASDEQ_clean,-2022.0,-2022.0,-2022.0
2674,LASMAV_neutral,-2022.0,-2022.0,-2022.0
2675,LASRAB_clean,-2022.0,-2022.0,-2022.0
2676,LASREF_clean,-2022.0,-2022.0,-2022.0
2677,LASRIJ_clean,-2022.0,-2022.0,-2022.0
2678,LASWEJ_clean,-2022.0,-2022.0,-2022.0
2679,LASWIN_clean,-2022.0,-2022.0,-2022.0
2680,LASYOU_clean,-2022.0,-2022.0,-2022.0
2681,LATCEO_clean,-2022.0,-2022.0,-2022.0
2682,LATCIS_clean,-2022.0,-2022.0,-2022.0
2683,LATPIG_clean,-2022.0,-2022.0,-2022.0
2684,LATYOX_clean,-2022.0,-2022.0,-2022.0
2685,LAVCUJ_clean,-2022.0,-2022.0,-2022.0
2686,LAVDOE_clean,-2022.0,-2022.0,-2022.0
2687,LAVMAY_clean,-2022.0,-2022.0,-2022.0
2688,LAVTIN_clean,-2022.0,-2022.0,-2022.0
2689,LAVTOT_clean,-2022.0,-2022.0,-2022.0
2690,LAVTUZ_clean,-2022.0,-2022.0,-2022.0
2691,LAWFOF_clean,-2022.0,-2022.0,-2022.0
2692,LAWFUL_clean,-2022.0,-2022.0,-2022.0
2693,LAWFUN_clean,-2022.0,-2022.0,-2022.0
2694,LAWGAS_clean,-2022.0,-2022.0,-2022.0
2695,LAWGEW_clean,-2022.0,-2022.0,-2022.0
2696,LAWGIA_clean,-2022.0,-2022.0,-2022.0
2697,LAWGOG_clean,-2022.0,-2022.0,-2022.0
2698,LAWGOI_clean,-2022.0,-2022.0,-2022.0
2699,LAWGUM_clean,-2022.0,-2022.0,-2022.0
2700,LAWHOJ_clean,-2022.0,-2022.0,-2022.0
2701,LAWHUP_clean,-2022.0,-2022.0,-2022.0
2702,LAXCUK_clean,-2022.0,-2022.0,-2022.0
2703,LAXJAX_clean,-2022.0,-2022.0,-2022.0
2704,LAYGAV_clean,-2022.0,-2022.0,-2022.0
2705,LAZGOK_manual,-2022.0,-2022.0,-2022.0
2706,LAZJIH_clean,-2022.0,-2022.0,-2022.0
2707,LAZKUU_clean,-2022.0,-2022.0,-2022.0
2708,LAZXOB_clean,-2022.0,-2022.0,-2022.0
2709,LECFAC_clean,-2022.0,-2022.0,-2022.0
2710,LECFEG_clean,-2022.0,-2022.0,-2022.0
2711,LECGIL_clean,-2022.0,-2022.0,-2022.0
2712,LEDLAJ_clean,-2022.0,-2022.0,-2022.0
2713,LEDLEN_clean,-2022.0,-2022.0,-2022.0
2714,LEGGEK_clean,-2022.0,-2022.0,-2022.0
2715,LEGGIO_clean,-2022.0,-2022.0,-2022.0
2716,LEHXUT_clean,-2022.0,-2022.0,-2022.0
2717,LEJBUX_clean,-2022.0,-2022.0,-2022.0
2718,LEJCAE_clean,-2022.0,-2022.0,-2022.0
2719,LEJCEK_clean,-2022.0,-2022.0,-2022.0
2720,LEJRIC_clean,-2022.0,-2022.0,-2022.0
2721,LEJZOQ_clean,-2022.0,-2022.0,-2022.0
2722,LELDUD_clean,-2022.0,-2022.0,-2022.0
2723,LELMIA_clean,-2022.0,-2022.0,-2022.0
2724,LELMIA01_clean,-2022.0,-2022.0,-2022.0
2725,LELROL_clean,-2022.0,-2022.0,-2022.0
2726,LENGAO_clean,-2022.0,-2022.0,-2022.0
2727,LENGES_clean,-2022.0,-2022.0,-2022.0
2728,LENKIA_clean,-2022.0,-2022.0,-2022.0
2729,LEQBUG_clean,-2022.0,-2022.0,-2022.0
2730,LEQCAN_clean,-2022.0,-2022.0,-2022.0
2731,LEQQAA_clean,-2022.0,-2022.0,-2022.0
2732,LEQQII_clean,-2022.0,-2022.0,-2022.0
2733,LEQVUZ_clean,-2022.0,-2022.0,-2022.0
2734,LETDEU_clean,-2022.0,-2022.0,-2022.0
2735,LETDUK_clean,-2022.0,-2022.0,-2022.0
2736,LEVDIB_clean,-2022.0,-2022.0,-2022.0
2737,LEVLEF_clean,-2022.0,-2022.0,-2022.0
2738,LEVNOQ_clean,-2022.0,-2022.0,-2022.0
2739,LEVNOQ01_clean,-2022.0,-2022.0,-2022.0
2740,LEVPAF_clean,-2022.0,-2022.0,-2022.0
2741,LEVYOC_clean,-2022.0,-2022.0,-2022.0
2742,LEWMUX_clean,-2022.0,-2022.0,-2022.0
2743,LEWZET_clean,-2022.0,-2022.0,-2022.0
2744,LEYRAK_clean,-2022.0,-2022.0,-2022.0
2745,LEZJOQ_clean,-2022.0,-2022.0,-2022.0
2746,LEZMIN_clean,-2022.0,-2022.0,-2022.0
2747,LEZXAR_clean,-2022.0,-2022.0,-2022.0
2748,LICKAL_clean,-2022.0,-2022.0,-2022.0
2749,LIDSAU_clean,-2022.0,-2022.0,-2022.0
2750,LIDSEY_clean,-2022.0,-2022.0,-2022.0
2751,LIDSIC_clean,-2022.0,-2022.0,-2022.0
2752,LIDWIG_clean,-2022.0,-2022.0,-2022.0
2753,LIDZOP_clean,-2022.0,-2022.0,-2022.0
2754,LIDZUV_clean,-2022.0,-2022.0,-2022.0
2755,LIFSAW_clean,-2022.0,-2022.0,-2022.0
2756,LIFSEA_clean,-2022.0,-2022.0,-2022.0
2757,LIFWOO_clean,-2022.0,-2022.0,-2022.0
2758,LIGHAM_clean,-2022.0,-2022.0,-2022.0
2759,LIJNOJ_clean,-2022.0,-2022.0,-2022.0
2760,LIJNOJ01_clean,-2022.0,-2022.0,-2022.0
2761,LIKDOA_clean,-2022.0,-2022.0,-2022.0
2762,LIKGUJ_clean,-2022.0,-2022.0,-2022.0
2763,LIPQOR_clean,-2022.0,-2022.0,-2022.0
2764,LIQDAS_clean,-2022.0,-2022.0,-2022.0
2765,LIQFEY_clean,-2022.0,-2022.0,-2022.0
2766,LIQJEC_clean,-2022.0,-2022.0,-2022.0
2767,LIRFIB_clean,-2022.0,-2022.0,-2022.0
2768,LIRNOR_clean,-2022.0,-2022.0,-2022.0
2769,LIRTUC_clean,-2022.0,-2022.0,-2022.0
2770,LITCIC_clean,-2022.0,-2022.0,-2022.0
2771,LITCOI_clean,-2022.0,-2022.0,-2022.0
2772,LITDAV_clean,-2022.0,-2022.0,-2022.0
2773,LITHUR_clean,-2022.0,-2022.0,-2022.0
2774,LIVLUZ_clean,-2022.0,-2022.0,-2022.0
2775,LIVTIT_clean,-2022.0,-2022.0,-2022.0
2776,LIVWAQ_clean,-2022.0,-2022.0,-2022.0
2777,LIWFOM_clean,-2022.0,-2022.0,-2022.0
2778,LIWXIZ_clean,-2022.0,-2022.0,-2022.0
2779,LIXWAR_clean,-2022.0,-2022.0,-2022.0
2780,LIXWAR01_clean,-2022.0,-2022.0,-2022.0
2781,LOBHAM_clean,-2022.0,-2022.0,-2022.0
2782,LOCZIO_clean,-2022.0,-2022.0,-2022.0
2783,LODCUC_clean,-2022.0,-2022.0,-2022.0
2784,LODKIA_clean,-2022.0,-2022.0,-2022.0
2785,LODPOK_clean,-2022.0,-2022.0,-2022.0
2786,LODPUQ_clean,-2022.0,-2022.0,-2022.0
2787,LODTAB_clean,-2022.0,-2022.0,-2022.0
2788,LOFJAT_clean,-2022.0,-2022.0,-2022.0
2789,LOFZUB_clean,-2022.0,-2022.0,-2022.0
2790,LOGBAK_clean,-2022.0,-2022.0,-2022.0
2791,LOGBEO_clean,-2022.0,-2022.0,-2022.0
2792,LOGXEM_clean,-2022.0,-2022.0,-2022.0
2793,LOJFOF_clean,-2022.0,-2022.0,-2022.0
2794,LOJFUL_clean,-2022.0,-2022.0,-2022.0
2795,LOLVAJ_clean,-2022.0,-2022.0,-2022.0
2796,LONVAN_clean,-2022.0,-2022.0,-2022.0
2797,LONVIV_clean,-2022.0,-2022.0,-2022.0
2798,LONWIW_clean,-2022.0,-2022.0,-2022.0
2799,LOPZAS_clean,-2022.0,-2022.0,-2022.0
2800,LORMOW_clean,-2022.0,-2022.0,-2022.0
2801,LORNEL_clean,-2022.0,-2022.0,-2022.0
2802,LOSBOM_clean,-2022.0,-2022.0,-2022.0
2803,LOSYAV_clean,-2022.0,-2022.0,-2022.0
2804,LOTDIJ_clean,-2022.0,-2022.0,-2022.0
2805,LOVLEP_clean,-2022.0,-2022.0,-2022.0
2806,LOXBEH_clean,-2022.0,-2022.0,-2022.0
2807,LOXKAM_clean,-2022.0,-2022.0,-2022.0
2808,LOXWAY_clean,-2022.0,-2022.0,-2022.0
2809,LOXWEC_clean,-2022.0,-2022.0,-2022.0
2810,LUBNAZ_clean,-2022.0,-2022.0,-2022.0
2811,LUCDIW_clean,-2022.0,-2022.0,-2022.0
2812,LUDCUK_clean,-2022.0,-2022.0,-2022.0
2813,LUDKIG_clean,-2022.0,-2022.0,-2022.0
2814,LUDKOM_clean,-2022.0,-2022.0,-2022.0
2815,LUDKUS_clean,-2022.0,-2022.0,-2022.0
2816,LUDLAZ_clean,-2022.0,-2022.0,-2022.0
2817,LUDLED_clean,-2022.0,-2022.0,-2022.0
2818,LUDLIH_clean,-2022.0,-2022.0,-2022.0
2819,LUDTUZ_clean,-2022.0,-2022.0,-2022.0
2820,LUDVAH_clean,-2022.0,-2022.0,-2022.0
2821,LUDVEL_clean,-2022.0,-2022.0,-2022.0
2822,LUDVIP_clean,-2022.0,-2022.0,-2022.0
2823,LUDVOV_clean,-2022.0,-2022.0,-2022.0
2824,LUFBUL_clean,-2022.0,-2022.0,-2022.0
2825,LUFCAS_clean,-2022.0,-2022.0,-2022.0
2826,LUFNAC_clean,-2022.0,-2022.0,-2022.0
2827,LUFNAC01_clean,-2022.0,-2022.0,-2022.0
2828,LUFNAC02_clean,-2022.0,-2022.0,-2022.0
2829,LUFNAC03_clean,-2022.0,-2022.0,-2022.0
2830,LUFNAC04_clean,-2022.0,-2022.0,-2022.0
2831,LUFNAC05_clean,-2022.0,-2022.0,-2022.0
2832,LUFNEG_clean,-2022.0,-2022.0,-2022.0
2833,LUFQUZ_clean,-2022.0,-2022.0,-2022.0
2834,LUFQUZ01_clean,-2022.0,-2022.0,-2022.0
2835,LUFQUZ02_clean,-2022.0,-2022.0,-2022.0
2836,LUJPUC_clean,-2022.0,-2022.0,-2022.0
2837,LUKREO_clean,-2022.0,-2022.0,-2022.0
2838,LUKRIS_clean,-2022.0,-2022.0,-2022.0
2839,LULVOF_clean,-2022.0,-2022.0,-2022.0
2840,LUMDEC_clean,-2022.0,-2022.0,-2022.0
2841,LUMLIQ_clean,-2022.0,-2022.0,-2022.0
2842,LUMYEZ_clean,-2022.0,-2022.0,-2022.0
2843,LUMYID_clean,-2022.0,-2022.0,-2022.0
2844,LUMYOJ_clean,-2022.0,-2022.0,-2022.0
2845,LUMYUP_clean,-2022.0,-2022.0,-2022.0
2846,LUMZAW_clean,-2022.0,-2022.0,-2022.0
2847,LUMZUO_clean,-2022.0,-2022.0,-2022.0
2848,LUNBAX_clean,-2022.0,-2022.0,-2022.0
2849,LUNBEB_clean,-2022.0,-2022.0,-2022.0
2850,LUNBIF_clean,-2022.0,-2022.0,-2022.0
2851,LUPTAS_clean,-2022.0,-2022.0,-2022.0
2852,LUPYAX_clean,-2022.0,-2022.0,-2022.0
2853,LUQGAG_clean,-2022.0,-2022.0,-2022.0
2854,LURLOB_clean,-2022.0,-2022.0,-2022.0
2855,LURRIA_clean,-2022.0,-2022.0,-2022.0
2856,LUSHIR_clean,-2022.0,-2022.0,-2022.0
2857,LUSHOX_clean,-2022.0,-2022.0,-2022.0
2858,LUSHOX01_clean,-2022.0,-2022.0,-2022.0
2859,LUSHOX02_clean,-2022.0,-2022.0,-2022.0
2860,LUSHOX03_clean,-2022.0,-2022.0,-2022.0
2861,LUSHOX04_clean,-2022.0,-2022.0,-2022.0
2862,LUSHUD_clean,-2022.0,-2022.0,-2022.0
2863,LUSJEP_clean,-2022.0,-2022.0,-2022.0
2864,LUSJIT_clean,-2022.0,-2022.0,-2022.0
2865,LUSJOZ_clean,-2022.0,-2022.0,-2022.0
2866,LUSQOH_clean,-2022.0,-2022.0,-2022.0
2867,LUSYEF_clean,-2022.0,-2022.0,-2022.0
2868,LUTZEH_clean,-2022.0,-2022.0,-2022.0
2869,LUVTAY_clean,-2022.0,-2022.0,-2022.0
2870,LUWMIB_clean,-2022.0,-2022.0,-2022.0
2871,LUXDUE_clean,-2022.0,-2022.0,-2022.0
2872,LUXFOA_clean,-2022.0,-2022.0,-2022.0
2873,LUXFUG_clean,-2022.0,-2022.0,-2022.0
2874,LUYHAP_clean,-2022.0,-2022.0,-2022.0
2875,LUYSOP_clean,-2022.0,-2022.0,-2022.0
2876,LUZBOY_clean,-2022.0,-2022.0,-2022.0
2877,LUZJAT_clean,-2022.0,-2022.0,-2022.0
2878,MABCUQ_clean,-2022.0,-2022.0,-2022.0
2879,MABJUV_clean,-2022.0,-2022.0,-2022.0
2880,MABJUV01_clean,-2022.0,-2022.0,-2022.0
2881,MABKEG_clean,-2022.0,-2022.0,-2022.0
2882,MABKIK_clean,-2022.0,-2022.0,-2022.0
2883,MABKIK01_clean,-2022.0,-2022.0,-2022.0
2884,MABLAD_clean,-2022.0,-2022.0,-2022.0
2885,MACHIJ_clean,-2022.0,-2022.0,-2022.0
2886,MADVUJ_clean,-2022.0,-2022.0,-2022.0
2887,MADWAQ_clean,-2022.0,-2022.0,-2022.0
2888,MAFFUW_clean,-2022.0,-2022.0,-2022.0
2889,MAFJIO_clean,-2022.0,-2022.0,-2022.0
2890,MAFLUD_clean,-2022.0,-2022.0,-2022.0
2891,MAFMAK01_clean,-2022.0,-2022.0,-2022.0
2892,MAGBAZ_clean,-2022.0,-2022.0,-2022.0
2893,MAGBON_clean,-2022.0,-2022.0,-2022.0
2894,MAGNEQ_clean,-2022.0,-2022.0,-2022.0
2895,MAGNEQ01_clean,-2022.0,-2022.0,-2022.0
2896,MAHCEG_clean,-2022.0,-2022.0,-2022.0
2897,MAHCIK_clean,-2022.0,-2022.0,-2022.0
2898,MAHCOQ_clean,-2022.0,-2022.0,-2022.0
2899,MAHTAR_clean,-2022.0,-2022.0,-2022.0
2900,MAHTAR01_clean,-2022.0,-2022.0,-2022.0
2901,MAJHUC_clean,-2022.0,-2022.0,-2022.0
2902,MAJJUF_clean,-2022.0,-2022.0,-2022.0
2903,MAJKAM_clean,-2022.0,-2022.0,-2022.0
2904,MAKHAJ_clean,-2022.0,-2022.0,-2022.0
2905,MAKRAU_clean,-2022.0,-2022.0,-2022.0
2906,MAKRIC_clean,-2022.0,-2022.0,-2022.0
2907,MAKXAZ_clean,-2022.0,-2022.0,-2022.0
2908,MALFUD_clean,-2022.0,-2022.0,-2022.0
2909,MALROJ_clean,-2022.0,-2022.0,-2022.0
2910,MALRUM_clean,-2022.0,-2022.0,-2022.0
2911,MALRUP_clean,-2022.0,-2022.0,-2022.0
2912,MALSAW_clean,-2022.0,-2022.0,-2022.0
2913,MALSEA_clean,-2022.0,-2022.0,-2022.0
2914,MALSIE_clean,-2022.0,-2022.0,-2022.0
2915,MALSOK_clean,-2022.0,-2022.0,-2022.0
2916,MANLOD_manual,-2022.0,-2022.0,-2022.0
2917,MAPFIS_clean,-2022.0,-2022.0,-2022.0
2918,MAQBEO_clean,-2022.0,-2022.0,-2022.0
2919,MAQBIS_clean,-2022.0,-2022.0,-2022.0
2920,MAQMEZ_clean,-2022.0,-2022.0,-2022.0
2921,MAQRAA_clean,-2022.0,-2022.0,-2022.0
2922,MARPOL_clean,-2022.0,-2022.0,-2022.0
2923,MARXEK_clean,-2022.0,-2022.0,-2022.0
2924,MASMIC_clean,-2022.0,-2022.0,-2022.0
2925,MATTOR_clean,-2022.0,-2022.0,-2022.0
2926,MATTUX_clean,-2022.0,-2022.0,-2022.0
2927,MATWUC_clean,-2022.0,-2022.0,-2022.0
2928,MATXAJ_clean,-2022.0,-2022.0,-2022.0
2929,MAVNUU_manual,-2022.0,-2022.0,-2022.0
2930,MAVRAE_clean,-2022.0,-2022.0,-2022.0
2931,MAWTUC_clean,-2022.0,-2022.0,-2022.0
2932,MAWVAK_clean,-2022.0,-2022.0,-2022.0
2933,MAYKOO_clean,-2022.0,-2022.0,-2022.0
2934,MAZSOX_clean,-2022.0,-2022.0,-2022.0
2935,MAZSUD_clean,-2022.0,-2022.0,-2022.0
2936,MECWIB_clean,-2022.0,-2022.0,-2022.0
2937,MECWOH_clean,-2022.0,-2022.0,-2022.0
2938,MEFJOY_clean,-2022.0,-2022.0,-2022.0
2939,MEFJUE_clean,-2022.0,-2022.0,-2022.0
