,Index,Adsorbent,Directory,Uptake (mol/kg)
3085,3085,NACYOG_clean,MOF_no3085,0.0002663606
3086,3086,NACYUM_clean,MOF_no3086,0.000316246
3087,3087,NAFSOF_clean,MOF_no3087,0.0003134522
3088,3088,NAGBUU_clean,MOF_no3088,9.24526e-05
3089,3089,NAGQET_clean,MOF_no3089,0.0004697366
3090,3090,NAGQOD_clean,MOF_no3090,0.0001554292
3091,3091,NAHFIO_clean,MOF_no3091,0.0002701
3092,3092,NAHHAI_clean,MOF_no3092,0.0001397813
3093,3093,NAHHOW_clean,MOF_no3093,0.0006310225
3094,3094,NAHNES_clean,MOF_no3094,0.000307969
3095,3095,NAJQUN_clean,MOF_no3095,0.0003589591
3096,3096,NAJTEA_clean,MOF_no3096,0.0005924079
3097,3097,NAKLIW_clean,MOF_no3097,0.0004659767
3098,3098,NALWOO_clean,MOF_no3098,0.0002355705
3099,3099,NAMDUD_clean,MOF_no3099,0.0007967469
3100,3100,NANPUN_clean,MOF_no3100,0.0001337185
3101,3101,NANTII_clean,MOF_no3101,0.0001399834
3102,3102,NANYUX03_clean,MOF_no3102,0.0003006853
3103,3103,NAPNEA_clean,MOF_no3103,0.0006368993
3104,3104,NAPZOV_clean,MOF_no3104,0.0002455802
3105,3105,NAQLAT_clean,MOF_no3105,0.0006678444
3106,3106,NASREH_clean,MOF_no3106,0.0005061165
3107,3107,NASRIL_clean,MOF_no3107,0.0005906538
3108,3108,NASROR_clean,MOF_no3108,0.0005383042
3109,3109,NATFAS_clean,MOF_no3109,0.0003948522
3110,3110,NATHUO_clean,MOF_no3110,0.0004317396
3111,3111,NATKIF_clean,MOF_no3111,0.0005190383
3112,3112,NATKOL_clean,MOF_no3112,0.0004535032
3113,3113,NAVJAW_clean,MOF_no3113,8.54798e-05
3114,3114,NAVJAW01_clean,MOF_no3114,5.1644e-05
3115,3115,NAVLIG_clean,MOF_no3115,0.0004946823
3116,3116,NAWDUN_clean,MOF_no3116,0.0005929642
3117,3117,NAWKII_clean,MOF_no3117,0.0006697536
3118,3118,NAWWUG_clean,MOF_no3118,0.0004906222
3119,3119,NAWXER_clean,MOF_no3119,0.0004243679
3120,3120,NAXKOO_clean,MOF_no3120,0.0003441516
3121,3121,NAXLII_clean,MOF_no3121,0.0002271101
3122,3122,NAYGUR_clean,MOF_no3122,0.0002561561
3123,3123,NAYHAY_clean,MOF_no3123,0.0001584513
3124,3124,NAYMOQ_clean,MOF_no3124,3.43797e-05
3125,3125,NAYNIK_clean,MOF_no3125,3.41556e-05
3126,3126,NAYPIM_clean,MOF_no3126,0.000473999
3127,3127,NAYZOE_clean,MOF_no3127,0.0002827947
3128,3128,nchem.2258-s3_clean,MOF_no3128,0.0006139725
3129,3129,ncomms11831_ncomms11831-s2_clean,MOF_no3129,0.0006443243
3130,3130,ncomms11831_ncomms11831-s3_clean,MOF_no3130,0.0004930744
3131,3131,ncomms7350-s2_clean,MOF_no3131,0.0001992168
3132,3132,NEBNOZ_clean,MOF_no3132,0.0003111957
3133,3133,NEDVUP_clean,MOF_no3133,0.0002153241
3134,3134,NEDWAW_clean,MOF_no3134,0.0002368294
3135,3135,NEDWEA_clean,MOF_no3135,0.0002545511
3136,3136,NEDWIE_clean,MOF_no3136,0.0001974461
3137,3137,NEDXOL_clean,MOF_no3137,0.0004833103
3138,3138,NEFZOO_clean,MOF_no3138,0.0017833613
3139,3139,NEGZUW_clean,MOF_no3139,0.0001648571
3140,3140,NEHGEO_clean,MOF_no3140,0.0004078298
3141,3141,NEHGIS_clean,MOF_no3141,0.0004152695
3142,3142,NEHMET_clean,MOF_no3142,0.0002673211
3143,3143,NEHZIK_clean,MOF_no3143,0.0001495143
3144,3144,NEJRUR_clean,MOF_no3144,0.000442895
3145,3145,NEJSAY_clean,MOF_no3145,0.0004746926
3146,3146,NEJSEC_clean,MOF_no3146,0.0005280671
3147,3147,NEJSOM_clean,MOF_no3147,0.000559874
3148,3148,NEKBEL_clean,MOF_no3148,7.52718e-05
3149,3149,NEKMUN_clean,MOF_no3149,0.0004138789
3150,3150,NELVAC_clean,MOF_no3150,0.0009843947
3151,3151,NELVEG_clean,MOF_no3151,0.0009559108
3152,3152,NENHAQ_clean,MOF_no3152,0.0001530084
3153,3153,NEPWIQ_clean,MOF_no3153,0.0001705026
3154,3154,NERMON_clean,MOF_no3154,1.63771e-05
3155,3155,NERTAH_clean,MOF_no3155,0.0003444663
3156,3156,NERVAJ_clean,MOF_no3156,0.0001815196
3157,3157,NERVEN_clean,MOF_no3157,0.0001386662
3158,3158,NETYIV_clean,MOF_no3158,0.0002878497
3159,3159,NETYIV01_clean,MOF_no3159,0.0002975043
3160,3160,NEVJEF_clean,MOF_no3160,0.0001218857
3161,3161,NEVPOU_clean,MOF_no3161,0.0002907867
3162,3162,NEVVAM_clean,MOF_no3162,8.8995e-05
3163,3163,NEVVAM01_clean,MOF_no3163,0.0001232238
3164,3164,NEVVAM02_clean,MOF_no3164,8.55721e-05
3165,3165,NEVVEQ_clean,MOF_no3165,0.0006397095
3166,3166,NEXVET_clean,MOF_no3166,0..0001860824
3167,3167,NEXVUI_clean,MOF_no3167,4.36358e-05
3168,3168,NEXXEV_clean,MOF_no3168,0.0003588634
3169,3169,NEXXIZ_clean,MOF_no3169,0.0003550873
3170,3170,NEYVEU_clean,MOF_no3170,0.0003406045
3171,3171,NEYYUN_clean,MOF_no3171,0.0011051338
3172,3172,NEYZAU_clean,MOF_no3172,0.0012954071
3173,3173,NIBHOW_clean,MOF_no3173,0.0003806059
3174,3174,NIBHUC_clean,MOF_no3174,0.0003096297
3175,3175,NIBJAK_clean,MOF_no3175,0.000379546
3176,3176,NIFTIH_clean,MOF_no3176,0.000517322
3177,3177,NIGBOW_clean,MOF_no3177,0.0002360392
3178,3178,NIGDEO_clean,MOF_no3178,0.0005130933
3179,3179,NIGDIS_clean,MOF_no3179,0.0004997454
3180,3180,NIGFIT_clean,MOF_no3180,0.0001762192
3181,3181,NIGGAM_clean,MOF_no3181,0.0001623898
3182,3182,NIGGIU_clean,MOF_no3182,0.0002575707
3183,3183,NIGNUO_clean,MOF_no3183,0.000519959
3184,3184,NIGPEA_clean,MOF_no3184,0.0005553024
3185,3185,NIHBAI_clean,MOF_no3185,6.82321e-05
3186,3186,NIHBAI01_clean,MOF_no3186,4.91906e-05
3187,3187,NIHBAI02_clean,MOF_no3187,7.29925e-05
3188,3188,NIHBEM_clean,MOF_no3188,4.91906e-05
3189,3189,NIHBEM01_clean,MOF_no3189,5.07774e-05
3190,3190,NIHBEM02_clean,MOF_no3190,6.18849e-05
3191,3191,NIHBIQ_clean,MOF_no3191,4.91906e-05
3192,3192,NIHBIQ01_clean,MOF_no3192,4.91906e-05
3193,3193,NIHBIQ02_clean,MOF_no3193,4.76038e-05
3194,3194,NIHVUX_clean,MOF_no3194,2.77992e-05
3195,3195,NIJTOR_clean,MOF_no3195,0.0003927728
3196,3196,NIJZOV_clean,MOF_no3196,2.41612e-05
3197,3197,NIKDAM_clean,MOF_no3197,0.0001720388
3198,3198,NIKHAS_clean,MOF_no3198,0.0008049902
3199,3199,NIKJIB_clean,MOF_no3199,0.0002385362
3200,3200,NIKKIC_clean,MOF_no3200,0.0003722467
3201,3201,NIKYOW_clean,MOF_no3201,4.91906e-05
3202,3202,NIKYOW01_clean,MOF_no3202,5.71245e-05
3203,3203,NIKYOW02_clean,MOF_no3203,7.29925e-05
3204,3204,NIKYUC_clean,MOF_no3204,5.07774e-05
3205,3205,NIKYUC01_clean,MOF_no3205,5.3951e-05
3206,3206,NIKYUC02_clean,MOF_no3206,5.23642e-05
3207,3207,NIKZAJ_clean,MOF_no3207,5.87113e-05
3208,3208,NIKZAJ01_clean,MOF_no3208,6.50585e-05
3209,3209,NIKZAJ02_clean,MOF_no3209,5.23642e-05
3210,3210,NIKZEN_clean,MOF_no3210,6.18849e-05
3211,3211,NIKZEN01_clean,MOF_no3211,6.66453e-05
3212,3212,NIKZEN02_clean,MOF_no3212,5.23642e-05
3213,3213,NIMPEG_clean,MOF_no3213,0.0005314647
3214,3214,NIMPEG01_clean,MOF_no3214,0.0004444471
3215,3215,NIMPOQ_clean,MOF_no3215,0.0003979742
3216,3216,NIMQAC_clean,MOF_no3216,0.0006951436
3217,3217,NIMXAK_clean,MOF_no3217,0.0001895659
3218,3218,NIMXIS_clean,MOF_no3218,0.0001304623
3219,3219,NINHOH_clean,MOF_no3219,0.0001092681
3220,3220,NINVAI_clean,MOF_no3220,0.0004646388
3221,3221,NIRFIE_clean,MOF_no3221,0.0010035814
3222,3222,NIRGAY_clean,MOF_no3222,0.0002572233
3223,3223,NIXFUX_clean,MOF_no3223,0.0012163637
3224,3224,NIXGIM_clean,MOF_no3224,0.0004849499
3225,3225,NIXKIQ_clean,MOF_no3225,0.0014925837
3226,3226,NIYJAI_clean,MOF_no3226,0.000374016
3227,3227,NIYZIG_clean,MOF_no3227,0.0004222097
3228,3228,NIZZAY_clean,MOF_no3228,0.0003166519
3229,3229,NIZZEC_clean,MOF_no3229,0.0002712278
3230,3230,NIZZIG_clean,MOF_no3230,0.0003258684
3231,3231,NIZZOM_clean,MOF_no3231,0.0003041438
3232,3232,NOBVOR_clean,MOF_no3232,0.0006991977
3233,3233,NOBWUY_clean,MOF_no3233,0.0005399822
3234,3234,NOCKOG_clean,MOF_no3234,0.0004441166
3235,3235,NOCKUM_clean,MOF_no3235,0.0002947462
3236,3236,NOCLOH_clean,MOF_no3236,0.0002777058
3237,3237,NOCLOH01_clean,MOF_no3237,0.0002740276
3238,3238,NOCLOH02_clean,MOF_no3238,0.0002850622
3239,3239,NOCLOH03_clean,MOF_no3239,0.0002777058
3240,3240,NOCLUN_clean,MOF_no3240,0.0001787616
3241,3241,NOCYUB_clean,MOF_no3241,9.436e-05
3242,3242,NOCZAI_clean,MOF_no3242,8.8563e-05
3243,3243,NOFDUI_clean,MOF_no3243,0.000225287
3244,3244,NOFQAB_clean,MOF_no3244,0.0005525506
3245,3245,NOFQIK_clean,MOF_no3245,0.000150492
3246,3246,NOFQOQ_clean,MOF_no3246,0.0002230017
3247,3247,NOGDAP_clean,MOF_no3247,0.0004390989
3248,3248,NOHFOG_clean,MOF_no3248,0.0001185747
3249,3249,NOHSIM_clean,MOF_no3249,0.0002107662
3250,3250,NOHSIM01_clean,MOF_no3250,0.0003816585
3251,3251,NOHSUA_clean,MOF_no3251,0.000299865
3252,3252,NOKLIJ_clean,MOF_no3252,7.84771e-05
3253,3253,NOKPEJ_clean,MOF_no3253,9.19256e-05
3254,3254,NOMPOW_clean,MOF_no3254,0.0002446263
3255,3255,NOMQAJ01_clean,MOF_no3255,0.0005634245
3256,3256,NOPJOT_clean,MOF_no3256,0.0003766841
3257,3257,NOQKOV_clean,MOF_no3257,0.0005321115
3258,3258,NOQKUB_clean,MOF_no3258,0.0006983531
3259,3259,NORBUT_clean,MOF_no3259,1.76291e-05
3260,3260,NORPIV_clean,MOF_no3260,0.0009072456
3261,3261,NOSTUM_clean,MOF_no3261,0.0002221148
3262,3262,NOSTUM01_clean,MOF_no3262,0.0002047867
3263,3263,NUBBAP_clean,MOF_no3263,0.0002739276
3264,3264,NUBPIL_clean,MOF_no3264,0.0002287446
3265,3265,NUCBIY_clean,MOF_no3265,0.0003182567
3266,3266,NUCCEV_clean,MOF_no3266,0.000576709
3267,3267,NUCPEI_clean,MOF_no3267,0.0006563191
3268,3268,NUCPIM_clean,MOF_no3268,0.0008915671
3269,3269,NUDLAA_clean,MOF_no3269,0.0005338668
3270,3270,NUDLAB_clean,MOF_no3270,0.0002205333
3271,3271,NUDLEF_clean,MOF_no3271,0.0002354313
3272,3272,NUDLIJ_clean,MOF_no3272,0.0001668054
3273,3273,NUDMAC_clean,MOF_no3273,0.0001572736
3274,3274,NUDMEG_clean,MOF_no3274,0.0001604509
3275,3275,NUDMOQ_clean,MOF_no3275,0.0001652167
3276,3276,NUDMUW_clean,MOF_no3276,0.0001906347
3277,3277,NUDNEH_clean,MOF_no3277,0.0001699826
3278,3278,NUFBEX_clean,MOF_no3278,8.52294e-05
3279,3279,NUFBUN_clean,MOF_no3279,0.0001839768
3280,3280,NUFCAU_clean,MOF_no3280,0.000166678
3281,3281,NUGRIR_clean,MOF_no3281,0.0001611968
3282,3282,NUGROX_clean,MOF_no3282,0.0001684734
3283,3283,NUHNUA_clean,MOF_no3283,0.0004739237
3284,3284,NUHPAI_clean,MOF_no3284,0.0005051566
3285,3285,NUHZAS_clean,MOF_no3285,0.0006018687
3286,3286,NUJCEA_clean,MOF_no3286,4.75969e-05
3287,3287,NUJCIE_clean,MOF_no3287,4.60615e-05
3288,3288,NUMPAO_clean,MOF_no3288,0.0002612388
3289,3289,NUNCEG_clean,MOF_no3289,0.0004109329
3290,3290,NUNNUH_clean,MOF_no3290,0.0002017786
3291,3291,NUNPAP_clean,MOF_no3291,0.0001644604
3292,3292,NUNZUT_clean,MOF_no3292,0.0008786681
3293,3293,NURMUJ_clean,MOF_no3293,0.0002957697
3294,3294,NUSXEG_clean,MOF_no3294,0.0005578731
3295,3295,NUTQAV_clean,MOF_no3295,0.0004102698
3296,3296,NUVXOT_clean,MOF_no3296,0.0001857929
3297,3297,NUVXUZ_clean,MOF_no3297,0.0001845389
3298,3298,NUVYOT_clean,MOF_no3298,0.0002863744
3299,3299,NUWPOM_clean,MOF_no3299,1.60502e-05
3300,3300,NUWVIM_clean,MOF_no3300,0.000390731
3301,3301,NUYNEC_clean,MOF_no3301,0.0002148941
3302,3302,NUYQUU_clean,MOF_no3302,0.0005329442
3303,3303,NUZCIV_clean,MOF_no3303,0.0001524791
3304,3304,OBAHIL_clean,MOF_no3304,0.0003930533
3305,3305,OBAHOR_clean,MOF_no3305,0.0004905429
3306,3306,OBAHUX_clean,MOF_no3306,0.0003930533
3307,3307,OBAJAF_clean,MOF_no3307,0.0003884109
3308,3308,OBIBAF_clean,MOF_no3308,0.0002800024
3309,3309,OBIBEJ_clean,MOF_no3309,0.0003499726
3310,3310,OBIBOT_clean,MOF_no3310,0.0002562384
3311,3311,OBOGUK_clean,MOF_no3311,0.0002323045
3312,3312,OBUBOC_manual,MOF_no3312,1.869e-05
3313,3313,OBUFEX_clean,MOF_no3313,0.0002723467
3314,3314,OBUFIB_SL,MOF_no3314,0.0001107238
3315,3315,OCACUR_clean,MOF_no3315,0.0002604274
3316,3316,OCAQOY_clean,MOF_no3316,0.000122589
3317,3317,OCAWAT_clean,MOF_no3317,0.0002435452
3318,3318,OCILIY_clean,MOF_no3318,0.0001845504
3319,3319,OCIMAR_clean,MOF_no3319,0.0005206783
3320,3320,OCIMEV_clean,MOF_no3320,0.0004257992
3321,3321,OCIMIZ_clean,MOF_no3321,0.0002464544
3322,3322,OCIMOF_clean,MOF_no3322,0.0003378624
3323,3323,OCIMUL_clean,MOF_no3323,0.0003448048
3324,3324,OCINAS_clean,MOF_no3324,0.0008397821
3325,3325,OCIZAD_clean,MOF_no3325,0.0003022935
3326,3326,OCOKUP_clean,MOF_no3326,0.0005104535
3327,3327,OCUMIL_clean,MOF_no3327,0.0001089017
3328,3328,OCUMOR_clean,MOF_no3328,0.0001502861
3329,3329,OCUMUX_clean,MOF_no3329,0.0001373938
3330,3330,OCUNAC_manual,MOF_no3330,0.0004028805
3331,3331,OCUNAE_clean,MOF_no3331,0.0001158319
3332,3332,OCUPOS_clean,MOF_no3332,0.0003431166
3333,3333,OCUPUY_clean,MOF_no3333,0.0003532339
3334,3334,OCUSIP_clean,MOF_no3334,0.0002130365
3335,3335,OCUTAI_clean,MOF_no3335,0.0002914989
3336,3336,ODEZAB_clean,MOF_no3336,0.000514714
3337,3337,ODIVUU_clean,MOF_no3337,0.0002758418
3338,3338,ODIXEG_clean,MOF_no3338,0.0004279682
3339,3339,ODIXIK_clean,MOF_no3339,0.000580457
3340,3340,ODODES_clean,MOF_no3340,0.0005874378
3341,3341,ODODIW_clean,MOF_no3341,0.0005428936
3342,3342,ODODOC_clean,MOF_no3342,0.0003172451
3343,3343,ODODUI_clean,MOF_no3343,0.0003834606
3344,3344,ODOMIF_clean,MOF_no3344,0.0009946766
3345,3345,ODOXEK_clean,MOF_no3345,0.0001043204
3346,3346,ODUNEH_clean,MOF_no3346,0.0004387998
3347,3347,OFAMUF_clean,MOF_no3347,0.0001104001
3348,3348,OFEHAK_clean,MOF_no3348,0.0003680441
3349,3349,OFOCUI_clean,MOF_no3349,0.000288919
3350,3350,OFODET_clean,MOF_no3350,0.000182401
3351,3351,OFUCAV_clean,MOF_no3351,0.0001418337
3352,3352,OFUCEZ_clean,MOF_no3352,8.78654e-05
3353,3353,OFUYUL_SL,MOF_no3353,0.000319612
3354,3354,OGAGAF_clean,MOF_no3354,0.0002712222
3355,3355,OGAGEJ_clean,MOF_no3355,0.0002868423
3356,3356,OGAGIN_clean,MOF_no3356,0.0003195026
3357,3357,OGAXUR_clean,MOF_no3357,0.0002503559
3358,3358,OGEBAF01_clean,MOF_no3358,0.0003467448
3359,3359,OGECOU_clean,MOF_no3359,0.0002406413
3360,3360,OGIBUD_clean,MOF_no3360,0.0002354965
3361,3361,OGIKAR_clean,MOF_no3361,0.0004088612
3362,3362,OGOJAX_clean,MOF_no3362,0.000331376
3363,3363,OGOWAJ_clean,MOF_no3363,0.0003521168
3364,3364,OGUPIQ_clean,MOF_no3364,0.0001604557
3365,3365,OGUZIA_clean,MOF_no3365,0.0002256132
3366,3366,OHAKEO_clean,MOF_no3366,0.0004927333
3367,3367,OHAKIS_clean,MOF_no3367,0.0006564427
3368,3368,OHAQAR_clean,MOF_no3368,0.0007690956
3369,3369,OHIHET_clean,MOF_no3369,0.000351106
3370,3370,OHOMIH_clean,MOF_no3370,9.91473e-05
3371,3371,OJICUG_clean,MOF_no3371,0.0002558769
3372,3372,OJIDAN_clean,MOF_no3372,0.0005322128
3373,3373,OJIFAP_clean,MOF_no3373,0.0008093612
3374,3374,OJIWAG_clean,MOF_no3374,0.0006716034
3375,3375,OJIWEK_clean,MOF_no3375,0.0008458376
3376,3376,OJIWIO_clean,MOF_no3376,0.0001989936
3377,3377,OJONOQ_clean,MOF_no3377,3.82853e-05
3378,3378,OJORUC_clean,MOF_no3378,0.0006941087
3379,3379,OJUPEQ_clean,MOF_no3379,0.0003296309
3380,3380,OKABAE_clean,MOF_no3380,0.0003367208
3381,3381,OKABEI_clean,MOF_no3381,0.0003757934
3382,3382,OKAYAC_clean,MOF_no3382,0.0006503743
3383,3383,OKAYEG_clean,MOF_no3383,0.0007138992
3384,3384,OKAYIK_clean,MOF_no3384,0.0006392826
3385,3385,OKAYOQ_clean,MOF_no3385,0.0013665468
3386,3386,OKAYUW_clean,MOF_no3386,0.0011151209
3387,3387,OKAZAD_clean,MOF_no3387,0.0011989295
3388,3388,OKILEA_clean,MOF_no3388,8.69237e-05
3389,3389,OKIQEG_clean,MOF_no3389,0.0003957116
3390,3390,OKITAE_clean,MOF_no3390,0.0001633153
3391,3391,OKIVUA_clean,MOF_no3391,0.0007276447
3392,3392,OKIWUB02_clean,MOF_no3392,0.000683916
3393,3393,OKIYAJ01_clean,MOF_no3393,0.0007381395
3394,3394,OKOSUE_clean,MOF_no3394,0.0002552854
3395,3395,OKUJUB_clean,MOF_no3395,0.002685885
3396,3396,OKUKEM_clean,MOF_no3396,0.002974314
3397,3397,OKUKOW_clean,MOF_no3397,0.0004608029
3398,3398,OKUSUK_clean,MOF_no3398,0.0003748298
3399,3399,OKUTAR_clean,MOF_no3399,0.000382805
3400,3400,OKUTEV_clean,MOF_no3400,0.0003562213
3401,3401,OLAGIR_clean,MOF_no3401,0.0002967245
3402,3402,OLANAS_clean,MOF_no3402,0.0001257244
3403,3403,OLANEW_clean,MOF_no3403,0.0001094152
3404,3404,OLAQOI_clean,MOF_no3404,3.05224e-05
3405,3405,OLEKUM_manual,MOF_no3405,0.0001575723
3406,3406,OLICIX_clean,MOF_no3406,0.000525299
3407,3407,OLODEA_clean,MOF_no3407,0.0002864226
3408,3408,OLOGEC_clean,MOF_no3408,0.0003265866
3409,3409,OLOPEM_clean,MOF_no3409,0.00080737
3410,3410,OLOPOW_clean,MOF_no3410,0.0046875527
3411,3411,OLOYOF_clean,MOF_no3411,0.0003007073
3412,3412,OLUCAZ_clean,MOF_no3412,0.0001215134
3413,3413,om701262m-file004_clean,MOF_no3413,0.0003932094
3414,3414,OMAMEU_clean,MOF_no3414,0.0003001307
3415,3415,OMIMEE_clean,MOF_no3415,0.0002521531
3416,3416,OMIPAD_clean,MOF_no3416,0.0007570215
3417,3417,OMIPEH_clean,MOF_no3417,0.0002879431
3418,3418,OMITUB_clean,MOF_no3418,0.0003366499
3419,3419,OMOVET_clean,MOF_no3419,0.0004953291
3420,3420,OMUSAS_clean,MOF_no3420,0.0002570195
3421,3421,ONEJUN_clean,MOF_no3421,2.51612e-05
3422,3422,ONEYIQ_clean,MOF_no3422,0.000203156
3423,3423,ONEYOW_clean,MOF_no3423,0.0002609557
3424,3424,ONIXOZ_clean,MOF_no3424,0.00041664
3425,3425,ONUJUE_clean,MOF_no3425,0.0002691637
3426,3426,ONUKAL_clean,MOF_no3426,0.0003520739
3427,3427,ONUQOE_clean,MOF_no3427,0.0003671902
3428,3428,OPAGIX_clean,MOF_no3428,0.0001316167
3429,3429,OPAHIY_clean,MOF_no3429,0.0005133333
3430,3430,OPAMOI_clean,MOF_no3430,0.0001695368
3431,3431,OPIFUQ_clean,MOF_no3431,0.0003336459
3432,3432,OPIWEQ_clean,MOF_no3432,0.0003263558
3433,3433,OPIXUI_clean,MOF_no3433,0.0001391797
3434,3434,OPIYAP_clean,MOF_no3434,0.0002204972
3435,3435,OPOBIF_clean,MOF_no3435,7.0213e-05
3436,3436,OPOZEZ_clean,MOF_no3436,0.0002384222
3437,3437,OPUDOT_clean,MOF_no3437,0.0002184201
3438,3438,OQANIE_clean,MOF_no3438,0.0003783415
3439,3439,OQEPUW_clean,MOF_no3439,0.0002793388
3440,3440,OQETEK_clean,MOF_no3440,0.0002808215
3441,3441,OQIQIQ_clean,MOF_no3441,0.0003710789
3442,3442,OQIZUL_clean,MOF_no3442,0.0003493767
3443,3443,OQOJUB_clean,MOF_no3443,0.0004150246
3444,3444,OQUCOU_clean,MOF_no3444,0.0002204565
3445,3445,OQUFAJ_clean,MOF_no3445,0.0003056259
3446,3446,OQUFAJ01_clean,MOF_no3446,0.0003170299
3447,3447,OQUFAJ02_clean,MOF_no3447,0.0005124176
3448,3448,OQUFAJ03_clean,MOF_no3448,0.0003033451
3449,3449,OQUFAJ04_clean,MOF_no3449,0.0003193107
3450,3450,OQUFIR_clean,MOF_no3450,0.000646003
3451,3451,OQUFOX_clean,MOF_no3451,0.0003947782
3452,3452,OQUFUD_clean,MOF_no3452,0.0007514513
3453,3453,OQUGAK_clean,MOF_no3453,0.0014175219
3454,3454,OQUGUE_clean,MOF_no3454,0.0004151607
3455,3455,OQUWUU_clean,MOF_no3455,3.7579e-05
3456,3456,OQUXAB_clean,MOF_no3456,6.7873e-05
3457,3457,OQUXEF_clean,MOF_no3457,7.16708e-05
3458,3458,OQUXIJ_clean,MOF_no3458,5.44842e-05
3459,3459,ORAGOF_clean,MOF_no3459,0.0001885344
3460,3460,ORAQUU_clean,MOF_no3460,0.0006359052
3461,3461,ORAWAH_clean,MOF_no3461,0.0004385778
3462,3462,OREZES_clean,MOF_no3462,2.20089e-05
3463,3463,OREZUI_clean,MOF_no3463,0.0017737031
3464,3464,ORIBAU_clean,MOF_no3464,0.0003347261
3465,3465,ORIVOC_clean,MOF_no3465,9.31866e-05
3466,3466,ORIVUI_clean,MOF_no3466,8.29361e-05
3467,3467,ORIWAP_clean,MOF_no3467,8.54798e-05
3468,3468,ORIWET_clean,MOF_no3468,8.04162e-05
3469,3469,OROKEN_clean,MOF_no3469,0.0001442477
3470,3470,OROLUD_clean,MOF_no3470,0.0004291961
3471,3471,ORUKET_clean,MOF_no3471,0.0002783318
3472,3472,ORUKOD_clean,MOF_no3472,0.0004407909
3473,3473,ORULEU_clean,MOF_no3473,0.0003447526
3474,3474,OSAVEK_clean,MOF_no3474,0.0003060826
3475,3475,OSAVUA_clean,MOF_no3475,0.0002734357
3476,3476,OSAWEL_clean,MOF_no3476,0.0004432304
3477,3477,OSAXAI_clean,MOF_no3477,0.0006493344
3478,3478,OSIKIL_clean,MOF_no3478,0.0003304766
3479,3479,OSIKUX_clean_h,MOF_no3479,0.0003396639
3480,3480,OSOTIB_clean,MOF_no3480,0.0005432857
3481,3481,OSOTUN_clean,MOF_no3481,0.0015062206
3482,3482,OSUWEF_clean,MOF_no3482,0.0005694933
3483,3483,OTALUS_clean,MOF_no3483,0.0002126837
3484,3484,OTAWIR_clean,MOF_no3484,0.0006796602
3485,3485,OTECAT_clean,MOF_no3485,0.0003034367
3486,3486,OTIBUQ_clean,MOF_no3486,0.001268909
3487,3487,OTIJAE_clean,MOF_no3487,0.0001866071
3488,3488,OTIPAK_clean,MOF_no3488,0.0005663992
3489,3489,OTIPEO_clean,MOF_no3489,0.0006499191
3490,3490,OTIPUE_clean,MOF_no3490,0.0007393431
3491,3491,OTIQAL_clean,MOF_no3491,0.0003302019
3492,3492,OTOLIU_clean,MOF_no3492,0.0002949731
3493,3493,OTOVIE_clean,MOF_no3493,0.0004582306
3494,3494,OTOZAA_clean,MOF_no3494,0.0013596001
3495,3495,OTUDEO_clean,MOF_no3495,0.0001721218
3496,3496,OTUDIS_clean,MOF_no3496,0.0001317475
3497,3497,OTUXUX_clean,MOF_no3497,0.0012387842
3498,3498,OTUYEJ_clean,MOF_no3498,0.0001832937
3499,3499,OVADAR_clean,MOF_no3499,0.000466962
3500,3500,OVEDAW_clean,MOF_no3500,0.0002323246
3501,3501,OVEHUT_clean,MOF_no3501,0.0002448632
3502,3502,OVEJIJ_clean,MOF_no3502,0.0001169826
3503,3503,OVEXOD_clean,MOF_no3503,0.0001439375
3504,3504,OVICUS_clean,MOF_no3504,0.0003723872
3505,3505,OVIZID_clean,MOF_no3505,0.0002399001
3506,3506,OVUVIL_clean,MOF_no3506,0.00056327
3507,3507,OWAVIS_clean,MOF_no3507,0.0002272074
3508,3508,OWAVOY_clean,MOF_no3508,0.0003851246
3509,3509,OWEYOF_clean,MOF_no3509,0.0010014762
3510,3510,OWIYUP_clean,MOF_no3510,0.0005105091
3511,3511,OWIZAW_clean,MOF_no3511,0.0003462023
3512,3512,OWUWOU_clean,MOF_no3512,0.0003032083
3513,3513,OWUWUA_clean,MOF_no3513,0.0003560262
3514,3514,OXALAB_clean,MOF_no3514,0.0002853322
3515,3515,OXALEF_clean,MOF_no3515,0.0002578143
3516,3516,OXALIJ_ion_b,MOF_no3516,0.0001718558
3517,3517,OXANOR_clean,MOF_no3517,0.0004270007
3518,3518,OXANUX_clean,MOF_no3518,0.000440582
3519,3519,OXAPAF_clean,MOF_no3519,0.0003572361
3520,3520,OXITOF_clean,MOF_no3520,9.70858e-05
3521,3521,OXOLAP_SL,MOF_no3521,0.0017754492
3522,3522,OYEJOS_clean,MOF_no3522,0.0002425277
3523,3523,OYERER_clean,MOF_no3523,0.000256794
3524,3524,OYERIV_clean,MOF_no3524,0.0011889921
3525,3525,OYEROB_clean,MOF_no3525,0.0005146442
3526,3526,OYERUH_clean,MOF_no3526,0.0006092792
3527,3527,OYEWEW_clean,MOF_no3527,0.0003734819
3528,3528,OYEWIA_clean,MOF_no3528,0.0003582618
3529,3529,OYIVEY_clean,MOF_no3529,0.0004262884
3530,3530,OYIVIC_clean,MOF_no3530,0.0003911072
3531,3531,OYIVOI_clean,MOF_no3531,0.0003544097
3532,3532,OYOSAX_clean,MOF_no3532,0.0004746511
3533,3533,OYOVOP_clean,MOF_no3533,0.0002669352
