,Index,Adsorbent,Directory,Uptake (mol/kg)
2940,2940,MEFYUT_clean,MOF_no2940,0.0001660752
2941,2941,MEFZUU_manual,MOF_no2941,0.0001926611
2942,2942,MEGBAD_clean,MOF_no2942,0.0001996558
2943,2943,MEGBEH_manual,MOF_no2943,0.000174842
2944,2944,MEGFIN_clean,MOF_no2944,0.0002371163
2945,2945,MEHMET_clean,MOF_no2945,0.0003197368
2946,2946,MEJMOE_clean,MOF_no2946,0.000156254
2947,2947,MEJQEZ_clean,MOF_no2947,0.0004728528
2948,2948,MEJQID_clean,MOF_no2948,0.0004323688
2949,2949,MEJQOJ_clean,MOF_no2949,0.0004501817
2950,2950,MEJZIM_clean,MOF_no2950,5.45518e-05
2951,2951,MEKDUC_clean,MOF_no2951,0.000376261
2952,2952,MEMGAN_clean,MOF_no2952,0.0001726898
2953,2953,METYIU_clean,MOF_no2953,7.27413e-05
2954,2954,MEXDEY_clean,MOF_no2954,6.01213e-05
2955,2955,MIBMER_clean,MOF_no2955,0.000195276
2956,2956,MICDEJ_clean,MOF_no2956,0.000191307
2957,2957,MIDCAF_clean,MOF_no2957,0.0001271787
2958,2958,MIDSUP_clean,MOF_no2958,0.0001709966
2959,2959,MIDSUP01_clean,MOF_no2959,0.0001773298
2960,2960,MIFGEP_clean,MOF_no2960,0.000346546
2961,2961,MIFGEP01_clean,MOF_no2961,0.0003508243
2962,2962,MIFKUJ_clean,MOF_no2962,0.0003472811
2963,2963,MIFLIY_clean,MOF_no2963,0.0002987461
2964,2964,MIFPUO_clean,MOF_no2964,0.0003308705
2965,2965,MIFQOJ_clean,MOF_no2965,0.0002644369
2966,2966,MIJHOD_clean,MOF_no2966,0.0002144574
2967,2967,MIJMAU_clean,MOF_no2967,0.0001178512
2968,2968,MILQIJ_clean,MOF_no2968,0.0002503311
2969,2969,MILROQ_clean,MOF_no2969,0.0001952785
2970,2970,MIMFOF_clean,MOF_no2970,0.0002498041
2971,2971,MIMKIE_clean,MOF_no2971,0.0001669149
2972,2972,MIMSIM_clean,MOF_no2972,0.0003239783
2973,2973,MIMSOS_clean,MOF_no2973,0.0002412948
2974,2974,MIMSUY_clean,MOF_no2974,0.0001936316
2975,2975,MIMVEJ_clean,MOF_no2975,0.0009406933
2976,2976,MINVOU_clean,MOF_no2976,8.58621e-05
2977,2977,MINVOU01_clean,MOF_no2977,9.865e-05
2978,2978,MINVUA_SL,MOF_no2978,0.0001215404
2979,2979,MINVUA01_SL,MOF_no2979,0.0001054541
2980,2980,MIPHEA_clean,MOF_no2980,0.000151642
2981,2981,MIQLII_clean,MOF_no2981,0.0002000878
2982,2982,MISQIQ_clean,MOF_no2982,0.0001785253
2983,2983,MISQIQ01_clean,MOF_no2983,0.0001734964
2984,2984,MISQIQ02_clean,MOF_no2984,0.000170982
2985,2985,MISQIQ03_clean,MOF_no2985,0.0001602956
2986,2986,MISQIQ04_clean,MOF_no2986,0.0001684676
2987,2987,MISQIQ05_clean,MOF_no2987,0.0001508665
2988,2988,MISQIQ06_clean,MOF_no2988,0.0001546381
2989,2989,MISQIQ07_clean,MOF_no2989,0.0001521237
2990,2990,MITGOL_clean,MOF_no2990,5.21872e-05
2991,2991,MITSAK_clean,MOF_no2991,0.0001980458
2992,2992,MITSUE_clean,MOF_no2992,0.0002021208
2993,2993,MIVFEE_clean,MOF_no2993,0.0001655041
2994,2994,MIVFOO_clean,MOF_no2994,0.0001896249
2995,2995,MIXBAY_clean,MOF_no2995,0.000266892
2996,2996,MIXBEC_clean,MOF_no2996,0.0003673689
2997,2997,MIXBIG_auto,MOF_no2997,0.0002375509
2998,2998,MIXYID_clean,MOF_no2998,0.0002864663
2999,2999,MIXZOK_clean,MOF_no2999,0.000244731
3000,3000,MIZKAI_clean,MOF_no3000,0.000682418
3001,3001,MIZZOM_clean,MOF_no3001,0.0541743973
3002,3002,MOCKAR_clean,MOF_no3002,0.0002303495
3003,3003,MOCKEV_clean,MOF_no3003,0.0002294038
3004,3004,MODMIB_clean,MOF_no3004,6.34378e-05
3005,3005,MODNOI_ion_b,MOF_no3005,6.29269e-05
3006,3006,MODNUO_ion_b,MOF_no3006,4.93211e-05
3007,3007,MOFBIU_clean,MOF_no3007,0.0001195548
3008,3008,MOFKUO_clean,MOF_no3008,0.000145713
3009,3009,MOFLAV_clean,MOF_no3009,0.0001337234
3010,3010,MOKVOZ_clean,MOF_no3010,0.0005131794
3011,3011,MOLKAB_clean,MOF_no3011,0.0001722676
3012,3012,MOLQEL_clean,MOF_no3012,0.0002552702
3013,3013,MOMRIR_clean,MOF_no3013,0.0003345026
3014,3014,MOPKEJ_clean,MOF_no3014,0.0003313218
3015,3015,MOPQIT_clean,MOF_no3015,4.25145e-05
3016,3016,MORFEG_clean,MOF_no3016,0.000188361
3017,3017,MORZID_clean,MOF_no3017,0.0004665821
3018,3018,MOSDUT_clean,MOF_no3018,0.0002636184
3019,3019,MOTMAK_clean,MOF_no3019,0.0002002758
3020,3020,MOXBOS_clean,MOF_no3020,7.49743e-05
3021,3021,MOXKAN_clean,MOF_no3021,0.0001373957
3022,3022,MOXNIY_clean,MOF_no3022,0.0001621408
3023,3023,MOXNUJ_clean,MOF_no3023,0.0001858897
3024,3024,MOXNUK_clean,MOF_no3024,0.0001598811
3025,3025,MOXPAR_clean,MOF_no3025,0.0061449226
3026,3026,MOXPUL_clean,MOF_no3026,0.0001183471
3027,3027,MOYMET_clean,MOF_no3027,7.624e-05
3028,3028,MOYMUJ_clean,MOF_no3028,0.0002326438
3029,3029,MOYNIY_clean,MOF_no3029,0.0001311387
3030,3030,MOYTUR_clean,MOF_no3030,0.000108796
3031,3031,MOYYEF_clean,MOF_no3031,0.0001920392
3032,3032,MOYYIJ_clean,MOF_no3032,0.0003360686
3033,3033,MUBZOA_auto,MOF_no3033,0.0002338757
3034,3034,MUBZUG_auto,MOF_no3034,0.0002642703
3035,3035,MUDLON_clean,MOF_no3035,0.0003992175
3036,3036,MUDTAH_clean,MOF_no3036,0.0003077336
3037,3037,MUDTEL_clean,MOF_no3037,0.0002701415
3038,3038,MUFZIY_clean,MOF_no3038,0.0005424695
3039,3039,MUGHED_clean,MOF_no3039,0.000187288
3040,3040,MUGQAI_clean,MOF_no3040,0.0002884048
3041,3041,MUHNAG_clean,MOF_no3041,0.0002661185
3042,3042,MUHNUA_clean,MOF_no3042,0.0002373383
3043,3043,MUHPAI_clean,MOF_no3043,0.0002365615
3044,3044,MUJRIT_clean,MOF_no3044,7.10183e-05
3045,3045,MUKQUG_clean,MOF_no3045,0..000390216
3046,3046,MUKRAN_clean,MOF_no3046,0.0003783083
3047,3047,MULQOA_clean,MOF_no3047,0.0001334478
3048,3048,MULXUO_clean,MOF_no3048,0.0002141918
3049,3049,MUMYAW_clean,MOF_no3049,2.30314e-05
3050,3050,MUNDAC_clean,MOF_no3050,0.0001454009
3051,3051,MUNDEG_clean,MOF_no3051,0.0001686873
3052,3052,MUNDOQ_clean,MOF_no3052,0.0001454322
3053,3053,MUNNUF_clean,MOF_no3053,0.0003005937
3054,3054,MUNPAN_clean,MOF_no3054,0.0002188016
3055,3055,MUNPER_clean,MOF_no3055,0.0002467137
3056,3056,MUPTAU_clean,MOF_no3056,0.0002395039
3057,3057,MUQSAU_clean,MOF_no3057,0.0001303603
3058,3058,MURCAD_clean,MOF_no3058,0.0002952815
3059,3059,MURCOR_clean,MOF_no3059,7.9339e-06
3060,3060,MURFIQ_clean,MOF_no3060,5.99718e-05
3061,3061,MURTUO_clean,MOF_no3061,1.71584e-05
3062,3062,MUSCAG_clean,MOF_no3062,6.722e-05
3063,3063,MUSCIN_clean,MOF_no3063,0.0001303171
3064,3064,MUSSIE_clean,MOF_no3064,0.0004305175
3065,3065,MUTCEL_clean,MOF_no3065,0.0002271063
3066,3066,MUTDEM_clean,MOF_no3066,0.0002346347
3067,3067,MUTDIQ_clean,MOF_no3067,0.0002348553
3068,3068,MUTVUT_clean,MOF_no3068,0.0001053047
3069,3069,MUVGOA_clean,MOF_no3069,0.0009226662
3070,3070,MUVGUG_clean,MOF_no3070,0.0011574665
3071,3071,MUVHAN_clean,MOF_no3071,0.0010119565
3072,3072,MUVHER_clean,MOF_no3072,0.0011310102
3073,3073,MUVJAP_clean,MOF_no3073,8.15499e-05
3074,3074,MUVJIX_clean,MOF_no3074,7.82899e-05
3075,3075,MUVLUM_clean,MOF_no3075,0.0001100692
3076,3076,MUVROM_clean,MOF_no3076,0.0003501425
3077,3077,MUWQEB_clean,MOF_no3077,0.0003400776
3078,3078,MUWRON_clean,MOF_no3078,0.0003309775
3079,3079,MUZKAV_clean,MOF_no3079,0.0004556854
3080,3080,MUZVUA_clean,MOF_no3080,0.0002128758
3081,3081,NABMUA_clean,MOF_no3081,0.0002053178
3082,3082,NABMUA01_clean,MOF_no3082,0.0002762013
3083,3083,NACVUI_clean,MOF_no3083,0.0003350642
3084,3084,NACYAU_clean,MOF_no3084,0.0003569322
3085,3085,NACYOG_clean,MOF_no3085,0.0001857325
3086,3086,NACYUM_clean,MOF_no3086,0.0001820811
3087,3087,NAFSOF_clean,MOF_no3087,0.000170474
3088,3088,NAGBUU_clean,MOF_no3088,5.29211e-05
3089,3089,NAGQET_clean,MOF_no3089,0.0003207453
3090,3090,NAGQOD_clean,MOF_no3090,9.84079e-05
3091,3091,NAHFIO_clean,MOF_no3091,0.0001608746
3092,3092,NAHHAI_clean,MOF_no3092,7.94546e-05
3093,3093,NAHHOW_clean,MOF_no3093,0.0004507304
3094,3094,NAHNES_clean,MOF_no3094,0.0002574305
3095,3095,NAJQUN_clean,MOF_no3095,0.0002511697
3096,3096,NAJTEA_clean,MOF_no3096,0.0003916862
3097,3097,NAKLIW_clean,MOF_no3097,0.0003232094
3098,3098,NALWOO_clean,MOF_no3098,0.0001552314
3099,3099,NAMDUD_clean,MOF_no3099,0.0004423842
3100,3100,NANPUN_clean,MOF_no3100,8.52698e-05
3101,3101,NANTII_clean,MOF_no3101,0.000147162
3102,3102,NANYUX03_clean,MOF_no3102,0.0002064026
3103,3103,NAPNEA_clean,MOF_no3103,0.0003580724
3104,3104,NAPZOV_clean,MOF_no3104,0.0001362343
3105,3105,NAQLAT_clean,MOF_no3105,0.0003872778
3106,3106,NASREH_clean,MOF_no3106,0.0003398211
3107,3107,NASRIL_clean,MOF_no3107,0.0003558156
3108,3108,NASROR_clean,MOF_no3108,0.0003367716
3109,3109,NATFAS_clean,MOF_no3109,0.0002680957
3110,3110,NATHUO_clean,MOF_no3110,0.0002915483
3111,3111,NATKIF_clean,MOF_no3111,0.0003853467
3112,3112,NATKOL_clean,MOF_no3112,0.0003014617
3113,3113,NAVJAW_clean,MOF_no3113,6.76715e-05
3114,3114,NAVJAW01_clean,MOF_no3114,6.76715e-05
3115,3115,NAVLIG_clean,MOF_no3115,0.0002975396
3116,3116,NAWDUN_clean,MOF_no3116,0.0003946208
3117,3117,NAWKII_clean,MOF_no3117,0.0003902043
3118,3118,NAWWUG_clean,MOF_no3118,0.0003250748
3119,3119,NAWXER_clean,MOF_no3119,0.0003576816
3120,3120,NAXKOO_clean,MOF_no3120,0.0002878651
3121,3121,NAXLII_clean,MOF_no3121,0.0001703325
3122,3122,NAYGUR_clean,MOF_no3122,0.0002068953
3123,3123,NAYHAY_clean,MOF_no3123,0.0001228304
3124,3124,NAYMOQ_clean,MOF_no3124,3.7654e-05
3125,3125,NAYNIK_clean,MOF_no3125,3.7461e-05
3126,3126,NAYPIM_clean,MOF_no3126,0.0002781065
3127,3127,NAYZOE_clean,MOF_no3127,0.0002711502
3128,3128,nchem.2258-s3_clean,MOF_no3128,0.0003914877
3129,3129,ncomms11831_ncomms11831-s2_clean,MOF_no3129,0.0003519079
3130,3130,ncomms11831_ncomms11831-s3_clean,MOF_no3130,0.0003085496
3131,3131,ncomms7350-s2_clean,MOF_no3131,0.0001339561
3132,3132,NEBNOZ_clean,MOF_no3132,0.0001909984
3133,3133,NEDVUP_clean,MOF_no3133,0.0001728259
3134,3134,NEDWAW_clean,MOF_no3134,0.0001738747
3135,3135,NEDWEA_clean,MOF_no3135,0.000160167
3136,3136,NEDWIE_clean,MOF_no3136,0.0001588154
3137,3137,NEDXOL_clean,MOF_no3137,0.0003031674
3138,3138,NEFZOO_clean,MOF_no3138,0.001187871
3139,3139,NEGZUW_clean,MOF_no3139,0.0001035149
3140,3140,NEHGEO_clean,MOF_no3140,0.0002725629
3141,3141,NEHGIS_clean,MOF_no3141,0.0002840606
3142,3142,NEHMET_clean,MOF_no3142,0.0002265709
3143,3143,NEHZIK_clean,MOF_no3143,6.67064e-05
3144,3144,NEJRUR_clean,MOF_no3144,0.0002839071
3145,3145,NEJSAY_clean,MOF_no3145,0.0002759577
3146,3146,NEJSEC_clean,MOF_no3146,0.0003168403
3147,3147,NEJSOM_clean,MOF_no3147,0.0003638092
3148,3148,NEKBEL_clean,MOF_no3148,4.18176e-05
3149,3149,NEKMUN_clean,MOF_no3149,0.0002613972
3150,3150,NELVAC_clean,MOF_no3150,0.0006424632
3151,3151,NELVEG_clean,MOF_no3151,0.0005235957
3152,3152,NENHAQ_clean,MOF_no3152,0.0001530084
3153,3153,NEPWIQ_clean,MOF_no3153,9.28559e-05
3154,3154,NERMON_clean,MOF_no3154,1.38576e-05
3155,3155,NERTAH_clean,MOF_no3155,0.0002306427
3156,3156,NERVAJ_clean,MOF_no3156,0.0001658714
3157,3157,NERVEN_clean,MOF_no3157,0.0001216866
3158,3158,NETYIV_clean,MOF_no3158,0.0001863642
3159,3159,NETYIV01_clean,MOF_no3159,0.0002497567
3160,3160,NEVJEF_clean,MOF_no3160,6.94617e-05
3161,3161,NEVPOU_clean,MOF_no3161,0.0001873959
3162,3162,NEVVAM_clean,MOF_no3162,7.87263e-05
3163,3163,NEVVAM01_clean,MOF_no3163,6.35373e-05
3164,3164,NEVVAM02_clean,MOF_no3164,8.21492e-05
3165,3165,NEVVEQ_clean,MOF_no3165,0.0004444814
3166,3166,NEXVET_clean,MOF_no3166,0.0001408759
3167,3167,NEXVUI_clean,MOF_no3167,4.90903e-05
3168,3168,NEXXEV_clean,MOF_no3168,0.0002510184
3169,3169,NEXXIZ_clean,MOF_no3169,0.0002385743
3170,3170,NEYVEU_clean,MOF_no3170,0.0002509215
3171,3171,NEYYUN_clean,MOF_no3171,0.0007314717
3172,3172,NEYZAU_clean,MOF_no3172,0.0007219065
3173,3173,NIBHOW_clean,MOF_no3173,0.0003044847
3174,3174,NIBHUC_clean,MOF_no3174,0.0002646834
3175,3175,NIBJAK_clean,MOF_no3175,0.0002596894
3176,3176,NIFTIH_clean,MOF_no3176,0.000318352
3177,3177,NIGBOW_clean,MOF_no3177,0.0001994125
3178,3178,NIGDEO_clean,MOF_no3178,0.0003567052
3179,3179,NIGDIS_clean,MOF_no3179,0.0003325644
3180,3180,NIGFIT_clean,MOF_no3180,0.0001632346
3181,3181,NIGGAM_clean,MOF_no3181,0.0001175926
3182,3182,NIGGIU_clean,MOF_no3182,0.0001589266
3183,3183,NIGNUO_clean,MOF_no3183,0.0003409781
3184,3184,NIGPEA_clean,MOF_no3184,0.0003378824
3185,3185,NIHBAI_clean,MOF_no3185,4.6017e-05
3186,3186,NIHBAI01_clean,MOF_no3186,4.12566e-05
3187,3187,NIHBAI02_clean,MOF_no3187,4.28434e-05
3188,3188,NIHBEM_clean,MOF_no3188,2.69755e-05
3189,3189,NIHBEM01_clean,MOF_no3189,3.33226e-05
3190,3190,NIHBEM02_clean,MOF_no3190,4.44302e-05
3191,3191,NIHBIQ_clean,MOF_no3191,3.96698e-05
3192,3192,NIHBIQ01_clean,MOF_no3192,4.44302e-05
3193,3193,NIHBIQ02_clean,MOF_no3193,4.28434e-05
3194,3194,NIHVUX_clean,MOF_no3194,2.06712e-05
3195,3195,NIJTOR_clean,MOF_no3195,0.0002603938
3196,3196,NIJZOV_clean,MOF_no3196,1.12752e-05
3197,3197,NIKDAM_clean,MOF_no3197,0.0001296524
3198,3198,NIKHAS_clean,MOF_no3198,0.0004779017
3199,3199,NIKJIB_clean,MOF_no3199,0.0001488116
3200,3200,NIKKIC_clean,MOF_no3200,0.0002351032
3201,3201,NIKYOW_clean,MOF_no3201,4.44302e-05
3202,3202,NIKYOW01_clean,MOF_no3202,4.91906e-05
3203,3203,NIKYOW02_clean,MOF_no3203,4.76038e-05
3204,3204,NIKYUC_clean,MOF_no3204,4.12566e-05
3205,3205,NIKYUC01_clean,MOF_no3205,4.6017e-05
3206,3206,NIKYUC02_clean,MOF_no3206,3.17359e-05
3207,3207,NIKZAJ_clean,MOF_no3207,4.28434e-05
3208,3208,NIKZAJ01_clean,MOF_no3208,5.71245e-05
3209,3209,NIKZAJ02_clean,MOF_no3209,2.69755e-05
3210,3210,NIKZEN_clean,MOF_no3210,3.49094e-05
3211,3211,NIKZEN01_clean,MOF_no3211,3.17359e-05
3212,3212,NIKZEN02_clean,MOF_no3212,4.28434e-05
3213,3213,NIMPEG_clean,MOF_no3213,0.0002991689
3214,3214,NIMPEG01_clean,MOF_no3214,0.0002222235
3215,3215,NIMPOQ_clean,MOF_no3215,0.0002943919
3216,3216,NIMQAC_clean,MOF_no3216,0.0003623484
3217,3217,NIMXAK_clean,MOF_no3217,0.0001615431
3218,3218,NIMXIS_clean,MOF_no3218,9.13236e-05
3219,3219,NINHOH_clean,MOF_no3219,8.78896e-05
3220,3220,NINVAI_clean,MOF_no3220,0.0003249786
3221,3221,NIRFIE_clean,MOF_no3221,0.000533111
3222,3222,NIRGAY_clean,MOF_no3222,0.0001730848
3223,3223,NIXFUX_clean,MOF_no3223,0.0007626059
3224,3224,NIXGIM_clean,MOF_no3224,0.00026871
3225,3225,NIXKIQ_clean,MOF_no3225,0.0008943703
3226,3226,NIYJAI_clean,MOF_no3226,0.0002428227
3227,3227,NIYZIG_clean,MOF_no3227,0.0002852261
3228,3228,NIZZAY_clean,MOF_no3228,0.0002277787
3229,3229,NIZZEC_clean,MOF_no3229,0.0002593781
3230,3230,NIZZIG_clean,MOF_no3230,0.0002132957
3231,3231,NIZZOM_clean,MOF_no3231,0.0002093458
3232,3232,NOBVOR_clean,MOF_no3232,0.0003593099
3233,3233,NOBWUY_clean,MOF_no3233,0.0003736963
3234,3234,NOCKOG_clean,MOF_no3234,0.0003077488
3235,3235,NOCKUM_clean,MOF_no3235,0.0002070781
3236,3236,NOCLOH_clean,MOF_no3236,0.0001636809
3237,3237,NOCLOH01_clean,MOF_no3237,0.0001967849
3238,3238,NOCLOH02_clean,MOF_no3238,0.0001894285
3239,3239,NOCLOH03_clean,MOF_no3239,0.0001949458
3240,3240,NOCLUN_clean,MOF_no3240,0.000107588
3241,3241,NOCYUB_clean,MOF_no3241,4.718e-05
3242,3242,NOCZAI_clean,MOF_no3242,4.47576e-05
3243,3243,NOFDUI_clean,MOF_no3243,0.0001501913
3244,3244,NOFQAB_clean,MOF_no3244,0.0003563177
3245,3245,NOFQIK_clean,MOF_no3245,0.0001053444
3246,3246,NOFQOQ_clean,MOF_no3246,0.0001655412
3247,3247,NOGDAP_clean,MOF_no3247,0.0002505521
3248,3248,NOHFOG_clean,MOF_no3248,7.25607e-05
3249,3249,NOHSIM_clean,MOF_no3249,0.0001631738
3250,3250,NOHSIM01_clean,MOF_no3250,0.0002365207
3251,3251,NOHSUA_clean,MOF_no3251,0.0001893884
3252,3252,NOKLIJ_clean,MOF_no3252,7.13429e-05
3253,3253,NOKPEJ_clean,MOF_no3253,5.93981e-05
3254,3254,NOMPOW_clean,MOF_no3254,0.0002123887
3255,3255,NOMQAJ01_clean,MOF_no3255,0.0003388712
3256,3256,NOPJOT_clean,MOF_no3256,0.0002231444
3257,3257,NOQKOV_clean,MOF_no3257,0.0003131452
3258,3258,NOQKUB_clean,MOF_no3258,0.0004044135
3259,3259,NORBUT_clean,MOF_no3259,1.2062e-05
3260,3260,NORPIV_clean,MOF_no3260,0.0005908343
3261,3261,NOSTUM_clean,MOF_no3261,0.0001606788
3262,3262,NOSTUM01_clean,MOF_no3262,0.0001591035
3263,3263,NUBBAP_clean,MOF_no3263,0.0001958901
3264,3264,NUBPIL_clean,MOF_no3264,0.0002181053
3265,3265,NUCBIY_clean,MOF_no3265,0.0001843368
3266,3266,NUCCEV_clean,MOF_no3266,0.0003584663
3267,3267,NUCPEI_clean,MOF_no3267,0.0005044436
3268,3268,NUCPIM_clean,MOF_no3268,0.0005652587
3269,3269,NUDLAA_clean,MOF_no3269,0.0003310802
3270,3270,NUDLAB_clean,MOF_no3270,0.0001476151
3271,3271,NUDLEF_clean,MOF_no3271,0.0002239067
3272,3272,NUDLIJ_clean,MOF_no3272,9.53173e-05
3273,3273,NUDMAC_clean,MOF_no3273,0.000130267
3274,3274,NUDMEG_clean,MOF_no3274,0.0001334443
3275,3275,NUDMOQ_clean,MOF_no3275,0.0001064377
3276,3276,NUDMUW_clean,MOF_no3276,0.0001334443
3277,3277,NUDNEH_clean,MOF_no3277,0.0001127922
3278,3278,NUFBEX_clean,MOF_no3278,7.2445e-05
3279,3279,NUFBUN_clean,MOF_no3279,0.0001309384
3280,3280,NUFCAU_clean,MOF_no3280,0.0001395928
3281,3281,NUGRIR_clean,MOF_no3281,0.0001404545
3282,3282,NUGROX_clean,MOF_no3282,0.0001482327
3283,3283,NUHNUA_clean,MOF_no3283,0.0002937977
3284,3284,NUHPAI_clean,MOF_no3284,0.0003321578
3285,3285,NUHZAS_clean,MOF_no3285,0.000363258
3286,3286,NUJCEA_clean,MOF_no3286,3.91523e-05
3287,3287,NUJCIE_clean,MOF_no3287,3.68492e-05
3288,3288,NUMPAO_clean,MOF_no3288,0.0001886725
3289,3289,NUNCEG_clean,MOF_no3289,0.0002728042
3290,3290,NUNNUH_clean,MOF_no3290,0.0002222489
3291,3291,NUNPAP_clean,MOF_no3291,0.0001615236
3292,3292,NUNZUT_clean,MOF_no3292,0.0005455238
3293,3293,NURMUJ_clean,MOF_no3293,0.0001524352
3294,3294,NUSXEG_clean,MOF_no3294,0.0003937927
3295,3295,NUTQAV_clean,MOF_no3295,0.0001964058
3296,3296,NUVXOT_clean,MOF_no3296,0.000135384
3297,3297,NUVXUZ_clean,MOF_no3297,0.0001223107
3298,3298,NUVYOT_clean,MOF_no3298,0.0001472397
3299,3299,NUWPOM_clean,MOF_no3299,1.23463e-05
3300,3300,NUWVIM_clean,MOF_no3300,0.0002347537
3301,3301,NUYNEC_clean,MOF_no3301,0.0001150443
3302,3302,NUYQUU_clean,MOF_no3302,0.0003304911
3303,3303,NUZCIV_clean,MOF_no3303,9.81475e-05
3304,3304,OBAHIL_clean,MOF_no3304,0.0002615197
3305,3305,OBAHOR_clean,MOF_no3305,0.0003543669
3306,3306,OBAHUX_clean,MOF_no3306,0.0002754468
3307,3307,OBAJAF_clean,MOF_no3307,0.0003203229
3308,3308,OBIBAF_clean,MOF_no3308,0.0002522336
3309,3309,OBIBEJ_clean,MOF_no3309,0.000246625
3310,3310,OBIBOT_clean,MOF_no3310,0.0002111146
3311,3311,OBOGUK_clean,MOF_no3311,0.0001478302
3312,3312,OBUBOC_manual,MOF_no3312,1.09941e-05
3313,3313,OBUFEX_clean,MOF_no3313,0.0001662376
3314,3314,OBUFIB_SL,MOF_no3314,5.591e-05
3315,3315,OCACUR_clean,MOF_no3315,0.0001679568
3316,3316,OCAQOY_clean,MOF_no3316,5.59974e-05
3317,3317,OCAWAT_clean,MOF_no3317,0.0001477241
3318,3318,OCILIY_clean,MOF_no3318,0.0001237096
3319,3319,OCIMAR_clean,MOF_no3319,0.0002476115
3320,3320,OCIMEV_clean,MOF_no3320,0.0002221561
3321,3321,OCIMIZ_clean,MOF_no3321,0.0002117425
3322,3322,OCIMOF_clean,MOF_no3322,0.0002360408
3323,3323,OCIMUL_clean,MOF_no3323,0.0002591821
3324,3324,OCINAS_clean,MOF_no3324,0.0004669816
3325,3325,OCIZAD_clean,MOF_no3325,0.0001772611
3326,3326,OCOKUP_clean,MOF_no3326,0.0003159209
3327,3327,OCUMIL_clean,MOF_no3327,8.51414e-05
3328,3328,OCUMOR_clean,MOF_no3328,7.65789e-05
3329,3329,OCUMUX_clean,MOF_no3329,0.0001133739
3330,3330,OCUNAC_manual,MOF_no3330,0.000286665
3331,3331,OCUNAE_clean,MOF_no3331,6.63311e-05
3332,3332,OCUPOS_clean,MOF_no3332,0.0002536983
3333,3333,OCUPUY_clean,MOF_no3333,0.0002334936
3334,3334,OCUSIP_clean,MOF_no3334,0.0001495225
3335,3335,OCUTAI_clean,MOF_no3335,0.0001999654
3336,3336,ODEZAB_clean,MOF_no3336,0.0004039528
3337,3337,ODIVUU_clean,MOF_no3337,0.0001970299
3338,3338,ODIXEG_clean,MOF_no3338,0.0003106571
3339,3339,ODIXIK_clean,MOF_no3339,0.0003366509
3340,3340,ODODES_clean,MOF_no3340,0.0003668629
3341,3341,ODODIW_clean,MOF_no3341,0.0003238549
3342,3342,ODODOC_clean,MOF_no3342,0.0002324641
3343,3343,ODODUI_clean,MOF_no3343,0.0002023166
3344,3344,ODOMIF_clean,MOF_no3344,0.0005233698
3345,3345,ODOXEK_clean,MOF_no3345,7.17203e-05
3346,3346,ODUNEH_clean,MOF_no3346,0.0002762229
3347,3347,OFAMUF_clean,MOF_no3347,6.70286e-05
3348,3348,OFEHAK_clean,MOF_no3348,0.0002387905
3349,3349,OFOCUI_clean,MOF_no3349,0.0002283217
3350,3350,OFODET_clean,MOF_no3350,0.0001216007
3351,3351,OFUCAV_clean,MOF_no3351,0.0001067006
3352,3352,OFUCEZ_clean,MOF_no3352,5.02088e-05
3353,3353,OFUYUL_SL,MOF_no3353,0.0002573867
3354,3354,OGAGAF_clean,MOF_no3354,0.0001746614
3355,3355,OGAGEJ_clean,MOF_no3355,0.0002726422
3356,3356,OGAGIN_clean,MOF_no3356,0.0001803415
3357,3357,OGAXUR_clean,MOF_no3357,0.0001311388
3358,3358,OGEBAF01_clean,MOF_no3358,0.0002846412
3359,3359,OGECOU_clean,MOF_no3359,0.000139214
3360,3360,OGIBUD_clean,MOF_no3360,0.0001694695
3361,3361,OGIKAR_clean,MOF_no3361,0.0002528125
3362,3362,OGOJAX_clean,MOF_no3362,0.0002560633
3363,3363,OGOWAJ_clean,MOF_no3363,0.0002396607
3364,3364,OGUPIQ_clean,MOF_no3364,0.0001146112
3365,3365,OGUZIA_clean,MOF_no3365,0.000120634
3366,3366,OHAKEO_clean,MOF_no3366,0.000269639
3367,3367,OHAKIS_clean,MOF_no3367,0.0004140885
3368,3368,OHAQAR_clean,MOF_no3368,0.000537611
3369,3369,OHIHET_clean,MOF_no3369,0.000272049
3370,3370,OHOMIH_clean,MOF_no3370,5.81664e-05
3371,3371,OJICUG_clean,MOF_no3371,0.0001619474
3372,3372,OJIDAN_clean,MOF_no3372,0.0003486911
3373,3373,OJIFAP_clean,MOF_no3373,0.0004368633
3374,3374,OJIWAG_clean,MOF_no3374,0.0003979872
3375,3375,OJIWEK_clean,MOF_no3375,0.0004504544
3376,3376,OJIWIO_clean,MOF_no3376,0.0001626694
3377,3377,OJONOQ_clean,MOF_no3377,3.65451e-05
3378,3378,OJORUC_clean,MOF_no3378,0.0004502326
3379,3379,OJUPEQ_clean,MOF_no3379,0.000181297
3380,3380,OKABAE_clean,MOF_no3380,0.0002381684
3381,3381,OKABEI_clean,MOF_no3381,0.0002532521
3382,3382,OKAYAC_clean,MOF_no3382,0.0003287163
3383,3383,OKAYEG_clean,MOF_no3383,0.0003650163
3384,3384,OKAYIK_clean,MOF_no3384,0.0003105663
3385,3385,OKAYOQ_clean,MOF_no3385,0.0006774534
3386,3386,OKAYUW_clean,MOF_no3386,0.0006402051
3387,3387,OKAZAD_clean,MOF_no3387,0.0006611572
