Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
NIGDIS_clean,0.0004997454,0.243742745,0.47684163,2.10851945,4.7075244844591336e-08,Freundlich–Langmuir,[1.97995195 0.25236848 0.20787019]
NIGFIT_clean,0.0001762192,0.086779605,0.174755646,0.801151808,,Freundlich–Langmuir,"[nan, nan, nan]"
NIGGAM_clean,0.0001623898,0.088149666,0.17510474,0.8134292,,Freundlich–Langmuir,"[nan, nan, nan]"
NIGGIU_clean,0.0002575707,0.113267167,0.22545473,1.016225975,,Freundlich–Langmuir,"[nan, nan, nan]"
NIGNUO_clean,0.000519959,0.242772494,0.475916602,1.939555335,,Freundlich–Langmuir,"[nan, nan, nan]"
NIGPEA_clean,0.0005553024,0.245966631,0.472183301,2.005806515,1.7603233027240303e-05,Freundlich–Langmuir,[0.60212681 0.86388255 0.15543363]
NIHBAI_clean,6.82321e-05,0.030798061,0.059520596,0.270987706,8.060553342841811e-07,Freundlich–Langmuir,[0.01379429 4.83105553 0.0640868 ]
NIHBAI01_clean,4.91906e-05,0.029999904,0.062119763,0.277647475,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBAI02_clean,7.29925e-05,0.031132874,0.060386985,0.2798071,2.1445109651206626e-06,Freundlich–Langmuir,[5.25945040e-03 1.30724446e+01 4.90737198e-02]
NIHBEM_clean,4.91906e-05,0.029231896,0.056408896,0.262136576,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBEM01_clean,5.07774e-05,0.027906924,0.056074082,0.25568309,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBEM02_clean,6.18849e-05,0.029100192,0.056532665,0.264372367,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBIQ_clean,4.91906e-05,0.028236977,0.056167703,0.257726879,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBIQ01_clean,4.91906e-05,0.027381696,0.05546158,0.252557108,,Freundlich–Langmuir,"[nan, nan, nan]"
NIHBIQ02_clean,4.76038e-05,0.027627649,0.054411124,0.257330181,4.462430788489665e-06,Freundlich–Langmuir,[0.04617015 1.22441932 0.04781885]
NIHVUX_clean,2.77992e-05,0.01430449,0.028797159,0.131040616,,Freundlich–Langmuir,"[nan, nan, nan]"
NIJTOR_clean,0.0003927728,0.179447698,0.335155918,1.007518901,4.024615649173309e-06,Freundlich–Langmuir,[10.88281894  0.03535644  3.97372373]
NIJZOV_clean,2.41612e-05,0.007162991,0.015176456,0.073899452,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKDAM_clean,0.0001720388,0.090422574,0.180284151,0.822617032,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKHAS_clean,0.0008049902,0.371480438,0.675159551,1.943600772,1.0239598326210037e-05,Freundlich–Langmuir,[3.81630217 0.21634883 1.02742508]
NIKJIB_clean,0.0002385362,0.113082561,0.222619906,0.956954622,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKKIC_clean,0.0003722467,0.183458837,0.361204993,1.339385999,0.0017363545300960054,Freundlich–Langmuir,[2.93018967e+03 1.32032839e-04 5.56939655e+02]
NIKYOW_clean,4.91906e-05,0.028570204,0.056504103,0.257755441,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKYOW01_clean,5.71245e-05,0.029193813,0.058360651,0.261944574,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKYOW02_clean,7.29925e-05,0.029976102,0.058290832,0.269688123,4.581266978241128e-06,Freundlich–Langmuir,[0.0142119  4.49252466 0.05345302]
NIKYUC_clean,5.07774e-05,0.026502613,0.053311476,0.244567607,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKYUC01_clean,5.3951e-05,0.026623209,0.053765299,0.245830694,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKYUC02_clean,5.23642e-05,0.027302356,0.052876695,0.247560298,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKZAJ_clean,5.87113e-05,0.030479115,0.060075974,0.273293316,1.5962591747367065e-06,Freundlich–Langmuir,[0.51800752 0.11950742 0.26577381]
NIKZAJ01_clean,6.50585e-05,0.029690479,0.059447604,0.277122247,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKZAJ02_clean,5.23642e-05,0.031599391,0.060888412,0.283766148,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKZEN_clean,6.18849e-05,0.0294477,0.057667222,0.265354592,6.329018953477996e-07,Freundlich–Langmuir,[0.06790114 0.89281815 0.0783486 ]
NIKZEN01_clean,6.66453e-05,0.028693973,0.055237843,0.259535823,,Freundlich–Langmuir,"[nan, nan, nan]"
NIKZEN02_clean,5.23642e-05,0.02911606,0.056359705,0.264240663,,Freundlich–Langmuir,"[nan, nan, nan]"
NIMPEG_clean,0.0005314647,0.230715503,0.460603893,2.018323339,,Freundlich–Langmuir,"[nan, nan, nan]"
NIMPEG01_clean,0.0004444471,0.203068604,0.408862178,1.861661353,,Freundlich–Langmuir,"[nan, nan, nan]"
NIMPOQ_clean,0.0003979742,0.206823024,0.406380747,1.841695682,1.197489993522253e-05,Freundlich–Langmuir,[1.64777743 0.25606701 0.16481712]
NIMQAC_clean,0.0006951436,0.290967072,0.527038356,1.609528582,2.063678880847877e-05,Freundlich–Langmuir,[1.6738074  0.39074876 0.65453272]
NIMXAK_clean,0.0001895659,0.092885622,0.183237654,0.832225432,5.717794997692063e-07,Freundlich–Langmuir,[2.72588494 0.06912537 0.41787197]
NIMXIS_clean,0.0001304623,0.054495964,0.106915713,0.524849807,,Freundlich–Langmuir,"[nan, nan, nan]"
NINHOH_clean,0.0001092681,0.053916684,0.105928303,0.519897649,,Freundlich–Langmuir,"[nan, nan, nan]"
NINVAI_clean,0.0004646388,0.222545865,0.437257328,1.726358701,,Freundlich–Langmuir,"[nan, nan, nan]"
NIRFIE_clean,0.0010035814,0.39425289,0.658230785,1.576946255,2.0017101610617188e-07,Freundlich–Langmuir,[1.26455407 0.79376284 0.72212465]
NIRGAY_clean,0.0002572233,0.145030658,0.281500829,1.214988148,2.1657081850003927e-05,Freundlich–Langmuir,[0.7326844  0.41021773 0.19058399]
NIXFUX_clean,0.0012163637,0.479541509,0.813237936,2.124330169,7.013764411900938e-06,Freundlich–Langmuir,[1.34093912 0.89712967 0.61146533]
NIXGIM_clean,0.0004849499,0.212762633,0.39886097,1.371670501,1.4023824245920157e-05,Freundlich–Langmuir,[2.1354221  0.21399577 0.70137036]
NIXKIQ_clean,0.0014925837,0.642508333,1.201995972,3.919104847,5.663976893425053e-05,Freundlich–Langmuir,[10.7231316   0.12864785  1.1381844 ]
NIYJAI_clean,0.000374016,0.164709761,0.313806366,1.225606846,1.2727358732485664e-05,Freundlich–Langmuir,[0.96887929 0.35980196 0.34217117]
NIYZIG_clean,0.0004222097,0.212028104,0.422042737,1.836096352,,Freundlich–Langmuir,"[nan, nan, nan]"
NIZZAY_clean,0.0003166519,0.157544536,0.301461189,1.339667388,1.7206484102225843e-05,Freundlich–Langmuir,[0.06003628 5.85003643 0.07938349]
NIZZEC_clean,0.0002712278,0.150634151,0.294665351,1.30043349,1.8775102898482882e-05,Freundlich–Langmuir,[1.28667217 0.23999397 0.21771745]
NIZZIG_clean,0.0003258684,0.153156175,0.296058357,1.297293962,2.365262892823472e-06,Freundlich–Langmuir,[0.33872204 0.94819692 0.1221018 ]
NIZZOM_clean,0.0003041438,0.151441909,0.30105303,1.284808265,,Freundlich–Langmuir,"[nan, nan, nan]"
NOBVOR_clean,0.0006991977,0.307594555,0.576575917,1.921447764,1.9950817262348955e-05,Freundlich–Langmuir,[4.5221603  0.14581337 0.98600972]
NOBWUY_clean,0.0005399822,0.249498581,0.473184405,1.981070299,1.838088935193412e-06,Freundlich–Langmuir,[0.32584466 1.66885224 0.14167156]
NOCKOG_clean,0.0004441166,0.203014718,0.388620435,1.483172464,9.261558537549419e-06,Freundlich–Langmuir,[2.69350612 0.15802283 0.62011903]
NOCKUM_clean,0.0002947462,0.149146116,0.292294524,1.198442614,,Freundlich–Langmuir,"[nan, nan, nan]"
NOCLOH_clean,0.0002777058,0.130321265,0.259121585,1.04803412,,Freundlich–Langmuir,"[nan, nan, nan]"
NOCLOH01_clean,0.0002740276,0.130917137,0.252074111,1.054173073,7.622120332814013e-08,Freundlich–Langmuir,[0.57204902 0.47934402 0.21492619]
NOCLOH02_clean,0.0002850622,0.130988862,0.255544514,1.040740205,,Freundlich–Langmuir,"[nan, nan, nan]"
NOCLOH03_clean,0.0002777058,0.131689564,0.251693415,1.044898435,1.0146696219667871e-06,Freundlich–Langmuir,[0.35972669 0.77774341 0.18384485]
NOCLUN_clean,0.0001787616,0.089493362,0.180246332,0.808202789,,Freundlich–Langmuir,"[nan, nan, nan]"
NOCYUB_clean,9.436e-05,0.04024267,0.081060935,0.358785177,,Freundlich–Langmuir,"[nan, nan, nan]"
NOCZAI_clean,8.8563e-05,0.036223199,0.070758941,0.309600841,7.099131393166005e-06,Freundlich–Langmuir,[0.31649495 0.23497712 0.23577848]
NOFDUI_clean,0.000225287,0.115533477,0.223435053,0.852906337,,Freundlich–Langmuir,"[nan, nan, nan]"
NOFQAB_clean,0.0005525506,0.253551548,0.451236611,1.502970803,2.7205868085534206e-05,Freundlich–Langmuir,[0.42841521 1.417429   0.33640368]
NOFQIK_clean,0.000150492,0.07560306,0.144945654,0.595618477,4.3672643929572185e-06,Freundlich–Langmuir,[0.31671225 0.50280602 0.23097455]
NOFQOQ_clean,0.0002230017,0.112394242,0.221175308,0.810795997,0.0011089681038774298,Freundlich–Langmuir,[2.07522675e+03 1.14451488e-04 6.67025774e+02]
NOGDAP_clean,0.0004390989,0.195929215,0.378975244,1.499588515,1.6743189367262453e-05,Freundlich–Langmuir,[5.86030197 0.06921853 1.01600076]
NOHFOG_clean,0.0001185747,0.069833436,0.137580311,0.595418577,,Freundlich–Langmuir,"[nan, nan, nan]"
NOHSIM_clean,0.0002107662,0.114885235,0.225858378,0.991841078,1.1514689549898272e-05,Freundlich–Langmuir,[8.68960384 0.02690612 1.3021501 ]
NOHSIM01_clean,0.0003816585,0.161747937,0.323172003,1.35268096,,Freundlich–Langmuir,"[nan, nan, nan]"
NOHSUA_clean,0.000299865,0.158278199,0.31278599,1.343137795,,Freundlich–Langmuir,"[nan, nan, nan]"
NOKLIJ_clean,7.84771e-05,0.04369572,0.087177411,0.432280672,,Freundlich–Langmuir,"[nan, nan, nan]"
NOKPEJ_clean,9.19256e-05,0.040161608,0.077692728,0.356694137,1.883687800650327e-06,Freundlich–Langmuir,[0.01022544 8.62587344 0.05603307]
NOMPOW_clean,0.0002446263,0.131595657,0.259085764,1.181438669,1.1565241551822759e-05,Freundlich–Langmuir,[1.32654662 0.20185204 0.17923429]
NOMQAJ01_clean,0.0005634245,0.264043982,0.489595456,1.437677581,3.749989363664223e-06,Freundlich–Langmuir,[8.60821658 0.06633373 2.39521913]
NOPJOT_clean,0.0003766841,0.176793825,0.347974238,1.453906529,,Freundlich–Langmuir,"[nan, nan, nan]"
NOQKOV_clean,0.0005321115,0.255255755,0.490750397,1.803669521,4.812165957443119e-07,Freundlich–Langmuir,[4.51359659e+01 1.17686944e-02 6.76810824e+00]
NOQKUB_clean,0.0006983531,0.330305224,0.624128405,2.191260332,1.8334392912167106e-06,Freundlich–Langmuir,[4.67405205 0.15021412 0.84125467]
NORBUT_clean,1.76291e-05,0.008316769,0.016698951,0.078674585,,Freundlich–Langmuir,"[nan, nan, nan]"
NORPIV_clean,0.0009072456,0.416742132,0.790251388,2.594018304,1.4062772493411281e-05,Freundlich–Langmuir,[1.56289417e+02 5.62555330e-03 1.90163613e+01]
NOSTUM_clean,0.0002221148,0.110282363,0.216895106,0.983169911,1.2694842507714555e-06,Freundlich–Langmuir,[1.10132522 0.2039928  0.18953024]
NOSTUM01_clean,0.0002047867,0.10711447,0.20973466,0.942634747,7.411444469563491e-06,Freundlich–Langmuir,[0.58431402 0.37586166 0.14435576]
NUBBAP_clean,0.0002739276,0.111842105,0.226542931,1.060162055,,Freundlich–Langmuir,"[nan, nan, nan]"
NUBPIL_clean,0.0002287446,0.150045818,0.298814922,1.43305832,,Freundlich–Langmuir,"[nan, nan, nan]"
NUCBIY_clean,0.0003182567,0.144359337,0.280570044,1.040929356,,Freundlich–Langmuir,"[nan, nan, nan]"
NUCCEV_clean,0.000576709,0.261133181,0.488947977,1.774756958,5.890489772472078e-06,Freundlich–Langmuir,[1.32522679 0.426362   0.40722405]
NUCPEI_clean,0.0006563191,0.353867171,0.680144534,2.635565831,4.093675344666862e-05,Freundlich–Langmuir,[5.7840986  0.12763541 0.68250803]
NUCPIM_clean,0.0008915671,0.410043793,0.772107401,2.840525127,5.957894022706763e-06,Freundlich–Langmuir,[2.44872266 0.35928362 0.42531907]
NUDLAA_clean,0.0005338668,0.247873116,0.45503744,1.732591465,2.0375792103938543e-05,Freundlich–Langmuir,[0.27761808 2.07069511 0.20835156]
NUDLAB_clean,0.0002205333,0.112774347,0.223069473,0.90923406,,Freundlich–Langmuir,"[nan, nan, nan]"
NUDLEF_clean,0.0002354313,0.136719708,0.255355661,0.991799465,3.326494358381643e-05,Freundlich–Langmuir,[0.26677387 1.13217276 0.22173084]
NUDLIJ_clean,0.0001668054,0.072700925,0.142008553,0.669804546,4.7922650700949e-06,Freundlich–Langmuir,[1.09605480e-02 1.43534481e+01 3.74934577e-02]
NUDMAC_clean,0.0001572736,0.082351013,0.16071776,0.708781399,6.084531478761107e-06,Freundlich–Langmuir,[0.48489558 0.34946267 0.1765898 ]
NUDMEG_clean,0.0001604509,0.0869326,0.171803168,0.742978086,,Freundlich–Langmuir,"[nan, nan, nan]"
NUDMOQ_clean,0.0001652167,0.077796432,0.154808084,0.693255791,,Freundlich–Langmuir,"[nan, nan, nan]"
NUDMUW_clean,0.0001906347,0.084853093,0.168060373,0.731433567,,Freundlich–Langmuir,"[nan, nan, nan]"
NUDNEH_clean,0.0001699826,0.081137305,0.159089422,0.706368281,2.090232444913437e-06,Freundlich–Langmuir,[0.9117135  0.18186597 0.24760897]
NUFBEX_clean,8.52294e-05,0.043594823,0.0867635,0.423317241,1.2314231255183536e-06,Freundlich–Langmuir,[0.22871764 0.38341297 0.03284359]
NUFBUN_clean,0.0001839768,0.102738613,0.201852386,0.92750496,1.2980014080973937e-05,Freundlich–Langmuir,[0.4528268  0.46363502 0.1032102 ]
NUFCAU_clean,0.000166678,0.093120929,0.183841694,0.886868766,1.2512724753664668e-05,Freundlich–Langmuir,[0.04283748 4.47550674 0.02467621]
NUGRIR_clean,0.0001611968,0.079678018,0.158580277,0.746739849,,Freundlich–Langmuir,"[nan, nan, nan]"
NUGROX_clean,0.0001684734,0.090231476,0.178310898,0.836481561,7.2364568127924736e-06,Freundlich–Langmuir,[0.60162214 0.30409696 0.09676478]
NUHNUA_clean,0.0004739237,0.228067455,0.440231362,1.828867912,5.955208532271038e-07,Freundlich–Langmuir,[1.45752168 0.32600313 0.27056125]
NUHPAI_clean,0.0005051566,0.236706238,0.462758054,1.872124233,,Freundlich–Langmuir,"[nan, nan, nan]"
NUHZAS_clean,0.0006018687,0.263240994,0.459562972,1.121954515,6.576037287179416e-06,Freundlich–Langmuir,[1.96161249 0.31363317 1.06934886]
NUJCEA_clean,4.75969e-05,0.023012333,0.045949433,0.205270842,,Freundlich–Langmuir,"[nan, nan, nan]"
NUJCIE_clean,4.60615e-05,0.024104759,0.046913654,0.21074295,1.991992595993237e-06,Freundlich–Langmuir,[0.05554464 0.90107523 0.10073097]
NUMPAO_clean,0.0002612388,0.121374468,0.239021929,1.142359719,5.4627341436543195e-06,Freundlich–Langmuir,[0.07851717 3.18835284 0.03230223]
NUNCEG_clean,0.0004109329,0.187198931,0.371217448,1.640732498,,Freundlich–Langmuir,"[nan, nan, nan]"
NUNNUH_clean,0.0002017786,0.116025639,0.228068343,1.083203272,1.905620107741317e-05,Freundlich–Langmuir,[0.08302702 2.88957335 0.03727344]
NUNPAP_clean,0.0001644604,0.107742131,0.214673706,1.014385978,,Freundlich–Langmuir,"[nan, nan, nan]"
NUNZUT_clean,0.0008786681,0.407795683,0.761615744,2.598968987,8.295193426432653e-07,Freundlich–Langmuir,[3.52271182 0.249941   0.65000542]
NURMUJ_clean,0.0002957697,0.135189522,0.26695949,1.174249085,,Freundlich–Langmuir,"[nan, nan, nan]"
NUSXEG_clean,0.0005578731,0.270443319,0.513969264,1.877954521,6.761803149278521e-06,Freundlich–Langmuir,[3.56040205 0.16050486 0.71233141]
NUTQAV_clean,0.0004102698,0.152013692,0.296961141,1.362807177,4.7781081084850764e-05,Freundlich–Langmuir,[0.2650637  1.18740924 0.07428455]
NUVXOT_clean,0.0001857929,0.099858639,0.198981307,0.934003912,,Freundlich–Langmuir,"[nan, nan, nan]"
NUVXUZ_clean,0.0001845389,0.088531487,0.176226112,0.847686093,,Freundlich–Langmuir,"[nan, nan, nan]"
NUVYOT_clean,0.0002863744,0.123530021,0.239525155,1.001245891,1.53777027513929e-05,Freundlich–Langmuir,[1.19321559 0.21424278 0.33537636]
NUWPOM_clean,1.60502e-05,0.008368334,0.017155207,0.084941425,,Freundlich–Langmuir,"[nan, nan, nan]"
NUWVIM_clean,0.000390731,0.188946783,0.361580547,1.28016542,2.1326816596197486e-06,Freundlich–Langmuir,[3.85957166e+01 1.02351110e-02 8.68896796e+00]
NUYNEC_clean,0.0002148941,0.079304598,0.157493483,0.754668934,2.7533753486414754e-05,Freundlich–Langmuir,[0.90163426 0.17726689 0.09023904]
NUYQUU_clean,0.0005329442,0.245842674,0.448275019,1.371534644,6.6758076111414455e-06,Freundlich–Langmuir,[1.79473599 0.30445672 0.74488276]
NUZCIV_clean,0.0001524791,0.07745178,0.147693228,0.581901083,5.6677899180009184e-06,Freundlich–Langmuir,[0.42659675 0.38405012 0.31912305]
OBAHIL_clean,0.0003930533,0.194759448,0.38363393,1.496912473,,Freundlich–Langmuir,"[nan, nan, nan]"
OBAHOR_clean,0.0004905429,0.236653667,0.450063029,1.696975046,5.029978920014156e-06,Freundlich–Langmuir,[2.04160495 0.24522978 0.48579317]
OBAHUX_clean,0.0003930533,0.192032835,0.372086829,1.474415589,1.8066717335749186e-06,Freundlich–Langmuir,[9.39772536 0.04221155 1.54878073]
OBAJAF_clean,0.0003884109,0.196357968,0.381411786,1.482443779,,Freundlich–Langmuir,"[nan, nan, nan]"
OBIBAF_clean,0.0002800024,0.177204513,0.350033119,1.47017011,,Freundlich–Langmuir,"[nan, nan, nan]"
OBIBEJ_clean,0.0003499726,0.147566316,0.283379188,1.264333706,1.392287781461573e-05,Freundlich–Langmuir,[0.07938271 4.05927054 0.07926056]
OBIBOT_clean,0.0002562384,0.139891657,0.273514336,1.155251584,1.5027606853044158e-05,Freundlich–Langmuir,[8.278552   0.03458414 1.34439977]
OBOGUK_clean,0.0002323045,0.118043889,0.239309873,1.139001195,,Freundlich–Langmuir,"[nan, nan, nan]"
OBUBOC_manual,1.869e-05,0.009179004,0.018622966,0.091909872,,Freundlich–Langmuir,"[nan, nan, nan]"
OBUFEX_clean,0.0002723467,0.145090028,0.277922688,1.21385435,2.036627733732334e-05,Freundlich–Langmuir,[0.14140303 2.21456791 0.10219097]
OBUFIB_SL,0.0001107238,0.04653139,0.094162343,0.414339304,,Freundlich–Langmuir,"[nan, nan, nan]"
OCACUR_clean,0.0002604274,0.116952663,0.228987399,1.013562694,1.048728523164584e-05,Freundlich–Langmuir,[1.07834445 0.22206727 0.22309563]
OCAQOY_clean,0.000122589,0.05665427,0.109552172,0.437280945,2.6067519048885937e-06,Freundlich–Langmuir,[1.19107303 0.0985532  0.73462446]
OCAWAT_clean,0.0002435452,0.107764352,0.211623996,0.853459779,,Freundlich–Langmuir,"[nan, nan, nan]"
OCILIY_clean,0.0001845504,0.078174322,0.156237102,0.707203117,,Freundlich–Langmuir,"[nan, nan, nan]"
OCIMAR_clean,0.0005206783,0.216356891,0.405284448,1.481656164,2.6269431201851608e-05,Freundlich–Langmuir,[1.03638657 0.45178362 0.38722493]
OCIMEV_clean,0.0004257992,0.198001244,0.377103022,1.426853033,3.896540142875113e-06,Freundlich–Langmuir,[1.8321842  0.22817252 0.50159968]
OCIMIZ_clean,0.0002464544,0.139916683,0.276372591,1.157575552,,Freundlich–Langmuir,"[nan, nan, nan]"
OCIMOF_clean,0.0003378624,0.171023164,0.326289444,1.297523476,1.1976681237521282e-05,Freundlich–Langmuir,[0.84719148 0.42712921 0.29092841]
OCIMUL_clean,0.0003448048,0.175524139,0.328649853,1.299495111,2.141021822893827e-05,Freundlich–Langmuir,[0.29861951 1.29838488 0.198626  ]
OCINAS_clean,0.0008397821,0.335910885,0.580862378,1.58476696,1.3339724720205224e-05,Freundlich–Langmuir,[1.10626804 0.73532715 0.61102413]
OCIZAD_clean,0.0003022935,0.142717352,0.277893194,1.139537298,4.4915848851920355e-06,Freundlich–Langmuir,[7.8410505  0.03740909 1.47169037]
OCOKUP_clean,0.0005104535,0.246368511,0.452657086,1.402013434,1.5473455898616268e-05,Freundlich–Langmuir,[2.27649731 0.23786895 0.83987904]
OCUMIL_clean,0.0001089017,0.061167142,0.120770059,0.550259743,7.52689009178051e-06,Freundlich–Langmuir,[2.43108336 0.05098904 0.52399595]
OCUMOR_clean,0.0001502861,0.066405397,0.13186983,0.591919509,,Freundlich–Langmuir,"[nan, nan, nan]"
OCUMUX_clean,0.0001373938,0.069331041,0.13560579,0.616788771,2.661966094924943e-06,Freundlich–Langmuir,[0.20809478 0.68587589 0.09799792]
OCUNAC_manual,0.0004028805,0.205337367,0.398459927,1.75574456,1.216181267541096e-05,Freundlich–Langmuir,[0.5920314  0.72165607 0.12837783]
OCUNAE_clean,0.0001158319,0.056904134,0.11402607,0.518762387,,Freundlich–Langmuir,"[nan, nan, nan]"
OCUPOS_clean,0.0003431166,0.180462701,0.342856673,1.199710346,1.874634367081142e-05,Freundlich–Langmuir,[5.18233784 0.07345141 1.47529788]
OCUPUY_clean,0.0003532339,0.176323589,0.342493199,1.332142842,,Freundlich–Langmuir,"[nan, nan, nan]"
OCUSIP_clean,0.0002130365,0.106409742,0.204601039,0.846621565,5.033177353834938e-06,Freundlich–Langmuir,[0.50298311 0.44360537 0.23607825]
OCUTAI_clean,0.0002914989,0.153898741,0.294568784,1.098926885,1.539053599684929e-05,Freundlich–Langmuir,[3.22200849 0.10003387 0.94399169]
ODEZAB_clean,0.000514714,0.261294453,0.512887525,2.123705617,,Freundlich–Langmuir,"[nan, nan, nan]"
ODIVUU_clean,0.0002758418,0.136025684,0.268838842,1.2514513,1.3395002328960285e-07,Freundlich–Langmuir,[1.54871637 0.17794176 0.15125398]
ODIXEG_clean,0.0004279682,0.199630871,0.392805288,1.737022984,1.1031708081325588e-05,Freundlich–Langmuir,[14.21800928  0.02854961  1.1665709 ]
ODIXIK_clean,0.000580457,0.273766626,0.520925075,1.884989102,1.6826556943594437e-06,Freundlich–Langmuir,[4.86853411 0.11854787 0.91495406]
ODODES_clean,0.0005874378,0.285169035,0.527093965,2.135731717,5.2103231033065054e-05,Freundlich–Langmuir,[0.11826579 5.85264831 0.14155764]
ODODIW_clean,0.0005428936,0.261811798,0.500026536,2.061334871,6.630306910729988e-06,Freundlich–Langmuir,[0.77018102 0.72221013 0.19595942]
ODODOC_clean,0.0003172451,0.171272709,0.338612672,1.493059455,,Freundlich–Langmuir,"[nan, nan, nan]"
ODODUI_clean,0.0003834606,0.176754167,0.351275794,1.599120127,,Freundlich–Langmuir,"[nan, nan, nan]"
ODOMIF_clean,0.0009946766,0.446217946,0.825682954,2.756900984,9.326967467905557e-06,Freundlich–Langmuir,[2.9348875  0.33262343 0.583213  ]
ODOXEK_clean,0.0001043204,0.052706801,0.102324196,0.407199509,2.150178262076199e-06,Freundlich–Langmuir,[5.62120976 0.01932453 3.12307219]
ODUNEH_clean,0.0004387998,0.204704849,0.404461361,1.676474151,,Freundlich–Langmuir,"[nan, nan, nan]"
OFAMUF_clean,0.0001104001,0.051675115,0.098886913,0.374459268,1.0348150049270632e-06,Freundlich–Langmuir,[0.76701856 0.14124961 0.69107506]
OFEHAK_clean,0.0003680441,0.156282901,0.298310666,1.108634155,1.979095545172139e-05,Freundlich–Langmuir,[2.4510714  0.13402159 0.76640477]
OFOCUI_clean,0.000288919,0.141097413,0.279911608,1.301170857,,Freundlich–Langmuir,"[nan, nan, nan]"
OFODET_clean,0.000182401,0.085235314,0.166753363,0.741855286,3.793712265972079e-06,Freundlich–Langmuir,[0.56739463 0.30811567 0.17595476]
OFUCAV_clean,0.0001418337,0.081841936,0.158657235,0.654198083,1.3709817328138863e-05,Freundlich–Langmuir,[1.08681301 0.15574412 0.44711621]
OFUCEZ_clean,8.78654e-05,0.045835623,0.090752425,0.424951055,2.392306238534269e-06,Freundlich–Langmuir,[0.79725808 0.11621329 0.18841808]
OFUYUL_SL,0.000319612,0.161487509,0.315946383,1.393007781,5.653715581875131e-06,Freundlich–Langmuir,[1.46981595 0.2251549  0.22826535]
OGAGAF_clean,0.0002712222,0.126206371,0.244433696,0.871586079,0.0005550992337194693,Freundlich–Langmuir,[2.18328218e+03 1.21483257e-04 6.91184117e+02]
OGAGEJ_clean,0.0002868423,0.176873805,0.348573087,1.500546135,,Freundlich–Langmuir,"[nan, nan, nan]"
OGAGIN_clean,0.0003195026,0.151053734,0.28409888,0.967648443,1.5592325162171903e-06,Freundlich–Langmuir,[2.18928993 0.14738342 0.9258702 ]
OGAXUR_clean,0.0002503559,0.105238894,0.202639263,0.836178794,1.517549157612604e-05,Freundlich–Langmuir,[0.59900445 0.36732071 0.26313312]
OGEBAF01_clean,0.0003467448,0.188567045,0.368022983,1.631656625,2.073231746672816e-05,Freundlich–Langmuir,[0.95100248 0.40823595 0.15616472]
OGECOU_clean,0.0002406413,0.110617451,0.214025606,0.857717306,5.80228485160808e-06,Freundlich–Langmuir,[2.31701554 0.09885699 0.71982856]
OGIBUD_clean,0.0002354965,0.126802781,0.246188521,1.092664321,1.4233554309459275e-05,Freundlich–Langmuir,[0.31574538 0.83607912 0.11488226]
OGIKAR_clean,0.0004088612,0.193628485,0.36515189,1.639480925,,Freundlich–Langmuir,"[nan, nan, nan]"
OGOJAX_clean,0.000331376,0.163338255,0.31885001,1.412906027,2.3744419360439565e-06,Freundlich–Langmuir,[0.86283506 0.38958294 0.16055814]
OGOWAJ_clean,0.0003521168,0.183019631,0.361788051,1.502711076,,Freundlich–Langmuir,"[nan, nan, nan]"
OGUPIQ_clean,0.0001604557,0.090892673,0.176009938,0.691731503,1.3691615005677224e-05,Freundlich–Langmuir,[5.57238028 0.03371109 1.96374511]
OGUZIA_clean,0.0002256132,0.09844561,0.183393107,0.553224637,6.910527485868901e-06,Freundlich–Langmuir,[3.5599032  0.05950267 2.49348925]
OHAKEO_clean,0.0004927333,0.223476201,0.429626488,1.525685144,,Freundlich–Langmuir,"[nan, nan, nan]"
OHAKIS_clean,0.0006564427,0.322151253,0.592183525,1.854551693,2.5796181590085564e-05,Freundlich–Langmuir,[2.76504657 0.25611734 0.78445796]
OHAQAR_clean,0.0007690956,0.373229616,0.679406191,2.348273694,4.0212740769477396e-05,Freundlich–Langmuir,[0.93606779 0.90782431 0.34640333]
OHIHET_clean,0.000351106,0.186076855,0.339035814,1.094147298,3.2806188936299125e-05,Freundlich–Langmuir,[0.86624082 0.48118512 0.52579212]
OHOMIH_clean,9.91473e-05,0.04452112,0.088403731,0.369742889,,Freundlich–Langmuir,"[nan, nan, nan]"
OJICUG_clean,0.0002558769,0.115614264,0.229625248,1.101281331,1.1447845285341484e-05,Freundlich–Langmuir,[1.27582261 0.18261568 0.08660717]
