,Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
130,AMUPOP_clean,0.0005140801,0.21054381,0.381310515,1.126052014,0.0007472948998100728,0.010746062355162173,0.0040935129087307474,4.470426562004244e-06,Sips,[2.28765398 0.20002207 0.9806189 ]
131,AMUWUB_clean,6.78675e-05,0.048693761,0.096156547,0.471491907,0.0002166872724249133,8.70050998752644e-05,0.00020784191351138414,,Freundlich,[0.09625581 1.01293881]
132,AMUXAI_clean,0.0001031656,0.041137295,0.081917808,0.394838505,1.1864701795019723e-05,0.00019157454376702755,6.17948532771536e-06,1.041696797092921e-05,Quadratic,[-7.32907864e-04  8.26290615e-02  1.60192483e-05]
133,ANEHEI_clean,0.0002679797,0.130151979,0.254017921,1.019656868,0.00037736748218276256,0.0037221706717118575,4.850043415461347e-06,1.0550111128167807e-05,Quadratic,[-1.25217476e-02  2.66539092e-01  4.99917098e-06]
134,ANIDIL_clean,7.99575e-05,0.034913189,0.066855925,0.292473854,0.0003787492485878632,0.00019784123412871222,0.0003885341695721955,8.946123139076839e-06,Sips,[4.86900375 0.01392217 0.94688454]
135,ANOMOG_clean,0.0005074731,0.235647236,0.445384272,1.740896953,0.002097580147640964,0.004691455050729604,0.0027842096713849764,6.609895454534361e-05,Sips,[8.54090856 0.05501648 0.95536375]
136,ANOMUM_clean,0.0004268294,0.19163479,0.381077362,1.646249093,0.0011774045139942434,0.004491397543578895,0.0008754538541778512,4.940479072595584e-05,Sips,[7.58633707 0.0528886  1.02914375]
137,ANONAT_manual,0.0003629502,0.169303192,0.328269563,1.463987127,0.0011436619168689504,0.001248154063136077,0.0011926589789098736,2.7773673673583897e-05,Sips,[1.92798719e+01 1.73215211e-02 9.67343123e-01]
138,ANUGEW_clean,0.0003041633,0.156793626,0.311526847,1.500932688,0.0001266950173158603,0.0005978755056720905,0.00013226850839592332,9.09458948321613e-06,Sips,[3.92993549e+01 7.99036838e-03 9.96209761e-01]
139,ANUGIA_clean,0.0003234247,0.167313779,0.339602793,1.582709627,0.0017564706094368625,0.0031031091916976445,0.0015899470229412754,3.5786956189600235e-05,Sips,[9.34360867 0.03771677 1.04862111]
140,ANUGOG_clean,0.0003509502,0.185330082,0.367826757,1.709715745,0.0001479937097472237,0.001792757036042205,7.728793430502626e-05,7.447727305673035e-06,Sips,[18.02729576  0.02082888  1.00376587]
141,APACAX_clean,0.0008724369,0.419879778,0.805379867,2.879020591,0.0016684530333313757,0.01755303502957809,0.0011509582430715886,4.340205433517797e-05,Sips,[7.54681731 0.11946687 1.01990837]
142,APARAM_clean,0.0004691866,0.220648026,0.385633905,1.21404636,0.005231797320562496,0.00562392692310502,0.007660785100128121,0.000295025176122909,Sips,[4.12330252 0.10318276 0.86819969]
143,APEBED_clean,0.000607322,0.276349202,0.495017555,1.40507042,0.0011530284964480185,0.014742820947254412,0.006263450234722548,5.173273705970026e-05,Sips,[2.71074976 0.22341176 0.9768022 ]
144,APEBEE_clean,0.0006143943,0.29555399,0.546750305,1.809180628,0.0014819252276534725,0.011847526497840466,0.004305283260586916,6.446955294042536e-05,Sips,[4.62364578 0.13411024 0.9737529 ]
145,APEBII_clean,0.0023390211,0.600255919,0.882810853,2.119277548,0.03559308187035446,0.009108367041974492,0.05256281658487039,0.006658552195749434,Sips,[12.83332516  0.07420653  0.60907703]
146,APEBUU_clean,0.0002324202,0.110566817,0.216706312,0.85485561,0.0006573995728460737,0.003702465169700064,0.0002623739643476346,2.0010248168949085e-05,Sips,[2.80192442 0.08382494 1.0288542 ]
147,APUPEH_clean,0.0003642844,0.20244091,0.401077071,1.891667925,0.00016812286972437473,0.0012928687053682416,0.00020286633674341877,2.6659537444498055e-05,Sips,[2.97374111e+01 1.36717100e-02 9.96127505e-01]
148,AQEGUY_clean,0.0013645725,0.412561544,0.642224621,1.527467777,0.01591819202562632,0.012211651595657624,0.028445935445992686,0.0016272304823932205,Sips,[3.77736845 0.20501522 0.7439605 ]
149,AQEQES_clean,0.0001887495,0.094134306,0.18778775,0.851120812,0.0004271231714983008,0.0015295197582526154,0.0003471764106660186,1.0528924904072406e-05,Sips,[5.52936362 0.03515582 1.02137606]
150,AQEQIW_clean,0.0002156884,0.101741107,0.202584246,0.908281536,0.00044612141132372265,0.0017693312087640927,0.0003499396340284933,1.6715397055739157e-05,Sips,[5.52098516 0.03809111 1.02070371]
151,AQERUL_clean,0.0034924987,1.045092612,1.485514169,2.364254404,0.010461138747786437,0.0862841092972969,0.09665915696977968,0.0012478423614849334,Sips,[2.88368904 1.06289932 0.90363437]
152,AQIQAU_clean,0.0003042014,0.150702009,0.296900604,1.371998844,0.0003096971345069275,0.0011555828808119397,0.00034267198797760637,9.393177335747574e-06,Sips,[1.78793967e+01 1.68861629e-02 9.90234410e-01]
153,AQIXUU_clean,0.00029983,0.13758779,0.258568544,0.83186239,0.0005527226774956975,0.007117462162800991,0.0010276532741000325,1.8918443934991084e-05,Sips,[1.77608199 0.17038916 1.02084002]
154,AQIXUV_clean,9.87088e-05,0.052413004,0.104218462,0.486346796,7.201309782204668e-05,0.0005106223044838268,5.1637955833293476e-05,1.5131975639281447e-06,Sips,[5.10901129 0.02082374 1.00647374]
155,AQOLEZ_clean,0.0005222598,0.238450376,0.459762061,1.894373105,0.000974299715846642,0.0045096154792378055,0.001417844296718144,1.543858630565555e-05,Sips,[10.09113362  0.04773594  0.9799816 ]
156,AQOLID_clean,0.0004526469,0.208065759,0.38908938,1.530435752,0.0028657934704493823,0.0030129851666663454,0.003373029999465572,0.0001014217000237754,Sips,[9.89891732 0.040915   0.93034865]
157,AQOLOJ_clean,0.0014143968,0.597845634,1.028780525,3.202325522,0.01720531849058381,0.012739755104714567,0.02395876278677173,0.0010223090640442628,Sips,[12.38639477  0.09059149  0.83743497]
158,AQOLUP_clean,0.0004775173,0.236976732,0.459055339,1.868568501,0.00030262754571030976,0.005448614947137222,0.0008586584403036807,1.4728790546918091e-05,Sips,[8.39103306 0.05787407 0.99376691]
159,AQOMAW_clean,0.0003310807,0.176193282,0.341899176,1.372743379,7.232698283173167e-05,0.004604892079209874,0.00042466077393464173,1.4258521140968696e-05,Sips,[5.50830735 0.06617743 1.00196672]
160,AQOMEA_clean,0.000450644,0.212675031,0.422662735,1.760688874,0.0017569038959682351,0.006310306401359868,0.0012450140525504096,5.324967205791478e-05,Sips,[6.56012058 0.06886588 1.0393704 ]
161,AQOMEA01_clean,0.0004113677,0.225421228,0.430348489,1.80253055,0.0021117598561096107,0.002702969189126166,0.0023929080482650573,9.944566662971816e-05,Sips,[14.47524141  0.03064122  0.95384207]
162,AQUCOF_clean,0.000163034,0.075653338,0.151387496,0.702780937,0.0003368777978366718,0.0010053436574933264,0.00029266882047526097,1.415157714436272e-05,Sips,[5.5462668  0.02806126 1.02086598]
163,AQUCOG_clean,7.491e-05,0.043529848,0.086766297,0.41748327,2.968098911661642e-05,0.0002335556095714068,2.1073404155893573e-05,5.472094902013787e-06,Sips,[7.86083141 0.01116101 1.00314333]
164,AQUCUM_clean,8.11525e-05,0.04456967,0.088189588,0.425665405,0.00012010949790927606,8.157282411304546e-05,0.00011658094757142183,7.747442769514584e-06,Sips,[2.29767802e+01 3.85300362e-03 9.87311203e-01]
165,AQUDAS_clean,0.0001574602,0.076135473,0.151677334,0.703838568,0.0001930382574782089,0.0008771584921181342,0.00015677119803074528,7.1759000944906e-06,Sips,[6.31610532 0.02460523 1.01192813]
166,AQUDAT_clean,0.0002189688,0.101659828,0.189564433,0.675023987,0.0007779457483997788,0.0031088162347247916,0.0014039293364265385,2.6610831813562512e-05,Sips,[2.20153042 0.09421914 0.96067267]
167,AQUDEX_clean,0.0001891094,0.100428484,0.193284059,0.683912131,0.0006254810852967289,0.004526857376020274,0.0001068369981176121,6.605329642843354e-06,Sips,[1.6939387  0.12879969 1.03116399]
168,AQUDIB_clean,8.82868e-05,0.042108341,0.085562387,0.403288716,0.0004344412498778704,0.0007153933550627746,0.0003976120436488938,1.2320141525429255e-05,Sips,[2.58813809 0.03418963 1.04768477]
169,AQUDOH_clean,0.0001820001,0.091132262,0.170125974,0.643549353,0.0010681798070416968,0.0018719515897320318,0.0014118621190541665,4.5192286332951914e-05,Sips,[3.0010987  0.06009534 0.94035539]
170,ARADEE_clean,0.0002874936,0.126413324,0.25128736,1.145738592,0.00033230860172770555,0.0017334587973476796,0.0002547398952763704,2.4980107612537037e-05,Sips,[8.68172469 0.02980708 1.01238406]
171,ARAFEF_clean,0.0003871915,0.190887322,0.383621832,1.757454885,0.0013610468073019786,0.0033273410556405075,0.001188600776122988,3.5665750305627515e-05,Sips,[10.82043012  0.03675654  1.03334727]
172,ARAFIJ_clean,0.0004004127,0.203813854,0.404928699,1.79349203,0.0008498187063426705,0.003796292223910999,0.0006217943938439263,1.6275286601867583e-05,Sips,[10.19095011  0.04137823  1.01975717]
173,ARAFOP_clean,0.0004986272,0.225779514,0.425793602,1.598007139,0.001558986504514345,0.005890607652547942,0.002525405608115677,4.1873820154028354e-05,Sips,[6.11452454 0.07484893 0.96511923]
174,ARAGOR_clean,0.0003179609,0.142224731,0.280494311,1.179504699,0.0006101057690075448,0.0035196815383225152,0.000333229487754752,3.0231231041925465e-05,Sips,[5.10531318 0.05813554 1.02054284]
175,ARINOF_clean,0.0004175136,0.182222464,0.351084491,1.264911365,0.0009608339088506388,0.007710227892722773,0.00021499558177312446,4.4982056570368084e-05,Sips,[3.30606472 0.11881064 1.02626602]
176,ARINUL_clean,0.0003211077,0.15743677,0.306342491,1.138864719,0.0011232353423537534,0.006450234628238811,0.00026081681417728834,2.7240541781114065e-05,Sips,[3.10641461 0.10940494 1.03510806]
177,AROFAP_clean,0.0004179799,0.202476452,0.390470396,1.491285269,0.0002593415574526037,0.0065527390286939016,0.0005987709417582181,5.960174160080784e-06,Sips,[4.90381742 0.08651455 1.00633047]
178,AROFET_clean,0.0002736773,0.131574116,0.25975712,1.155744404,0.0001493556827859264,0.0019980677624424287,3.8748846594471266e-05,7.448722854813285e-06,Sips,[7.8635738  0.03416138 1.00539984]
179,ARUYES_clean,0.0003333069,0.160309465,0.309437111,1.209095209,5.4897559520864006e-06,0.004603015096809295,0.000552412763157879,5.007275411645945e-07,Sips,[4.42252116 0.07523238 1.00016798]
180,ARUYUH_clean,0.0004248235,0.205915257,0.383135253,1.496355339,0.003162538933963715,0.002817108600331456,0.003690545412375149,0.00012915596425060145,Sips,[10.11900672  0.03935368  0.92194015]
181,ARUYUH01_clean,0.0005348134,0.253324948,0.476292679,1.779419947,0.0019862945354169118,0.006493049666819749,0.0030996356391490426,6.92793512705604e-05,Sips,[6.88072949 0.07436967 0.96027141]
182,ASACON_clean,0.0001141559,0.052650794,0.106634718,0.448699548,0.000840577800762912,0.0018945915451032307,0.0006994149661708463,2.2763591449074618e-05,Sips,[1.45396852 0.07914466 1.0747983 ]
183,ASADAA_clean,0.0001108954,0.064499348,0.125999698,0.552252763,0.00016055313608225155,0.0008693381877716827,0.00021754846496816778,1.5120694813246176e-05,Sips,[4.13135756 0.03145791 0.98807328]
184,ASANAL_clean,0.0003251072,0.168786612,0.325225611,1.195259829,0.0006381377822612526,0.006553141442307453,0.0003236269491745895,4.446187408993552e-06,Sips,[3.35806767 0.10723455 1.01879857]
185,ASEJOZ_clean,0.0001029258,0.053027621,0.103142051,0.422166359,6.208860947882099e-06,0.0012579932495899245,0.00011744940832739623,2.9530805703116016e-06,Sips,[1.85554804 0.05885745 1.00050121]
186,ASEJOZ01_clean,9.98858e-05,0.052504306,0.102306485,0.410501872,0.00011700514719521414,0.0014695966349899264,3.713999381432329e-05,8.434276006557681e-07,Sips,[1.56018195 0.07017507 1.01085209]
187,ASEKAM_clean,0.0001520037,0.075876413,0.147075789,0.640395775,0.00040982738536067905,0.0008673150163168984,0.00046701805063616744,1.4524419256450182e-05,Sips,[5.5267498  0.02733926 0.97382827]
188,ASINAT_clean,0.0003887908,0.177892748,0.347142524,1.533873029,0.000613308033936031,0.00206500211002225,0.0007238749617669819,5.515755693311035e-06,Sips,[13.19539203  0.02701868  0.98340443]
189,ASINEX_clean,0.0003201806,0.161571158,0.325877193,1.484626196,0.001463333735120278,0.003221157470899695,0.00128651445569523,3.332200477075289e-05,Sips,[8.11599362 0.04183204 1.04225505]
190,ASINIB_clean,0.0003078891,0.160052593,0.3126929,1.449155426,0.0009319343986575508,0.0006020277735479267,0.0009258101424693362,3.718812232472726e-05,Sips,[3.74204097e+01 8.42666180e-03 9.72150175e-01]
191,ASIQEA_clean,0.0002229457,0.112598523,0.22175418,1.031088957,0.00028944196091929285,0.000725528725706165,0.00030493098402331067,1.0870991664654596e-05,Sips,[1.59038100e+01 1.41406536e-02 9.87790911e-01]
192,ASIQIE_clean,0.0002521844,0.116052353,0.227706098,1.050335381,0.00042995514869778725,0.0007331086585433226,0.0004413273101657404,4.359053834251378e-06,Sips,[1.64082483e+01 1.40728436e-02 9.82322458e-01]
193,ASIVAB_clean,0.0002827947,0.155201033,0.310169175,1.461662425,0.00046718340320646423,0.0015686605806657706,0.0003992100776548568,2.260877271960903e-06,Sips,[14.94654665  0.02119167  1.01411325]
194,ASIVEF_clean,0.0003805319,0.200546214,0.390877064,1.754812561,0.0009905128540386799,0.0016725177207529795,0.0010638118105266955,4.445161166019271e-05,Sips,[2.07018657e+01 1.92446859e-02 9.76262530e-01]
195,ASOHUL_clean,0.0001303091,0.067597363,0.135704951,0.640755318,0.0003294959700330881,0.0007862038759257359,0.00029370504958370363,5.780521876929961e-06,Sips,[5.77059267 0.02408297 1.02276014]
196,ASOSUY_clean,0.000659874,0.337097837,0.651690714,2.571475891,1.9310349053392015e-05,0.009316346470435074,0.001086067399164598,1.912584478140615e-05,Sips,[9.75540036 0.07158525 1.00003881]
197,ASOVEL_clean,0.0003310588,0.158267585,0.316255705,1.24686618,0.0022899820229641383,0.006632936815564007,0.0016388448050832828,5.760106298743723e-05,Sips,[3.47688969 0.10006045 1.06907016]
198,ASOYOY_clean,0.0003331892,0.181761604,0.359317654,1.52476425,0.0008586448929980231,0.0043868697833269335,0.0005181311097245399,4.286664192556519e-06,Sips,[6.77734391 0.05598568 1.02258055]
199,ASUWUI_clean,0.0004190679,0.176955383,0.337646187,1.289766526,0.0005773878776957339,0.004929871441968511,0.0012673072890721805,6.182231049985532e-06,Sips,[4.75092242 0.07650687 0.98371819]
200,ATAFIK_clean,0.0002625114,0.118839713,0.234977747,1.032052475,0.000310133845389806,0.0021521826434415772,0.00018005065538478928,1.9011363588352373e-05,Sips,[5.97189732 0.04095878 1.01240609]
201,ATAYAX_clean,0.0004728715,0.240765197,0.482978449,2.024942525,0.0028764563365268037,0.007827551169271656,0.0022658532894091056,6.095854853313602e-05,Sips,[7.06386965 0.07339084 1.0564585 ]
202,ATAYEB_clean,0.0003798261,0.214037398,0.414784464,1.821637149,0.0012924848159511057,0.0021067330111674857,0.0014252299060211104,6.98347555928116e-05,Sips,[18.14068198  0.02340006  0.97078589]
203,ATEYED_clean,0.0004201604,0.193067604,0.390418509,1.848857575,0.0015261693914456755,0.002728363403039509,0.001396885886536186,5.421608890365965e-05,Sips,[14.00196709  0.0286828   1.03666044]
204,ATEYUV_clean,0.0004057541,0.209959957,0.408761675,1.850185362,0.0012424842624865096,0.0013543439686066095,0.0012838502111916768,4.961346337682293e-05,Sips,[2.79574169e+01 1.48378721e-02 9.71547822e-01]
205,ATEZAC_clean,0.0003119725,0.165075998,0.328503505,1.51127991,0.00042418202032642045,0.0020786435758772797,0.00032692116411867886,8.297648745326842e-07,Sips,[12.43837339  0.02712692  1.01211747]
206,ATEZEG_clean,0.0004178913,0.214102984,0.422998909,1.90718978,0.00013738955082487342,0.0028163095578803534,5.2528456277576095e-06,4.2013007700818335e-06,Sips,[14.87927637  0.02926058  1.00304901]
207,ATEZIK_clean,0.0004033862,0.18708522,0.371359962,1.713898601,0.0002389062658708151,0.0020537809611673175,0.00015913081980626874,1.9351165942793406e-05,Sips,[16.00950898  0.02374702  1.00601359]
208,ATIBAG_clean,3.35311e-05,0.015224738,0.02939564,0.141641959,0.0001988147904939764,0.00011755749757289582,0.00018600126183024963,,Freundlich,[0.02953395 1.02662322]
209,ATIBOU_clean,1..27738e-05,0.015508955,0.030492588,0.146392205,8.014593806393553e-05,1.2042803968626225e-05,7.906916314381847e-05,1.1655838545334799e-05,Sips,[7.24369374e+01 4.21136141e-04 9.75741318e-01]
210,ATIBOU01_clean,2.07574e-05,0.015419538,0.030095004,0.143578782,0.00012223748485526027,2.74286979825693e-05,0.00011773169408465454,,Freundlich,[0.03012581 1.03070783]
211,ATIBOU02_clean,2.39508e-05,0.015301381,0.029665486,0.145295257,0.0001870609626188002,0.00013620751985712464,0.00017582102923044881,,Freundlich,[0.02982492 1.01647263]
212,ATIBUA_clean,2.39508e-05,0.013535407,0.027527476,0.128508926,0.00015260289959620908,0.00025819274690208664,0.00013818887456923235,2.0040580332820515e-06,Sips,[0.74139566 0.03856095 1.05212722]
213,ATICAH_clean,2.8741e-05,0.014316204,0.027988929,0.135224736,0.00011322312756964138,4.589888867612729e-05,0.00010649905540530582,,Freundlich,[0.02804278 1.0230463 ]
214,ATICEL_clean,2.39508e-05,0.014014423,0.027738244,0.129443008,9.075681756718332e-06,0.00011005574808136315,1.2825288890741167e-05,2.420739350343294e-06,Sips,[1.6618534  0.01697452 0.9970472 ]
215,ATIJUJ_manual,0.0001036984,0.048142855,0.097830459,0.477294923,0.0004024234585044694,0.0005234585551578396,0.0003744467675318333,1.3563661250271465e-05,Sips,[4.67607535 0.02136849 1.03851366]
216,ATIXUX_clean,0.000466202,0.227175581,0.410069448,1.450642675,0.004645206031517272,0.004200498866861016,0.005936484159271366,0.0002272830751880831,Sips,[6.99892153 0.0622394  0.89179302]
217,ATOGEV_clean,0.0004137236,0.196841593,0.377586312,1.388357347,0.0003587804756246249,0.0072491725363808945,0.0007297379178498517,1.1354867321912217e-05,Sips,[4.04912836 0.10284124 1.00909406]
218,ATOWIQ_clean,0.0002060662,0.105253277,0.208234841,0.96878017,6.693104459304241e-05,0.0008639439363139265,9.474569044998149e-05,5.15880263426537e-06,Sips,[11.90426677  0.0178039   0.99699838]
219,ATOWOW_clean,0.0001844625,0.101491739,0.20205618,0.963095901,6.97456562886328e-05,0.0006622407182629489,4.753767590106963e-05,7.938900000882694e-06,Sips,[1.49464719e+01 1.37039272e-02 1.00320822e+00]
220,ATULIM_clean,0.000265554,0.106634355,0.198036879,0.628241541,3.3319510282257554e-05,0.005238225978850208,0.0012452324824455507,1.8161176713717418e-05,Sips,[1.37046784 0.16891067 1.00137813]
221,ATUZEW_clean,0.0004836866,0.237334461,0.462702775,1.92303793,1.8111661310640214e-05,0.005219486561093531,0.0004468594660598872,1.2833868137667607e-06,Sips,[9.08974559 0.053634   1.00036907]
222,AVAJUE_clean,0.0004231254,0.235387561,0.476571267,2.308066126,0.0016822578922388795,0.002506877525011835,0.001544569463380042,1.791745444471715e-05,Sips,[2.29257614e+01 2.12288665e-02 1.03306483e+00]
223,AVAKAL_clean,0.0004298417,0.21008511,0.416283736,2.071997983,0.0007949725832923004,0.0006238342926381707,0.0007382032959632132,,Freundlich,[0.41701049 1.00393099]
224,AVAKEP_clean,0.0004278084,0.205928611,0.41012307,2.026130961,0.00024260831057234793,7.974079317402534e-05,0.00022459627516399432,7.070158013338863e-07,Sips,[5.17350841e+02 7.93365730e-04 9.94482030e-01]
225,AVAQIX_clean,0.0005914994,0.273206994,0.525496818,1.849193577,0.0017505757765400825,0.012510258244489073,0.00029118256219340535,5.757604184165198e-05,Sips,[4.51691255 0.1316563  1.03209104]
226,AVAQIX01_clean,0.0005768945,0.285751163,0.53372231,1.879443294,0.0017395500149162927,0.009494283267233476,0.0036609053091781426,7.686892065086133e-05,Sips,[5.72221065 0.10286731 0.9687221 ]
