Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
PIBPIA_clean,0.0001724708,0.082277585,0.167677664,0.791875258,0.0009473172530276618,0.0014711101031526482,0.0008697250606286602,2.6064573137411974e-05,Sips,[4.86762949 0.03567635 1.05307575]
PICTIG_clean,0.0002223363,0.111932902,0.224271385,1.014261671,0.0007371910199953032,0.0020665570033875213,0.000624044799059771,1.702237726226894e-05,Sips,[5.89081051 0.03957812 1.03092016]
PIDMEV_clean,0.000238127,0.125069605,0.249506409,1.103227068,0.0007596611683184121,0.002582862023829969,0.0006000429172014659,1.209150696449686e-05,Sips,[5.73714799 0.04546691 1.02868628]
PIDMEV01_clean,0.0002866344,0.124604375,0.246851734,1.109689571,0.00025069306764103033,0.0018446693042795778,0.00015973399798984022,2.39577287355276e-05,Sips,[7.77807627 0.03277702 1.00950158]
PIDNOH_clean,0.0005523935,0.245219918,0.428474065,1.248748933,0.004105094788044472,0.009448791114660631,0.008023453746630313,0.00020530435388530947,Sips,[2.98214037 0.1677949  0.90533098]
PIGXUZ_clean,0.0003247517,0.143059156,0.253576317,0.695552746,0.0007102715574728098,0.007854246454736305,0.003690921212122498,2.9203068385533108e-05,Sips,[1.29104528 0.24442004 0.97188261]
PIHNUQ_clean,0.0001119003,0.064516469,0.12237026,0.48275912,0.0005205544102738742,0.0012750081551604773,0.0006999549385613335,2.9202016898399627e-05,Sips,[2.40037513 0.05371873 0.95975949]
PIHWOU_clean,0.0003465959,0.163336219,0.315987666,1.182447562,0.0006767608174119054,0.006096244283568549,0.00014966473014694644,2.236239568133563e-05,Sips,[3.45716071 0.10059521 1.02047005]
PIJDIX_clean,0.0003134881,0.138358574,0.264960671,0.992232856,3.821889315353168e-05,0.004549439831072032,0.0006924166479614489,1.092014129547328e-05,Sips,[3.18058391 0.09087604 0.99867983]
PIJJEZ_clean,0.000427966,0.198096038,0.37953101,1.480799483,0.0006030759515363867,0.0051200018604926865,0.0012606659128216909,1.1179206405010348e-05,Sips,[5.87266268 0.069092   0.98490594]
PIJJOI_clean,0.0003145329,0.131033654,0.254311933,0.990966554,0.00033776602587817545,0.004126856119798547,0.00014177379761789284,3.1215214417011935e-05,Sips,[3.37182748 0.08157488 1.01258787]
PIJROR_clean,0.0001614434,0.078031547,0.153569496,0.679287016,1.1002649884885922e-05,0.0011642198019955541,5.60832032412073e-05,1.6964921531932696e-06,Sips,[4.67458552 0.03396791 1.00066571]
PILJAX_clean,0.0001212076,0.04844999,0.096131807,0.433750114,0.00011939593775517302,0.0007165627060021098,8.621778959680355e-05,1.4797986028159125e-05,Sips,[3.05106866 0.03253247 1.01158271]
PIQFIG_clean,0.0001078256,0.053177032,0.106654284,0.534434242,,4.071765802004921e-05,5.522714866415613e-05,2.3774234309839837e-06,Sips,[7.00580447e+01 1.52469051e-03 1.00516511e+00]
PIQMOT_clean,0.000293614,0.143288894,0.277815839,1.105926554,9.071687522302225e-05,0.003910921017345382,0.0003411196396251826,1.3730973542242284e-06,Sips,[4.2628909  0.06971407 1.0030991 ]
PIQMUZ_clean,0.0002087421,0.094227733,0.180899003,0.710550402,0.0002497622805786223,0.0024044311495875705,0.0005459660542882495,1.3303796349730151e-06,Sips,[2.86034761 0.06751354 0.98689004]
PITPEP_clean,0.000213465,0.102290496,0.199630557,0.875433197,0.00030020333421908397,0.001327370337650991,0.0003804441503428598,6.6603512422004645e-06,Sips,[6.77556919 0.03035776 0.98586668]
PITRIU_clean,0.000816088,0.339004147,0.620955779,2.06536236,0.0032331569328053235,0.01188057913379027,0.006275758034270586,8.431016151789487e-05,Sips,[5.80517531 0.11977897 0.94963408]
PIVBEC_clean,0.0003692851,0.19695729,0.376639244,1.673354485,0.002437441224738111,0.0004921313482975236,0.002443391833271468,0.00010323631958177103,Sips,[6.35404141e+01 5.96297090e-03 9.39476304e-01]
PIWSEV_clean,0.000277869,0.136732065,0.265417118,1.156979406,0.0006643721208042851,0.0016163078581579113,0.0007689592406970986,2.1583720271419463e-05,Sips,[9.69434075 0.02814933 0.97648525]
PIYZAZ_clean,8.52072e-05,0.05323988,0.107249059,0.517438855,0.0002739127296697139,0.0004919191176998718,0.0002472228119047971,3.707325881251339e-06,Sips,[5.84437042 0.0186939  1.02390961]
PIYZED_clean,0.0001168556,0.053342399,0.105728314,0.507317595,8.664298891788202e-05,0.000188918754835247,8.404401424999948e-05,2.277409907393011e-06,Sips,[1.42259729e+01 7.48770646e-03 9.92345260e-01]
PIYZED01_clean,9.52156e-05,0.053945432,0.107693219,0.513813898,9.846138884671259e-05,0.00040365901941175655,8.241903006065192e-05,3.943588081355769e-06,Sips,[7.01183627 0.01559836 1.0085492 ]
PIYZED02_clean,0.0001341675,0.053726147,0.107501345,0.516179863,0.00013257983293238167,0.00039198881267421147,0.00012278276697762797,1.6680539576076934e-05,Sips,[7.25130151 0.01504814 1.01144939]
PIYZED03_clean,9.52156e-05,0.054411411,0.109404215,0.523058472,0.00026335659995305584,0.0005480220547794342,0.00023664268946676514,1.677885658555065e-07,Sips,[5.42052652 0.02059908 1.02254869]
PIZHOX_clean,0.00033219,0.147414758,0.295050168,1.273754584,0.0013318806605459588,0.0038770588158418707,0.0010715415453231229,4.979961589184445e-05,Sips,[5.34419152 0.05843548 1.04263148]
PIZPIX_clean_h,7.85074e-05,0.032249242,0.064150973,0.307275827,6.95490806128072e-06,0.0001715978623184665,3.6402846191227395e-07,6.8611356276607255e-06,Quadratic,[-6.71181835e-04  6.48083893e-02  1.34335306e-05]
PIZPIX02_clean,5.65715e-05,0.037376471,0.072032889,0.342715011,0.000490556528673572,0.00023510647802467186,0.000466255763248353,,Freundlich,[0.07230954 1.034415  ]
PIZPOD_clean_h,7.67588e-05,0.036470607,0.072310212,0.341316074,1.9854755686192567e-05,0.00023891419415685724,2.4753593812298302e-05,1.0638311312808118e-06,Sips,[5.23949798 0.01399411 0.99743426]
PIZQUM_clean,0.0002662237,0.127441087,0.244923919,0.964528374,0.000302865220830564,0.0032511416058983904,0.0006995228693418978,8.606550267463924e-06,Sips,[3.89088961 0.06717678 0.98826543]
PIZRAT_clean,0.0002159577,0.099597442,0.195905252,0.800052409,0.0005074216268293331,0.002871343077470141,0.0002448805493897208,1.9554078791803844e-05,Sips,[3.00775697 0.06967107 1.0245433 ]
PIZRUN_clean,0.000264362,0.125692947,0.246962485,0.964703374,0.0009701343751106182,0.004561656039954363,0.000473214262546536,2.816953479173506e-05,Sips,[2.96149071 0.09097777 1.03742177]
PIZSAU_clean,0.0001809112,0.098559296,0.192731963,0.790044754,0.00022740185464330858,0.0025332406677156033,1.3128028030036732e-05,4.3561691441153e-06,Sips,[3.25945868 0.06284619 1.01117191]
POBGAQ_clean,0.0002862599,0.12992215,0.257865845,1.24134626,0.00015842815648732829,0.0004584079920132342,0.0001532434419800073,7.998461561257283e-06,Sips,[3.50225195e+01 7.41746532e-03 9.94266828e-01]
POBGAQ01_clean,0.0002011108,0.118022802,0.237087723,1.142642234,0.00046937429933699583,0.000976394122052135,0.0004214564639845975,5.506893428549518e-06,Sips,[14.29391403  0.01686639  1.01852794]
POBJIB_clean,0.0007311775,0.346448946,0.634242888,2.116484009,0.0034769146511034756,0.011870292323453116,0.006541250015762143,0.00014516564383976346,Sips,[6.05931352 0.11691112 0.94703788]
POBMOJ01_clean,0.0003795677,0.169013071,0.3222874,1.313529613,0.0013603131440545985,0.0027476582632890378,0.001674083920019651,3.148188854462834e-05,Sips,[7.89648633 0.04255086 0.96014202]
POBNEA_clean,0.0001578576,0.058088023,0.113503229,0.565664903,0.0005724500396900492,0.0005105939513550446,0.0005247002314299524,,Freundlich,[0.11409813 1.00534635]
POBVIN_clean,0.0002673498,0.113144767,0.225740885,1.053560528,0.00032206998756068977,0.001257621828546346,0.0002766982622385936,2.8319591703648814e-05,Sips,[9.8093197  0.02355489 1.01332621]
POCPAZ_clean,0.0001854999,0.095493182,0.189475085,0.85365213,0.00024355423703142587,0.0014385585133741326,0.0001671483099139147,2.70998949498829e-06,Sips,[5.90141184 0.03317176 1.01208021]
POCRAB_clean,0.0001191599,0.059900283,0.117072269,0.501791573,5.161372164153944e-05,0.0010541423058363154,0.0001300127059832764,3.168113312065905e-06,Sips,[2.92470833 0.04169784 0.99585285]
PODKOK_clean,0.0003198983,0.154371803,0.30776722,1.42608446,0.0004544138133435644,0.0018652179889943749,0.00037491821856591305,1.6502097810398533e-05,Sips,[12.24454458  0.02578307  1.01384201]
PODKUQ_clean,0.000342976,0.167517371,0.336097968,1.539154726,0.0010759613824216098,0.0028149115267494087,0.0009323839684210844,3.0125437213975534e-05,Sips,[9.7801076  0.03558841 1.03008187]
PODXEN_clean,0.0001437722,0.075064703,0.14026262,0.5556228,0.0010950619709773125,0.0009725573996096367,0.0012633289642291863,4.9130319361400686e-05,Sips,[3.98800386 0.03645391 0.92627777]
POFGUO_clean,0.0002780959,0.122800543,0.243019273,1.073920282,0.00031976060218886343,0.0021351774877859404,0.00019734012301089556,2.313183136762557e-05,Sips,[6.46323348 0.03906917 1.01235303]
POFSIN_clean,8.5117e-05,0.053593422,0.107645611,0.512149067,0.0002497189397600719,0.0005626666483278048,0.00022095704559456012,4.763230804335237e-06,Sips,[5.09170974 0.02159798 1.02173109]
POFSIN01_clean,0.0001110849,0.05432918,0.107873551,0.510823262,5.71187680114319e-06,0.00035727239057484184,1.4115815396552051e-05,6.67222794434864e-07,Sips,[7.83141335 0.01396685 0.99950794]
POFSIN02_clean,0.0001067569,0.053918021,0.108010604,0.516175535,0.0001744221728475396,0.00046427201257903385,0.00015605078100753555,3.864987017959009e-06,Sips,[6.18338047 0.01777842 1.01511542]
POFSIN03_clean,0.0001110849,0.053593422,0.108452059,0.518642486,0.00040985091748620844,0.0006797379007205075,0.00037668470317513017,1.2006910846653767e-05,Sips,[4.35675515 0.02552826 1.03542233]
POFSIN04_clean,8.36744e-05,0.053759328,0.106762702,0.519089711,8.266773089750528e-05,0.00011033115014112166,8.30314628961956e-05,1.4478895334089428e-05,Sips,[2.52725569e+01 4.24239038e-03 9.92883443e-01]
POHWIU_clean,0.0002133465,0.129727812,0.255500507,1.245260955,0.0006802320445891464,0.00023101929634088903,0.0006467871115667652,,Freundlich,[0.25576746 1.01681774]
POKGEC_clean,0.0001612383,0.084363459,0.164962131,0.649606053,0.0004263427998437484,0.0027674449490466017,0.00012253849075792187,5.2738093892861865e-06,Sips,[2.15957898 0.08270359 1.02458836]
POKSAL_clean,3.56926e-05,0.018858087,0.037223461,0.174600248,3.977758775156226e-05,0.00011000520572475326,4.192574950738249e-05,2.3471341508054575e-06,Sips,[2.97944704 0.0126515  0.9900193 ]
POKTIU_clean,3.40185e-05,0.014438537,0.028495911,0.136165258,4.678464850197747e-05,3.64575744341367e-05,4.4345556940071064e-05,1.0844053670244016e-06,Sips,[5.29642008 0.00540932 0.98466693]
POLBIB_clean,0.0001320268,0.053853046,0.106670724,0.498948818,2.619217037862132e-05,0.0004170934375276789,3.122834115300328e-05,1.1007254854851808e-05,Sips,[6.50004903 0.01668451 0.99791348]
POLDOK_clean,0.0001063991,0.048918039,0.094336452,0.389312827,0.00020141014994404284,0.0009151095087804938,0.0002907291016150302,3.573671954916451e-06,Sips,[2.09547096 0.04714155 0.97983543]
POLDUQ_clean,9.65016e-05,0.045458829,0.089291978,0.361286962,0.00023299014987593635,0.001358936887889636,0.00010270376192544653,7.879475493616893e-06,Sips,[1.31243959 0.07300162 1.02475011]
POLNAG_clean,0.0001211335,0.060464259,0.117490191,0.495408118,0.0001388564480533071,0.0010926349912851584,0.00023086584295448545,5.666854700992056e-06,Sips,[2.7896543  0.04396825 0.98886061]
POLYEW_clean,0.000480134,0.187417165,0.353990094,1.246505185,0.0002645960497782046,0.007103542528098589,0.001555446803098706,3.296818411768896e-05,Sips,[3.45725985 0.11406961 0.99286606]
POMSER_clean,0.0001751473,0.092321314,0.185275199,0.801992527,0.0009270310199654867,0.002489076101125185,0.0007561066602755196,1.6787021307235338e-05,Sips,[3.30468555 0.05939418 1.04728223]
POMSOB_clean,0.0002153915,0.105383106,0.209530544,0.861257487,0.0009866111050475877,0.003399504968302494,0.0006939681431445685,2.4946280191060554e-05,Sips,[2.98349526 0.07553446 1.0446712 ]
PONSOC_clean,0.0002700853,0.119156316,0.235245483,1.101790506,0.0002312707395938789,0.0007349793556735427,0.00023899343838482812,8.03467996281313e-06,Sips,[1.78056675e+01 1.33887074e-02 9.90805172e-01]
PORLEP_clean,0.0001493811,0.061780625,0.11938782,0.447317781,0.00022105011514036781,0.0022625658013324256,8.36965629594555e-05,1.6636135881162474e-05,Sips,[1.32663971 0.09889178 1.01765178]
PORVID_clean,7.57477e-05,0.035971368,0.071752485,0.34822116,1.7980420040181013e-05,0.00014920338729788868,1.5498929688973117e-05,2.2675953898680248e-06,Sips,[8.44874247 0.00856542 1.00232287]
PORVUO_clean,0.0004894005,0.225869847,0.439771162,1.671658764,0.0012976864719675273,0.008416965353492177,0.00024998836763545813,4.605666752420998e-05,Sips,[4.94473077 0.09761904 1.02816654]
POSGAH_clean,0.0003488188,0.15004985,0.294439421,1.242128655,0.0002846233573059705,0.003310199248819193,2.6386075558578828e-05,2.892516172835792e-05,Quadratic,[-1.14926495e-02  3.05884355e-01  2.36541861e-05]
POTNET_clean,0.0001575805,0.08699517,0.172588232,0.748792009,0.00042111006154288373,0.0018867732911727311,0.00029067468431245375,1.5722122227395968e-06,Sips,[3.68960679 0.0490723  1.02301545]
POTREX_clean,0.000301843,0.138668894,0.275629208,1.310985979,1.8582093548120865e-05,0.0008649167742129476,1.8216927179865471e-06,1.1768930476136089e-05,Quadratic,[-3.35357659e-03  2.78960228e-01  2.42180261e-05]
POYPAW_clean,0.0004869314,0.238986949,0.462709773,1.816579434,0.00023964103536813934,0.006967991211552641,0.0005761791432281979,2.9744712488260773e-06,Sips,[6.58868986 0.07553235 1.00492282]
PUBROU_clean,0.0006039756,0.291370301,0.577819631,2.384034877,0.0023212282630804336,0.008879551760288772,0.0015632462458652846,6.402880235435912e-05,Sips,[8.64600758 0.07161683 1.03807942]
PUBRUA_clean,0.0005365909,0.249312482,0.459969819,1.665370184,0.003323877542731321,0.0058125638472855045,0.004615363298616181,0.00012920863754355624,Sips,[6.77566933 0.07283075 0.93101222]
PUBSAH_clean,0.0002826922,0.164852057,0.329480936,1.345840128,0.0019920107180466007,0.005872258766295507,0.0014727258337753329,2.141750888482073e-05,Sips,[4.31200626 0.08273154 1.05745153]
PUBSEL_clean,0.0004313157,0.207044602,0.40525159,1.629323346,0.0008346405492794248,0.006113684096508678,0.00022138374734355444,2.5700970749884836e-05,Sips,[5.94928169 0.0730968  1.01954215]
PUBSIP_clean,0.0003254903,0.15266263,0.294689384,1.193777956,0.0003747371801734394,0.003415004650127568,0.0007361365940551408,6.498025013049536e-06,Sips,[5.4631208  0.05701722 0.98796292]
PUBSOV_clean,0.0007366839,0.344314258,0.634338811,2.264647261,0.004422134169219268,0.008663969794861259,0.006402353028380158,0.000174674589811142,Sips,[8.58294373 0.07980629 0.93332094]
PUGGOP_clean,0.0003595823,0.168926848,0.320113818,1.240350243,0.0012144427567432105,0.003802332414199754,0.0017678416011943068,3.824932448048165e-05,Sips,[5.46613288 0.06220643 0.9639926 ]
PUGSER_clean,0.0002352995,0.105594099,0.212320866,0.996661673,0.0006243168926872348,0.001406782022718142,0.0005627069904743014,2.7485122382810163e-05,Sips,[7.90879884 0.02758667 1.02756359]
PUGSOB_clean,0.0003137239,0.142996211,0.279550411,1.241092849,0.0004239495342989882,0.0016471301958172855,0.0005074857331577591,1.4630817358495117e-06,Sips,[10.78930126  0.02659915  0.98575703]
PUGSUH_clean,0.0002617453,0.119832244,0.234584,1.099633515,0.0006748270924175929,0.0003086321832396543,0.0006546246044109737,1.1164177924698536e-05,Sips,[4.13616786e+01 5.70388889e-03 9.73119121e-01]
PUJQEQ_clean,0.0002296618,0.12539355,0.252738322,1.175559334,0.0009419228463845263,0.002000890339826558,0.0008377199862885936,1.2331313782902469e-05,Sips,[7.89820788 0.03305723 1.03500537]
PUKSUL_clean,5.17327e-05,0.031340335,0.061378729,0.303038481,0.00026218117709093697,0.000196182971105554,0.00024634553674645325,,Freundlich,[0.06160772 1.01030213]
PUKVAU_clean,0.0001327196,0.06664925,0.133426983,0.597128141,0.0004570805537111051,0.0013311210021155005,0.00038031456517843024,1.0667844636660673e-05,Sips,[3.22044508 0.04322188 1.03225193]
PULMIU_clean,0.000308769,0.1346911,0.26370893,1.083023156,0.00036466435220787,0.0034849574811759597,4.965129269603792e-05,2.6336634834243232e-05,Sips,[4.45012533 0.06299138 1.01306255]
PUMDIM_clean,0.0002117197,0.083460348,0.167716249,0.741173057,0.0007776547426629405,0.001987745852890954,0.0006625102111558348,4.066622884513802e-05,Sips,[3.42293658 0.05152196 1.0436883 ]
PUMGIP_clean,0.0002769776,0.141044121,0.267505224,1.003376523,0.0006316608379181373,0.0040274982680067435,0.00126492315100509,3.0372486489607845e-05,Sips,[3.57961568 0.08076616 0.97750729]
PUMGIP01_clean,0.0003022927,0.135643059,0.268854373,0.994864675,0.002111110608738057,0.006757595268548692,0.0012815682401569127,6.112973762269469e-05,Sips,[2.37629897 0.12757299 1.07540391]
PUMNIV_clean,0.000137529,0.059752042,0.118277784,0.534381729,8.09713686205582e-05,0.0008114568101668892,4.3340920352840456e-05,1.0481386491639232e-05,Sips,[4.05794572 0.0300222  1.00637648]
PUMNOB_clean,0.0001056899,0.055701757,0.111720584,0.513018564,0.00034066752403398337,0.0009015274195137089,0.0002939675763961623,5.448901025994285e-06,Sips,[3.37454491 0.03424041 1.02865122]
PUPHUE_clean,0.0001994973,0.087229836,0.171465755,0.751866051,1.7974642697074387e-05,0.001391648382463563,6.8327093434927e-05,1.1350073466957678e-05,Sips,[4.84870029 0.03665957 1.00076499]
PUPJER_clean,0.0004391001,0.207566437,0.405145939,1.668150055,0.00025102881544236883,0.005010022598269728,0.00020953157639317957,1.3527666011661122e-05,Sips,[7.26028508 0.05910099 1.00585533]
PUQXUV_clean,0.000897313,0.328944641,0.506159949,0.966591229,0.004346458446321455,0.02141121681887794,0.022788491693736524,0.0003635672979518526,Sips,[1.34097959 0.60641393 0.90009548]
PUQYAC_clean,0.0008915976,0.323396161,0.5020586,0.963392909,0.0034777877063600455,0.021700183356580378,0.02145734994298677,0.00026030382559546697,Sips,[1.32106202 0.61307763 0.91963753]
PURJES_clean,0.0003800337,0.167103851,0.325761761,1.298169384,0.00048606788492114056,0.004912555948202464,2.9602548111134217e-05,3.1387319099996877e-05,Quadratic,[-1.65268622e-02  3.42256181e-01  5.94374890e-05]
PURJIW_clean,0.0001737617,0.091911546,0.179260446,0.81148969,0.0004740047972286934,0.0006581626397546742,0.0004972044874337913,2.121830597587849e-05,Sips,[11.11111691  0.01639805  0.9752481 ]
PURNEX_clean,1.62116e-05,0.00797268,0.015769446,0.07642169,2.4594371449226438e-05,7.68189950751206e-06,2.332486370117652e-05,6.30654229839536e-07,Sips,[7.79413628e+00 2.02734914e-03 9.85449119e-01]
PURSEC_clean,0.0001378521,0.063734311,0.124964481,0.5490193,6.698982794117983e-05,0.0009285149997229289,0.00012188442701114158,2.057226965016156e-06,Sips,[3.83943086 0.03364263 0.99496037]
PURSOK_clean,0.0002057398,0.102208317,0.203379867,0.870196755,0.0007204233026485927,0.00259887745787668,0.000532746986914201,1.752355188483924e-05,Sips,[3.72897795 0.0576865  1.03346686]
PUVJOG_clean,0.000119297,0.070618331,0.138929641,0.61644442,1.9104697960411613e-05,0.0010049380680922,7.569049220023882e-05,1.2551787819551248e-05,Sips,[4.43351488 0.03235004 0.99902552]
PUWCIT_clean,0.0002371909,0.114439889,0.229805771,1.057063281,0.0007483200578360857,0.0018745101046603433,0.0006547255785814948,2.2377926099105825e-05,Sips,[6.88892689 0.03450984 1.03058876]
PUWCUF_clean,0.0001637027,0.083561309,0.164069208,0.744761677,0.0002046740137386694,0.0007864809820321433,0.00023683310519171999,8.965401364560234e-06,Sips,[7.91683367 0.02116271 0.98831342]
PUWDAM_clean,0.0005773877,0.264480419,0.507292127,1.914005111,3.893566954619815e-05,0.008524257348413306,0.001231735969353828,1.1370795042404507e-05,Sips,[6.2595109  0.08819062 0.99929951]
PUWDIU_clean,0.0001546389,0.08258842,0.163368562,0.750505196,7.208383698509538e-06,0.0008560797238298829,3.259574296959217e-05,6.091592045662156e-06,Sips,[7.36394146 0.0226883  1.00022121]
PUWDOA_clean,0.0004046464,0.185810473,0.365358286,1.487843162,0.0009549029326309397,0.0054237318886358726,0.0004525955481247101,3.75073319402092e-05,Sips,[5.52921956 0.07075272 1.02477174]
PUWVAG_clean,0.000495777,0.23416097,0.434395648,1.479987895,0.001468804765801577,0.008465722547564126,0.0033677765181358587,5.6040214676738794e-05,Sips,[4.14354766 0.11711528 0.96739791]
PUWXAH_clean,3.05439e-05,0.018541296,0.036404754,0.172400103,9.168873608013782e-05,3.78255310045526e-05,8.98541763317918e-05,6.231998991627103e-06,Sips,[8.32058939e+00 4.39451324e-03 9.76530635e-01]
PUWZOX_clean,0.0007427893,0.326443789,0.581929792,1.818673015,0.00496321161649625,0.011315111055642594,0.008841696070182238,0.00021522724040606066,Sips,[4.91497799 0.13430401 0.9168085 ]
PUYZUF_clean,0.0004561492,0.218887048,0.413991941,1.506669283,0.0007408879755162503,0.007154973990498077,0.001965052529792868,2.712774193511387e-05,Sips,[4.75358679 0.09539901 0.98287881]
PUZJOL_clean,0.0002506867,0.17017698,0.330569803,1.250890017,0.0008656761369971256,0.006313385897795768,3.5446878546971804e-05,2.73611701838949e-05,Sips,[3.70117015 0.0980747  1.02500304]
PUZKOM_clean,0.0003926077,0.178860626,0.340271668,1.142213439,0.000996441399658054,0.008846393137122622,0.0006996204251562297,3.521075924390409e-05,Sips,[2.57647348 0.15216448 1.02837906]
PUZKUS_clean,0.0002785668,0.136494156,0.263788464,1.068108998,0.0002622998759912811,0.003131374039043315,0.0005937370667474792,9.673221995955185e-06,Sips,[4.78697038 0.0583193  0.99059084]
PUZLUS_clean,0.00033282,0.156052076,0.311725546,1.48351431,0.00034914792580316006,0.0012761667755854184,0.00030728735651512303,1.8960265991744277e-05,Sips,[1.85936471e+01 1.70510000e-02 1.01047041e+00]
PUZMAZ_manual,0.0003099276,0.145646608,0.292562863,1.383421778,0.0007347136915563429,0.0016909540562194177,0.000662613653936257,2.765582574506045e-05,Sips,[12.4927291   0.02398018  1.02352774]
PUZTOV_clean,0.0001623205,0.076001747,0.152958159,0.716609125,0.0004885145312258135,0.0010677103067758406,0.0004392646298275697,1.7177369633000943e-05,Sips,[5.41564744 0.02906456 1.02995778]
PYDCUT_clean,0.00027808,0.135955025,0.261945259,1.008863658,3.810211280569729e-05,0.004145348129450407,0.0004954038457712195,1.2043116926806629e-06,Sips,[3.48936907 0.08116235 1.00138444]
QADBII_clean,0.0001563113,0.075273917,0.146094966,0.555390126,0.0003287673832358826,0.002702037611650539,1.509705634265557e-05,9.22047476132792e-06,Sips,[1.68760537 0.09477373 1.02147618]
QADKAH_clean,0.0002064288,0.102365766,0.201862826,0.814368309,0.0007205789750754711,0.003284920072123713,0.0004057549956049714,1.715400464860241e-05,Sips,[2.79738952 0.07777318 1.03389793]
QADXAX_clean,0.0001968168,0.096350492,0.189610172,0.7255896,0.0009538452576708275,0.0039173247820750495,0.0005004695175341548,2.338074737193192e-05,Sips,[2.02757593 0.10316274 1.04805899]
QAGDIO_clean,0.000257761,0.136942348,0.275175596,1.272157463,0.0008942461823563002,0.002158686497603121,0.0007837183520929189,1.3775554754216923e-05,Sips,[8.60343379 0.03304115 1.03052501]
QAGQEW_clean,0.0002498883,0.122365586,0.238125645,1.084920428,0.0007946361860047345,0.0006278472945585033,0.0008026722045453223,2.4533280324505952e-05,Sips,[2.04853177e+01 1.17609651e-02 9.68774466e-01]
QAGTOH_clean,0.0003894178,0.175898408,0.34085742,1.216677573,0.0014928748541942758,0.008171769101916523,0.00025815641349205163,5.084902626195027e-05,Sips,[2.97160724 0.12956609 1.04213982]
QAHDUA_clean,0.000290033,0.135392659,0.270126152,1.307856549,9.819095426801257e-05,0.0006293126735220855,8.645465866302918e-05,1.1802523123966672e-05,Sips,[2.83846604e+01 9.60804925e-03 1.00337281e+00]
QALGUH_SL,0.0001233277,0.057309855,0.115094253,0.555602098,0.00021557053402307497,0.0004508530883592297,0.00019834526499606047,9.859900569791974e-06,Sips,[7.29494232 0.01603015 1.01751011]
QALHAO_clean,0.0001476561,0.069352053,0.136343055,0.639669952,0.0002672680267112627,0.00028799502809642393,0.00026403177137645486,4.250011734185061e-06,Sips,[1.51223112e+01 9.09805695e-03 9.81672348e-01]
QALHES_clean,0.0001389705,0.070008302,0.138527014,0.646913305,5.5295806338734876e-05,0.0005326368903164924,7.063291480596329e-05,2.7571161425316772e-06,Sips,[8.55780999 0.01645355 0.996267  ]
QALHIX_clean,0.0001777688,0.102792898,0.206153884,0.965999728,0.0005016300341067976,0.0012916132319806116,0.0004379184108716044,1.464678343838307e-06,Sips,[8.06907164 0.0262185  1.02282347]
QALWUV_clean,0.0001245188,0.061977041,0.122800111,0.584857373,8.347352052661315e-05,0.00029181533775100827,8.624222327715052e-05,2.537864206272374e-06,Sips,[1.23865096e+01 1.00132987e-02 9.93647770e-01]
QAMHAQ_clean,0.0010399134,0.446058647,0.785275449,2.07871535,0.001767061453626099,0.025983518458131842,0.01227318676568313,6.532301080990111e-05,Sips,[3.65451897 0.2736888  0.97720329]
QAMVEH01_clean,0.0003565609,0.169022548,0.331123831,1.420183969,1.9273890973668335e-05,0.003119483853499592,0.0002075270902535586,6.1541357878271255e-06,Sips,[7.9511477  0.04345441 1.00052001]
QAQMON_clean,0.000314666,0.142790946,0.286590108,1.344744518,0.0007330840382501564,0.0018042525365374164,0.0006561551517657728,3.272738631579481e-05,Sips,[11.18764004  0.02629006  1.02397136]
QAQNOO_clean,0.0001411699,0.065591048,0.131482081,0.633328341,0.00020176328510936153,0.0004913090900480281,0.00018452825898060128,1.0134896890574375e-05,Sips,[8.69379693 0.01535587 1.01434127]
QAQRUW_clean,0.0003552606,0.170395029,0.33352954,1.462753566,0.0002843820843320844,0.002416148275826615,0.000431623487604269,4.430835983385462e-06,Sips,[10.46360482  0.0329247   0.99198214]
QAQSAD_clean,0.0002980632,0.139758505,0.273752248,1.054679943,0.00103006330356635,0.005232264258988839,0.00042497709400685904,3.201771342499022e-05,Sips,[3.13736047 0.09559666 1.03588901]
QARCET_clean,0.0003106171,0.151529895,0.287362421,0.94587862,0.000891285395237744,0.007816187439333041,0.0006947936155537685,1.9689569117040242e-05,Sips,[2.05344482 0.1627114  1.03015543]
QARLON_clean,0.0001913941,0.090568294,0.176016795,0.769570322,0.0004107776521891473,0.0010674518715608858,0.00047630391357135715,9.56629332459389e-06,Sips,[6.47940314 0.02792422 0.97807331]
QARLUT_clean,0.0002043852,0.092243925,0.182749602,0.806983,0.00028856446263133867,0.0016584514320418693,0.00019180751913467828,1.640762214809991e-05,Sips,[4.71643438 0.04030919 1.01484259]
QARMAA_clean,0.0001540598,0.0749763,0.147530779,0.654569425,9.402832207029628e-06,0.0010729297630548596,6.948914428525877e-05,5.52813567683077e-07,Sips,[4.68362581 0.03252374 0.99940187]
QASSUZ_clean,3.6047e-06,0.003590286,0.007167354,0.035440255,1.92093470201152e-06,4.721073462722416e-06,1.3252564826716693e-06,1.8116983749826507e-06,Quadratic,[-2.06528516e-05  7.19183352e-03 -2.61816270e-06]
