Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
KUKZOH_clean,0.0003226798,0.1535573091,0.2889836523,1.2559634761,8.001391528344395e-05,Freundlich–Langmuir,[2.65395794e-03 1.70829380e+02 8.74650215e-02]
KULLAG_clean,0.000243365,0.1084377159,0.213701546,0.9181115152,,Freundlich–Langmuir,"[nan, nan, nan]"
KULLEK_clean,0.0001385829,0.0770892566,0.151656981,0.6966121476,9.28239851439701e-06,Freundlich–Langmuir,[0.45574756 0.34482662 0.12017623]
KULMAG_clean,0.0008586891,0.2950527734,0.4591054338,1.3279847314,0.00198969107021536,Freundlich–Langmuir,[1.73695942e-02 1.49539656e+02 3.44571230e-01]
KULMEK_clean,0.0001901289,0.0956052383,0.1868797638,0.8642053582,4.056709431834455e-06,Freundlich–Langmuir,[0.12878049 1.53952866 0.06343496]
KULMIO_clean,0.0004009756,0.1838497938,0.353028088,1.3455986658,8.632406690254085e-06,Freundlich–Langmuir,[3.8290265  0.10021989 0.87351744]
KULRIT_clean,0.0001375575,0.0643634165,0.1264881523,0.5721595658,3.155333994096869e-06,Freundlich–Langmuir,[0.57948235 0.22649924 0.18109431]
KULZEY_clean,0.0001066118,0.0452867618,0.0888803342,0.3695640515,,Freundlich–Langmuir,"[nan, nan, nan]"
KUMGOQ_clean,5.10856e-05,0.0361059087,0.0717021225,0.3389587603,,Freundlich–Langmuir,"[nan, nan, nan]"
KUNLAH_clean,0.0001552865,0.0826648601,0.1566135082,0.6838051744,2.0062070635063637e-05,Freundlich–Langmuir,[ 0.01696034 11.5298736   0.0878244 ]
KUNMUD_clean,0.0003690698,0.1564540984,0.3018326054,1.19109485,2.2038112913906386e-05,Freundlich–Langmuir,[2.94667551 0.11030041 0.7073732 ]
KUNWEW_clean,9.46631e-05,0.0469934779,0.0929980643,0.4096631081,,Freundlich–Langmuir,"[nan, nan, nan]"
KUQWIE_clean,6.34143e-05,0.0332907304,0.0649791328,0.2767499065,2.4466201927696188e-06,Freundlich–Langmuir,[0.62953738 0.10850996 0.48541241]
KUQXIE_clean,3.83022e-05,0.0221386923,0.0437269268,0.2027413948,3.2892671804609214e-06,Freundlich–Langmuir,[0.25536822 0.17575371 0.16101949]
KUSZED_clean,8.52948e-05,0.0411579419,0.0824546471,0.4032587166,,Freundlich–Langmuir,"[nan, nan, nan]"
KUTDAG_clean,0.0002898775,0.115038343,0.2285004769,0.9117870624,0.0010735791816889263,Freundlich–Langmuir,[1.97838607e+03 1.21482024e-04 4.54602900e+02]
KUTRUO_clean,7.1192e-05,0.0409178376,0.078828044,0.3641489686,,Freundlich–Langmuir,"[nan, nan, nan]"
KUVMIZ_clean,0.0002567014,0.1200973522,0.2385650396,1.1723707654,,Freundlich–Langmuir,"[nan, nan, nan]"
KUVMUL_clean,0.0001948956,0.097945333,0.1942982264,0.8773581469,,Freundlich–Langmuir,"[nan, nan, nan]"
KUVYAD_clean,0.0001922011,0.0817061533,0.1602631659,0.7899375264,,Freundlich–Langmuir,"[nan, nan, nan]"
KUXLUL_clean,0.0001649726,0.0701492156,0.1399308293,0.6501982322,,Freundlich–Langmuir,"[nan, nan, nan]"
KUXREC_clean,0.0001294607,0.0829781697,0.168628779,0.8210461795,,Freundlich–Langmuir,"[nan, nan, nan]"
KUYPIF_clean,0.0004350133,0.2237122784,0.4164382252,1.4355020382,2.5502662674959778e-05,Freundlich–Langmuir,[1.44883944 0.33551324 0.53466123]
KUZZAI_clean,0.0002740034,0.133711575,0.2658787674,1.0882604811,,Freundlich–Langmuir,"[nan, nan, nan]"
la304204k_si_003_clean,0.0001643878,0.0872812125,0.1722236348,0.7838210305,6.311892397421151e-06,Freundlich–Langmuir,[2.47899408 0.07140657 0.39796822]
la4012839_si_002_auto,0.0002194811,0.1107016358,0.217377746,0.9664934541,3.136020607317068e-06,Freundlich–Langmuir,[1.74956764 0.12903882 0.31182636]
LABJUV_clean,4.14996e-05,0.0210299154,0.0412505888,0.1784523712,6.988584117406952e-07,Freundlich–Langmuir,[1.25785319 0.03410494 1.16838645]
LABMOT_clean,0.0001522384,0.0788000273,0.1564502925,0.6564445781,,Freundlich–Langmuir,"[nan, nan, nan]"
LABNAG_clean,0.0001283928,0.0568069217,0.1138528517,0.542700766,,Freundlich–Langmuir,"[nan, nan, nan]"
LABNEK_clean,0.0002393957,0.1135428019,0.2159724797,0.8289334514,5.515831480473179e-07,Freundlich–Langmuir,[0.76516362 0.31434927 0.39396886]
LABNIO_clean,0.0001263974,0.0635798879,0.1249122712,0.5893478191,2.3023514690908466e-06,Freundlich–Langmuir,[0.07012088 1.86838626 0.04525159]
LABNOU_clean,9.42116e-05,0.0514808932,0.0943846818,0.28342226,9.512748293261439e-06,Freundlich–Langmuir,[0.56253573 0.20133731 0.99382068]
LABNUA_clean,0.0001300882,0.0704479874,0.1373686411,0.6190104392,7.813694312727574e-06,Freundlich–Langmuir,[0.18796916 0.77526966 0.10290939]
LABPEM_clean,0.0001287092,0.0585668985,0.1115518273,0.3955296508,2.7660925212423683e-06,Freundlich–Langmuir,[1.87289321 0.06577508 1.5578129 ]
LABQAJ_clean,0.0001338625,0.0784825515,0.1549672688,0.6641017791,,Freundlich–Langmuir,"[nan, nan, nan]"
LABQEN_clean,0.0001820892,0.087781772,0.1711109703,0.7085399455,9.350730844242747e-07,Freundlich–Langmuir,[4.27272622 0.04218118 1.25651483]
LABRUE_clean,0.0001705688,0.098205005,0.1901691974,0.826235422,1.7039559461896122e-05,Freundlich–Langmuir,[0.32456771 0.63058176 0.15025884]
LACBID_clean,0.0001368452,0.0704386453,0.1434503654,0.6576066041,,Freundlich–Langmuir,"[nan, nan, nan]"
LACNUB_clean,0.0002330066,0.1439465577,0.2807147192,1.1583341341,3.1160352796137146e-05,Freundlich–Langmuir,[12.44410858  0.02373346  2.16548181]
LACQIS_clean,0.0001822814,0.0986510857,0.1967921713,0.8955601911,,Freundlich–Langmuir,"[nan, nan, nan]"
LACYUM_clean,0.000556921,0.2552841309,0.4704769989,1.7348230421,8.687849048491607e-06,Freundlich–Langmuir,[0.5239581  1.09639635 0.2697756 ]
LACZAT_clean,0.0002393672,0.1069178175,0.2139927656,0.9733725739,,Freundlich–Langmuir,"[nan, nan, nan]"
LACZEX_clean,0.0001880899,0.0989239856,0.1929049695,0.9542927584,,Freundlich–Langmuir,"[nan, nan, nan]"
LACZIB_clean,0.0002013547,0.0922274996,0.1827169906,0.899589038,,Freundlich–Langmuir,"[nan, nan, nan]"
LADHEF_clean,0.0001288156,0.0761875878,0.1504607562,0.6890224221,1.2782161274384137e-05,Freundlich–Langmuir,[2.10429627 0.07336597 0.36354405]
LADHIJ_clean,0.0001950807,0.0945310377,0.1852435819,0.8273781322,8.249731646566723e-07,Freundlich–Langmuir,[0.74636623 0.25917598 0.18787325]
LADKEJ_clean,0.0001082678,0.0557078788,0.1111398493,0.4866697663,,Freundlich–Langmuir,"[nan, nan, nan]"
LAFFEG_clean,0.000244779,0.1107064251,0.2201763217,0.9689173133,,Freundlich–Langmuir,"[nan, nan, nan]"
LAFFEG02_clean,0.0002258283,0.1101552776,0.2184802402,0.9497629635,,Freundlich–Langmuir,"[nan, nan, nan]"
LAFQOA_clean,0.0003574733,0.1879710979,0.3702138179,1.5431648095,,Freundlich–Langmuir,"[nan, nan, nan]"
LAFQUG_clean,0.0003786048,0.1896035008,0.3681658303,1.5522548455,6.567340947038109e-06,Freundlich–Langmuir,[1.81239077 0.21615988 0.31748685]
LAFRAN_manual,0.0003856486,0.1902638579,0.3659980979,1.551384935,7.274072548880761e-06,Freundlich–Langmuir,[0.58119778 0.68865266 0.17071833]
LAFRAN01_clean,0.0003596745,0.1760283191,0.3427451623,1.5130155442,2.048424922587935e-06,Freundlich–Langmuir,[0.72752235 0.50005062 0.14700791]
LAFRER_manual,0.0003803657,0.1795326143,0.3452664059,1.5032088006,3.38364185431281e-07,Freundlich–Langmuir,[0.28463461 1.33891539 0.11621903]
LAFRIV_manual,0.0003715609,0.1922642998,0.3784022463,1.5883367592,,Freundlich–Langmuir,"[nan, nan, nan]"
LAFROB_manual,0.0003539514,0.1921357502,0.3734698188,1.547470338,2.1001108099066514e-05,Freundlich–Langmuir,[3.67060412 0.10787801 0.57122444]
LAGHIL_clean,0.0002437048,0.1176095589,0.2350921883,0.9036827214,0.0016708279348331548,Freundlich–Langmuir,[2.05933117e+03 1.20829699e-04 5.29284115e+02]
LAGTIY_clean,8.8184e-05,0.0479159921,0.0941965714,0.4749731841,,Freundlich–Langmuir,"[nan, nan, nan]"
LAGVEX_clean,0.000168821,0.0820005246,0.1628095153,0.7043432795,,Freundlich–Langmuir,"[nan, nan, nan]"
LAGWEX_clean_h,0.0001171945,0.047966016,0.0947757134,0.4371621026,1.0017946395411538e-05,Freundlich–Langmuir,[0.9541619  0.10182905 0.2563698 ]
LAGWIB_clean,0.0001117685,0.063144448,0.1253876138,0.5911983068,,Freundlich–Langmuir,"[nan, nan, nan]"
LAGWUN_clean,5.15045e-05,0.0272046597,0.0543637011,0.2611747394,,Freundlich–Langmuir,"[nan, nan, nan]"
LAHTUM_clean,0.0001569179,0.0882689948,0.1753371685,0.7809645761,,Freundlich–Langmuir,"[nan, nan, nan]"
LAHVAU_clean,0.0002163374,0.1108758332,0.2183978576,0.9525742652,,Freundlich–Langmuir,"[nan, nan, nan]"
LAHYOL_clean,0.0002966779,0.1461005534,0.2788010014,1.0175896243,5.1064847441670365e-06,Freundlich–Langmuir,[3.18882719 0.09624906 1.04570104]
LAJFAG_clean,0.0008068506,0.3681972085,0.6823026916,2.2723941893,1.8236441466575214e-06,Freundlich–Langmuir,[2.6623035  0.30175128 0.61932095]
LAJJAK_clean,0.0002223266,0.1137425872,0.2238473965,0.9593874123,,Freundlich–Langmuir,"[nan, nan, nan]"
LAKFIN_clean,0.0001843296,0.0905644249,0.1801696776,0.8136137456,,Freundlich–Langmuir,"[nan, nan, nan]"
LALFEL_clean,9.57828e-05,0.0399550985,0.080004025,0.3851249268,,Freundlich–Langmuir,"[nan, nan, nan]"
LAMFEK_clean,4.37584e-05,0.0232426408,0.0462519033,0.2165858531,,Freundlich–Langmuir,"[nan, nan, nan]"
LAMFIO_clean,3.22328e-05,0.0192549113,0.0377374295,0.1794327563,4.431316180068592e-06,Freundlich–Langmuir,[3.19088980e-03 1.28804790e+01 3.24478589e-02]
LAMFOU_clean,5.64254e-05,0.0242951465,0.0491764257,0.2271857594,,Freundlich–Langmuir,"[nan, nan, nan]"
LAMGUB_clean,4.83646e-05,0.0230246163,0.0456162544,0.2073912069,,Freundlich–Langmuir,"[nan, nan, nan]"
LAMHAI_clean,4.26069e-05,0.0232829447,0.0464311594,0.2165858531,,Freundlich–Langmuir,"[nan, nan, nan]"
LAPZEK_clean,0.0005184053,0.2482320297,0.4721753029,1.7855776779,3.327358264670316e-06,Freundlich–Langmuir,[2.08341465 0.25204895 0.47282021]
LAPZIO_clean,0.0005595013,0.2564313588,0.4871972017,1.8279933986,8.22075715217657e-06,Freundlich–Langmuir,[2.19546327 0.24738565 0.49162033]
LAQNID_clean,0.000366897,0.1789850193,0.3500045778,1.4158758536,,Freundlich–Langmuir,"[nan, nan, nan]"
LAQNOJ_clean,0.0005252357,0.2472562694,0.4735261296,1.8308314049,3.4047094850598363e-06,Freundlich–Langmuir,[2.71384669 0.19104902 0.51871962]
LAQNUP_clean,0.0005365464,0.260777735,0.4892148842,1.8663836454,1.5102107408829383e-05,Freundlich–Langmuir,[0.81158789 0.6984577  0.27809004]
LAQZOV_clean,0.0001433571,0.064329905,0.1281806613,0.5919694427,,Freundlich–Langmuir,"[nan, nan, nan]"
LARNIE_clean,0.0001209085,0.0569887965,0.1109033168,0.5069444255,8.318003161255076e-07,Freundlich–Langmuir,[0.06604023 1.80587126 0.07041537]
LARPEC_clean,0.0001353574,0.0674931063,0.1319878407,0.6122575015,2.3094257719599275e-06,Freundlich–Langmuir,[0.08350559 1.67641499 0.05978918]
LARVIM_clean,8.03329e-05,0.0381337336,0.0756979643,0.3706157645,1.4128622212356326e-06,Freundlich–Langmuir,[0.01915311 4.04697888 0.01463125]
LARXUA_clean,0.0002617698,0.1297146312,0.2544043089,1.2306927138,,Freundlich–Langmuir,"[nan, nan, nan]"
LASDEQ_clean,0.0002190426,0.1086127912,0.2176615814,0.9878236824,,Freundlich–Langmuir,"[nan, nan, nan]"
LASMAV_neutral,0.0001407676,0.0713646523,0.1383019353,0.6215674586,4.647272254378895e-06,Freundlich–Langmuir,[0.09464892 1.58567156 0.08604659]
LASRAB_clean,7.1161e-05,0.0393347806,0.0794889908,0.3894878606,,Freundlich–Langmuir,"[nan, nan, nan]"
LASREF_clean,7.41791e-05,0.0441792696,0.0881764633,0.4391717018,,Freundlich–Langmuir,"[nan, nan, nan]"
LASRIJ_clean,0.0001059843,0.0434318862,0.0855461947,0.4335528843,,Freundlich–Langmuir,"[nan, nan, nan]"
LASWEJ_clean,0.0001814314,0.0952377287,0.1876230795,0.8263467379,,Freundlich–Langmuir,"[nan, nan, nan]"
LASWIN_clean,0.0002579038,0.1203050379,0.2371248422,0.9562629785,,Freundlich–Langmuir,"[nan, nan, nan]"
LASYOU_clean,0.0002028986,0.098087191,0.1933719297,0.9059315038,1.594774084894107e-06,Freundlich–Langmuir,[0.36312986 0.54998839 0.07367304]
LATCEO_clean,8.56941e-05,0.0467718275,0.0939129186,0.4572464588,,Freundlich–Langmuir,"[nan, nan, nan]"
LATCIS_clean,6.49198e-05,0.0444245888,0.0872543156,0.4300414457,,Freundlich–Langmuir,"[nan, nan, nan]"
LATPIG_clean,0.0001305707,0.0796405309,0.1562187236,0.6722872384,1.592557415106111e-05,Freundlich–Langmuir,[10.17021095  0.01597094  2.45990913]
LATYOX_clean,9.01755e-05,0.0459751482,0.0915014684,0.4546524682,,Freundlich–Langmuir,"[nan, nan, nan]"
LAVCUJ_clean,1.97153e-05,0.0083358571,0.0164018617,0.0823383066,,Freundlich–Langmuir,"[nan, nan, nan]"
LAVDOE_clean,0.0001615142,0.064329662,0.1262815902,0.5612924016,1.5136193021561688e-05,Freundlich–Langmuir,[0.94032028 0.13957758 0.29521375]
LAVMAY_clean,0.0002630201,0.113831324,0.2188640008,0.8657336544,1.2691267276616884e-05,Freundlich–Langmuir,[1.25929534 0.18872405 0.47655963]
LAVTIN_clean,7.23426e-05,0.036078561,0.0732830699,0.3491829674,,Freundlich–Langmuir,"[nan, nan, nan]"
LAVTOT_clean,6.1213e-05,0.0365144716,0.0715561218,0.347042368,,Freundlich–Langmuir,"[nan, nan, nan]"
LAVTUZ_clean,7.67232e-05,0.0441742866,0.0864926029,0.4178417677,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWFOF_clean,0.0001735029,0.0762671948,0.1542176718,0.7451217773,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWFUL_clean,0.0001613272,0.0772341435,0.1543759551,0.7370909281,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWFUN_clean,0.0001437026,0.0811184016,0.1602797108,0.7030974282,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWGAS_clean,0.0001390052,0.0769277233,0.1537357194,0.7365988293,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWGEW_clean,0.0001664004,0.0774127196,0.1552394109,0.7608516897,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWGIA_clean,0.000133932,0.0767024739,0.1526865851,0.756273649,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWGOG_clean,0.0001745175,0.0772503777,0.1537945683,0.772917749,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWGOI_clean,6.77552e-05,0.0259841193,0.0509883941,0.2389869238,7.097813490361132e-06,Freundlich–Langmuir,[0.03418299 1.56699817 0.05228708]
LAWGUM_clean,0.0001501662,0.076012521,0.1517084753,0.7568337284,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWHOJ_clean,7.78318e-05,0.0390736297,0.0795731377,0.3736174563,,Freundlich–Langmuir,"[nan, nan, nan]"
LAWHUP_clean,7.99073e-05,0.0395925083,0.0802632461,0.3811391197,,Freundlich–Langmuir,"[nan, nan, nan]"
LAXCUK_clean,0.0001836892,0.0802788802,0.159486987,0.7389971429,,Freundlich–Langmuir,"[nan, nan, nan]"
LAXJAX_clean,0.0003874095,0.1910316331,0.3699690455,1.5801377651,4.754319400822213e-06,Freundlich–Langmuir,[0.95977531 0.41358778 0.20337474]
LAYGAV_clean,0.0001946656,0.1033928102,0.2031791351,0.8996671629,7.96153070876433e-06,Freundlich–Langmuir,[2.72365688 0.07732116 0.48141903]
LAZGOK_manual,2.50987e-05,0.0157575341,0.0308684083,0.1517672137,,Freundlich–Langmuir,"[nan, nan, nan]"
LAZJIH_clean,0.0002005572,0.0897555439,0.1737865411,0.8116971429,,Freundlich–Langmuir,"[nan, nan, nan]"
LAZKUU_clean,0.0002590014,0.1132426202,0.2253197339,0.9740367543,,Freundlich–Langmuir,"[nan, nan, nan]"
LAZXOB_clean,0.0001145159,0.0588707388,0.1159688662,0.5221616953,2.5450411121291148e-06,Freundlich–Langmuir,[1.54993474 0.07717083 0.4158385 ]
LECFAC_clean,0.0002216776,0.1071403683,0.2113431506,0.9326878407,,Freundlich–Langmuir,"[nan, nan, nan]"
LECFEG_clean,0.0002317525,0.1009165716,0.1960503005,0.874854839,1.0837813660946267e-05,Freundlich–Langmuir,[0.22929385 0.91628285 0.1064032 ]
LECGIL_clean,0.0001008549,0.0459835234,0.0921782117,0.4515934987,,Freundlich–Langmuir,"[nan, nan, nan]"
LEDLAJ_clean,0.0001321066,0.0614534374,0.1214480813,0.5236155547,,Freundlich–Langmuir,"[nan, nan, nan]"
LEDLEN_clean,0.0001400804,0.0671327135,0.1336643844,0.6160100399,,Freundlich–Langmuir,"[nan, nan, nan]"
LEGGEK_clean,0.0003641,0.1700492036,0.3155909323,1.1522476425,5.403138967279271e-06,Freundlich–Langmuir,[0.52745389 0.71094656 0.32112004]
LEGGIO_clean,0.0002521312,0.1220637224,0.2357483114,1.0429403089,2.690850313466066e-06,Freundlich–Langmuir,[0.18672768 1.37927525 0.10203628]
LEHXUT_clean,0.0002415923,0.1415506321,0.2754826782,1.3055874293,,Freundlich–Langmuir,"[nan, nan, nan]"
LEJBUX_clean,8.60187e-05,0.0434718914,0.0877552798,0.4252552367,,Freundlich–Langmuir,"[nan, nan, nan]"
LEJCAE_clean,0.0001168556,0.0469937882,0.0937067984,0.4548456613,,Freundlich–Langmuir,"[nan, nan, nan]"
LEJCEK_clean,0.0003017313,0.1267515919,0.2484960759,1.2425129993,,Freundlich–Langmuir,"[nan, nan, nan]"
LEJRIC_clean,6.77757e-05,0.0302582915,0.0609196702,0.2981953289,,Freundlich–Langmuir,"[nan, nan, nan]"
LEJZOQ_clean,8.98514e-05,0.0625982819,0.1230361064,0.5315838375,,Freundlich–Langmuir,"[nan, nan, nan]"
LELDUD_clean,0.0002384846,0.1144019641,0.2278705995,1.1197678147,4.233225794511937e-06,Freundlich–Langmuir,[0.33370152 0.68930218 0.01791593]
LELMIA_clean,0.000150334,0.0729928324,0.1449834379,0.623566185,,Freundlich–Langmuir,"[nan, nan, nan]"
LELMIA01_clean,0.0001648825,0.0802282641,0.1569406515,0.6625819086,3.9961476900103513e-07,Freundlich–Langmuir,[7.51261896 0.02184201 2.06190861]
LELROL_clean,0.0002321943,0.1179157197,0.2341564498,1.0831350971,,Freundlich–Langmuir,"[nan, nan, nan]"
LENGAO_clean,0.0001729636,0.0778400921,0.1531940344,0.6793671287,7.359474402305441e-06,Freundlich–Langmuir,[4.64065136 0.03410083 0.96835547]
LENGES_clean,0.0126148223,1.521113628,1.7729449102,2.2078322327,0.0003842630340509462,Freundlich–Langmuir,[1.6517082  8.15598695 0.91575994]
LENKIA_clean,5.01606e-05,0.0264796335,0.0525579817,0.2627310996,,Freundlich–Langmuir,"[nan, nan, nan]"
LEQBUG_clean,0.0004868107,0.235870576,0.4448007007,1.7400360781,1.135036967886127e-05,Freundlich–Langmuir,[0.69854807 0.7295175  0.24825676]
LEQCAN_clean,0.0005780949,0.2438499579,0.4721931153,1.7707718157,,Freundlich–Langmuir,"[nan, nan, nan]"
LEQQAA_clean,0.0002310587,0.1181611421,0.2333873467,1.0762584709,4.201977119589044e-06,Freundlich–Langmuir,[1.9866275  0.1205405  0.22602973]
LEQQII_clean,0.0001660564,0.0738142524,0.1478338904,0.715126234,,Freundlich–Langmuir,"[nan, nan, nan]"
LEQVUZ_clean,0.000206752,0.1038233412,0.2092154916,0.9784031393,,Freundlich–Langmuir,"[nan, nan, nan]"
LETDEU_clean,3.06042e-05,0.0137680432,0.0278210876,0.1349432731,,Freundlich–Langmuir,"[nan, nan, nan]"
LETDUK_clean,0.0001048763,0.0582241349,0.116836114,0.566688001,,Freundlich–Langmuir,"[nan, nan, nan]"
LEVDIB_clean,0.000277091,0.1289068585,0.2578033584,1.1250410945,,Freundlich–Langmuir,"[nan, nan, nan]"
LEVLEF_clean,0.0002523712,0.1178034284,0.2280314066,0.9768491347,3.635119236467088e-06,Freundlich–Langmuir,[0.52211207 0.46948295 0.18777258]
LEVNOQ_clean,0.0003319648,0.168459538,0.3321279109,1.4075678083,,Freundlich–Langmuir,"[nan, nan, nan]"
LEVNOQ01_clean,0.0003766151,0.1746600976,0.3436146709,1.430921826,,Freundlich–Langmuir,"[nan, nan, nan]"
LEVPAF_clean,0.0001298374,0.0625891923,0.1241728994,0.5822137043,,Freundlich–Langmuir,"[nan, nan, nan]"
LEVYOC_clean,0.0001075495,0.050345908,0.0969332436,0.4162732187,7.697082863985119e-07,Freundlich–Langmuir,[0.12501608 0.8480769  0.1459522 ]
LEWMUX_clean,0.0003484857,0.1708186206,0.3277110691,1.3200933532,4.962563757355815e-06,Freundlich–Langmuir,[1.07695319 0.33283514 0.31203701]
LEWZET_clean,0.0005882792,0.2705481373,0.5084901791,1.8491422111,3.3797233905366694e-06,Freundlich–Langmuir,[1.65974293 0.35042235 0.44723104]
LEYRAK_clean,5.11928e-05,0.040219584,0.0807207282,0.3975117038,,Freundlich–Langmuir,"[nan, nan, nan]"
LEZJOQ_clean,0.0001613749,0.0723334613,0.1406716706,0.5333734961,,Freundlich–Langmuir,"[nan, nan, nan]"
LEZMIN_clean,0.0002250252,0.1147134317,0.2230868022,0.9182109854,5.574109491599245e-06,Freundlich–Langmuir,[3.19161651 0.07400239 0.79930139]
LEZXAR_clean,1.23324e-05,0.0079291552,0.0161189719,0.0765352665,,Freundlich–Langmuir,"[nan, nan, nan]"
LICKAL_clean,0.0001195106,0.0666685229,0.130080842,0.4910984321,0.00030137695311450145,Freundlich–Langmuir,[1.11553572e+03 1.24730925e-04 5.58606360e+02]
LIDSAU_clean,0.0004477951,0.2086537908,0.4061814345,1.6869880075,9.310472583652962e-06,Freundlich–Langmuir,[5.3010838  0.08096439 0.70800567]
LIDSEY_clean,0.0004436767,0.2127635235,0.4116194066,1.6895120991,1.2393958112826107e-06,Freundlich–Langmuir,[2.32720685 0.18959699 0.40014118]
LIDSIC_clean,0.0003884756,0.1745047932,0.3371129096,1.4670143914,1.1358620443711473e-05,Freundlich–Langmuir,[0.43338995 0.84404409 0.1334556 ]
LIDWIG_clean,0.000173867,0.0891510627,0.1722564345,0.7406688099,6.2035712454194736e-06,Freundlich–Langmuir,[0.30094877 0.61901759 0.16257961]
LIDZOP_clean,0.0001711783,0.0750653904,0.1453675595,0.5082048776,0.00040687881240079323,Freundlich–Langmuir,[1.29347895e+03 1.22468565e-04 7.24844282e+02]
LIDZUV_clean,0.0002742664,0.1265033391,0.235862006,0.725203598,1.1024826717977053e-06,Freundlich–Langmuir,[3.61701438 0.07522829 1.97054241]
LIFSAW_clean,0.0001985225,0.0859952171,0.1700716751,0.7061943216,,Freundlich–Langmuir,"[nan, nan, nan]"
LIFSEA_clean,0.0002038704,0.098920625,0.1932179139,0.8056683389,6.297585505965967e-07,Freundlich–Langmuir,[10.64539791  0.01903363  2.52014403]
LIFWOO_clean,0.0004694603,0.2142884063,0.4070403199,1.5094849452,7.954968615820615e-06,Freundlich–Langmuir,[2.13997725 0.2119671  0.5634178 ]
LIGHAM_clean,0.0001242583,0.0599766011,0.1194217592,0.5511466164,,Freundlich–Langmuir,"[nan, nan, nan]"
LIJNOJ_clean,0.0001679051,0.0792044823,0.1527815464,0.5968594431,1.7133203054333067e-06,Freundlich–Langmuir,[1.93570164 0.08497754 0.90544883]
LIJNOJ01_clean,0.0001523263,0.0783130272,0.1525755597,0.5886580567,,Freundlich–Langmuir,"[nan, nan, nan]"
LIKDOA_clean,0.0002118715,0.0980190712,0.1937157053,0.95043907,,Freundlich–Langmuir,"[nan, nan, nan]"
LIKGUJ_clean,0.0002790302,0.121626847,0.2330963873,0.986578071,1.0520965904293417e-05,Freundlich–Langmuir,[0.28010523 0.92117498 0.15561734]
LIPQOR_clean,0.0002314427,0.1090431384,0.2195184308,1.0031167714,,Freundlich–Langmuir,"[nan, nan, nan]"
LIQDAS_clean,0.0001228283,0.0763761899,0.15060749,0.7151879009,1.6562724875445006e-05,Freundlich–Langmuir,[0.13176422 1.18363507 0.0447209 ]
LIQFEY_clean,0.0001534723,0.086595856,0.1690479597,0.7291290769,1.2149176918172014e-05,Freundlich–Langmuir,[1.06964974 0.16620393 0.32756283]
LIQJEC_clean,0.0001086228,0.0564186828,0.1141092399,0.533286604,,Freundlich–Langmuir,"[nan, nan, nan]"
LIRFIB_clean,0.0001013883,0.0526850392,0.1036372605,0.5255231276,,Freundlich–Langmuir,"[nan, nan, nan]"
LIRNOR_clean,0.0001776001,0.0938585687,0.182984198,0.7940590469,7.776929789637989e-06,Freundlich–Langmuir,[0.75522998 0.25577038 0.23774909]
LIRTUC_clean,7.34563e-05,0.0350510212,0.0690587983,0.3224532181,1.0223946364519543e-06,Freundlich–Langmuir,[0.13401245 0.53289481 0.07852664]
LITCIC_clean,0.0001511784,0.0903002412,0.1774669661,0.8344966005,1.7156287156456904e-05,Freundlich–Langmuir,[0.1350546  1.37353712 0.05123111]
LITCOI_clean,0.0002372577,0.1020884359,0.20328316,0.925305144,,Freundlich–Langmuir,"[nan, nan, nan]"
LITDAV_clean,0.0001866662,0.106591951,0.214272097,0.9230659145,,Freundlich–Langmuir,"[nan, nan, nan]"
LITHUR_clean,3.88531e-05,0.0221347107,0.0438675349,0.2142861696,3.28400985925951e-06,Freundlich–Langmuir,[5.18390234e-03 8.76232052e+00 1.52912478e-02]
LIVLUZ_clean,0.0002541623,0.112111152,0.2157294467,0.889171634,9.775145773938275e-06,Freundlich–Langmuir,[0.61259123 0.38302157 0.25907073]
LIVTIT_clean,0.0002824945,0.1390220457,0.2710404018,1.196687845,2.055761650778647e-06,Freundlich–Langmuir,[0.68111434 0.42081795 0.15917453]
LIVWAQ_clean,0.0001796166,0.1080080829,0.2114248435,0.8543936231,,Freundlich–Langmuir,"[nan, nan, nan]"
LIWFOM_clean,2.51517e-05,0.0146319918,0.0293541104,0.1406272534,,Freundlich–Langmuir,"[nan, nan, nan]"
LIWXIZ_clean,2.11214e-05,0.0124338048,0.0245623088,0.1045347823,,Freundlich–Langmuir,"[nan, nan, nan]"
LIXWAR_clean,0.0002597706,0.1236834771,0.244134445,1.0449881849,,Freundlich–Langmuir,"[nan, nan, nan]"
LIXWAR01_clean,0.0003010586,0.1241617302,0.2471209463,1.0359667487,,Freundlich–Langmuir,"[nan, nan, nan]"
LOBHAM_clean,0.0001309338,0.068910481,0.1371270125,0.6262769329,,Freundlich–Langmuir,"[nan, nan, nan]"
LOCZIO_clean,0.0001585445,0.0903606832,0.1798571056,0.7942227452,,Freundlich–Langmuir,"[nan, nan, nan]"
