Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Freundlich-Langmuir,best_model,best_params
DOPHOH_clean,0.0001161327,0.061911415,0.124650541,0.603812083,1.630636589,,Freundlich–Langmuir,"[nan, nan, nan]"
DOPHUN_clean,0.0001245787,0.061218842,0.123979082,0.604399081,1.646971186,,Freundlich–Langmuir,"[nan, nan, nan]"
DOPJAV_clean,5.27876e-05,0.030713941,0.059674277,0.279097573,0.704009293,0.00024279107822248262,Freundlich–Langmuir,[1.39976680e+01 4.36085276e-03 4.14783608e+00]
DORFOG_clean,0.0001082456,0.049230079,0.099432703,0.439851656,1.035471999,0.0005066494749843485,Freundlich–Langmuir,[3.16188344 0.03225957 0.98923659]
DORFUM_clean,0.0003538942,0.171442405,0.32665772,1.153290608,2.164293448,0.0007025876196367342,Freundlich–Langmuir,[1.85313094 0.19880406 0.67839201]
DORYUG_clean,0.00090171,0.376435687,0.631326965,1.648189205,2.427666675,0.005410498194112921,Freundlich–Langmuir,[1.89907857 0.45728854 0.8148268 ]
DOTFID_clean,0.0002397588,0.125196773,0.247785617,1.103823243,2.821265855,0.00041746278033262513,Freundlich–Langmuir,[1.47898525 0.17385259 0.24368751]
DOTFOJ_clean,0.0003886069,0.196919176,0.390808201,1.659508938,3.799048258,0.0012548408997262778,Freundlich–Langmuir,[4.57710465 0.08924821 0.56265421]
DOYBAV_clean,0.0002123665,0.10327043,0.202581915,0.890057993,2.114476115,3.510352032295486e-05,Freundlich–Langmuir,[3.03997641 0.06920936 0.56243309]
DOYBEA_clean,0.0001195157,0.059654133,0.117770381,0.54242886,1.340285538,5.7610550021410774e-05,Freundlich–Langmuir,[1.24281590e+01 9.68419218e-03 2.19614105e+00]
DOYHOQ_clean,0.0003409795,0.161983196,0.316989772,1.352809138,3.250440662,0.0002769563524158928,Freundlich–Langmuir,[1.91506867 0.17456235 0.33711231]
DOYHUW_clean,0.0004576303,0.223761049,0.432275605,1.82968183,4.032623457,0.0009444990795673564,Freundlich–Langmuir,[6.91088772 0.06585148 0.76618003]
DOYLEI_clean,0.0001433514,0.066539898,0.132357306,0.603807576,1.522189293,0.00018691721017685003,Freundlich–Langmuir,[2.72917647 0.04965201 0.51952859]
DOZCEC_clean,0.0002755037,0.132558629,0.266775791,1.25828348,3.576719164,0.0009841189719159008,Freundlich–Langmuir,[0.48021231 0.56779225 0.05951097]
DUBBEI_clean,9.40263e-05,0.047885851,0.096089537,0.431286521,1.042683648,0.000332655344597102,Freundlich–Langmuir,[3.01667475 0.03262733 0.87304401]
DUBJUH_clean,0.0003104018,0.155457728,0.300429094,1.270103658,2.871454088,0.0005538805492964143,Freundlich–Langmuir,[3.29738481 0.0961766  0.56522302]
DUBKAO_clean,0.0003380848,0.15507235,0.302804411,1.263589179,2.827994116,0.00020075724313860273,Freundlich–Langmuir,[3.0585538  0.10459564 0.56044158]
DUBWON_clean,0.0003052145,0.145738454,0.286392446,1.225785435,2.71168112,0.00020822792819251952,Freundlich–Langmuir,[6.66816763 0.0447894  0.97687914]
DUDKEU_clean,7.28358e-05,0.0344416,0.069579995,0.311715982,0.746973541,0.00033194641862801643,Freundlich–Langmuir,[2.84079826 0.02504186 1.11835607]
DUDKIY_clean,0.0002922222,0.144182448,0.284413698,1.226996867,3.037703211,0.0006535179239720362,Freundlich–Langmuir,[1.38979022 0.21508833 0.27016433]
DUDKOE_clean,0.000281331,0.136351046,0.271295438,1.224144236,3.285417882,0.000803357116877186,Freundlich–Langmuir,[0.74472089 0.3787566  0.13318045]
DUDKUK_clean,0.000191585,0.092052537,0.183468256,0.887027678,2.513238791,5.212628243794018e-05,Freundlich–Langmuir,[2.19048419 0.08456621 0.12254696]
DUFKAS_clean,0.0001693067,0.103672114,0.206477775,1.005595267,2.756561458,,Freundlich–Langmuir,"[nan, nan, nan]"
DUGMOJ_clean,0.0002303322,0.092447575,0.181475852,0.828479111,1.984802102,0.0002580500417467139,Freundlich–Langmuir,[4.38802694e+01 4.24041998e-03 5.52827247e+00]
DUHXIP_clean,0.0003373475,0.150363059,0.278747069,0.951295497,1.673665171,0.0006728059144694408,Freundlich–Langmuir,[1.71972001 0.18606517 0.79056939]
DUJRAD_clean,0.0001373084,0.076094494,0.150583635,0.670257261,1.67986378,0.00021649684119585388,Freundlich–Langmuir,[1.30183254 0.11974968 0.32166351]
DUKNEE_clean,0.0002315341,0.115838559,0.216223918,0.758302304,1.393429312,0.00040057696359592634,Freundlich–Langmuir,[1.27878209 0.19226867 0.71732931]
DUKNII_clean,0.0001502928,0.069934644,0.136384433,0.509355946,1.039841124,0.0006666471187795474,Freundlich–Langmuir,[0.73586413 0.20406513 0.55155641]
DUNJON_clean,5.05273e-05,0.023678626,0.045260023,0.196720173,0.443123239,0.00023578523608728006,Freundlich–Langmuir,[1.02750792 0.04615187 0.89963193]
DUNXUH_clean,0.0003720759,0.182354694,0.356151643,1.509714432,3.335027236,3.3358022516105416e-05,Freundlich–Langmuir,[6.11360249 0.06108241 0.79733047]
DUNXUH01_clean,0.0003960808,0.182503225,0.35961885,1.50308458,3.356777172,0.0008326203202712928,Freundlich–Langmuir,[4.02503197 0.09400883 0.59707555]
DUNXUH02_clean,0.0003795774,0.182540732,0.362185874,1.511336263,3.343910548,0.0013120720856275552,Freundlich–Langmuir,[4.57312141 0.08311942 0.65920708]
DUNXUH03_clean,0.0003750765,0.184081547,0.358187559,1.502226405,3.309885108,0.00014024027929475402,Freundlich–Langmuir,[4.82567654 0.07823152 0.69172574]
DUNXUH04_clean,0.0003435701,0.185442324,0.363257093,1.506191714,3.294277424,0.00048646349854781926,Freundlich–Langmuir,[4.37206596 0.08771494 0.66383447]
DUNXUH05_clean,0.0004230863,0.185410818,0.358369096,1.517358491,3.310419217,0.0007789272649997082,Freundlich–Langmuir,[6.72418304 0.05604938 0.87707441]
DUNXUH06_clean,0.0003975811,0.183934517,0.358810186,1.519257879,3.317068573,0.00012986821326566408,Freundlich–Langmuir,[7.07215179 0.05319684 0.90578439]
DUNXUH12_clean,0.0003810777,0.183593947,0.356102133,1.495132958,3.293288723,0.0003785703828779157,Freundlich–Langmuir,[4.85372405 0.07737493 0.69680542]
DUNXUH13_clean,0.0003735762,0.184524137,0.359101245,1.513204144,3.302953694,0.00022818350018506223,Freundlich–Langmuir,[6.15914303 0.06128847 0.82672982]
DUNXUH14_clean,0.0003840783,0.185679373,0.364065757,1.510056502,3.332955313,0.0005797297645002965,Freundlich–Langmuir,[3.96048092 0.09708683 0.61025237]
DUNXUH15_clean,0.000367575,0.183031332,0.358259573,1.507650011,3.33328088,0.00023000167790685635,Freundlich–Langmuir,[5.13955803 0.07324363 0.71104687]
DUNXUH21_clean,0.0003495713,0.184972728,0.360661563,1.507899062,3.345652403,7.573618210593398e-05,Freundlich–Langmuir,[4.19539325 0.09071507 0.6220757 ]
DUNYOC_clean,0.0002742043,0.129098211,0.25725089,1.184664128,3.250025123,0.0006310578326808057,Freundlich–Langmuir,[0.70768911 0.3749394  0.10718105]
DUPJAB_clean,0.0001863632,0.094438833,0.179773687,0.738197436,1.750219831,0.0004170911686703148,Freundlich–Langmuir,[0.5988785  0.32697073 0.2915565 ]
DUPKAC_clean,0.000342252,0.164420256,0.318685053,1.509670333,4.020755686,0.0015152381318987084,Freundlich–Langmuir,[7.88848886 0.04129028 0.40424254]
DUPVER_clean,0.0001909637,0.103940892,0.205588122,0.970034552,2.743839358,6.860283462031339e-05,Freundlich–Langmuir,[0.38569625 0.54820059 0.06520827]
DUQRUD_clean,0.0001066093,0.052273637,0.102008154,0.444430575,1.008973376,0.00011858053962443168,Freundlich–Langmuir,[2.60622832 0.04071804 0.95641777]
DURDAX_clean,0.000332159,0.17163436,0.334527076,1.536204012,4.055835017,0.0007885472078929121,Freundlich–Langmuir,[2.18274081 0.15832282 0.20171405]
DURDIF_clean,0.000381782,0.176889798,0.356489869,1.606466752,4.224519671,0.001752038984092699,Freundlich–Langmuir,[1.79497755 0.20445401 0.18870614]
DUSHEG_clean,0.0008834571,0.420166549,0.780052699,2.54642831,4.31141362,0.00018388208390601024,Freundlich–Langmuir,[4.36731019 0.20840086 0.81325739]
DUSHIK_clean,0.0010591666,0.518559381,0.99691084,2.987018702,4.813418595,0.01071525041142442,Freundlich–Langmuir,[4.50637552 0.26423288 0.81846193]
DUTKAG_clean,0.0002757396,0.141222117,0.279400608,1.294069761,3.341482496,1.8350372688453414e-05,Freundlich–Langmuir,[6.15557928 0.04636946 0.46946801]
DUWBEE_clean,0.0001828936,0.093353693,0.186731489,0.869555379,2.465169836,0.000700128252916365,Freundlich–Langmuir,[0.16542785 1.1734147  0.05695624]
DUWFOS_clean,0.0003547156,0.143010868,0.271281792,0.897994081,1.537843221,0.0009131046666351713,Freundlich–Langmuir,[1.62947275 0.19144681 0.82203922]
DUWGEJ_clean,0.00013178,0.058396102,0.117238499,0.531059264,1.369938992,0.0004298901836552177,Freundlich–Langmuir,[1.07911822 0.11141264 0.27980513]
DUWROE_clean,0.0001125734,0.062728692,0.123536601,0.550666677,1.352007496,3.0714293169765886e-05,Freundlich–Langmuir,[1.62648069 0.07854841 0.44808387]
DUWRUK_clean,0.0001521813,0.06269116,0.124318931,0.542704644,1.241601736,0.00023978479628765083,Freundlich–Langmuir,[3.41542983 0.03766404 0.98446308]
DUWSAR_clean,0.0001169582,0.058092475,0.113709335,0.550590346,1.534356402,0.00038535210991688586,Freundlich–Langmuir,[3.21189364 0.03588979 0.27744295]
DUXMAL_clean,0.0005113703,0.241528005,0.463636226,1.712686493,3.227288419,0.0005714706512256093,Freundlich–Langmuir,[4.00959327 0.1271926  0.80852946]
DUYJIS_clean,0.0006385706,0.315146109,0.582220462,2.161501786,4.065770798,0.0038617630344704086,Freundlich–Langmuir,[4.871589   0.13306352 0.79464092]
DUYRIZ_clean,1.58402e-05,0.010489193,0.020057087,0.095333028,0.246853727,0.00015441072981874375,Freundlich–Langmuir,[1.55648300e+01 1.31936792e-03 1.12985373e+01]
DUYVEA_clean,4.18432e-05,0.019564217,0.037695722,0.180774436,0.468148665,,Freundlich–Langmuir,"[nan, nan, nan]"
DUZKAM_clean,0.0002538412,0.119328919,0.236841696,0.979779951,2.216405331,0.0010223630111008033,Freundlich–Langmuir,[1.91603857 0.13050227 0.48513758]
DUZKEQ_clean,0.0001554421,0.090174283,0.167755203,0.746876579,1.849804862,0.001819497633303609,Freundlich–Langmuir,[1.20154212 0.14765263 0.31143061]
DUZPUL_clean,0.0003441589,0.161077774,0.314622797,1.429086893,3.696626982,0.0005250975914038605,Freundlich–Langmuir,[2.36935458 0.13738514 0.24875923]
DUZWOM_clean,4.34991e-05,0.016186176,0.031697366,0.155039899,0.414618707,,Freundlich–Langmuir,"[nan, nan, nan]"
EBAMUS_clean,0.0003445114,0.16376193,0.296997106,1.168270849,2.654817002,0.0029423376680059493,Freundlich–Langmuir,[0.79704043 0.42317423 0.32332466]
EBATUY_clean,0.0003292985,0.164357704,0.316833396,1.199483412,2.393689658,0.0004945792751808767,Freundlich–Langmuir,[2.32030494 0.14939751 0.65974115]
EBATUZ_clean,0.0005247316,0.24169182,0.460042291,1.882156896,4.58289964,0.0005154863295647606,Freundlich–Langmuir,[0.96185521 0.52874538 0.23273116]
EBAVAH_auto,0.0003999424,0.188112814,0.372545284,1.569551133,4.01812547,0.0021808785924104825,Freundlich–Langmuir,[0.60500816 0.66636799 0.17052069]
EBAVIP_clean,0.0004871438,0.227403694,0.422067468,1.565496781,2.790735701,0.002637050211303994,Freundlich–Langmuir,[5.26844911 0.08851704 1.08759507]
EBAVOV_clean,0.000418815,0.226583749,0.419406666,1.551363181,2.809357293,0.002731494973263457,Freundlich–Langmuir,[4.48056433 0.1038233  0.96890161]
EBAVUB_clean,0.0005252172,0.235649587,0.429523897,1.573482307,2.848232664,0.003945505577402259,Freundlich–Langmuir,[3.98215648 0.12086396 0.89928391]
EBELUU_clean,0.0005619102,0.256403715,0.493238295,1.968918828,3.954716137,0.0006329757876273978,Freundlich–Langmuir,[7.0514734  0.07488025 0.92241719]
EBEMEE_clean,8.60488e-05,0.046111137,0.091536885,0.373248565,0.799940423,0.0004067712316539635,Freundlich–Langmuir,[1.08027503 0.0894875  0.69886409]
EBEMII_clean,0.0001246025,0.054564826,0.10730282,0.431768644,0.883733941,0.0003022708990095842,Freundlich–Langmuir,[1.59233116 0.07148685 0.90386187]
EBIHII_clean,0.0001492968,0.08109679,0.157812845,0.755793536,1.947110357,,Freundlich–Langmuir,"[nan, nan, nan]"
EBIJAC_clean,0.0001429629,0.066664704,0.130528277,0.529148141,1.119795469,0.0002540067425072163,Freundlich–Langmuir,[1.50823653 0.09194203 0.71446228]
EBIMEJ_clean,0.0002894036,0.134362218,0.264389229,1.079370348,2.323366058,0.0007268574197418295,Freundlich–Langmuir,[2.92267192 0.09581806 0.66476943]
EBIPOX_clean,0.0002103306,0.094966096,0.184601399,0.846334223,2.20184447,0.0005506189346262307,Freundlich–Langmuir,[1.61852728 0.11778189 0.25681277]
EBIZUN_clean,0.000249071,0.130648539,0.252388111,1.159046878,3.116015033,0.0009391039801740212,Freundlich–Langmuir,[0.91224018 0.28803564 0.14056764]
EBOBIJ_clean,0.0004435237,0.225517407,0.439766719,1.82999035,3.831248533,1.1962147873771631e-05,Freundlich–Langmuir,[10.01119454  0.04622654  1.12838474]
EBOCOQ_clean,0.0003009012,0.156081761,0.308076281,1.247882133,2.722359005,0.001187079964387345,Freundlich–Langmuir,[2.5994103  0.12601587 0.55636478]
EBOXEA_clean,3.75293e-05,0.021119994,0.041707072,0.197429686,0.526362072,4.439485227090452e-05,Freundlich–Langmuir,[1.43840958 0.02946911 0.51615365]
EBUQEX_clean,0.0006036549,0.330543375,0.615812629,2.262175745,4.463118964,0.0022326865801591627,Freundlich–Langmuir,[3.30674882 0.20948237 0.59458511]
EBUQIB_clean,0.0003745077,0.187708014,0.364738398,1.436584186,2.839556603,0.0004105118370853314,Freundlich–Langmuir,[5.0873673  0.0767853  0.94535567]
EBUREA_clean,0.000138108,0.070829943,0.139475446,0.61826859,1.418975879,4.5465255167528025e-06,Freundlich–Langmuir,[7.60093455 0.01893626 1.67874027]
ECAFOG_clean,9.61797e-05,0.046589707,0.094626116,0.453650186,1.247958129,0.00038097821335843224,Freundlich–Langmuir,[8.04014084 0.01182875 0.81896919]
ECAHAT_clean,0.0005170541,0.239905396,0.423457665,1.31646577,2.519627504,0.0007764439261256997,Freundlich–Langmuir,[0.71273482 0.78235338 0.4715606 ]
ECAHEX_clean,8.05667e-05,0.045479012,0.089464854,0.415731378,1.044396986,0.00012748150106002687,Freundlich–Langmuir,[1.12831044e+01 8.09505230e-03 2.36834558e+00]
ECAHOH_clean,8.95186e-05,0.04329834,0.086414061,0.401496136,1.001800472,,Freundlich–Langmuir,"[nan, nan, nan]"
ECASAD_clean,6.81453e-05,0.032257368,0.062982192,0.28269274,0.662753492,0.00012478271288579595,Freundlich–Langmuir,[3.61563006 0.01796863 1.61552999]
ECEDEY_clean,0.0001663849,0.08440139,0.163558116,0.745087462,1.879501404,0.0005883702249555785,Freundlich–Langmuir,[2.31585252 0.07297428 0.40463153]
ECEZAO_clean,0.0003350973,0.156615611,0.297616898,1.073922354,1.962967877,1.4543171934382712e-05,Freundlich–Langmuir,[2.45411712 0.13483668 0.83868369]
ECEZAO01_clean,0.0002795989,0.122504842,0.233570441,0.855047892,1.598817447,6.258203757259008e-05,Freundlich–Langmuir,[1.91044183 0.13525992 0.79910173]
ECIWIW_clean,0.0001277488,0.055372363,0.1078947849999999,0.442670438,0.972576703,9.171823330292081e-05,Freundlich–Langmuir,[0.98857925 0.11601521 0.56578708]
ECIWOC_clean,0.0003527324,0.166615963,0.306742482,0.992381003,1.61106856,0.00065418228817204,Freundlich–Langmuir,[2.00033169 0.17900716 0.92320009]
ECODEG_clean,0.0004323057,0.232472403,0.432894303,1.594891196,2.960711474,0.002088442228793725,Freundlich–Langmuir,[3.75721179 0.12811916 0.83146844]
ECODIK_clean,0.0003962672,0.172824478,0.335279666,1.38992228,3.067260173,0.00014874972983737326,Freundlich–Langmuir,[3.44785936 0.10311049 0.59165111]
ECOGEI_clean,0.000553329,0.254594817,0.483131338,1.815314211,3.529367928,0.0007105416169598357,Freundlich–Langmuir,[3.84206779 0.13839929 0.72562177]
ECOKAJ_clean,0.000258535,0.124564157,0.254249296,1.225217304,3.565754644,0.0013738457446927162,Freundlich–Langmuir,[0.48371257 0.52946354 0.03401792]
ECOLEP_clean,0.0002124955,0.109946735,0.21602133,1.072944764,3.168976556,0.0007043524064618236,Freundlich–Langmuir,[1.43203089 0.15197605 0.02500707]
EDADIX_clean,0.0005846934,0.25085604,0.465576222,1.535702835,2.762010309,0.00017318809616355535,Freundlich–Langmuir,[1.9644168  0.27881339 0.66256734]
EDAFUM_clean,2.17546e-05,0.012204324,0.024480128,0.116098024,0.318547779,5.01720144802748e-05,Freundlich–Langmuir,[0.33180678 0.07469982 0.20561875]
EDAGAT_clean,2.17546e-05,0.012525981,0.024654164,0.118399348,0.327129964,5.047633615173846e-05,Freundlich–Langmuir,[0.49658607 0.05036357 0.24338958]
EDAGEX_clean,2.64163e-05,0.012317759,0.024463035,0.116592163,0.325751655,3.0309156940183802e-06,Freundlich–Langmuir,[0.1717455  0.14468175 0.11675295]
EDAPIK_clean_h,0.0002705301,0.170088782,0.332170496,1.371624745,3.307492803,0.0008652559583972451,Freundlich–Langmuir,[1.05185621 0.34043947 0.26799514]
EDATOT_clean,0.0001389857,0.069922444,0.136789309,0.666324841,1.887204746,0.0004964676322753385,Freundlich–Langmuir,[2.53449915 0.05466405 0.16098421]
EDAVOV_clean,3.34668e-05,0.014656135,0.02889682,0.127761105,0.305707356,1.7533965842492372e-05,Freundlich–Langmuir,[0.48595842 0.06153925 0.5863985 ]
EDOMAM_clean,0.0003246261,0.160299804,0.308509332,1.342115984,3.308572451,0.0009136161610372425,Freundlich–Langmuir,[1.69821078 0.19176524 0.28756012]
EDUSIF_clean,0.0001826346,0.096694875,0.192797202,0.950515694,2.699530156,,Freundlich–Langmuir,"[nan, nan, nan]"
EDUSOL_clean,0.0004449723,0.208302706,0.393898528,1.385716471,2.6051682,0.00036606281665071104,Freundlich–Langmuir,[2.10707782 0.21200349 0.66048299]
EDUSUR_clean,0.0001788674,0.089393207,0.181787506,0.849922251,2.393047683,0.001067054416763497,Freundlich–Langmuir,[0.40667682 0.45590296 0.07298354]
EDUTIG_clean,0.0002597969,0.115257053,0.228333668,1.068239434,2.871979164,2.341973036321168e-05,Freundlich–Langmuir,[2.35537807 0.09892493 0.21581879]
EDUVAA_clean,0.000600994,0.271359199,0.482409247,1.733525509,4.022598555,0.000807594439124566,Freundlich–Langmuir,[0.2472923  2.69026232 0.24409447]
EDUVEE_clean,0.0006602949,0.298029343,0.554495437,1.932995963,4.018076758,0.0008201510146643579,Freundlich–Langmuir,[1.20886325 0.54662316 0.40688785]
EDUVOO_clean,0.0003638182,0.169046908,0.337910539,1.588747692,4.576494091,0.0013643036901809231,Freundlich–Langmuir,[0.09565896 3.72566207 0.0384584 ]
EDUWAB_clean,0.0006923422,0.335165857,0.644552504,2.666742521,6.302929647,0.0006149963579036013,Freundlich–Langmuir,[2.62842908 0.26426121 0.31369684]
EFAYEQ_clean_h,0.0002734109,0.115497619,0.237091561,1.151695256,3.25570274,,Freundlich–Langmuir,"[nan, nan, nan]"
EFAYIU_clean,0.0002985336,0.129705373,0.257470279,1.273559142,3.54728038,,Freundlich–Langmuir,"[nan, nan, nan]"
EFEGOM_clean,0.0002007423,0.10261301,0.205313935,0.86345851,2.046419616,0.0011569413481134281,Freundlich–Langmuir,[1.26447112 0.17069395 0.36124306]
EFESEP_clean,0.0006018994,0.241181002,0.452650622,1.54214691,3.132801682,0.0018480881059938187,Freundlich–Langmuir,[1.02579787 0.52764815 0.43529031]
EFESOZ_clean,0.000576532,0.258943568,0.463287252,1.556861543,3.102191678,0.0021592088021303996,Freundlich–Langmuir,[0.99832971 0.57255676 0.44971433]
EFIMOV_clean,0.0001413218,0.062548524,0.121079295,0.526328177,1.217296228,0.00030622468732376763,Freundlich–Langmuir,[1.9097177  0.06627272 0.64387592]
EFOSUO_clean,5.05035e-05,0.031149198,0.06223074,0.298552611,0.816675191,5.1807001660671655e-05,Freundlich–Langmuir,[4.44657178 0.01412891 0.74481039]
EFOTAV_clean,5.33621e-05,0.031035803,0.062452765,0.29996766,0.819165107,,Freundlich–Langmuir,"[nan, nan, nan]"
EFOTEZ_clean,4.88549e-05,0.021733441,0.042813157,0.20759523,0.566866242,,Freundlich–Langmuir,"[nan, nan, nan]"
EGABAR_clean,5.18009e-05,0.029319302,0.057972033,0.253451962,0.564345241,6.837335193297284e-05,Freundlich–Langmuir,[3.44570509 0.01739376 2.00846665]
EGATAI_clean,0.0001602709,0.08238304,0.164689761,0.786300308,2.162134094,0.0001891503197805886,Freundlich–Langmuir,[3.45468662 0.04820681 0.26543733]
EGATEM_clean,0.0004623978,0.199550323,0.36827548,1.401539782,3.092932655,0.0018227159505514266,Freundlich–Langmuir,[1.00075904 0.42001849 0.35827539]
EGATIQ_clean,0.0003745929,0.192090422,0.368899617,1.397884643,3.162837861,0.001434906505399961,Freundlich–Langmuir,[0.81120513 0.51596186 0.31627498]
EGATOW_clean,0.0001863793,0.097412402,0.190124985,0.850900865,2.175801887,0.0002308167253747259,Freundlich–Langmuir,[1.16278559 0.17017768 0.24497826]
EGEJIK_manual,0.0004226067,0.191087102,0.354776768,1.342605865,3.205960239,0.0005311940923448679,Freundlich–Langmuir,[0.28191852 1.54825534 0.22402374]
