Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
XISKUF_clean,0.0002935956,0.142126436,0.272827456,0.917803123,0.0005237703497895227,Freundlich–Langmuir,[2.40185168e+03 1.25117765e-04 7.88194161e+02]
XISLAM_clean,0.0003028996,0.149125864,0.278839273,0.94705034,9.159118193772811e-06,Freundlich–Langmuir,[1.45873967 0.2202366  0.7115967 ]
XISVUR_clean,0.0002544596,0.139722164,0.276194004,1.200641674,,Freundlich–Langmuir,"[nan, nan, nan]"
XISXEE_clean,0.0002629246,0.13260162,0.264711473,1.19372619,,Freundlich–Langmuir,"[nan, nan, nan]"
XITYOP_clean,0.0004269122,0.201888112,0.386089151,1.576475957,2.4518493073663094e-08,Freundlich–Langmuir,[0.77533693 0.55062128 0.22915774]
XIVMEW01_clean,0.0003322518,0.170203081,0.324049021,1.147811429,1.2949087598822333e-05,Freundlich–Langmuir,[5.1865327  0.06906092 1.4998293 ]
XIWLAQ_clean,5.25181e-05,0.027566063,0.055754718,0.258530414,,Freundlich–Langmuir,"[nan, nan, nan]"
XIWYEH_clean,0.0001218724,0.059372743,0.113811395,0.40712514,1.0134301967646382e-06,Freundlich–Langmuir,[1.98831988e+01 6.23188471e-03 1.36837970e+01]
XIYYEL_clean,0.0001305794,0.062622718,0.130235151,0.628633002,,Freundlich–Langmuir,"[nan, nan, nan]"
XIZJEW_clean,0.0002388973,0.114352155,0.216475352,0.752159412,1.6876094237862062e-06,Freundlich–Langmuir,[2.31931376 0.10447107 1.13423264]
XOBXIW_clean,1.40076e-05,0.010087061,0.020532095,0.101136756,,Freundlich–Langmuir,"[nan, nan, nan]"
XODPUD_clean,0.0002952975,0.127258556,0.251398688,1.159231121,1.872954903093059e-05,Freundlich–Langmuir,[2.33617799 0.11037077 0.24186414]
XOGXAU_clean,0.0002664231,0.118705854,0.228025494,0.927534708,8.818854290441782e-06,Freundlich–Langmuir,[0.70619297 0.35232728 0.28902805]
XOHLEM_clean,0.0002007448,0.103700738,0.201915122,0.869839175,6.481629736411894e-06,Freundlich–Langmuir,[0.84110503 0.25409607 0.25098221]
XOJWEZ_clean,0.0001789725,0.102170426,0.199879025,0.796985511,,Freundlich–Langmuir,"[nan, nan, nan]"
XOJWOJ_clean,0.0002067687,0.105753311,0.211230931,0.929545277,,Freundlich–Langmuir,"[nan, nan, nan]"
XOMCIN_clean,0.000349288,0.181153258,0.356090484,1.55014119,,Freundlich–Langmuir,"[nan, nan, nan]"
XOMCOT_clean,0.00076065,0.328030654,0.587502897,1.891873811,6.762384290072321e-07,Freundlich–Langmuir,[0.88911906 0.8573398  0.42062669]
XOMCUZ_clean,7.26481e-05,0.036479719,0.068527904,0.279267553,4.162493617954786e-06,Freundlich–Langmuir,[0.04389118 1.84539029 0.15985702]
XOMHEO_clean,0.0007917764,0.377707851,0.663033525,2.069445844,6.231207265569356e-05,Freundlich–Langmuir,[0.74678258 1.22773154 0.40464718]
XOMJUE_clean,0.0003075627,0.154228546,0.29058906,1.047641636,1.1145697715906539e-05,Freundlich–Langmuir,[1.22641527 0.26899613 0.5326126 ]
XOMNEU_clean,0.0005785169,0.275669428,0.499416623,1.583380333,2.199998181137282e-05,Freundlich–Langmuir,[1.20654833 0.51608875 0.53012157]
XONGUD_clean,6.4386e-06,0.003560561,0.007025002,0.034896896,,Freundlich–Langmuir,"[nan, nan, nan]"
XONLES_clean,0.000322385,0.157497003,0.316725039,1.524431806,,Freundlich–Langmuir,"[nan, nan, nan]"
XONLES01_clean,0.0002922111,0.155017973,0.309511872,1.477244483,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPJAO_clean,0.0005985243,0.281370013,0.510950614,1.45726256,1.3545793999198331e-05,Freundlich–Langmuir,[2.99580459 0.20887712 1.0685006 ]
XOPLOE_clean,0.0001759149,0.090173495,0.17941855,0.814989351,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPMIA_clean,0.0002933221,0.140157572,0.279174246,1.174071145,,Freundlich–Langmuir,"[nan, nan, nan]"
XOPVOO_clean,2.7569198265,3.093575565,3.116339067,3.225799864,0.006682153983831398,Freundlich–Langmuir,[2.08519916e+00 4.20227038e+09 9.81706824e-01]
XOQXIL_clean,0.0002268628,0.10999376,0.21525009,0.937872152,8.586253392306403e-07,Freundlich–Langmuir,[1.63055921 0.13808538 0.34785916]
XORHET_clean,0.000224775,0.106217703,0.209700643,0.892519469,,Freundlich–Langmuir,"[nan, nan, nan]"
XOSPOK_clean,0.0001622729,0.080423284,0.158527775,0.669533557,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTSEG_clean,0.0002686761,0.138076443,0.269353568,1.19453068,7.921983985762051e-06,Freundlich–Langmuir,[0.64451565 0.44147663 0.14998272]
XOTSIK_clean,0.0002930941,0.139549081,0.272011668,1.175747111,2.9613638609293276e-06,Freundlich–Langmuir,[1.22324463 0.23477628 0.25745666]
XOTXUB_clean,3.93388e-05,0.022563601,0.045575664,0.218941673,,Freundlich–Langmuir,"[nan, nan, nan]"
XOTZIR_clean,0..0002168916,0.123082765,0.237815846,0.911352767,1.898686822731494e-05,Freundlich–Langmuir,[14.85450105  0.01715862  4.07372814]
XOVPIH_clean,7.74736e-05,0.042674814,0.084593896,0.379481921,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVPON_clean,8.18589e-05,0.04173636,0.083675419,0.394107871,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVPUU_clean,0.0002293137,0.121215218,0.241444387,1.200136142,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQAB_clean,0.0002339982,0.105342211,0.208578439,0.994906433,1.0363112620818115e-05,Freundlich–Langmuir,[0.4400372  0.48468222 0.05638271]
XOVQEF_SL,0.0001772117,0.123625984,0.247668937,1.207191918,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVQIJ_clean,0.0001838331,0.104444122,0.207690159,0.892192576,,Freundlich–Langmuir,"[nan, nan, nan]"
XOVVOU_clean,0.0003346146,0.152993628,0.299175325,1.256548703,1.0810852198302509e-05,Freundlich–Langmuir,[2.08598656e+01 1.50052451e-02 3.03463180e+00]
XOXMED_clean,0.0001961931,0.126783782,0.244416674,1.106441119,4.011967741095864e-05,Freundlich–Langmuir,[0.05309314 5.20793371 0.0675597 ]
XUBGUY_clean,0.0002400503,0.115515889,0.224868024,1.07138503,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDNUH_clean,0.0002909277,0.131852805,0.26209947,1.25123484,1.2794174991844552e-05,Freundlich–Langmuir,[10.25156558  0.02588316  0.48130283]
XUDPET_clean,0.0003808545,0.195113811,0.36803568,1.755775307,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDPIX_clean,0.0002371774,0.132051423,0.262170434,1.248978034,1.4485408450608774e-05,Freundlich–Langmuir,[2.4546034  0.10842977 0.14641795]
XUDPOD_clean,0.0002486195,0.131979394,0.262854454,1.247164267,,Freundlich–Langmuir,"[nan, nan, nan]"
XUDVAV_clean,0.0003556029,0.174466992,0.332368966,1.270304618,6.434451902630516e-06,Freundlich–Langmuir,[1.41484423 0.26046287 0.44597558]
XUDYEC_clean,0.0002662567,0.121718912,0.242947119,1.072341082,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFWAX_clean,0.0007532006,0.301689418,0.538748117,1.887724317,8.503884750402146e-06,Freundlich–Langmuir,[0.33497367 2.19906801 0.26902445]
XUFWEB_clean,0.0006921303,0.30107668,0.553909842,1.911967199,1.1686826564828734e-05,Freundlich–Langmuir,[1.13650867 0.58857244 0.40761584]
XUFWIF_clean,0.0006406226,0.282599278,0.51327989,1.801233253,4.872051530016223e-06,Freundlich–Langmuir,[0.56462093 1.15227382 0.30927952]
XUFWOL_clean,0.0008519541,0.375673052,0.694472885,2.512771859,9.012344344424415e-06,Freundlich–Langmuir,[1.08291271 0.77027078 0.32084226]
XUFWOM_clean,0.0001509741,0.072793458,0.144478546,0.69613428,2.0269063963259873e-06,Freundlich–Langmuir,[0.34109194 0.43074405 0.04684573]
XUFYAA_clean,0.0003685514,0.185655196,0.356435725,1.655129134,,Freundlich–Langmuir,"[nan, nan, nan]"
XUFYEE_clean,0.0005612832,0.25844122,0.49993629,2.066406451,1.2503315201106019e-05,Freundlich–Langmuir,[2.3693466  0.22635723 0.344272  ]
XUGROI_clean,0.0003438624,0.162436035,0.325903657,1.4790884,,Freundlich–Langmuir,"[nan, nan, nan]"
XUGSEY_clean,0.0003963551,0.181864967,0.355899899,1.52066345,1.221788893470238e-05,Freundlich–Langmuir,[7.29622599 0.05097655 0.88643828]
XUGWUS_clean,0.0001045413,0.052808681,0.103674985,0.429335021,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJPEY_clean,0.0001219327,0.063841822,0.12758717,0.56170111,,Freundlich–Langmuir,"[nan, nan, nan]"
XUJPIC_clean,0.0001473912,0.062757827,0.121431578,0.550550297,6.7943845010735615e-06,Freundlich–Langmuir,[0.04533124 2.95231209 0.07075227]
XUJPOI_clean,0.0002095385,0.103505418,0.202694343,0.876713633,1.0227693116893793e-06,Freundlich–Langmuir,[2.65370826 0.07973501 0.56008965]
XUJQAV_clean,0.0001764535,0.102879008,0.20524189,0.864271456,,Freundlich–Langmuir,"[nan, nan, nan]"
XUKHUI_clean,0.0003506223,0.161400774,0.312041497,1.197482567,8.32432407986347e-06,Freundlich–Langmuir,[2.95971234e+01 1.12847684e-02 6.05930790e+00]
XUKLAS_clean,0.0001926105,0.099732795,0.193882206,0.778575784,6.31741260414118e-06,Freundlich–Langmuir,[12.54552912  0.01636097  3.51305553]
XUKNIC_clean,0.000238184,0.11491699,0.227315154,1.039022764,,Freundlich–Langmuir,"[nan, nan, nan]"
XUKYEI_neutral,0.0001883311,0.124686969,0.251092459,1.248329254,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMMOJ_clean,8.33216e-05,0.046270742,0.092342793,0.447688693,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMMUP_clean,7.36302e-05,0.036669231,0.074568935,0.363233109,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMNAW_clean,0.0003726121,0.190466554,0.368705042,1.399582325,,Freundlich–Langmuir,"[nan, nan, nan]"
XUMNEA_clean,0.0004098925,0.177593938,0.32106669,1.036821102,2.90793011079954e-06,Freundlich–Langmuir,[0.62962691 0.64196309 0.46432272]
XUMNIE_clean,0.0003927007,0.180302246,0.349577572,1.553505303,7.95734833561828e-06,Freundlich–Langmuir,[0.36872355 1.02197864 0.10661116]
XUMTUV_clean,0.0001291384,0.066940098,0.132111436,0.597338879,3.2771178456520546e-06,Freundlich–Langmuir,[5.12427307 0.02648107 1.02435333]
XUNGOD_clean,0.0003731208,0.173102936,0.330658575,1.269636796,4.46523559773924e-06,Freundlich–Langmuir,[1.65432419 0.22016811 0.48594571]
XUNGUJ_clean,0.0003210991,0.15811532,0.308764636,1.208879097,,Freundlich–Langmuir,"[nan, nan, nan]"
XUNHAQ_clean,0.0002959852,0.149745216,0.297231974,1.165796201,0.0014929174782861898,Freundlich–Langmuir,[2.61106887e+03 1.20198999e-04 4.94579477e+02]
XUNSAC_clean,0.00034711,0.160897581,0.316453974,1.19816174,0.0012648217627374775,Freundlich–Langmuir,[2.69451427e+03 1.25267947e-04 5.47056656e+02]
XUNSEG_clean,0.0002556236,0.138410775,0.27126779,1.075268665,,Freundlich–Langmuir,"[nan, nan, nan]"
XUNSIK_clean,0.0003892654,0.171337788,0.331198524,1.280706644,1.7286105942498308e-05,Freundlich–Langmuir,[12.72663201  0.02787212  2.49560347]
XUNSOQ_clean,0.0002825314,0.151073562,0.292202019,1.126971233,1.4975966946129841e-05,Freundlich–Langmuir,[2.19940953e+01 1.42085464e-02 4.76109257e+00]
XUNTIL_clean,0.0002556236,0.105731312,0.207157385,0.852843823,,Freundlich–Langmuir,"[nan, nan, nan]"
XUPSAE_clean,0.0002439486,0.11394162,0.224711908,1.032025987,6.294806677153895e-06,Freundlich–Langmuir,[1.34846352 0.17157785 0.18429795]
XUTQEI_clean,0.0002518416,0.120081227,0.238221175,1.167862991,,Freundlich–Langmuir,"[nan, nan, nan]"
XUVHEB_clean,0.000308701,0.164980307,0.319017745,1.216011159,,Freundlich–Langmuir,"[nan, nan, nan]"
XUVQOW_clean,0.0001706586,0.098926204,0.197920233,0.881321557,,Freundlich–Langmuir,"[nan, nan, nan]"
XUWFUR_clean,0.0002187205,0.101914109,0.200174298,0.870739219,5.57300690688203e-06,Freundlich–Langmuir,[11.69939838  0.01774298  2.06619983]
XUYXAR_clean,8.28113e-05,0.046211259,0.091878512,0.411806633,,Freundlich–Langmuir,"[nan, nan, nan]"
XUZFUU_clean,0.0001310207,0.056386383,0.113013516,0.504652311,,Freundlich–Langmuir,"[nan, nan, nan]"
YABHER_clean,0.000382592,0.189673546,0.364492129,1.541980531,8.547146292778001e-06,Freundlich–Langmuir,[0.55273254 0.72319758 0.16960576]
YABHIV_clean,0.0004062206,0.220064987,0.43679977,1.824698732,,Freundlich–Langmuir,"[nan, nan, nan]"
YABPAU_clean,0.0002910666,0.139486963,0.273800797,1.104379823,,Freundlich–Langmuir,"[nan, nan, nan]"
YAGHAS_clean,0.0003997089,0.18696722,0.346966271,1.268015573,6.322110931434549e-06,Freundlich–Langmuir,[0.5722311  0.72077066 0.31851475]
YAGHUM_clean,0.0001847316,0.090446667,0.181144774,0.842312165,,Freundlich–Langmuir,"[nan, nan, nan]"
YAGJOI_clean,0.0003422477,0.171135661,0.323628656,1.269556111,1.269112050102141e-05,Freundlich–Langmuir,[0.57433589 0.64020024 0.25795969]
YAHPED_clean,0.0002240925,0.10581352,0.210930137,0.958547018,,Freundlich–Langmuir,"[nan, nan, nan]"
YAHWAI_clean,0.0001857059,0.081508455,0.159919073,0.700609191,9.70710273534704e-06,Freundlich–Langmuir,[2.10591731 0.07896734 0.51467808]
YAMYUJ_clean,0.0004616844,0.21783647,0.418436721,1.675806455,2.9085035936369438e-06,Freundlich–Langmuir,[1.71602355 0.26567909 0.36404934]
YANBAR_clean,2.17546e-05,0.011346572,0.022582817,0.106087805,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR01_clean,2.64163e-05,0.01094722,0.022046722,0.105391658,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR02_clean,2.79702e-05,0.010920804,0.02216171,0.105116618,,Freundlich–Langmuir,"[nan, nan, nan]"
YANBAR03_clean,2.33085e-05,0.010951881,0.022292238,0.106838338,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLIM_clean,0.0001780397,0.113825331,0.224172677,1.002990754,2.6612610003017596e-05,Freundlich–Langmuir,[4.50764616 0.05130653 0.6231036 ]
YAPLOS_clean,0.0001663302,0.075088354,0.149541629,0.713450608,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPLUY_clean,0.0001950102,0.08857845,0.175872127,0.793811623,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPMAF_clean,0.0002137639,0.100673233,0.199416211,0.88960885,,Freundlich–Langmuir,"[nan, nan, nan]"
YAPXIX_clean,0.0009361775,0.328685163,0.498286456,0.963463779,3.913235069593631e-05,Freundlich–Langmuir,[0.67548452 1.50353702 0.77592971]
YAQCEY_clean,0.0001334562,0.065346963,0.130012162,0.577876545,,Freundlich–Langmuir,"[nan, nan, nan]"
YAQKEI_clean,6.87483e-05,0.035939512,0.070317909,0.312978366,2.4771345525195115e-06,Freundlich–Langmuir,[0.23930702 0.30799959 0.17528513]
YARBAW_clean,0.0001125615,0.058735609,0.115916875,0.492521328,,Freundlich–Langmuir,"[nan, nan, nan]"
YARBIE_clean,0.0004789604,0.228589606,0.412368177,1.161471664,1.7022068186060623e-05,Freundlich–Langmuir,[2.0289681  0.2529018  0.96961602]
YARBUQ_clean,0.0005626806,0.248295972,0.433607339,1.267443318,1.741722038865185e-05,Freundlich–Langmuir,[0.67975576 0.87940544 0.50888638]
YARDEC_clean,0.000383978,0.175109819,0.34120605,1.387750066,1.2251923046942752e-05,Freundlich–Langmuir,[7.85969251e+01 4.57388430e-03 1.14406558e+01]
YARDIG_clean,0.0003251421,0.162141553,0.316483709,1.302459135,,Freundlich–Langmuir,"[nan, nan, nan]"
YARGAB_clean,0.0001554844,0.083932527,0.167628718,0.782702016,,Freundlich–Langmuir,"[nan, nan, nan]"
YARGOP_clean,0.0002752505,0.122778703,0.244048626,1.13142218,,Freundlich–Langmuir,"[nan, nan, nan]"
YARKEJ_clean,0.0003598044,0.17642191,0.327610196,1.193378905,1.4227620492351518e-05,Freundlich–Langmuir,[0.57607713 0.67412014 0.33004841]
YARKOT_clean,0.0002981379,0.161112003,0.312100948,1.367933229,1.898012086852423e-05,Freundlich–Langmuir,[0.4428502  0.75901646 0.13133617]
YARSAN_clean,0.0004386531,0.202802159,0.369753901,1.214200891,8.088422169770103e-06,Freundlich–Langmuir,[0.83991488 0.54165908 0.47901099]
YARXEX_clean,0.0001038339,0.05396953,0.108246366,0.496887391,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYEV_clean,6.24218e-05,0.031975048,0.063971622,0.309089265,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYIZ_clean,4.78328e-05,0.031343894,0.061790445,0.304653009,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYOF_clean,0.0001024284,0.034699125,0.070157425,0.333279902,,Freundlich–Langmuir,"[nan, nan, nan]"
YARYUL_clean,9.97665e-05,0.041949451,0.084079432,0.409382461,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ_clean,0.0001006324,0.06908076,0.138085486,0.661537,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ01_clean,0.0001825598,0.093454192,0.18663557,0.863316943,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ02_clean,0.0001294973,0.067121813,0.134252071,0.654090704,,Freundlich–Langmuir,"[nan, nan, nan]"
YARZEZ03_clean,0.0001559802,0.07045523,0.141969616,0.680964077,,Freundlich–Langmuir,"[nan, nan, nan]"
YASLOW_clean,0.0001278241,0.070672017,0.139323,0.649007872,7.975017144964482e-06,Freundlich–Langmuir,[0.35194174 0.40853137 0.09191092]
YASLUA_clean,0.0001537307,0.081027289,0.156862964,0.670635769,7.384207981938109e-06,Freundlich–Langmuir,[0.38094979 0.44235067 0.19559794]
YASVUM_clean,0.0003935145,0.184100793,0.362289271,1.640814633,9.418440920089946e-06,Freundlich–Langmuir,[2.2711518  0.16497863 0.22042908]
YATDUV_clean,0.000146906,0.076337835,0.153325224,0.720147652,,Freundlich–Langmuir,"[nan, nan, nan]"
YATVUN_clean,0.0006174268,0.323334815,0.613731205,2.608779925,4.621713315931547e-05,Freundlich–Langmuir,[0.3075422  2.30879547 0.12183034]
YATWAU_clean,0.0007256426,0.329322507,0.624572436,2.657215609,4.04862361066125e-07,Freundlich–Langmuir,[0.28346271 2.56356079 0.11914952]
YAVSOG_clean,0.0001742705,0.086371477,0.16449089,0.629934465,4.134208110496549e-06,Freundlich–Langmuir,[0.6623331  0.27563218 0.42813226]
YAVWAW_clean,0.0001969343,0.088447046,0.171893309,0.71969456,7.257967588883827e-06,Freundlich–Langmuir,[1.17920937 0.15470555 0.41359686]
YAVWUQ_clean,0.0002616999,0.136851511,0.267846393,1.218258535,9.804889899049052e-06,Freundlich–Langmuir,[0.45572714 0.61731447 0.10213617]
YAVZAX_clean,0.0002504257,0.120808113,0.233230806,0.942829633,3.0622366944075033e-07,Freundlich–Langmuir,[1.41091858 0.17793956 0.44976367]
YAVZUT_clean,0.0002809192,0.139510197,0.2822827479999999,1.123428538,0.0024738629088770833,Freundlich–Langmuir,[2.42354531e+03 1.21962955e-04 4.49757621e+02]
YAWBAC_clean,0.0003424771,0.160724277,0.31014476,1.188255927,4.5645555254816795e-06,Freundlich–Langmuir,[9.47487959 0.03518489 2.08853541]
YAWFOS_clean,5.98215e-05,0.031032614,0.061316999,0.294123723,1.7183566484056818e-06,Freundlich–Langmuir,[0.04170583 1.51684517 0.03382025]
YAXBOP_SL,0.0001336328,0.087387073,0.172885704,0.74372995,,Freundlich–Langmuir,"[nan, nan, nan]"
YAZWOM_clean,2.04107e-05,0.011863705,0.024028468,0.11207757,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDKOI_clean,0.0001810007,0.10117511,0.200214412,0.872578628,,Freundlich–Langmuir,"[nan, nan, nan]"
YEDKUO_clean,0.0002782795,0.134440974,0.266007993,1.25875084,3.0140410198524447e-06,Freundlich–Langmuir,[0.77879847 0.34958838 0.07747545]
YEDLAV_clean,0.0004564223,0.231721976,0.43912206,1.600986204,1.758647421424196e-05,Freundlich–Langmuir,[2.43572584 0.20185181 0.61459204]
YEFNEC_clean,0.0001182982,0.053312103,0.105307057,0.508285621,4.428871508167895e-06,Freundlich–Langmuir,[0.02911685 3.75906028 0.0247469 ]
YEFNIG_clean,0.0001038716,0.053697294,0.10526522,0.510886739,,Freundlich–Langmuir,"[nan, nan, nan]"
YEFNOM_clean,0.0001182982,0.053935333,0.107165205,0.51188506,4.846810067948714e-06,Freundlich–Langmuir,[1.50694518 0.07207044 0.1919334 ]
YEFPAA_clean,9.52156e-05,0.053071179,0.10553067,0.512548685,5.823477339894762e-06,Freundlich–Langmuir,[0.28397886 0.37630947 0.03930598]
YEFPEE_clean,0.0001197409,0.061072178,0.121775035,0.578722113,,Freundlich–Langmuir,"[nan, nan, nan]"
YEGHEZ_clean,0.0006018316,0.275779782,0.518377626,1.855396698,5.062729038593405e-06,Freundlich–Langmuir,[2.05306533 0.28824972 0.52295824]
YEGKIG_clean,2.1028680479,2.235590284,2.242944821,2.254579532,0.0006417912769601192,Freundlich–Langmuir,[2.16267972e+00 2.47468504e+04 9.96438790e-01]
YEGKOM_clean,0.0003698858,0.164755142,0.3252456,1.39917409,,Freundlich–Langmuir,"[nan, nan, nan]"
YEHGID_clean,0.0003038596,0.150674116,0.292489556,1.171767096,3.380680076095527e-06,Freundlich–Langmuir,[8.65369269 0.0358968  1.7071062 ]
YEKQOW_clean,0.0003689131,0.176698057,0.341436754,1.277509341,,Freundlich–Langmuir,"[nan, nan, nan]"
YEKXET_clean,0.000218975,0.110523551,0.22069431,0.973637651,,Freundlich–Langmuir,"[nan, nan, nan]"
YEKXOD_clean,0.0001494994,0.091216713,0.183102498,0.855065701,,Freundlich–Langmuir,"[nan, nan, nan]"
YEKXUJ_clean,0.0002149915,0.086656244,0.172171566,0.81975536,2.0255575346318065e-05,Freundlich–Langmuir,[4.65440618 0.03748774 0.36240278]
YELYOE_clean,0.0002195367,0.100058159,0.189259231,0.686822448,3.3648178377566102e-06,Freundlich–Langmuir,[0.96577299 0.22037769 0.58946839]
YEMFOM_clean,0.0002347249,0.103215097,0.198184245,0.828778492,8.679490365739551e-06,Freundlich–Langmuir,[0.35381085 0.61443037 0.19313008]
YEMMAF_clean,5.03156e-05,0.029248143,0.058545122,0.281876687,,Freundlich–Langmuir,"[nan, nan, nan]"
YENLUA_ion_b,0.0002003341,0.075637849,0.147086893,0.664971482,2.129250723607422e-05,Freundlich–Langmuir,[0.1249399  1.26275078 0.08584923]
YEYCUC_SL,0.0003732172,0.171446093,0.337675726,1.396786643,,Freundlich–Langmuir,"[nan, nan, nan]"
YEYDAJ_clean,0.0007725747,0.357709681,0.637018173,1.873435684,2.646077579049202e-05,Freundlich–Langmuir,[1.55915664 0.52962075 0.61057819]
YEYFEP_clean,0.0001646274,0.080418113,0.160509793,0.737090304,,Freundlich–Langmuir,"[nan, nan, nan]"
YEZFIU_clean,0.0001438353,0.066693885,0.130578751,0.614790943,2.1503628953511163e-06,Freundlich–Langmuir,[0.03615347 3.86015294 0.04206234]
YICDAR_clean,0.0002084771,0.108983587,0.218482006,0.987004807,,Freundlich–Langmuir,"[nan, nan, nan]"
YICREI_clean,0.0002098301,0.09169127,0.179193791,0.72980483,,Freundlich–Langmuir,"[nan, nan, nan]"
YIDSOT_clean,0.0002328041,0.123758989,0.240206627,0.974076804,1.1247940073713341e-05,Freundlich–Langmuir,[3.63069629 0.07032145 0.89762371]
YIJCEB_clean,0.0049663434,1.442184862,2.182090028,4.454142662,0.0001656594677238275,Freundlich–Langmuir,[2.34108101 1.982601   0.6906513 ]
YILJAG_clean,0.0002614112,0.115526793,0.234272,1.05829285,,Freundlich–Langmuir,"[nan, nan, nan]"
YILJUA_clean,0.0002110746,0.100902816,0.198979068,0.893085514,3.1891792821436614e-06,Freundlich–Langmuir,[9.89807067 0.02068102 1.38526841]
YILKAH_clean,0.000222546,0.108021993,0.211563241,0.947215431,6.301128931759585e-07,Freundlich–Langmuir,[0.70341438 0.31460438 0.16444954]
YINCEF_clean,0.0002352856,0.108325931,0.211910967,0.866578861,,Freundlich–Langmuir,"[nan, nan, nan]"
YINCIJ_clean,0.0002792642,0.105425541,0.204740253,0.849092963,3.085974401080395e-05,Freundlich–Langmuir,[1.62670537 0.13374249 0.48382203]
YINCOP_clean,0.0002308877,0.107488138,0.208359694,0.840752418,4.410885463083264e-06,Freundlich–Langmuir,[2.72044519 0.08163398 0.81270589]
YINCUV_clean,0.0001909803,0.090993431,0.171471622,0.675406728,3.1188687443824612e-06,Freundlich–Langmuir,[0.23452088 0.84110165 0.22950883]
YINPEQ_clean,0.0001327211,0.072738654,0.146551597,0.708084387,,Freundlich–Langmuir,"[nan, nan, nan]"
YINXIE_clean,0.00012985,0.063981203,0.124613227,0.558038215,1.3247912720085776e-06,Freundlich–Langmuir,[0.17902757 0.74016749 0.11091748]
YIPDOR_clean,0.0002782697,0.132142186,0.264257442,1.261791362,,Freundlich–Langmuir,"[nan, nan, nan]"
YIRHOY_clean,9.33028e-05,0.045712522,0.087369872,0.358377073,1.7719758061745818e-06,Freundlich–Langmuir,[0.15529688 0.62370542 0.21272675]
YISFEL_clean,1.49154e-05,0.008829907,0.017845428,0.08505249,,Freundlich–Langmuir,"[nan, nan, nan]"
YIVNIC_clean,6.73923e-05,0.035452824,0.06986631,0.301168544,,Freundlich–Langmuir,"[nan, nan, nan]"
YIVTII_clean,0.0005460823,0.259858555,0.502749272,1.957386737,4.305030447074532e-06,Freundlich–Langmuir,[18.96642292  0.02834002  2.39225116]
YIWBEN_clean,0.0003330407,0.17531377,0.34679465,1.392995126,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWBIR_clean,0.0004735801,0.219868096,0.413628177,1.640055,2.980027251906596e-06,Freundlich–Langmuir,[0.46621025 1.02881296 0.20930766]
YIWLEV_clean,9.46309e-05,0.041873183,0.082469854,0.398452617,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWLIZ_clean,8.45638e-05,0.042950365,0.084970527,0.411243901,1.5644740602793753e-06,Freundlich–Langmuir,[0.03145916 2.78768457 0.02372582]
YIWLUL_clean,7.78524e-05,0.042365129,0.085179923,0.407490207,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWMEW_clean,8.72484e-05,0.042879224,0.08537187,0.41028484,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWMOG_clean,7.55034e-05,0.042225532,0.084621198,0.395511004,,Freundlich–Langmuir,"[nan, nan, nan]"
YIWMUM_clean,6.14094e-05,0.043234257,0.085820192,0.407784838,1.2869726698498531e-05,Freundlich–Langmuir,[0.97264104 0.08960134 0.17917466]
YIWNAT_clean,6.6443e-05,0.043059089,0.08526046,0.403012016,1.0319710855315238e-05,Freundlich–Langmuir,[0.35779965 0.24338809 0.09715357]
YIWNEX_clean,8.33904e-05,0.037273571,0.072836201,0.342973978,2.001208707060843e-06,Freundlich–Langmuir,[0.01007957 7.87880217 0.03960057]
YIWNIB_clean,8.60739e-05,0.041326035,0.082102404,0.399544396,1.3404455187654527e-06,Freundlich–Langmuir,[0.10360176 0.80495598 0.02644953]
