Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_DSFL,model,fit_parameters
ENCDBZ_clean,0.0002923174,0.136066525,0.26383268,1.157425272,6.749911299533948e-10,DSFL,"[0.012403706516584321, 0.9822061935147784, 5.938080772416289, 0.5890385734182029, 0.47573577873802075, 0.15695068763000322]"
ENCDBZ01_clean,0.0001727664,0.094220178,0.185681607,0.834029794,9.266884618140503e-06,DSFL,"[1.7371295721481044e-37, 8.04655479503249, 9.688805644598782, 4.035790692556617, 0.04740230822776687, 0.64430168305955]"
ENCNBZ01_clean,0.0003894379,0.193372074,0.376670055,1.538600831,3.2326190406951445e-05,DSFL,"[6.312218268741884e-09, 1.000485476728617, 0.9299403930488236, 14.497289586664888, 0.027418520071610414, 1.9925252319250717]"
ENEQUL_clean,0.0001586804,0.083350161,0.166557152,0.753206941,0.0004260593102118502,DSFL,"[1.5011416161419104e-15, 7.988683058092974, 6.556654255713418e-05, 5462.645356862194, 3.116653369245952e-05, 785.2767239234487]"
ENESOH_clean,0.0002748058,0.13046987,0.261666486,1.231924814,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENESUN_clean,0.0002825339,0.132204112,0.26476599,1.230194215,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENIHUG_clean,0.0002324406,0.125004955,0.244622554,1.203764095,1.9615565867376473e-05,DSFL,"[0.031099444229974463, 1.001713221675165, 2.9474971501582132, 3.0847500426718426, 0.07799499305421571, 5.07548840226456e-07]"
ENIHUG01_clean,0.0002553412,0.125520217,0.250304181,1.196250424,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ENISOK_clean,0.0001761368,0.096401763,0.189627381,0.873269289,1.024002294571573e-05,DSFL,"[1.779795133936275e-10, 0.6134165404653908, 5.6523418272080175, 0.49457983967146246, 0.3975595418428551, 0.10825766185743735]"
ENISUQ_clean,0.000190161,0.109222779,0.211530886,0.952025244,2.8562231160773654e-05,DSFL,"[0.035818746705526545, 0.8021985559615368, 5.79841498923285, 0.9219222741930649, 0.2371924331586693, 0.17701671506989713]"
ENITAX_clean,0.0003081076,0.144727545,0.288159289,1.28833999,0.0005996500067230459,DSFL,"[0.0014744327074853092, 9.927922852509827, 15.588171898065683, 5321.856919258303, 5.553829432591897e-05, 494.1842292572255]"
ENITEB_clean,0.0003092114,0.140688125,0.278714879,1.2245865,0.00040784459054392624,DSFL,"[0.002340039814735286, 10.842411894414886, 13.75725948213244, 7571.868406035751, 3.794930077924342e-05, 842.0557886158527]"
ENITIF_clean,0.0003674725,0.170541561,0.330161978,1.419111066,1.1603349419924321e-08,DSFL,"[0.00982012465530552, 1.7861713816508686, 3.328243495879357, 1.1503257152278628, 0.30430716613505154, 0.22680465217579357]"
ENITOL_clean,0.0003039375,0.133898633,0.264904709,1.146145718,0.00048002284482711715,DSFL,"[3.0369276513524874, 0.02682513295156162, 1.3985044236694006, 7.571728485891826, 0.02551461691516585, 1.5224905511769584]"
ENIXUV_clean,0.0002799233,0.121608802,0.239620529,1.027965988,0.00022500002247749162,DSFL,"[3.1893023446831765e-16, 1.1422101017635193, 6.207651002583525e-05, 5842.862531159129, 4.256203318876056e-05, 894.217776618214]"
EPECEJ_clean,0.0003405932,0.159008354,0.318038068,1.323132069,0.0016066657611089584,DSFL,"[0.002802235012729372, 3.7750072992154817, 22.76746077844252, 20502.115896882824, 1.613978223300248e-05, 2769.220092560351]"
EPECOT_clean,0.0004241714,0.205200826,0.36571699,1.132164102,2.481252121675991e-05,DSFL,"[0.8236036331525933, 0.3808741825895008, 1.2524221378601366, 1.8244280265005548, 0.08784099097542637, 0.29550928584964914]"
EPEWAY_clean,0.0001448907,0.065548997,0.129637856,0.581927061,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPEWEC_clean,0.0001516298,0.066146531,0.131928027,0.587950694,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPEXUU_clean,0.0001374206,0.069011284,0.135248025,0.582711842,1.7440717984588637e-06,DSFL,"[1.8389928064655993e-36, 7.836469794400621, 10.285176353959955, 3.288462122554153, 0.042851218621074126, 0.9781982748687704]"
EPEYAB_clean,0.0001335496,0.080045579,0.154777238,0.649461492,1.6443866339878293e-05,DSFL,"[5.880104832434635e-35, 7.4885906801109305, 10.347267696754841, 0.5001110783452121, 0.33282759800947825, 0.2530859024209686]"
EPISOM_clean,0.0004675968,0.211606711,0.409124194,1.665400902,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPONAA_clean,6.99488e-05,0.054733749,0.109937843,0.546119415,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPONEE_clean,0.0001049232,0.054534757,0.110176634,0.557837049,0.0009137092550854124,DSFL,"[8.508187455156577e-06, 5.747315488232966, 10.064259184513574, 1.1919110987274197, 0.09353939084601691, 2.005242081350057e-15]"
EPOPEG_clean,0.0003252283,0.143636101,0.284708637,1.261414695,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EPOTAF_clean,0.0002704056,0.115001237,0.228825084,1.12921931,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EQERAU_clean,0.0002790068,0.149967622,0.302124713,1.36179253,0.001332123561095317,DSFL,"[9.751049088681916e-15, 0.9486062623304705, 0.00015093750450099683, 4940.60667236003, 6.241547813725851e-05, 397.9070641820314]"
EQEREY_clean,0.0004233067,0.210073022,0.41191508,1.637350448,0.0008884380401708997,DSFL,"[4.935557607504034e-10, 0.253930931638695, 1.3843533702513413, 32.75088665433626, 0.013308331628894568, 4.4380953625166475]"
EQERIC_clean,0.000574861,0.298733311,0.568963968,2.069794336,2.7110304047041114e-05,DSFL,"[7.121016160128001e-08, 0.9935555130462687, 0.9032815845850339, 5.382680197663035, 0.11688313014472855, 0.9095613648900749]"
EQETAX_clean,0.0004703713,0.212879889,0.414842092,1.734754585,1.6492972445573672e-05,DSFL,"[0.6186466986615828, 0.0036073879513753506, 16.693441397166296, 5.423115378716269, 0.08024504810441274, 0.685811117816278]"
EQOXIT_clean,0.0001050194,0.059035127,0.11879115,0.531367764,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ERALEQ_clean,0.0011916761,0.508122808,0.929353182,2.85885695,4.2152758508776013e-10,DSFL,"[0.03168336660569536, 3.3068728114635735, 1.7810671975842907, 6.118001468676543, 0.17778899807171336, 1.0128795180268495]"
ERALIU_clean,0.0007562461,0.336791008,0.643042519,2.545996747,3.961681654949762e-09,DSFL,"[0.02068478060269385, 2.9156776284600596, 2.416001444506642, 3.3111961354888964, 0.2103222040812323, 0.4359243727717398]"
ERALUG_clean,0.0003183994,0.122787004,0.241895479,1.001071436,0.00045790596214537524,DSFL,"[2.5017149056727048e-15, 3.148756084031797, 0.0003082145072949294, 6573.057098669745, 3.849199772738827e-05, 1216.1047209889534]"
ERAMAN_clean,0.0001830464,0.095750722,0.19648946,0.85933767,0.0018022084364610318,DSFL,"[5e-324, 8.044891979464326, 98.7677077699672, 11100.036932947722, 1.809604525952872e-05, 1722.7259421376834]"
ERAMER_clean,0.0002284199,0.116662095,0.232422267,1.080558717,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ERAMOB_clean,0.0003481307,0.175389874,0.345930637,1.41425505,0.0008590402365497712,DSFL,"[5e-324, 1.9780562035254363, 181.35074008490022, 22694.231087038643, 1.598019404423814e-05, 3110.5258389530118]"
ERAMUH_clean,0.0347540369,1.909450573,2.284647443,3.654607681,1.0781591800267417e-09,DSFL,"[1.6325546377998834, 21.275014359668713, 0.9777336126761041, 4.236143063847271, 0.1721253715537661, 1.0840572743984627]"
ERANAO_clean,1.2156236246,1.336339986,1.329901805,1.394130434,2.9441184592108057e-09,DSFL,"[38.656829896585776, 34.150637761748335, 2.5568060744431715, 1.9991070552099903, 2.048312112229714, 1.1142539159161664]"
ERANES_clean,0.0003138326,0.155444022,0.297276099,1.282872361,1.0421574192595867e-05,DSFL,"[6.493452232983802e-07, 1.5478709498116885, 14.421913637821742, 0.18743625866611313, 1.7859008771681804, 0.1158534659174844]"
EREFEN01_SL,0.0003615753,0.196644983,0.377664264,1.457535995,2.4544546270694313e-05,DSFL,"[1.1070293519446888e-07, 0.7856508860567483, 0.8097810034694751, 3.143412819744274, 0.13063059118806358, 0.6815765528422638]"
EREGOY_clean,0.0002127219,0.094924365,0.189753565,0.897214478,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ERIRIG_auto,0.0002285699,0.124788295,0.247905853,1.2184192,1.3669065942667333e-05,DSFL,"[0.012208489362768539, 0.5666270489687205, 6.593243640539664, 1.0372896264126328, 0.24006163560766972, 0.027440215125187836]"
ERIWAF_clean,0.0003227976,0.151595785,0.2943552,1.297971046,3.795425283127105e-12,DSFL,"[0.0013515637534412812, 7.01137676699876, 1.7592854445084851, 0.5298426642745651, 0.5916142534657503, 0.13710745664764654]"
ERULEK_clean,0.0002052882,0.102976927,0.204904085,0.961115913,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ERUNOW_clean,0.0001808991,0.092987458,0.183342569,0.834198912,3.938965722723981e-06,DSFL,"[5.476747999630407e-31, 6.137179443636914, 9.64377873063434, 1.7956759595895475, 0.10513185056928383, 0.2925072507398382]"
ERUNUC_clean,0.000243886,0.122873422,0.245841902,1.137544855,0.0005635365910726179,DSFL,"[2.911222669007083e-07, 0.43392391104938066, 3.534785877475697e-26, 12.247112481030792, 0.02042716554284275, 0.9763960324898947]"
ESANET_clean,6.88622e-05,0.03504965,0.069443297,0.328427372,9.750944575202206e-07,DSFL,"[0.1643494028299615, 0.05336117959701669, 2.606654424982751, 0.6113396980884414, 0.10148854757981353, 0.043302022781162054]"
ESARIB_clean,0.0028624495,0.717930827,0.978019937,1.521153597,3.640385626485772e-10,DSFL,"[1.2765552441263317, 2.1191786425787513, 1.0303216857865485, 1.2383050214843554, 0.13172959367143014, 1.2276803649003225]"
ESAROH_clean,0.0001715069,0.082756085,0.159730513,0.595915365,0.00010687861803066754,DSFL,"[7.074766827191459, 0.02437741300523088, 3.2129226655633754, 0.3698313798436673, 3.4194918872007446e-08, 0.033806399318407475]"
ESARUN_clean,0.0002286055,0.127977972,0.250224359,1.005647168,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESASAU_clean,0.0001614478,0.070712398,0.137591286,0.537823983,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESASEY_clean,0.0002155311,0.096315835,0.188013417,0.70877938,0.00046169775904984366,DSFL,"[0.0016282529730155615, 10.483367939059052, 16.298212912603233, 10691.627992089703, 1.881320180594847e-05, 3719.841452236856]"
ESEBOV_clean,0.0003125811,0.136167071,0.268828165,1.29297891,8.32749632987118e-11,DSFL,"[0.012605249886760272, 3.3058091262150016, 2.8194740350310945, 2.126777739646416, 0.1275638070732954, 0.09730867147442814]"
ESEDIQ_clean,0.0003734125,0.184288575,0.361258687,1.609336259,1.6966519382543984e-06,DSFL,"[0.22864111734697387, 0.08176138046206888, 1.3307726173994072, 1.5539388906085123, 0.23046550141795866, 0.1881900865857396]"
ESEHIV_clean,0.0003039849,0.140829807,0.268170683,1.007282781,5.834598480557016e-09,DSFL,"[0.0009810132633762023, 7.473036019471285, 10.672070338871016, 1.4384676642909706, 0.20664980104178224, 0.548211745735433]"
ESEQUO_clean,0.0001126246,0.059932706,0.115590371,0.548397284,7.871354606053678e-06,DSFL,"[0.2107149145590368, 0.08302809644289993, 13.851068716538089, 1.133434413333909e-05, 9817.753899527457, 0.0014598938001704755]"
ESEVIH_clean,9.68469e-05,0.041016133,0.080969884,0.380807909,3.232317371317958e-08,DSFL,"[0.00429333917122182, 3.454115874584614, 3.4320516533602397, 1.6123210595099708, 0.051018055805486615, 0.3389251493025785]"
ESIFET_clean,0.0001520777,0.071829266,0.140385123,0.611863237,1.8779818975950364e-09,DSFL,"[0.0015196170504194787, 3.2275262890626393, 8.032562296071648, 0.7909664039371826, 0.18623525742276376, 0.2817683915904494]"
ESIGES_clean,0.0002139423,0.097819788,0.189728349,0.849813221,8.773793363134917e-12,DSFL,"[0.0012381330567886616, 7.9842376700716855, 9.890613086564999, 0.16217809542283226, 1.2629866255921258, 0.09377053573865757]"
ESIGES01_clean,0.0001936178,0.096894488,0.193228446,0.849013076,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESIGES02_clean,0.0002032452,0.09610718,0.187658457,0.833608158,1.0691165734844023e-09,DSFL,"[0.0007593085156576859, 7.833442913318651, 9.885938879562303, 0.4898173170473961, 0.4037285685118422, 0.15450156880031465]"
ESURER_clean,0.0001524247,0.076562806,0.149727973,0.658029232,2.2671519302924233e-06,DSFL,"[7.902178717811213e-11, 7.581862846223106, 10.176581842634901, 0.7146025884933735, 0.21965654075073543, 0.2377822377656389]"
ESURER01_clean,0.0001524247,0.078712385,0.153405708,0.658593334,4.753448719700736e-06,DSFL,"[4.625721913391809e-21, 7.484392544261303, 10.255350566145399, 0.8243932100289472, 0.19643667256933808, 0.30190648785352786]"
ESURER02_clean,0.0001576358,0.077408307,0.151521895,0.664239563,4.3321982099491086e-07,DSFL,"[8.289165747304243e-06, 7.478947029765115, 10.166879282448035, 0.9627212839031872, 0.16458804240233538, 0.29352842651046884]"
ESURER03_clean,0.0001771774,0.077132118,0.153310605,0.664751553,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESURER04_clean,0.0001667552,0.073808738,0.147730818,0.658745759,0.00048700509176850294,DSFL,"[0.0017856629485328082, 10.140201786292332, 16.308606516771302, 6741.735853916083, 2.245705489702898e-05, 1238.026289109868]"
ESUSAO_clean,0.0001789145,0.07853651,0.157481223,0.672230353,0.0007703285181391129,DSFL,"[0.001773876152489622, 10.703926611054912, 15.579375678011905, 5319.595928472589, 3.0610496914685526e-05, 1251.611961014693]"
ESUSAO01_clean,0.0001476479,0.078328066,0.153876878,0.672230353,5.935729293918198e-06,DSFL,"[1.3952259881915547e-36, 7.887855718157171, 10.153296310136623, 5.695352432569959, 0.028009689402228862, 1.304927392175526]"
ESUSIW_clean,0.0001328831,0.072234986,0.144156003,0.625923636,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESUSOC_clean,0.0001511219,0.074944324,0.147689564,0.668467937,5.480839509666724e-07,DSFL,"[2.4083280300288177e-21, 7.893775188954376, 9.994543795895478, 1.6339957383802075, 0.09315989256638044, 0.3394217819411998]"
ESUSOC01_clean,0.0001233294,0.073615493,0.145928212,0.666781277,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESUSOC02_clean,0.000156333,0.071854141,0.140032719,0.644595881,1.6710279577803789e-12,DSFL,"[0.0008379600408251571, 7.875465478432549, 10.061964336826119, 0.07378452716180585, 2.0363881086407476, 0.06343084358691013]"
ESUTAP_clean,0.0001348373,0.074811224,0.148948262,0.67029356,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESUTIX_clean,0.0001270206,0.07150478,0.142667582,0.652835067,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ESUVAR_clean,0.0001789145,0.088091933,0.171205528,0.720103005,1.409790275036331e-06,DSFL,"[1.8088415890472707e-11, 6.5251450255117724, 10.244534940707346, 1.0330188979263617, 0.17593659376702175, 0.3686446622664301]"
ESUVAR01_clean,0.0001910737,0.101729386,0.193225905,0.762172227,1.2855793702286176e-05,DSFL,"[2.9710581618707147e-07, 7.182734174201468, 10.557832343234194, 0.4166989917829674, 0.5203125842779732, 0.27494364410548916]"
ESUVOF_clean,0.0001745719,0.078213422,0.154632922,0.676733178,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ETAXUT_clean,0.0004139686,0.205530855,0.400003095,1.436638848,0.0013132162430669265,DSFL,"[1.5189638977260988e-09, 0.788918903862459, 0.7568176166167492, 63.574320762872055, 0.006815414648732145, 12.25760268691008]"
ETEKEU_clean,0.0001264186,0.060367871,0.121074865,0.57411884,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ETEPID_clean,0.0006098347,0.270864851,0.487322807,1.52930727,3.853007166044431e-06,DSFL,"[0.8807597978290221, 0.4257712677147213, 1.03793335626681, 1.1714155328630138, 0.20720299980203205, 0.33642837471498527]"
ETESIG_clean,0.0002353576,0.113124546,0.221172283,0.848619587,0.0005112958115050753,DSFL,"[5e-324, 7.731914994750787, 25.783095192399433, 12928.816511030971, 1.8224497548223064e-05, 3600.096185925432]"
ETEXEI_clean,0.0002489069,0.106121773,0.207371698,0.852429277,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ETEXEI01_clean,0.000209889,0.106097555,0.203334025,0.855374451,7.456020663399231e-06,DSFL,"[3.3427927453424813e-05, 4.040206390146647, 12.9960877602026, 0.27716364634196916, 0.8107235331228823, 0.16830923186295083]"
ETIPII_clean,0.0007824072,0.366844865,0.669970241,2.177286153,1.5257859363390124e-05,DSFL,"[5.002178555397657, 0.0921058766961378, 4.074539207449131, 1.6373225720243305, 0.2152110345370089, 0.06095811695405777]"
ETIXAI_clean,0.0004484669,0.193594767,0.352133824,1.131236526,5.312601711247938e-12,DSFL,"[0.05056784709573648, 0.8510322323971246, 3.1144071608366075, 1.6923334861779482, 0.23967974086127172, 0.7424732656193189]"
ETIXIQ_clean,0.0002908094,0.161433699,0.320237791,1.360445628,0.0008588371623920741,DSFL,"[3.4534377763146674e-15, 1.0113648031371218, 0.000466392445088587, 6807.116419834203, 4.883703733339585e-05, 820.4263948860782]"
ETIXOW_clean,0.0006520673,0.274581698,0.505897166,1.627993136,8.309764370882536e-10,DSFL,"[0.018766601853640725, 4.202132752686111, 1.4308243374517904, 4.079610787973452, 0.14064219482089263, 1.069385529562277]"
ETIYEN_clean,0.0004643923,0.219025862,0.411198118,1.47656388,3.321512822901853e-06,DSFL,"[2.5389925573482754e-08, 0.7836634835387333, 0.9207461502435593, 1.4577501738879604, 0.323175424448674, 0.48570588824292615]"
ETUXEW_clean,0.0003471242,0.166260359,0.319892395,1.163609932,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EVADEK_clean,0.000295601,0.129583179,0.231657786,0.779122945,9.784908604869678e-07,DSFL,"[1.075002611663006, 0.14381056477616122, 4.060505771678245, 2.2976398269261704, 0.06226060429029312, 0.11420181397544094]"
EVAKIV_clean,0.0003276232,0.164569319,0.324936096,1.426106642,0.0003088698475503936,DSFL,"[1.0751833773960607e-10, 0.8563629067995189, 0.9119570933243161, 13.606611759481973, 0.024690662030838514, 1.4063533061564748]"
EVEGIV_clean,0.0001443878,0.075702342,0.145102258,0.560241266,7.15579331142204e-06,DSFL,"[0.03598476456328684, 0.20117049864291797, 3.185217703377242, 1.7539617957192097, 0.08636210729071384, 0.8596383939295522]"
EVEGOB_clean,0.0001282853,0.072582167,0.141444058,0.610554128,1.0559181211006002e-05,DSFL,"[1.556978734048008e-34, 7.807652253095535, 10.27651084815529, 0.6361122092848499, 0.2348837997146696, 0.2597728937616694]"
EVEGUH_clean,0.0001240793,0.074104767,0.145744772,0.619614018,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EVIMUT_clean,0.0004200513,0.208033575,0.411693568,1.65611275,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EVOTIT_SL,0.0001658423,0.092588732,0.176110644,0.68492073,1.528225714619302e-05,DSFL,"[5.232648097451236e-35, 8.034503959656721, 10.61565217790182, 0.5137237479106161, 0.3823680417298309, 0.33725090663599044]"
EVUDAA_clean,0.000362105,0.173649673,0.335315027,1.326727497,1.8135033615548239e-10,DSFL,"[0.00023135490237438525, 8.487879872212133, 10.21021628784681, 3.594103724024836, 0.10025600731995392, 0.753077174023499]"
EVURAP_clean,0.0001467321,0.062127284,0.126567127,0.539964919,0.0010514319703888225,DSFL,"[0.003074443518900798, 4.721999062482704, 11.805192058244552, 6912.197484083678, 1.885506266387567e-05, 1993.7524743580084]"
EWECOY_clean,0.0001173585,0.050316493,0.101662711,0.483212094,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EWESAC_clean,0.000293124,0.136741509,0.248855455,0.879108144,7.83588994122915e-06,DSFL,"[0.8243045802774299, 0.08576918138492165, 10.370148854043398, 1.0144708201951864, 0.23478326789608972, 0.40377512475983907]"
EWIPIL_clean,0.0003000612,0.150446186,0.291896537,1.247292907,5.776478912912925e-06,DSFL,"[3.81880441725035e-07, 1.0224720836706949, 13.916508409470614, 0.9247281290890704, 0.3370041545589468, 0.22532091081974456]"
EWUCOP_clean,0.0003381819,0.152029995,0.303328829,1.315579336,0.0010217737694660635,DSFL,"[0.004427002301178839, 6.3640533089296465, 17.585890849233127, 18041.407778474884, 1.734857399941766e-05, 2001.0083087873713]"
EWUGEK_clean,6.72752e-05,0.031650236,0.060022171,0.237999517,3.5983078937577305e-07,DSFL,"[0.02469026281704418, 0.7009337897360836, 0.7771347937822637, 0.5105960031438219, 0.09929632223378865, 0.45365243567129715]"
EWUKAK_clean,0.0001310518,0.07769609,0.153362138,0.709684694,1.3293661818502846e-05,DSFL,"[8.014765280134717e-28, 7.722844189289632, 9.828585762273454, 0.7990763113090134, 0.1972821562691599, 0.15291969021919172]"
EWUKEO_clean,0.0002193202,0.096362877,0.193421529,0.868122376,0.0007219558087056838,DSFL,"[0.002284504004291781, 10.983699360855928, 14.01786685464501, 6930.0172608941075, 2.854187248167061e-05, 913.2459009537052]"
EWUKIS_clean,0.0002130349,0.099278015,0.194129015,0.884229512,5.823117240963915e-09,DSFL,"[0.014595310904619515, 0.8771530735130275, 5.493176714704782, 0.9165447498082624, 0.21852785168608693, 0.16859820060443487]"
EWUSUL_clean,8.97225e-05,0.046027664,0.090957659,0.447942657,2.3484018762017817e-06,DSFL,"[0.01346692877150265, 0.36544907194578813, 3.916284770938923, 1.8241843490068586, 0.04906549551034833, 1.8440887391017789e-07]"
EWUTEW_clean,0.0002255089,0.110219462,0.212599373,0.890006601,2.3504834348094666e-06,DSFL,"[2.425764986288217e-05, 4.610888116228358, 12.669055300303414, 0.5588747611189082, 0.4117667126976346, 0.22972127697312839]"
EXALAR_clean,0.0001175335,0.090479628,0.181485806,0.842595208,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EXAPEA_clean,0.0001621362,0.100578518,0.187955943,0.5976282,2.7048542087040057e-05,DSFL,"[4.5032967570054476e-07, 0.46661058633402397, 1.1542418672681576, 2.1515421316534034, 0.10040444060492222, 1.4548738242482755]"
EXAXAE_clean,0.0001553429,0.069624671,0.138455229,0.56398531,0.0006060692252084541,DSFL,"[0.0010453482771356085, 11.881581699901195, 14.927607035807362, 6047.8763573851065, 2.3965026377696016e-05, 2092.201395903135]"
EXAXAE01_clean,0.0001503719,0.066184759,0.128939547,0.548145309,1.355857157663528e-09,DSFL,"[0.001980333063141825, 7.77818780812931, 10.3081975193232, 0.8734285544675222, 0.15589011772727354, 0.37605100028175537]"
EXEMUR_clean,6.7511e-05,0.028168974,0.054452702,0.250800069,2.4769506163623117e-06,DSFL,"[0.0045505153706208844, 2.0426348983371003, 1.4143193330089314, 1.194849282674166, 0.04459988530479816, 0.3309495798604851]"
EXEQAA_clean,0.0001234181,0.071915719,0.142577202,0.662512918,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EXEQII_SL,0.0001337029,0.071563978,0.141486495,0.675516556,5.8371678688101435e-06,DSFL,"[2.6624720374781076e-20, 7.91719147003652, 9.800830473949494, 0.1720394259866022, 0.8450525170613211, 0.044346654882513874]"
EXEWIO_clean,0.0004676637,0.204226659,0.371455313,1.323695281,1.3412855551427653e-07,DSFL,"[0.21546327253238165, 0.8538231867551009, 0.7018315131203451, 0.3068648412236544, 0.9258878664587621, 0.18205820024337183]"
EXEXAH_clean,0.000164342,0.077881189,0.156804015,0.75653146,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EXIDOF_clean,0.0001820084,0.082078214,0.166401199,0.760486798,0.0008963627885537347,DSFL,"[0.0014104537333447266, 10.96291639859843, 16.178408745201057, 7692.115945365008, 2.197702135183137e-05, 961.460450532778]"
EXOTOB_clean,0.0001419913,0.067549001,0.134220646,0.65200764,4.391070225464882e-10,DSFL,"[0.0007898243574703498, 7.906819321340221, 9.782114934147174, 0.23021741734570722, 0.5916663991352158, 0.03168538407908691]"
EXOTUH_SL,0.0002785264,0.136752759,0.271568745,1.186773199,0.0006142245523649454,DSFL,"[4.726654818606233e-08, 3.39249286548235, 5.363858697659487e-20, 17.897475456060732, 0.015668816349403442, 2.2109434099124976]"
EXOZIB_clean,0.0001227351,0.053169685,0.108497815,0.529388165,,DSFL,"[nan, nan, nan, nan, nan, nan]"
EXUHEM_clean,0.0001979888,0.087479065,0.170040408,0.685269342,4.2325403960867385e-12,DSFL,"[0.002445726830968454, 7.952175646017773, 10.380950623920159, 6.798715429594601, 0.026488182684329224, 2.1954367820236076]"
EXUHUC_clean,4.4519e-05,0.020904865,0.040985067,0.191778443,1.7649121158332376e-12,DSFL,"[0.00018956128103401424, 7.62393765481734, 10.341153150382016, 0.025428796817773814, 1.6983432207647298, 0.05271577935768222]"
EYINOR_clean,0.0003064868,0.125537319,0.249499159,1.105113755,0.00048478704538090366,DSFL,"[0.0183082228730506, 2.739745032714248, 15.990201407423827, 8859.71616551961, 2.8957440251099178e-05, 1029.6225061606285]"
EYOCOM_clean,0.0002511428,0.106407827,0.214924208,0.958423872,0.0011302386670764219,DSFL,"[0.0052351274865059146, 6.8372906766096735, 19.233004043643945, 7882.210407952931, 2.7875581202147167e-05, 979.2641341894955]"
EYULOA_clean,0.0003777373,0.165254291,0.303138488,1.037908134,1.4198089468265782e-06,DSFL,"[0.006224785741586858, 2.0796761914028172, 43.705664778527016, 0.5990982596028216, 0.6156716117194928, 0.4089504799444606]"
EYUWAW_clean_h,0.0002453664,0.112427194,0.221873693,0.954060221,0.0002694180792407928,DSFL,"[0.001693305278445157, 9.829117860680785, 9.615407570663468, 5458.3642684620045, 4.2146675512120734e-05, 887.5126728776023]"
EZABEN_clean,0.0001471405,0.074524262,0.144976831,0.626542427,3.3540855499295274e-06,DSFL,"[9.486559596278292e-09, 7.609624373180606, 10.269053333404344, 0.48709040746002713, 0.3158736287069619, 0.21662108949410736]"
EZEQEH_clean,0.0002562577,0.121150917,0.230290905,0.870271571,5.184959848875073e-07,DSFL,"[0.00033828975565477706, 2.347608524620437, 11.208544924758057, 0.9724688960403678, 0.2638150258438214, 0.46121987466169173]"
EZEQIL_clean,0.0001862017,0.103035892,0.199722491,0.81880248,1.342143740471284e-05,DSFL,"[9.10960186995558e-33, 7.932661662979179, 10.277379725558028, 1.573185045694052, 0.1354315532272765, 0.5089216332262322]"
EZEQOR_clean,0.0001732966,0.096450621,0.18846743,0.790249099,1.2096373053696123e-05,DSFL,"[8.692831747930031e-36, 7.959090264477031, 10.11563546571476, 7.5635439970330705, 0.0261118900861882, 1.8157901965408303]"
EZEQUX_clean,0.0002120118,0.102971366,0.198433828,0.822974504,1.6764392202741777e-06,DSFL,"[4.151818855338535e-05, 7.285228839634534, 10.495550507954121, 0.5747160502460881, 0.3742800566287877, 0.2537333013159991]"
EZESAF_clean,0.0002106445,0.104765695,0.201830304,0.728859031,0.00019976395895855332,DSFL,"[2.0168019599984825e-09, 0.6138099613620621, 0.6871173334638166, 16.60299543114236, 0.013204721179679073, 6.383097545743906]"
EZIMEG_clean,0.0006879377,0.326864133,0.612690749,2.349864288,1.0213714470801248e-05,DSFL,"[1.082829887607453, 0.29583240014902984, 1.3031527928291542, 3.253220739786482, 0.1193144411409728, 0.09172644916681462]"
EZIMIK_clean,0.0006702529,0.319031547,0.597685218,2.266982828,1.0327926463707463e-05,DSFL,"[1.2101049370750345, 0.26295826376872344, 1.4086895247663846, 3.1179024977078855, 0.11957509973991866, 0.09943901385993144]"
