Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
XEQRAO_clean,0.0003348544,0.1439046669999999,0.277868098,1.011926085,1.936435472,0.0070002219136385034,0.04659153885427173,0.016298362066347848,0.0018910960520610762,Sips,[3.81339427 0.07775759 0.95465995]
XESKAJ_clean,0.0001098118,0.062726091,0.125692721,0.605941721,1.646476862,0.0004837536249149329,0.0068682083192337625,0.00014834858069981706,8.924168509818168e-05,Sips,[10.98069963  0.01156786  1.00606492]
XESKEN_SL,0.000115041,0.046342339,0.093125668,0.454772653,1.258909054,0.000570412763588798,0.0044075442192760715,0.000283886319207707,5.5498600930793126e-05,Sips,[9.68955075 0.00969643 1.00971894]
XESKIR_clean_h,8.2012e-05,0.034469412,0.068324842,0.339961805,0.950729372,0.0007780478033042031,0.0032000724105864095,0.0005320518910934152,0.0002270521934111914,Sips,[7.51290309 0.00921968 1.01717858]
XESKUD_clean,7.66362e-05,0.042164949,0.083477883,0.414295415,1.159851649,0.000820748990992299,0.003735103676978304,0.0005587743291865869,0.0002714536469546565,Sips,[9.54787142e+00 8.85963518e-03 1.01465641e+00]
XESLAK_clean,7.5377e-05,0.032605741,0.065906133,0.318516752,0.905610751,0.00033092663007088506,0.0016202618265842115,0.00033070496111935123,0.00022997045431673147,Sips,[1.30004287e+01 5.07083630e-03 9.94192629e-01]
XEXLAP_clean,0.0001016039,0.048078715,0.094423893,0.459730059,1.265233249,0.0004201943410817965,0.0044856619619753684,0.00030400434076790215,0.0003205563578296572,Quadratic,[-7.58181535e-04  9.57232464e-02 -1.69778183e-05]
XEXLET_clean,9.36575e-05,0.043211344,0.083673566,0.406600046,1.125835271,0.0004769672428875641,0.0034067927706518085,0.0004439607788265301,0.0004644717855165083,Quadratic,[-0.00062119  0.08434782  0.00038502]
XEXLIX_clean,0.0001894002,0.080784304,0.163837004,0.731934685,1.845115725,0.00230367126027664,0.012469321456308758,0.0028516090678399335,0.00123954823195751,Sips,[8.59735627 0.0192182  0.9802442 ]
XEXLOD_clean,0.0001443748,0.065987845,0.131674705,0.614147122,1.593820631,0.00028897783915190464,0.009546287300779494,0.0007717925053518437,0.00020741617533159476,Sips,[8.0011026  0.01669547 0.9975127 ]
XEXLUJ_clean,0.0001086481,0.063917413,0.126873142,0.595873433,1.588179003,0.0006703331506899414,0.007060148404672328,0.0008458678563614458,0.00011816832932336526,Sips,[10.2007737   0.01257792  0.9915524 ]
XEXMAQ_clean,0.0001419278,0.063080773,0.125670916,0.583845545,1.57203472,0.0015413995052140851,0.005534492782970209,0.0014365283874361505,0.000376853996964467,Sips,[1.24642487e+01 1.01424450e-02 9.80537559e-01]
XEXMEU_clean,0.0001013071,0.056952185,0.114023296,0.538536575,1.457385718,0.0006209270621097144,0.005507342710260326,0.0007380992557216895,0.00027605368103408607,Sips,[1.07330896e+01 1.07013840e-02 9.92088316e-01]
XEYMAR_clean,0.0001995015,0.094702707,0.189071417,0.828409958,2.02770336,0.003085242277429864,0.01632298547651033,0.003907466271072105,0.0010653819214221445,Sips,[8.28207752 0.02317377 0.97425963]
XICNOO_clean,0.0001628675,0.083330548,0.169297706,0.76989317,2.118253333,0.004249306278131885,0.00403648015748506,0.0035832064698887475,0.0015639952970093077,Sips,[3.19434344e+01 5.25915510e-03 9.61213044e-01]
XICNOO01_clean,0.0001843783,0.082662177,0.165695415,0.77876484,2.13219387,0.0016744300438004088,0.00630664997054567,0.0015687287921779518,0.0005812674421821915,Sips,[1.96127762e+01 8.47866732e-03 9.84567687e-01]
XICNOO02_clean,0.0001751594,0.082456288,0.165108477,0.772366912,2.122732189,0.0021703087285687758,0.005492048540355194,0.001902053456786608,0.0006461288060186063,Sips,[2.21589476e+01 7.46605718e-03 9.79504167e-01]
XICYAL_clean,0.0002942731,0.136648572,0.262497419,1.074864979,2.321480551,0.004141085097284825,0.036619593433011646,0.008443585994144546,4.182059249361553e-05,Sips,[5.90473742 0.04651351 0.97263514]
XICYIT_SL,0.0001960679,0.090070049,0.177087429,0.768685524,1.952623778,0.005458096627556821,0.0095557155156249,0.004915111672559494,0.0009463693675675651,Sips,[12.12324804  0.01471048  0.94859981]
XICYUF_clean,0.0002086447,0.09704951,0.183975428,0.851676811,2.098333153,0.0016476606669456383,0.018649999107287582,0.0016914418459223796,0.0016425090812174942,Sips,[7.79712974 0.02447132 1.00114869]
XIDBUJ_clean,0.0003709097,0.179471688,0.350682533,1.42081468,3.107024264,0.007769466791453464,0.04478567885589242,0.012601560149588657,0.00171300524098974,Sips,[8.4347172  0.04306542 0.96222665]
XIDMED_clean,0.0002357167,0.121412246,0.238113454,1.036103582,2.603491234,0.006534819806512467,0.014825073356766411,0.006180090473892178,0.0010107346378111439,Sips,[14.16981891  0.01698765  0.95419787]
XIDSUZ_clean,0.0003150082,0.149892451,0.294786558,1.372008365,3.79290066,0.005469244179424022,0.007236142212935181,0.004237850979970426,0.00042446784528020774,Sips,[5.24736859e+01 5.63818056e-03 9.69715763e-01]
XIGFOJ_manual,0.0002082607,0.098248821,0.196788617,0.890565495,2.399942887,0.00470229164206696,0.006543969871963176,0.003990822831577479,0.0012909625406471237,Sips,[2.46844678e+01 7.96203332e-03 9.61804508e-01]
XIGHAX_clean,0.0001540469,0.074149874,0.150501828,0.692837699,1.810979088,0.0013805663568453998,0.009579002214733774,0.0017308238138429648,0.000916445355094616,Sips,[10.16458071  0.01490045  0.98872962]
XIGHEB_clean,0.000148122,0.073581085,0.147306343,0.682093917,1.775698402,0.000872811694045211,0.009919202523787751,0.0012858495721263482,0.0004385949844174916,Sips,[9.48012562 0.01571767 0.99162255]
XIGHIF_clean,0.000146147,0.074580415,0.147148346,0.686600775,1.791997747,0.0006184105888368202,0.00988062671490695,0.0009806610650658018,3.755318766601395e-05,Sips,[9.64014879 0.01550622 0.99317485]
XIHRIQ_clean,0.000386085,0.190621069,0.362967936,1.287032408,2.372462907,0.008588001412528556,0.06460278246062176,0.02340261852275178,0.0017683751538867933,Sips,[4.34147684 0.09052638 0.95582633]
XIHSAJ_clean,0.0003000449,0.167135185,0.329044164,1.408229415,3.18960451,0.002400189395673381,0.042661205116330064,0.006981622321485122,0.0007324704273568443,Sips,[8.97990934 0.03791285 0.98822718]
XIHSAJ01_clean,0.0003604353,0.171950524,0.333478938,1.411764055,3.202583995,0.004755678733001302,0.04048370118424055,0.008460342886803182,0.0002515179166473433,Sips,[9.42696715 0.036632   0.97572557]
XIHSEN_clean,0.0004170116,0.195685221,0.381385896,1.541583273,3.236591204,0.004174164471607839,0.05919082747592668,0.012743757151801113,0.000999480802248686,Sips,[7.47129524 0.05358225 0.98141744]
XIHSEN01_clean,0.0003797178,0.185427753,0.363630696,1.50368438,3.178518105,0.0009525455571739425,0.059060279733715644,0.009640759290217089,0.000614496299789803,Sips,[7.22392527 0.05287235 0.99654625]
XILDUT_clean,0.0001136291,0.061963662,0.120491279,0.537958311,1.315727071,0.0012555735027176722,0.011116687526981148,0.0018287954191157506,0.00011411684880927885,Sips,[5.13648407 0.02405374 0.98277644]
XILLEL_clean,0.0005690933,0.27017763,0.530469365,2.172670835,4.62784245,0.004788282176359327,0.08078359255743062,0.01601533367359419,0.001745865884658172,Sips,[10.98299148  0.05050247  0.98540986]
XILLIP_clean,0.0006040255,0.300830727,0.583679078,2.525630687,5.811164472,0.004971585361953966,0.07103856983191077,0.01142046818700941,0.0004512513259741426,Sips,[17.40025921  0.03474736  0.98571686]
XILSUI_clean,0.0003505024,0.171885467,0.337605687,1.520773645,3.818570618,0.003909508343337263,0.026502056471700574,0.004871400535669446,0.0003361765538094553,Sips,[17.33408614  0.0198352   0.98090242]
XILTAP_clean,0.0003804598,0.17968789,0.356505854,1.579389176,3.825207695,0.0032468715709349162,0.03502896291467691,0.00569871293115395,0.0010699100506446609,Sips,[14.05852518  0.02590676  0.98565669]
XILVIZ_clean,0.0003115577,0.170236309,0.338483441,1.508498323,3.77887897,0.0049607113211640385,0.02602343545889222,0.005915472867110481,0.0013988174167982562,Sips,[17.34696052  0.01978382  0.976566  ]
XINRAP_clean,9.51883e-05,0.053824323,0.108615461,0.525553325,1.442241017,0.0005066405010792318,0.005432932714821188,0.00025992274753015225,0.00020836375886254757,Sips,[1.04756796e+01 1.04491715e-02 1.00681129e+00]
XINWUO_clean,0.0001412498,0.066509836,0.131872409,0.621624797,1.681660808,0.0009303224280375816,0.006123592860457414,0.0009434705621149093,0.00011747178911633121,Sips,[1.28130399e+01 1.03861506e-02 9.88642955e-01]
XINZEB_clean,0.0001976319,0.094477382,0.185665795,0.801801847,1.840664458,0.0013278425814460628,0.02301855750663613,0.0036182139831408945,0.00029704789583302033,Sips,[5.42116571 0.03538061 0.98824225]
XIPGUA_clean,1.9532e-05,0.009258161,0.019219473,0.084244705,0.22121112,0.000582355255069864,0.0008444738750528362,0.0005445504466005597,0.0002864315076244276,Sips,[1.77061168 0.01074197 0.95532507]
XISKUF_clean,0.0003776769,0.184256708,0.334847793,1.070919405,1.72138655,0.004050945550148004,0.07005587454429356,0.029239153656375895,0.0007942629019734763,Sips,[2.52007827 0.15385238 0.97479743]
XISLAM_clean,0.0004217852,0.187488671,0.344421696,1.096483239,1.755172092,0.003465492738083617,0.07261759495186382,0.030228580614306055,9.347551286602647e-05,Sips,[2.54848021 0.15633815 0.97851194]
XISVUR_clean,0.0003637977,0.173392335,0.332992165,1.453467145,3.282089213,0.0014719296642411335,0.046163365415659914,0.0052328565426090845,0.0014534269776915792,Sips,[8.88197311 0.0391978  0.99883144]
XISXEE_clean,0.0002580556,0.157228887,0.310331318,1.349672102,3.548276483,0.011600974851230506,0.009899275858488352,0.009540364220816368,0.002202615888635474,Sips,[3.68751205e+01 8.40142870e-03 9.37737991e-01]
XITYOP_clean,0..0005592881,0.247094475,0.468575872,1.847962343,4.198026405,0.022402233633613988,0.03981431647432768,0.02272996379900553,0.0019631602614062576,Sips,[15.73462214  0.03050319  0.91541811]
XIVMEW01_clean,0.0004524635,0.21154756,0.401660704,1.372922876,2.596427609,0.0192934635773217,0.05792660145536528,0.030683779995256934,0.004047412047679397,Sips,[5.39990735 0.07907023 0.9086053 ]
XIWLAQ_clean,6.4377e-05,0.03312112,0.065255409,0.301740935,0.74894848,0.0002577785425994033,0.006507329911074818,0.00028011713486310167,9.961544088730912e-05,Sips,[2.81464171 0.02378573 1.00593466]
XIWYEH_clean,0.0001723624,0.07617198,0.147011173,0.476700342,0.824179397,0.004788655908973038,0.026304311245678964,0.01250327118197988,0.001858213402932101,Sips,[1.38002774 0.11673601 0.93844545]
XIYYEL_clean,0.0001305794,0.072985974,0.148492526,0.71815112,2.043706195,0.0007834807488550233,0.003743168965820106,0.0008209115844793466,0.000680560462838241,Sips,[2.88383468e+01 5.14307279e-03 9.95795216e-01]
XIZJEW_clean,0.0003034641,0.141744631,0.263005436,0.877189843,1.527597316,0.007448846771565001,0.04794779170243126,0.020837905067865835,0.0008219220314419407,Sips,[2.57685985 0.11308274 0.94354183]
XOBXIW_clean,2.80153e-05,0.012087042,0.024553846,0.117885231,0.320789087,0.00012002531217205325,0.0013132452786811485,9.398782008178646e-05,8.707489821496874e-05,Sips,[2.17968084 0.01133724 1.00541217]
XODPUD_clean,0.0002994861,0.147037205,0.289383159,1.335858809,3.643032728,0.00557373749085027,0.008879344048101454,0.004471820639387553,0.0005562546924087103,Sips,[4.04242171e+01 7.19086808e-03 9.68509073e-01]
XOGXAU_clean,0.0003387238,0.147249772,0.284179363,1.100275922,2.250856289,0.006336462878003723,0.043004151073931456,0.012807956084058004,0.001145043031140304,Sips,[5.09273265 0.05873733 0.96065223]
XOHLEM_clean,0.0002529384,0.125814783,0.246024772,1.037061584,2.362752004,0.004040813153529442,0.028849080627134534,0.0066074368443208775,0.0007024824459511414,Sips,[7.13925304 0.03554202 0.97234086]
XOJWEZ_clean,0.0002518102,0.126912338,0.245027969,0.928220244,1.748388942,0.0006817418763064954,0.04845998806389196,0.011248519900065904,0.00037209508685728706,Sips,[3.14917099 0.08417333 0.99574208]
XOJWOJ_clean,0.0002678147,0.127727897,0.255928409,1.102766219,2.561757435,0.0026429630227354927,0.02987285718102389,0.005401925731117597,0.0014709401428832868,Sips,[7.93873528 0.03303491 0.98548354]
XOMCIN_clean,0.0004279856,0.222203222,0.425306643,1.825984914,3.999527551,0.0020180203536763267,0.0648452285435495,0.007898634521964256,0.0020118213097681343,Sips,[9.87025413 0.04534173 1.00062677]
XOMCOT_clean,0.0009324956,0.409464167,0.721172151,2.170146497,3.38038464,0.017014558018874346,0.14091954496072143,0.07434688687258748,0.002680381645128239,Sips,[4.86388273 0.17522449 0.94737637]
XOMCUZ_clean,7.67994e-05,0.044562337,0.084709746,0.321239467,0.628972616,0.0015282434620412283,0.014376897791747258,0.0041387381318007625,9.070648579332051e-05,Sips,[1.27249769 0.07120138 0.96724884]
XOMHEO_clean,0.0011905264,0.472308909,0.792814257,2.398187573,4.358879595,0.07494779254485766,0.07980180306100892,0.08912207574111554,0.0012280378969805692,Sips,[10.37735325  0.08284003  0.80066444]
XOMJUE_clean,0.000405185,0.190249077,0.34910261,1.24406716,2.303767775,0.009884720673706215,0.060305564572455256,0.022705698919905568,0.0007060407020955247,Sips,[4.31436739 0.08832174 0.94640597]
XOMNEU_clean,0.00080584,0.356226204,0.627711253,1.826158693,2.799745463,0.016851645358421992,0.11885931970362058,0.06942407259505504,0.0006820606932682889,Sips,[3.97897803 0.18766144 0.93715746]
XONGUD_clean,8.2782e-06,0.003872374,0.007748887,0.038735697,0.114602954,2.0941087199289596e-05,7.480538431189187e-05,1.4776502252067158e-05,2.357277943016194e-06,Sips,[4.16458997e+00 1.86489672e-03 1.00424817e+00]
XONLES_clean,0.0003779687,0.178135998,0.353775497,1.6941715,4.831864102,0.0038460475619280106,0.005708429216286322,0.0029274974834152885,0.0004909723388475487,Sips,[1.02959141e+02 3.44130177e-03 9.82578226e-01]
XONLES01_clean,0.0003430304,0.175153539,0.346136718,1.659034707,4.752252466,0.0041367040773764505,0.004435472636201882,0.003037818004618279,0.00019697866604915476,Sips,[1.26620234e+02 2.73900911e-03 9.80719979e-01]
XOPJAO_clean,0.0008373138,0.353400711,0.609578432,1.654614331,2.501264222,0.027191417169069906,0.10061756928235677,0.07761990369019761,0.0014284341093667736,Sips,[3.61925993 0.20168013 0.88850051]
XOPLOE_clean,0.0001832447,0.107972663,0.21272022,0.949659545,2.349456028,0.002475289916136828,0.018186562204975307,0.0033627931887699664,0.0003948394403566593,Sips,[9.81398447 0.02209693 0.98090281]
XOPMIA_clean,0.0003994939,0.174530242,0.34097703,1.389482927,2.991068316,0.005086149173281037,0.048291141344581665,0.011176419114869312,0.001187011329685871,Sips,[7.49253326 0.04743233 0.97474563]
XOPVOO_clean,2.780606027,3.130866345,3.163030079,3.261136194,3.297280756,0.06076916269105687,0.011686385749803935,0.11239109669743426,0.006224462286021728,Sips,[4.40489459 2.56091451 0.05835177]
XOQXIL_clean,0.0002749043,0.133731615,0.267508603,1.098872675,2.444745555,0.005190755501183472,0.033441348575401895,0.00873991815919831,0.0022366445319311756,Sips,[6.86084154 0.04007328 0.96958833]
XORHET_clean,0.0002953774,0.132746913,0.25870591,1.071595962,2.379078852,0.004436444752591133,0.03287944914348441,0.007829816762725718,0.0007394909693851468,Sips,[6.61236897 0.04054627 0.97082128]
XOSPOK_clean,0.0002060438,0.098950148,0.191990147,0.79393599,1.765120918,0.0036058974832522766,0.023948568104983588,0.005968768453795765,0.0004445561511083637,Sips,[4.97394935 0.040012   0.96781042]
XOTSEG_clean,0.0003477955,0.161766094,0.323670646,1.395811942,3.372915357,0.006478959239894743,0.028686224395075434,0.00795567400538927,0.0022950700273758878,Sips,[13.29142495  0.02470488  0.96826542]
XOTSIK_clean,0.000336623,0.168089485,0.33849035,1.393386915,3.203727802,0.009155802579563175,0.03510500052998317,0.011799728455052836,0.003653169000090019,Sips,[10.58844715  0.0325019   0.95689534]
XOTXUB_clean,6.2942e-05,0.028843194,0.057199712,0.264390329,0.65426013,0.0002939534218927747,0.005867078377937052,0.00021539642156740416,2.593378115675838e-05,Sips,[2.3989832  0.02444123 1.00834123]
XOTZIR_clean,0.0003118619,0.15439729,0.296114764,1.085678415,2.031986662,0.004395050859985073,0.05476822961305661,0.01643030071163635,0.0010293081896236855,Sips,[3.73164084 0.08572248 0.97308999]
XOVPIH_clean,0.0001154796,0.053019737,0.104826207,0.454954393,1.033379826,0.00020126768532453454,0.014146796074123153,0.00175011973943636,0.00017574092054157474,Sips,[2.84886892 0.0381086  0.9984265 ]
XOVPON_clean,0.0001052472,0.048924354,0.096798185,0.46945122,1.208804975,0.0017376980695735513,0.009281653144173436,0.0008448352643469066,0.0003939067848363979,Sips,[4.88669792 0.0203232  1.02778416]
XOVPUU_clean,0.0001910947,0.136525729,0.271920177,1.332694744,3.788606174,0.00028482494617514977,0.007813566821598084,0.0001032868783170515,0.00013127631075804898,Quadratic,[-1.39685255e-03  2.73530373e-01 -5.58865880e-05]
XOVQAB_clean,0.0002662738,0.122348768,0.242330658,1.132634529,3.102928719,0.003359738030766319,0.00815123564036308,0.002807281701087928,0.00047819322769581426,Sips,[3.18632317e+01 7.64250582e-03 9.77595551e-01]
XOVQEF_SL,0.000291878,0.13850134,0.273755537,1.37267634,3.789494232,0.004867455992699264,0.016327241714191934,0.0033388546100313527,0.0013724577192393988,Sips,[2.41086324e+01 1.15645426e-02 1.02674838e+00]
XOVQIJ_clean,0.0002424695,0.126634041,0.246398113,1.069328412,2.552289142,0.004103155761480894,0.02384159042461901,0.005413473634870271,0.00025611505101699234,Sips,[9.32742654 0.02709283 0.97199622]
XOVVOU_clean,0.0004019113,0.186563506,0.361359422,1.492709938,3.320651321,0.0070947285132344036,0.0446561598424012,0.011396901872045622,0.0007766669110884987,Sips,[9.42030965 0.03976351 0.96627618]
XOXMED_clean,0.0002887069,0.142978483,0.282508433,1.256220961,3.341651085,0.008516549119497155,0.009304745745972372,0.007004821730453201,0.0015477643548611913,Sips,[3.39725918e+01 8.32048358e-03 9.50307953e-01]
XUBGUY_clean,0.0003360704,0.133442105,0.261928095,1.251178997,3.216441106,0.002730494685985642,0.023261223522960214,0.0010582412379159932,0.0010640241127781757,Quadratic,[-0.00358042  0.2681821  -0.00065519]
XUDNUH_clean,0.0003041017,0.151120999,0.295667033,1.430223414,3.994588227,0.0014332356899148593,0.009907721341145866,0.0012295675962510388,0.0008710419388660085,Sips,[4.23980181e+01 7.05121976e-03 9.93833623e-01]
XUDPET_clean,0.0004455588,0.227149817,0.449816199,2.042249152,5.091409635,0.00238805430830682,0.03975906411369474,0.0048433948198409816,0.0006182498626966575,Sips,[20.94789714  0.02190154  0.99155161]
XUDPIX_clean,0.0003188286,0.152036534,0.30354039,1.422414966,3.974218076,0.004878596666563506,0.0067326193325704,0.003930800833009598,0.0011460127115875895,Sips,[6.17508002e+01 4.91388205e-03 9.74476626e-01]
XUDPOD_clean,0.0002977653,0.149111014,0.295892907,1.417701853,3.989889738,0.0023544992354260553,0.007562132769707268,0.0019091401851430902,0.0002267593873622343,Sips,[5.42907885e+01 5.47420406e-03 9.87222577e-01]
XUDVAV_clean,0.0004681807,0.216764079,0.413780582,1.491737994,2.774939024,0.00829188204634633,0.07458557319998119,0.024893358690199527,0.0016925214148682244,Sips,[5.11143874 0.08751403 0.96300488]
XUDYEC_clean,0.0003234689,0.144817229,0.287880685,1.243852194,2.960908524,0.00454365529044612,0.02860855536712551,0.006485475780101677,0.001480670475872711,Sips,[10.55484314  0.02783154  0.97476675]
XUFWAX_clean,0.0008692342,0.372689773,0.663846597,2.218812988,4.62673633,0.06372566120289165,0.04264087746299261,0.0607653463842685,0.0044687947241241035,Sips,[18.6209192   0.03658324  0.81288292]
XUFWEB_clean,0.0008590558,0.366918628,0.670568403,2.254278559,4.685950112,0.060009888150448165,0.048507695886543155,0.05927292794522163,0.0070672327435544625,Sips,[17.20990703  0.03987804  0.82671229]
XUFWIF_clean,0.00084041,0.356290426,0.628012148,2.118456555,4.573544022,0.06530906741880033,0.027915696111700843,0.057867732103419625,0.0034785503199172355,Sips,[2.60938953e+01 2.44538247e-02 7.98444428e-01]
XUFWOL_clean,0.0010843053,0.482885497,0.8455064,2.943101994,5.582146131,0.0453639640646264,0.11838495971306548,0.06441597853158915,0.005518680169857645,Sips,[11.97286701  0.07677345  0.89795635]
XUFWOM_clean,0.0002062085,0.083584425,0.168039714,0.78782712,2.245739962,0.003256407837825182,0.0017830004050358413,0.002552348349485442,0.0009389917489356073,Sips,[8.29534125e+01 2.01406502e-03 9.69626236e-01]
XUFYAA_clean,0.0004426061,0.217850057,0.421863936,1.930474935,4.713435144,0.0018121608323834351,0.044240650739632466,0.0032100692975647375,0.0017896653835201368,Sips,[16.8140655   0.02589076  1.00110336]
XUFYEE_clean,0.0006837855,0.322777937,0.614452171,2.445738125,5.107655665,0.011569723501839779,0.09126009377311468,0.023807847658828228,0.00015390496675689533,Sips,[12.02078279  0.05388809  0.9668084 ]
XUGROI_clean,0.0003713714,0.193913968,0.38033479,1.7463062,4.353217577,0.0007414059076670444,0.035216973218253456,0.0028102554617088094,0.0005529415184289119,Sips,[17.34968948  0.02245914  0.9978758 ]
XUGSEY_clean,0.0004448884,0.210391748,0.410723626,1.77561953,4.405036435,0.011388548695153461,0.027850044478348816,0.01103961163239263,0.0014737691703361137,Sips,[2.20361745e+01 1.88947448e-02 9.53433487e-01]
XUGWUS_clean,0.0001289342,0.063023061,0.124420157,0.503944741,1.092195057,0.0023351944021445556,0.01682439745272708,0.00436294263994774,0.0007809804851497895,Sips,[2.83006746 0.045557   0.96906848]
XUJPEY_clean,0.0001487311,0.076320496,0.150511859,0.658953835,1.582721394,0.0019320447582171258,0.014751151368811943,0.0028946164323020935,0.00041995269869620226,Sips,[5.76917816 0.02668046 0.97897284]
XUJPIC_clean,0.0001313121,0.072476266,0.14666227,0.638956871,1.58110947,0.003036603989356175,0.011423802834220226,0.0034765200428897285,0.0013152271150604711,Sips,[7.07344111 0.0209015  0.96847868]
XUJPOI_clean,0.0003308503,0.129347034,0.251922664,1.046969206,2.329267829,0.004120511945902674,0.03201948135120854,0.007395246158349299,0.0006307222048469248,Sips,[6.49230464 0.04022114 0.97216101]
XUJQAV_clean,0.0002624746,0.128522114,0.247136363,1.041335928,2.321742087,0.003117555189742411,0.03228241888320053,0.006367250284431103,0.0002718813681378458,Sips,[6.39787526 0.04024462 0.9785463 ]
XUKHUI_clean,0.0004158134,0.201607812,0.386514374,1.440141376,2.879063503,0.012200257750469066,0.05724538259908592,0.02132625104135546,0.0021951122155898467,Sips,[6.38729237 0.06384762 0.94295026]
XUKLAS_clean,0.0002436639,0.124085262,0.235184398,0.917689307,1.806807281,0.002032638226036884,0.042270410115733195,0.009571844409394126,0.0005207509526971291,Sips,[3.58979766 0.07034462 0.98507804]
XUKNIC_clean,0.0002949532,0.135783389,0.268068066,1.223369772,3.116532685,0.002291595979740757,0.020010118361472325,0.003057770045547609,0.00031003304501631124,Sips,[14.96457288  0.01821043  0.98606634]
XUKYEI_neutral,0.0002942674,0.136640109,0.271732372,1.369331995,3.930882342,0.003320204625805196,0.009241361598373991,0.002400831890308666,0.0008477059976955405,Sips,[4.24644878e+01 6.46772056e-03 1.01854365e+00]
XUMMOJ_clean,0.0001073567,0.053691173,0.10749451,0.514922835,1.389775862,0.00025831350905308054,0.0060773996954530335,0.0001682205017094228,0.00010153058853007153,Sips,[8.93778698 0.01215741 1.00355371]
XUMMUP_clean,9.62856e-05,0.042266538,0.084810606,0.412858415,1.146517732,0.00032281824667679027,0.0036837658428227373,0.00013952084265565914,6.281191631940405e-05,Sips,[9.53895439e+00 8.96161408e-03 1.00596457e+00]
XUMNAW_clean,0.0004854604,0.233572457,0.443459556,1.648272189,3.524453129,0.02427861731072229,0.04454123292630351,0.027102878473182695,0.003464571359250913,Sips,[10.78679314  0.04236491  0.90043096]
XUMNEA_clean,0.000488282,0.221884047,0.394327885,1.200649643,1.971680981,0.01667529857562614,0.06746856874256539,0.04024229723628674,0.0005377161616926738,Sips,[3.15475125 0.14252861 0.90800612]
XUMNIE_clean,0.0004496138,0.217623037,0.424671613,1.843951546,4.261782458,0.0031379907962405577,0.05130156848028219,0.007889031777856135,4.5041860671677344e-05,Sips,[12.88376505  0.03408025  0.98757747]
XUMTUV_clean,0.0001552562,0.078411647,0.157017726,0.687597881,1.732202363,0.0036606827432159963,0.010378130278383068,0.0037329358101888164,0.0011526687889608462,Sips,[9.01714496 0.01753612 0.96270831]
XUNGOD_clean,0.0004574317,0.215740957,0.40799683,1.479675104,2.738200793,0.006794092920242737,0.07567145117486106,0.023853434199618436,0.0005859392608016881,Sips,[4.95855859 0.08945576 0.96882251]
XUNGUJ_clean,0.000417967,0.201017036,0.380739279,1.416899323,2.696176269,0.00616505755643346,0.06836016001468709,0.020040590060790696,0.00026762707899665193,Sips,[5.1289337  0.08009916 0.97017765]
XUNHAQ_clean,0.0004430809,0.18641151,0.362856389,1.401262333,2.764604471,0.003785720569544518,0.06398279564646886,0.015583874982048556,0.00136268145756538,Sips,[5.53526869 0.06974987 0.98248258]
XUNSAC_clean,0.0004681948,0.202817165,0.386459867,1.422327513,2.641633363,0.004246988712545829,0.07390447953297294,0.02088928260129819,0.0005422262228601568,Sips,[4.74419825 0.08848834 0.9797091 ]
XUNSEG_clean,0.0003309653,0.168326811,0.326116547,1.257996503,2.444386103,0.0019270156991630892,0.06060197903458443,0.01382578569262006,0.0006961602400636879,Sips,[4.69354787 0.07442586 0.9900718 ]
XUNSIK_clean,0.0004681948,0.215852176,0.412361267,1.529908285,2.813940727,0.0014480384316262077,0.08337237493764442,0.02101519014054147,0.0001361936223565617,Sips,[4.88647046 0.09211838 0.99351594]
XUNSOQ_clean,0.0004560864,0.186291097,0.355668656,1.323037916,2.520064822,0.005598264635080006,0.06389280649606953,0.018653899896885515,0.0007904652029954931,Sips,[4.79411708 0.07985642 0.97125854]
XUNTIL_clean,0.0003013668,0.133849911,0.258935968,1.034855915,2.067648006,8.926510408865185e-05,0.04764314443317246,0.008643486024664884,6.305073973297498e-05,Sips,[4.13009498 0.06691275 0.99957029]
XUPSAE_clean,0.0002540084,0.136148492,0.270091385,1.210412802,3.070662032,0.004152625763575345,0.018917044060501046,0.004587829619586102,0.0009895505064173946,Sips,[15.39781339  0.01776121  0.9751742 ]
XUTQEI_clean,0.0002361015,0.137594712,0.271028791,1.333312434,3.612772804,0.0033751755389532217,0.017365801975588853,0.0021032324572443284,0.0011957705912904921,Sips,[2.11932053e+01 1.30330902e-02 1.01842944e+00]
XUVHEB_clean,0.0004921743,0.202104516,0.392433254,1.408487699,2.754146004,0.014992251108334801,0.0578212014310336,0.025164855294453614,0.00418167608274329,Sips,[5.93152736 0.0696703  0.93089577]
XUVQOW_clean,0.0002505181,0.119167847,0.234500251,1.051254872,2.556468219,0.0012840069393376065,0.023414175073804902,0.0029592713422880164,0.00012459875336067865,Sips,[9.35211721 0.02569997 0.99097439]
XUWFUR_clean,0.0002380194,0.120643661,0.236076626,1.013779216,2.291023369,0.001341284152874172,0.031209769812246796,0.004732415462989427,0.0001658367451945813,Sips,[6.36229926 0.03849611 0.99046822]
XUYXAR_clean,0.0001223059,0.060052214,0.115139572,0.488915429,1.112499884,0.0017781758372370758,0.013727848221650971,0.002910035131152128,0.0001695129707975242,Sips,[3.33170305 0.03587263 0.97385477]
