Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_DSFL,model,fit_parameters
OKIVUA_clean,0.000335836,0.1724990132,0.3401546415,1.3393472036,0.0011827564979793933,DSFL,"[6.464438831072037e-36, 2.3310030574832274, 98.44555858609189, 20798.153266973193, 1.7285935184625412e-05, 3404.4499604824164]"
OKIWUB02_clean,0.0003498292,0.1624204349,0.3204102833,1.2520735721,0.0012777310733549626,DSFL,"[1.0288911289171996e-08, 1.6921842302738053, 0.030525020786634507, 23.854801490443517, 0.014243882687239657, 4.435686425085663]"
OKIYAJ01_clean,0.0003393343,0.1717363856,0.3346168458,1.3407937472,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OKOSUE_clean,0.0001323126,0.0828416834,0.1639835393,0.7510886935,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OKUJUB_clean,0.0010598602,0.3217219138,0.5335218341,1.6550803613,9.716657778998362e-10,DSFL,"[0.2292151808789924, 2.5012832363766426, 1.3996513419511638, 2.1250405536922132, 0.2299217992337403, 0.5693713774107023]"
OKUKEM_clean,0.0011770415,0.4103091412,0.6816091443,1.8253978749,2.8703898043802923e-07,DSFL,"[0.26935268010326496, 2.1673984319675816, 1.002294975827927, 2.18517641736458, 0.271857730221446, 0.7352506345744605]"
OKUKOW_clean,0.0002513471,0.1312806628,0.2563404859,1.1569714523,9.7307949801641e-06,DSFL,"[0.38018411137927116, 0.6817595893258488, 0.10871727079683967, 0.03698869932866484, 0.31451599186789386, 0.07779588952072333]"
OKUSUK_clean,0.0002711535,0.1380862529,0.2765898696,1.3267886715,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OKUTAR_clean,0.0002153278,0.1173775684,0.2300684345,1.0896223952,1.3104482031686322e-05,DSFL,"[0.13159357265820665, 0.2043734618043698, 2.9946710741055207, 1.7067823176377583, 0.12576786749994867, 1.5833492336755754e-08]"
OKUTEV_clean,0.0002738119,0.1379240925,0.2734476789,1.2912356615,2.293042392091155e-06,DSFL,"[5.005741002371015e-28, 4.566893882636146, 7.0575818084835955, 2.467577350638669, 0.11282450929578484, 0.16800633457384154]"
OLAGIR_clean,0.0001874449,0.084911771,0.1683975949,0.7663740767,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OLANAS_clean,6.20861e-05,0.0376365965,0.0731793392,0.3514694375,9.208922949301606e-06,DSFL,"[0.01097759233908985, 0.9820544395059156, 1.6694110337704162, 0.8073301656407557, 0.08638215804707886, 1.2388871075128007e-05]"
OLANEW_clean,7.65906e-05,0.0320925724,0.0639717851,0.3103890398,1.1709947000790942e-05,DSFL,"[9.997463984765693e-10, 0.6376903048959388, 0.5705038875852879, 1.7847770509231702, 0.036129889294999204, 0.2289749362815632]"
OLAQOI_clean,2.18017e-05,0.0151870694,0.0296038118,0.1454493646,5.7444582277747e-06,DSFL,"[0.005899226147324057, 0.7124443269544063, 3.8622371594019147, 0.23125636826955623, 0.12574013792317446, 2.1756392823082906e-05]"
OLEKUM_manual,9.80695e-05,0.0588901545,0.1165175271,0.5492660603,1.0574026890260722e-05,DSFL,"[1.825923456093628e-27, 7.8080648714177725, 10.147412071263103, 0.437999974623698, 0.2721925192948488, 0.09525207315835472]"
OLICIX_clean,0.0002783457,0.1487914735,0.2993220843,1.2966870522,0.0015518029268598605,DSFL,"[5.675048063362824e-37, 5.375372699979883, 11.931046426512282, 19922.393990083274, 1.547248415895657e-05, 2233.049439225006]"
OLODEA_clean,0.0001870697,0.0864602345,0.1696642023,0.7775558391,3.8659565297639915e-12,DSFL,"[0.0013617514747939128, 7.978854847459913, 9.773260103572866, 0.33671789002526975, 0.5257392109757095, 0.10053580712665032]"
OLOGEC_clean,0.00020568,0.1085726577,0.2143755835,1.0135273231,7.4867392819461675e-06,DSFL,"[0.0533737594846454, 0.44808092069813227, 0.5396414148237684, 0.6467323285252924, 0.30421463408867044, 0.037587282264015386]"
OLOPEM_clean,0.0003296835,0.1618426764,0.3055651698,1.0378435477,7.038505387585679e-06,DSFL,"[1.4008621236446839, 0.0998594578767249, 1.1983255516303164, 2.2061147996365458, 0.09243098481908119, 1.3636232326310742]"
OLOPOW_clean,0.0016270252,0.5236100268,0.7919043261000001,1.4163155501,2.142167914997319e-09,DSFL,"[0.585209904859226, 1.7536256628999045, 0.9236145688786357, 1.1577022389016116, 0.5206623419386813, 1.0434301822908498]"
OLOYOF_clean,0.0002397531,0.099298433,0.1943646136,0.9080080988,7.579085682632768e-10,DSFL,"[0.034414292402852674, 1.2042341504802843, 6.048510755297638, 1.0207758356614482, 0.19457496939719082, 0.13181446121078547]"
OLUCAZ_clean,8.41247e-05,0.043284939,0.0858258422,0.3880969432,8.981523609491881e-05,DSFL,"[2.839974243602928, 0.031006986035278836, 0.8755072409541305, 0.24391275299084045, 1.0168685225226711e-06, 0.05084516214783675]"
om701262m-file004_clean,0.0002042082,0.1026656603,0.2038051904,0.9297065995,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OMAMEU_clean,0.0001602848,0.0742775046,0.1435721943,0.5836928723,1.410691378699891e-09,DSFL,"[0.011185487127115302, 0.6492506224541651, 9.84161451340495, 1.3993470663257497, 0.10939352761280484, 0.6211839663377634]"
OMIMEE_clean,0.0001498301,0.0690473064,0.1397829421,0.6448833019,0.0006741241935151144,DSFL,"[0.0008318972601348854, 11.139491219645748, 12.609560826683655, 5462.23488064087, 2.5955288929542826e-05, 728.8176217015117]"
OMIPAD_clean,0.0003775094,0.1636958787,0.2946205385,0.9534865621,1.8151689375628317e-07,DSFL,"[0.34234415478561386, 0.7519029566080818, 0.6190689813803928, 1.0363300940281808, 0.11566232718107333, 0.5628868722478948]"
OMIPEH_clean,0.0002091527,0.0927620938,0.1839927887,0.8577080624,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OMITUB_clean,0.0001933946,0.0948922999,0.1873736134,0.868233028,1.3262198601062542e-08,DSFL,"[0.0006360810485022422, 1.5621851438284617, 6.435540735979924, 1.0687193115487057, 0.18001927018507055, 0.1596852616482496]"
OMOVET_clean,0.0002585589,0.1283686707,0.2543275146,1.1138730823,0.0003985703994948894,DSFL,"[8.665104505526031e-16, 1.5011466505968811, 0.0001408812810392221, 7521.744218654712, 3.488283679240562e-05, 938.2131533577981]"
OMUSAS_clean,0.0001485002,0.0893342733,0.1808046645,0.8880595544,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ONEJUN_clean,1.64691e-05,0.0084399732,0.0174719203,0.0846449392,0.0001439148819588143,DSFL,"[5e-324, 4.6810914431983095, 6.109908178270128, 151.73216929009266, 0.00011488804376525482, 50.94218621206183]"
ONEYIQ_clean,0.0001190914,0.064145911,0.1269596326,0.5920466764,5.304404723134309e-06,DSFL,"[1.1785383419659466e-35, 7.711839217520333, 10.072284725167176, 1.3139644631389704, 0.09871118149406244, 0.2270904015357972]"
ONEYOW_clean,0.0001463898,0.0755657791,0.1480891962,0.7068972573,1.8797007523169933e-05,DSFL,"[1.197767376746914e-35, 7.94503208623983, 9.780636018708439, 0.0005945447473042585, 293.6331413556645, 0.028923860900024623]"
ONIXOZ_clean,0.0002566061,0.122094842,0.2395652557,1.1142554633,2.531951357857721e-08,DSFL,"[0.002779955444426859, 5.867603153558239, 0.6479617812477838, 0.9283147567478481, 0.2589778516288158, 0.10100989053373109]"
ONUJUE_clean,0.0001532985,0.0755369639,0.1522628827,0.6930609128,0.0006490700164244803,DSFL,"[2.3573556378467175e-15, 7.9463231664502905, 7.988136921249778e-05, 4628.251864467804, 3.350275182043721e-05, 669.2805920003594]"
ONUKAL_clean,0.0001792376,0.0841040508,0.1665533542,0.7187956523,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ONUQOE_clean,0.000206377,0.1000544063,0.1956650076,0.8166416485,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPAGIX_clean,0.0001110158,0.0481991746,0.0948544283,0.4578727026,1.3949541680043027e-07,DSFL,"[0.008161580560862226, 1.9611077365115135, 3.503084338110598, 1.062384375639914, 0.08979713142100532, 0.11043777242205619]"
OPAHIY_clean,0.0002674509,0.1374036422,0.2596359138,1.1211874351,1.524391563035233e-05,DSFL,"[0.3627423241058864, 0.2151807426438858, 3.400548946496915, 1.8171814485206794, 0.1210338001305365, 0.021389317314545457]"
OPAMOI_clean,0.0001046705,0.0488487019,0.0941946269,0.4418408213,4.0729630434524326e-07,DSFL,"[0.026857672674429678, 0.570568300569484, 2.7048563717354126, 1.1670818743490792, 0.07727398272189509, 0.07614880761464787]"
OPIFUQ_clean,0.0002620415,0.1111711263,0.2182851792,0.9772291038,3.637103085420387e-11,DSFL,"[0.0046545874175717445, 8.195022224261713, 9.788511020580803, 1.2575787311030917, 0.18037466947327538, 0.23169272440065142]"
OPIWEQ_clean,0.0001468601,0.07027606,0.1375647989,0.5515669499,0.00022097769827716457,DSFL,"[4.9852268086616505, 0.01822015243490715, 3.2072619758261807, 2.782797313777927, 0.019624640093801344, 2.897069376479814]"
OPIXUI_clean,9.43862e-05,0.0495255735,0.0987279942,0.476088932,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OPIYAP_clean,0.0001400455,0.065292501,0.1288701892,0.5850863618,1.0941162426914783e-10,DSFL,"[0.0010615395809040532, 7.839755390295874, 10.160369251157125, 2.9299234529564506, 0.04517582496532243, 0.6050177244740409]"
OPOBIF_clean,3.97874e-05,0.0185467653,0.0359373564,0.1522686036,5.54598744386178e-07,DSFL,"[0.004027298317659662, 0.8628533401902133, 0.857734541622644, 0.6803030483123618, 0.05175222586229185, 0.7502414423784979]"
OPOZEZ_clean,0.000114028,0.0569906859,0.1119210927,0.5171637164,1.3207304771426374e-06,DSFL,"[5.097388914981351e-08, 7.675391011850513, 10.275717220122537, 0.18108857314306603, 0.6442997535974817, 0.08365109060631566]"
OPUDOT_clean,0.0001221672,0.0478543601,0.0903925974,0.3383993503,1.6310474343199017e-08,DSFL,"[0.007001370299042286, 3.384524727390493, 2.7025789421563147, 0.7349569119179079, 0.1342616280474325, 0.7344172932637509]"
OQANIE_clean,0.0001758268,0.0910688442,0.1779162763,0.7366858814,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQEPUW_clean,0.0001218392,0.0575861328,0.1143409356,0.4705461548,0.00043017352241287094,DSFL,"[0.00025366717957786143, 10.898723518249763, 14.454541000924161, 7626.251012342929, 1.5667095055205248e-05, 3046.993811184876]"
OQETEK_clean,0.000167808,0.0855238388,0.1691058997,0.7879919175,2.6742467338271126e-06,DSFL,"[1.1564044176236326e-09, 0.43473469494866207, 7.926414195175067, 1.1044752357515772, 0.15678109559837264, 0.16269888977595529]"
OQIQIQ_clean,0.0001873887,0.0859238631,0.1677769542,0.6455231013,0.00032751541124166524,DSFL,"[0.000857869547392716, 12.143783564636523, 14.883022742351042, 9827.174006620915, 1.818382240754686e-05, 3575.2738837169936]"
OQIZUL_clean,0.0001930936,0.0992339659,0.1947642804,0.8700126028,4.736756034850865e-06,DSFL,"[1.5850502432075048e-14, 7.801039567399868, 9.675796675371604, 1.1075363677808656, 0.18290654847608767, 0.23410287215275938]"
OQOJUB_clean,0.000137704,0.0860133789,0.1684694038,0.6806021619,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUCOU_clean,0.0001381734,0.0665079973,0.1304854025,0.6246029193,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUFAJ_clean,0.0001858844,0.0923914047,0.1865777917,0.8386421304,0.0009329699221731726,DSFL,"[5e-324, 8.043816337056613, 7.76305479560438e-05, 6863.975882148065, 2.7742871957586474e-05, 914.8397123578669]"
OQUFAJ01_clean,0.0002109731,0.0992622863,0.2001291088,0.8877418494,0.0010034884921152028,DSFL,"[0.0007610101360126882, 9.220291807960614, 16.138901822195006, 6562.203815208811, 3.122857552980482e-05, 918.3912098478286]"
OQUFAJ02_clean,0.0002524075,0.1268058735,0.2494120513,1.0064809468,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUFAJ03_clean,0.0002075519,0.0935842582,0.1871947455,0.8514601734,0.0004897612866635924,DSFL,"[1.5388496917868155e-16, 1.5373211900073407, 0.0001232174413563561, 6221.952018104225, 3.070681490474566e-05, 749.3350244827448]"
OQUFAJ04_clean,0.00020185,0.094832991,0.1912511315,0.8587712476,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OQUFIR_clean,0.000340946,0.142537165,0.2658292958,1.0192567555,8.339943287388697e-08,DSFL,"[0.010741159371920975, 2.5519836530384814, 13.962489351917162, 0.3085610358155309, 1.0200151089411473, 0.24019564019044154]"
OQUFOX_clean,0.0002183879,0.1048661028,0.2007552019,0.8750405263,4.047846915451878e-06,DSFL,"[3.754073812856426e-07, 2.3896821924988836, 13.62208035130655, 0.10292260390029327, 2.2010107421225538, 0.10383406719326375]"
OQUFUD_clean,0.0003741921,0.1831363378,0.3509532938,1.3129939017,4.369492932150859e-06,DSFL,"[2.9619883845658687e-36, 8.524918303872003, 10.776863885856447, 4.343783164946021, 0.08816412693586817, 1.03314688517055]"
OQUGAK_clean,0.0005245671,0.2130134813,0.3898605441,1.1538782351,1.2413583827429404e-08,DSFL,"[0.022956477316816836, 3.016587943357555, 2.612188568319266, 4.323287743000223, 0.1054571005896848, 1.6082624154794325]"
OQUGUE_clean,0.0002234692,0.1020803157,0.199637943,0.8508240857,1.4926372415136946e-10,DSFL,"[0.002136835276884019, 7.386569063470198, 10.977387071850067, 3.5875455852054325, 0.05823482000322207, 0.8029062508763605]"
OQUWUU_clean,2.09938e-05,0.0112678139,0.0215027308,0.1020867465,2.327171083725865e-06,DSFL,"[0.005388208740863002, 0.9926970167634739, 2.17250050502851, 0.15936496773346412, 0.12742354422438282, 3.1987816121080056e-06]"
OQUXAB_clean,3.44014e-05,0.0180746698,0.0345519999,0.1648083225,3.942934496142226e-06,DSFL,"[0.005547871426892971, 1.7256024355377189, 1.658993806307444, 0.2663046461169077, 0.12293483613923908, 6.579122162680829e-07]"
OQUXEF_clean,3.09416e-05,0.0164195587,0.0327895477,0.1475992191,8.971737865437943e-05,DSFL,"[9.35028797523682e-10, 0.6670625523639359, 0.8495420148342798, 1.0536047046177563, 0.03190324044117859, 0.8773209753026167]"
OQUXIJ_clean,2.62918e-05,0.0152875589,0.0311814125,0.1420560484,0.00021101626867714175,DSFL,"[5e-324, 0.6299968769675501, 1.1728914462963314, 1364.6805447032343, 2.319099568884638e-05, 930.287341398637]"
ORAGOF_clean,0.0001157458,0.0548825981,0.108279593,0.5120438773,6.097034147155642e-11,DSFL,"[0.0005718119425168033, 7.501956983472061, 10.222641306010718, 0.14283984272848999, 0.7825298474526708, 0.05498659829275771]"
ORAQUU_clean,0.0003407031,0.1591083522,0.3080544295,1.2875259294,4.629371053191535e-10,DSFL,"[0.0014875665810606261, 7.632664721068896, 7.767711693329861, 1.2655524675875234, 0.26077602399162914, 0.2973069344725358]"
ORAWAH_clean,0.0002607214,0.1285699883,0.2474508433,1.1295742742,5.274384251559477e-06,DSFL,"[0.7872719093140043, 0.06013799401032561, 11.968655772163395, 0.04807491099057282, 4.65854564153994, 0.00011235615599241954]"
OREZES_clean,1.65067e-05,0.0075999514,0.0151916495,0.0756776337,6.483927650003443e-07,DSFL,"[6.6113555395388355e-06, 1.2401284161630934, 1.0015939137835574, 1.4082841026890047, 0.010794539541038674, 0.08451543176716704]"
OREZUI_clean,0.0007840078,0.3180606087,0.5472071294,1.2907155736,7.40088603834958e-08,DSFL,"[0.10332297955900185, 1.6767941114728302, 0.9155686287620591, 3.22047875933507, 0.18973561082923268, 1.4269828044703752]"
ORIBAU_clean,0.0002125633,0.0928217513,0.1826847191,0.8336757088,3.185451491640703e-10,DSFL,"[0.0035366489878217696, 7.14255586042874, 9.620547215650769, 0.8197310447644351, 0.23054077758885305, 0.16334702448279265]"
ORIVOC_clean,6.58291e-05,0.0318843462,0.0633395212,0.3126982769,6.647438695485525e-07,DSFL,"[0.00763905808509281, 0.26749746063622104, 3.5252328206441352, 0.5762686303241761, 0.10838441618199504, 0.0007880383043204105]"
ORIVUI_clean,6.95593e-05,0.0320097588,0.0637564407,0.3106981655,2.6194711874252303e-06,DSFL,"[0.0005764597126584476, 0.5888774877485222, 1.0736898826704009, 1.059089937884561, 0.06041192045341991, 0.11542076790409014]"
ORIWAP_clean,5.43153e-05,0.0302224503,0.0609061354,0.2975818819,0.0001401130024736849,DSFL,"[2.741632779763495, 0.009002478802419226, 1.5037804892682767, 0.5387656335988491, 0.06759297380113907, 7.906090009054273e-09]"
ORIWET_clean,5.75707e-05,0.0291243595,0.0580275746,0.2835419196,4.578883660150113e-07,DSFL,"[0.06442908677518776, 0.04767175485366685, 2.5046827687032485, 0.4888462900640612, 0.1133597776238808, 0.020393040444834185]"
OROKEN_clean,5.49944e-05,0.0370509186,0.0742938669,0.3437115726,0.00020277636092622245,DSFL,"[3.3203753118274513, 0.009176826441088144, 2.148111441031862, 4.603764801790318, 0.00978714108249456, 1.93848210265306]"
OROLUD_clean,0.0002125799,0.1084238246,0.2108173762,0.8774746882,5.407816873661468e-06,DSFL,"[9.19748908686836e-36, 7.785009719747455, 10.435016486020329, 1.9045219623028593, 0.11730455193593638, 0.5230141613323349]"
ORUKET_clean,0.000136003,0.0928679201,0.1838159837,0.8558574931,2.587296996992078e-05,DSFL,"[1.4731999027714578e-71, 1.590258173717053, 6.444816542731951, 2.3075326824616758, 0.08136502232448253, 0.27087240813800073]"
ORUKOD_clean,0.0001848724,0.0942681425,0.1838304409,0.6792878408,,DSFL,"[nan, nan, nan, nan, nan, nan]"
ORULEU_clean,0.0002014604,0.0818326448,0.1612179714,0.6461260474,0.00044883980088434065,DSFL,"[4.994157798737941e-06, 1.271471793494156, 19.262150588563685, 9911.556851775264, 1.7130630521867208e-05, 3187.335653389913]"
OSAVEK_clean,0.0001795685,0.0910493708,0.1776972737,0.7892727546,3.9645531809430925e-06,DSFL,"[3.154857257895283e-07, 7.754313971437493, 9.912658735591693, 0.43360253458991543, 0.4324405274310631, 0.14952526868983365]"
OSAVUA_clean,0.0001528888,0.0785054422,0.1536296905,0.744668266,1.043470330808001e-05,DSFL,"[0.027619907570755494, 0.7373832196329483, 5.12782878929851, 2.3080778903755705, 0.06648815190197181, 0.10448186742053024]"
OSAWEL_clean,0.0002050768,0.1125717059,0.2232183364,0.9018327743,0.0008882265224819516,DSFL,"[5e-324, 8.123228667971711, 47.54696817176164, 14246.323478913888, 1.6443880950861625e-05, 3179.844139979162]"
OSAXAI_clean,0.0002736278,0.1303163022,0.2500802122,0.8606955305,0.0003014853592704021,DSFL,"[3.204736367763852e-37, 4.123140158112806, 85.75086332072216, 12632.706217627425, 2.170046141718198e-05, 4288.69753082573]"
OSIKIL_clean,0.000181038,0.0910877893,0.1799478238,0.8141746343,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OSIKUX_clean_h,0.0001850528,0.0985185646,0.1930308571,0.8900388869,8.496626578560188e-06,DSFL,"[0.25192208288038764, 0.08433986226106513, 5.273608164946957, 0.8749003714386541, 0.2066634821245536, 0.048557823724011816]"
OSOTIB_clean,0.000272829,0.1500156446,0.2935640545,1.3128177876,1.7439172537699934e-05,DSFL,"[3.861953825540404e-22, 8.16042245443092, 9.792104329744946, 0.8773885149300442, 0.3507267697699088, 0.15668434468385184]"
OSOTUN_clean,0.0005875049,0.2710723942,0.4870376176,1.6461512664,1.4607912335249432e-05,DSFL,"[3.07973324329241, 0.10574868268469338, 5.060614346571169, 2.2993314696870195, 0.1266526471292885, 2.9562352057262048e-08]"
OSUWEF_clean,0.0002717247,0.1230765213,0.2323723476,0.8409262438,3.598340036476067e-10,DSFL,"[0.0015039282882655905, 6.623207146828637, 10.830704864327688, 1.075835877244127, 0.24398483698832957, 0.5581855832981095]"
OTALUS_clean,0.0001207124,0.0657001055,0.1327826552,0.6248714447,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OTAWIR_clean,0.0003534233,0.1835558408,0.361064971,1.6135066114,1.0044136566648334e-05,DSFL,"[1.825834937049792, 0.058759856528761534, 1.2245770700934122, 3.000370759869525, 0.0887352834490119, 0.2326503722421427]"
OTECAT_clean,0.0001668902,0.0977880003,0.1962587333,0.9171126621,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OTIBUQ_clean,0.000604514,0.2836824299,0.5402472764,1.9965841223,2.172660398813156e-10,DSFL,"[0.005111694645810284, 2.29688423409538, 1.8513470383068242, 4.943758900955901, 0.11992539446346995, 0.8419329591537593]"
OTIJAE_clean,9.40325e-05,0.050735989,0.0984855357,0.4594842378,6.0175522644601585e-06,DSFL,"[0.0830239387243131, 0.17806723571235147, 4.331759990436784, 0.9484665614570875, 0.09625502915246247, 0.009360397210290907]"
OTIPAK_clean,0.000292262,0.1551072959,0.2963423419,1.1549016205,1.7182795463230332e-05,DSFL,"[3.906291938580856e-06, 0.19800004492389833, 3.6749609132105596, 1.1841479799933718, 0.27586264806994365, 0.3998495444223875]"
OTIPEO_clean,0.0002950194,0.1394375825,0.2747419717,1.0930762607,0.0008282857318549528,DSFL,"[0.0006976484905556589, 9.76629785400804, 27.036154327661166, 15199.324750675914, 1.9066420074187922e-05, 2956.5974123651354]"
OTIPUE_clean,0.0003566243,0.1590440182,0.3011857823,1.0157565833,6.137886220175151e-09,DSFL,"[0.00495731570143235, 4.567400069641258, 24.58932424385679, 6.493353378851153, 0.051808096428561844, 2.1896011789258134]"
OTIQAL_clean,0.0001819076,0.0968934937,0.1899095868,0.8058804528,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OTOLIU_clean,0.0001544,0.092531669,0.1829432192,0.876780946,1.8252206661270915e-05,DSFL,"[0.008884932109684138, 0.6366660124173562, 5.593283229596413, 0.8877591087878309, 0.20868950429792327, 0.07693987549795245]"
OTOVIE_clean,0.0002528754,0.1152348074,0.2182484356,0.8309010208,3.288846986296023e-09,DSFL,"[0.0010872826861954294, 7.10040444391876, 10.091753907303486, 0.6414524151715184, 0.38306050774850237, 0.3655229605746901]"
OTOZAA_clean,0.0006157929,0.2897228459,0.5472787883,1.9596274495,5.21370258971462e-07,DSFL,"[2.2720940172366207e-07, 1.0694353754760382, 0.9078472544617311, 3.025595918747139, 0.20389919557441397, 0.6454627403924251]"
OTUDEO_clean,0.0001211227,0.0479539714,0.094832713,0.4550941744,1.0181238621952151e-08,DSFL,"[0.010504794900037244, 2.425925797969627, 4.79332354509038, 0.9136911173454063, 0.10501862742682976, 0.1251252273855925]"
OTUDIS_clean,0.0001126229,0.0480623443,0.0955488245,0.4621150421,3.35993361527525e-09,DSFL,"[0.004760339238346271, 3.4253506323093696, 5.556798610255572, 0.6110416421361311, 0.1581231353700636, 0.07622906231981227]"
OTUXUX_clean,0.0005391386,0.2493248686,0.4511798148,1.5325190675,1.1291974338756653e-05,DSFL,"[2.667994263134742, 0.10737921691289502, 4.678179263784493, 1.192820521816937, 0.23086547769769952, 0.03473128257752561]"
OTUYEJ_clean,0.0001190041,0.0517079738,0.1023982573,0.4724148933,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OVADAR_clean,0.0002384487,0.1098801394,0.2135142478,0.8648650094,2.7820615799144373e-10,DSFL,"[0.001620151987093065, 8.137809473780028, 10.307605360916924, 5.041746117357721, 0.04489195696338441, 1.3277823322564821]"
OVEDAW_clean,0.0001620158,0.0818669014,0.16110181,0.7918110705,7.398765853660101e-06,DSFL,"[0.023826984477868025, 0.6828566235051637, 5.334369763595267, 2.3887822742583613, 0.06722857830404566, 0.04843067755200962]"
OVEHUT_clean,0.0001419917,0.0733488397,0.1479741555,0.6823206844,0.0006047003730981468,DSFL,"[4.539101351329891e-15, 7.936989418850964, 9.184643634147643e-05, 4617.257025836607, 3.2538433630025766e-05, 590.9795417439549]"
OVEJIJ_clean,8.77369e-05,0.0381590741,0.0753075484,0.3605533697,2.110555342192306e-08,DSFL,"[0.005534956000809952, 2.1153448229887517, 3.9013093762593267, 1.08208144617966, 0.07031214627490459, 0.1780536523188152]"
OVEXOD_clean,5.73737e-05,0.0369325532,0.0686803364,0.28677888,1.2471592010663634e-05,DSFL,"[0.07775947853082264, 0.35468511152762666, 2.2400307084523874, 0.48662982503639995, 0.11252475062597019, 0.008567831360704494]"
OVICUS_clean,0.0001992707,0.0924205273,0.1777781521,0.654879649,7.459729367500772e-10,DSFL,"[0.0010218895818712417, 7.528657982238806, 11.344733305354698, 21.21010242378472, 0.009062587634203088, 8.65637921227823]"
OVIZID_clean,0.000144456,0.0642764589,0.1245932765,0.5532134943,4.749034040002533e-10,DSFL,"[0.0014054514678502668, 7.777517593089209, 10.328931869500487, 0.13143262856937707, 1.0224284448376257, 0.10736970247534379]"
OVUVIL_clean,0.000270989,0.1427144223,0.2832860959,1.2224100967,0.0006773897028631447,DSFL,"[1.4208453704239268e-15, 8.828503827361802, 0.00033485549412436144, 8976.322833711605, 3.26459609598185e-05, 1109.9096015301056]"
OWAVIS_clean,0.0001416083,0.075456113,0.152235313,0.7240329071,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OWAVOY_clean,0.0002215502,0.1076588895,0.2165808221,0.9453856412,0.0010787311778101185,DSFL,"[5e-324, 8.138620832283806, 36.53557156669665, 16287.73891856358, 1.3671340919975427e-05, 2392.396063853206]"
OWEYOF_clean,0.0005022463,0.2367013023,0.45281503,1.7657894827,4.7401605644062934e-07,DSFL,"[0.010836014361209468, 1.6167306516809001, 1.0997365033456932, 3.204981603086372, 0.15096872929629493, 0.5676871567846143]"
OWIYUP_clean,0.0002412199,0.1234642597,0.2470837774,1.0275829096,0.0013012640084665325,DSFL,"[4.4230147943392586e-10, 0.23104502652738734, 1.3326651022911733, 33.81175019853773, 0.007608066844052663, 6.0120184350139585]"
OWIZAW_clean,0.0002420352,0.124694086,0.2489347389,1.1911379586,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OWUWOU_clean,0.000148807,0.074661975,0.1468770251,0.6464860371,1.5102159674964741e-06,DSFL,"[2.715441675033694e-36, 7.868932926392607, 10.151853486326813, 9.074485227716986, 0.016731800661163716, 1.9997205065341832]"
OWUWUA_clean,0.0001780131,0.0851511364,0.1670291284,0.7013578782,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OXALAB_clean,0.0001396939,0.078582263,0.1567811108,0.759940624,,DSFL,"[nan, nan, nan, nan, nan, nan]"
OXALEF_clean,0.0001289071,0.0825275483,0.1618414118,0.7754094062,2.0554770061208867e-05,DSFL,"[0.10310621074815804, 0.15330233963536508, 5.115679858921525, 1.1058760725190668, 0.1394564673357, 2.103913777685797e-07]"
OXALIJ_ion_b,9.49054e-05,0.0556915277,0.110164675,0.5300621726,9.185988081804655e-06,DSFL,"[2.0401803567761661e-35, 7.781376954667155, 10.152359217639976, 0.08117199712369275, 1.395575125077245, 0.03193597030448369]"
OXANOR_clean,0.0002269771,0.1166123419,0.2268551379,0.9904133237,7.016851675403906e-06,DSFL,"[1.1915836694888556e-08, 0.48161555378330645, 2.633892519511359, 0.5823122491203958, 0.413915143749003, 0.17496317193528227]"
OXANUX_clean,0.0002521659,0.1169313223,0.2283135777,1.0073887001,5.876956603529914e-06,DSFL,"[1.9465291953657387, 0.002104933494893038, 0.888385360610955, 0.719829288902646, 0.32831290924236195, 0.18520293438988192]"
OXAPAF_clean,0.0002298496,0.1079254517,0.2118271513,0.9257274639,4.9110177891580447e-11,DSFL,"[0.0021133641262925528, 4.939396192018896, 12.977421648691257, 3.9073589098302643, 0.05632092439839494, 0.6964000428597579]"
OXITOF_clean,5.51624e-05,0.030396673,0.0604711977,0.2882719318,1.037379120173285e-05,DSFL,"[5.587278964357431, 0.0073456631960308605, 1.694622197163091, 2.4784005913353746, 0.00813254256448086, 1.4211536442178478]"
