Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_DSFL,model,fit_parameters
LECFAC_clean,0.0003475333,0.176721397,0.355157578,1.490667568,0.002074456760356779,DSFL,"[4.758822071000336e-15, 0.9651293167214828, 0.00025836622935525994, 6343.447878370253, 5.8066924328607716e-05, 728.371450164451]"
LECFEG_clean,0.0003784834,0.172030316,0.328612749,1.385413896,1.4692660985028922e-08,DSFL,"[0.027799733375634073, 1.7103725789104853, 1.330489850710906, 2.22983795575678, 0.14845504229125864, 0.335835194368103]"
LECGIL_clean,0.0001166135,0.065265716,0.132157718,0.642275414,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEDLAJ_clean,0.0002318892,0.11293002,0.221005826,0.864228403,0.00044146683445527035,DSFL,"[5e-324, 8.088274866175736, 31.809856406784633, 13347.2464414742, 1.7563414217968435e-05, 3470.028956391473]"
LEDLEN_clean,0.0002198936,0.106400831,0.215197688,0.942086245,0.001302307173157763,DSFL,"[5e-324, 8.103844340238776, 91.81616507701965, 14507.667422011864, 1.5219354704211506e-05, 2083.634405162364]"
LEGGEK_clean,0.0009505266,0.406923647,0.708201905,1.917498863,3.1525650453431198e-06,DSFL,"[3.749319657263331, 0.17848911184615945, 2.76827996374319, 3.318760164438855, 0.08676557245469738, 0.1886329441130935]"
LEGGIO_clean,0.0004583471,0.221140812,0.423555446,1.748979363,4.3451018170545754e-06,DSFL,"[0.7829145081596465, 0.5952154122738281, 0.2099984974332182, 0.11445863232702899, 0.009545353935545144, 0.7673185810287093]"
LEHXUT_clean,0.0004494741,0.220725496,0.429152256,1.912360614,3.7744505893631593e-06,DSFL,"[0.4985495392918168, 0.21855054857095074, 1.4570882939372265, 4.209903567010777, 0.08268596422697404, 0.0231453494971173]"
LEJBUX_clean,0.0001476924,0.062024335,0.12241756,0.594173195,1.0078754561959557e-08,DSFL,"[0.004007081812787472, 4.239002271369425, 4.450364635950411, 0.0033674138758184578, 38.93621474132596, 0.018636843833758236]"
LEJCAE_clean,0.0001866443,0.069271002,0.138050238,0.660065124,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEJCEK_clean,0.0003506606,0.182702353,0.359712586,1.756459186,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEJRIC_clean,9.80964e-05,0.044057785,0.088361702,0.428767036,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEJZOQ_clean,0.0002172527,0.107625916,0.212186155,0.863799429,0.0005320544493014831,DSFL,"[7.03525205928968e-68, 8.081052515549574, 64.61887206548384, 13844.138987931276, 1.6084462879706245e-05, 3155.9213002626493]"
LELDUD_clean,0.0004357497,0.167631147,0.334523285,1.568949214,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LELMIA_clean,0.0002554062,0.127051659,0.245325749,1.000767214,4.376478023981454e-06,DSFL,"[1.1174153587444383e-05, 4.312251403846329, 7.560176210123845, 1.2394634487830576, 0.2131033960607042, 0.3823810461251943]"
LELMIA01_clean,0.0002748042,0.138923198,0.269110857,1.050112341,6.0532140102613416e-06,DSFL,"[7.440738705211336e-39, 2.790206000120496, 12.757513803601322, 20.549289250942024, 0.013962965174674278, 4.623511382427625]"
LELROL_clean,0.0003917171,0.18871549,0.375807392,1.695567997,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LENGAO_clean,0.0002586372,0.129822932,0.253529095,1.075073931,9.192170719357014e-06,DSFL,"[3.553496758624412e-07, 0.46259779676352, 0.0013322570455419499, 3.2987163296383866, 0.08070731480668704, 0.6302636231966662]"
LENGES_clean,0.0457930175,1.97190955,2.154226555,2.478145672,2.531135834634335e-10,DSFL,"[3.405906586695605, 12.763399659547225, 1.532732098971326, 2.3991879106906775, 1.3183955364096893, 0.992569369030553]"
LENKIA_clean,7.78355e-05,0.038796667,0.075981275,0.374615291,4.572088806841124e-06,DSFL,"[0.006491338536963348, 1.8730811864411696, 2.2593198276074653, 2.1877375139855846, 0.03421861652390377, 1.17976465294623e-06]"
LEQBUG_clean,0.0009176167,0.415258181,0.759657397,2.721360378,3.2805304931908917e-06,DSFL,"[4.598152269873524, 0.09536240537760868, 5.172145725035171, 3.5374877376907543, 0.13735810328795153, 4.2446585529790415e-08]"
LEQCAN_clean,0.0009959688,0.453585821,0.807737153,2.766792531,2.544205712277311e-05,DSFL,"[5.4651532683795025, 0.0983010457098008, 6.2929921455406195, 3.433370121510358, 0.14852851909506956, 2.517566148343153e-08]"
LEQQAA_clean,0.0003834592,0.194608809,0.383156013,1.728198062,6.405892715343687e-06,DSFL,"[1.0552169090810544e-10, 0.7985274359602846, 3.4236012142899517, 3.5475167732497987, 0.11155060471435418, 0.3053157809548293]"
LEQQII_clean,0.0002141254,0.110469017,0.222978779,1.0538638,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEQVUZ_clean,0.0003107545,0.160960826,0.325386313,1.51615384,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LETDEU_clean,3.06042e-05,0.019240448,0.037807605,0.1866356,5.666584536860776e-06,DSFL,"[0.002715178996236178, 1.7156632894404726, 2.20989055272382, 0.2996976688885002, 0.1244438175520161, 1.4541982962902123e-07]"
LETDUK_clean,0.000176113,0.087314436,0.174587316,0.824351169,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEVDIB_clean,0.0004842618,0.23266577,0.449713451,1.799040256,6.614760279609478e-10,DSFL,"[0.0008425543385733078, 2.3799144169410287, 24.402460455325436, 4.233161988132238, 0.11395831798072056, 0.6502182493229745]"
LEVLEF_clean,0.0004314038,0.221288566,0.426662646,1.613810335,3.077605787448027e-05,DSFL,"[3.2628604754177177e-09, 1.0240793877998857, 0.9244927454788092, 17.225334656896973, 0.02667788761314923, 2.8216027027476644]"
LEVNOQ_clean,0.0006018076,0.319889862,0.612364476,2.359543964,3.4613345446851505e-05,DSFL,"[2.433152873973731e-07, 0.7818080673143107, 0.8130505096045844, 3.5652285882246812, 0.18822659893669752, 0.5308367866607485]"
LEVNOQ01_clean,0.0006697536,0.339625269,0.633864538,2.375315206,3.337554160959192e-05,DSFL,"[3.4819216072679744, 0.09345773404521321, 4.2477594060534685, 2.64128265862666, 0.1556893766911062, 1.4271056239415705e-07]"
LEVPAF_clean,0.000184188,0.099964257,0.195899024,0.890977693,1.0385133348702492e-05,DSFL,"[6.38964516088233e-10, 0.6897848518649877, 5.442643754781347, 0.4115416175217014, 0.4980523512046393, 0.1119849551125882]"
LEVYOC_clean,0.0002334957,0.102099866,0.198597251,0.752122044,0.0003058391368650424,DSFL,"[0.0025516454356997774, 9.657109116586186, 16.434030334223667, 8413.897589195032, 2.5252153983124836e-05, 2735.1757547781303]"
LEWMUX_clean,0.0007604186,0.334698777,0.609886983,2.138504547,5.289071184818605e-09,DSFL,"[0.5803508086778286, 0.6422342825215781, 0.898753364624813, 2.568873163709089, 0.1510161427665016, 0.31293557601437516]"
LEWZET_clean,0.0011693254,0.533639113,0.956083822,2.832236243,2.461761391321854e-05,DSFL,"[5.224195347361522e-07, 0.776061005036173, 0.8967584112715058, 2.6511701538284314, 0.4597662948824122, 0.6420542728886298]"
LEYRAK_clean,0.0001177433,0.062803266,0.123295179,0.601005445,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LEZJOQ_clean,0.0003390504,0.153565365,0.279605708,0.884520461,1.8937197156603298e-06,DSFL,"[0.8156272486800797, 0.2918609088165076, 1.1400958112357822, 2.3221231433079748, 0.045161421882541526, 0.6659248448222835]"
LEZMIN_clean,0.0004278507,0.231050476,0.42833102,1.584357366,4.0195475099365804e-05,DSFL,"[0.7760982374453218, 0.3242823390160603, 1.3042779269630262, 2.022429236487055, 0.1269138768695965, 0.09253503161866222]"
LEZXAR_clean,3.25126e-05,0.013521326,0.02668277,0.126276771,2.425883100641565e-06,DSFL,"[0.0011548502248475367, 1.1361309694504749, 1.017294092154837, 1.1151572690033735, 0.023629583993423065, 0.44782605636059747]"
LICKAL_clean,0.0002463757,0.131013025,0.242645109,0.802642315,1.9756464135454776e-05,DSFL,"[0.037756837922502604, 0.44771587319431055, 0.4810074605567577, 0.9522309218609196, 0.2825334372060852, 0.6563610782776614]"
LIDSAU_clean,0.0008435211,0.390623157,0.739197309,2.743992817,1.6114430971478822e-07,DSFL,"[0.015928229347732678, 2.248756242721997, 1.1392972190532002, 4.342510260817958, 0.18596635935133615, 0.5932992810075393]"
LIDSEY_clean,0.0008419035,0.389556773,0.737594066,2.775714828,6.649930711572839e-09,DSFL,"[0.017627827406726047, 2.1138080712756677, 1.2384255780879434, 3.795812530496545, 0.21202687763352518, 0.5183208383074105]"
LIDSIC_clean,0.0005904829,0.311153416,0.59301888,2.431611736,3.4015868313407876e-05,DSFL,"[3.3360525230358347, 0.06407195724497347, 5.900207720778029, 2.8557505674275236, 0.1557723165228361, 8.223296137423248e-09]"
LIDWIG_clean,0.0003416334,0.158223538,0.311287497,1.210559607,0.0011252143273719265,DSFL,"[3.239265043273965e-08, 1.4094897680155167, 0.0015131403571464852, 16.738089586965977, 0.01977236128544027, 3.315243116070723]"
LIDZOP_clean,0.0003583048,0.150095695,0.273369563,0.77803711,1.3049372925967022e-05,DSFL,"[0.11580484855572461, 0.21445205051177837, 0.8164188041765037, 1.7659557822924934, 0.17409400319679247, 1.2346246642617138]"
LIDZUV_clean,0.0006523909,0.256430974,0.432999015,1.034834178,3.1752061593858063e-08,DSFL,"[0.15305158642496225, 1.2951196443199213, 1.0506436872937153, 1.5076374873266145, 0.3014731838329522, 0.9895558805974873]"
LIFSAW_clean,0.0003419484,0.156045668,0.298602302,1.182255609,5.122695005125305e-06,DSFL,"[0.032751610993708276, 2.5800375186144935, 0.16173141084142517, 2.4756241571784017, 0.09987669483266125, 0.7667757748230075]"
LIFSEA_clean,0.0004000636,0.185742952,0.353666441,1.337700013,8.114474786493309e-10,DSFL,"[0.0010539814586387264, 8.081878975033586, 11.09009551284127, 1.6905401433573302, 0.2320657792311054, 0.49697455068836205]"
LIFWOO_clean,0.0009490383,0.416911128,0.757532929,2.375843635,1.5935418317068034e-08,DSFL,"[0.04124592765762932, 1.8630824619037927, 0.9868854755229531, 2.9675366495097713, 0.2940081332509558, 0.6900493861492347]"
LIGHAM_clean,0.0002102832,0.108682021,0.209486068,0.898318498,8.96270122055864e-06,DSFL,"[3.1309727413620855e-05, 1.6607310176438115, 13.671913337085691, 0.3093451913257367, 0.7376327869229748, 0.15472848342549916]"
LIJNOJ_clean,0.0003427342,0.157969296,0.297110714,0.956356432,3.383436386050588e-06,DSFL,"[3.2302789827836736e-08, 0.7595964411285713, 0.07112862633132767, 6.069854003375153, 0.0554437971576793, 2.309138594941481]"
LIJNOJ01_clean,0.0002977287,0.156556815,0.291514454,0.953675143,2.03594883010047e-05,DSFL,"[0.1366110613087735, 0.008426989243490317, 1.7581505339064953, 1.7797208558997688, 0.18955278225427996, 0.8637820412712476]"
LIKDOA_clean,0.0003055838,0.14309065,0.28847929,1.347734727,0.0010343018319285946,DSFL,"[5.044193437179644e-15, 0.9376383595844021, 0.0013354482267245102, 4271.839787625842, 6.83826012819191e-05, 235.1950769634791]"
LIKGUJ_clean,0.0004519076,0.216900503,0.405452142,1.53457826,9.762819387138615e-06,DSFL,"[0.7812124555517393, 0.2854290448833268, 1.3401433463385886, 1.9991538578588914, 0.124322518962422, 0.0812534532529637]"
LIPQOR_clean,0.0003931242,0.193220965,0.370375542,1.67009592,1.0096112746964374e-05,DSFL,"[0.18458543584635287, 0.47091429648328836, 1.7209781962403166, 2.023097990567572, 0.1613678277452657, 0.01702374432841871]"
LIQDAS_clean,0.0002256971,0.116230912,0.235139481,1.0905221,0.0010650000426890903,DSFL,"[4.2337358876314364e-15, 1.4469569484397378, 0.0005512002509649866, 5077.459828578831, 4.692565780848985e-05, 376.71987690981933]"
LIQFEY_clean,0.0003408513,0.166324719,0.32048408,1.264704593,2.617334000209169e-06,DSFL,"[1.2341467091900186e-36, 8.41676331430955, 10.476682726296643, 2.5756493352273515, 0.13437942341808806, 0.6101908174019216]"
LIQJEC_clean,0.0001816963,0.088610531,0.177805651,0.802829147,0.0006225351707164341,DSFL,"[1.1669882683084778e-05, 9.087108986286557, 13.837203418797053, 6721.603265599837, 2.7018435080721624e-05, 911.4637767210767]"
LIRFIB_clean,0.0001612995,0.073515723,0.147801075,0.731668552,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LIRNOR_clean,0.0003317242,0.168764966,0.328413129,1.333950976,7.636657286055967e-06,DSFL,"[8.527678951212393e-36, 8.80904479397745, 9.008872716973856, 13.97971013122316, 0.02482288181913078, 2.2471825358329283]"
LIRTUC_clean,0.0001345323,0.061263355,0.120200869,0.541486611,5.515946767447134e-10,DSFL,"[0.0012950292932975814, 7.801960279084546, 10.261624100488634, 0.45202110789852273, 0.27699769444253486, 0.16693891919682313]"
LITCIC_clean,0.000291362,0.152220171,0.299729073,1.331763636,1.3433575530471428e-05,DSFL,"[3.8987897141444288, 0.0314148997625503, 1.0143255985227337, 6.073791102156914, 0.030771715967716197, 1.0545044451271854]"
LITCOI_clean,0.0003982979,0.187806088,0.367333972,1.578100732,6.937540996597256e-06,DSFL,"[1.574826050947927, 0.045992880307667086, 1.2384691260083511, 3.166021097150276, 0.09854971228428405, 0.4593363966424122]"
LITDAV_clean,0.0003926904,0.196562311,0.3834802,1.54510971,0.0002890491560358724,DSFL,"[2.063874244269891e-11, 1.0082515392934588, 0.9275283277729585, 19.159971975882144, 0.02116336342454062, 2.7009907293253894]"
LITHUR_clean,5.58513e-05,0.031514083,0.063034843,0.29333758,0.00012717569184585495,DSFL,"[5.672356029834188, 0.007587034720931347, 2.394481917933093, 2.509050940539466, 0.008370438357941316, 2.057846414332843]"
LIVLUZ_clean,0.0004411874,0.195727353,0.375285827,1.385931057,1.4928767894305724e-11,DSFL,"[0.006575807219240057, 5.1354726506617485, 7.798917006517021, 7.570034425788354, 0.053999208791847136, 1.62533506220732]"
LIVTIT_clean,0.0005367395,0.241222024,0.465487862,1.954490115,2.155850726728645e-13,DSFL,"[0.016565615954845916, 2.6747681611295713, 2.5906062509312817, 2.622833759735718, 0.1878762845483025, 0.34981397922048035]"
LIVWAQ_clean,0.0004339052,0.196714449,0.372726574,1.365233228,1.5875006943407512e-09,DSFL,"[0.0021026460599984542, 8.53566473702811, 11.049669702074903, 1.91229139649685, 0.21838505705542693, 0.5757053485356832]"
LIWFOM_clean,5.13514e-05,0.025521623,0.050203808,0.232822845,4.1111065826837613e-07,DSFL,"[0.00824577500364023, 0.6127944119858199, 0.6993004017850203, 1.2562993693842601, 0.037509651628719526, 0.3111608614869592]"
LIWXIZ_clean,4.99234e-05,0.026132976,0.049282068,0.192139774,3.1872785080854503e-06,DSFL,"[0.0579524164078835, 0.4472323202026653, 0.7677113602433466, 0.24336289674310957, 0.12487185792933006, 0.17563610235612026]"
LIXWAR_clean,0.0004834141,0.228959371,0.441320951,1.781983094,5.970074711697053e-08,DSFL,"[0.005353970814582531, 1.3082765075565916, 39.39206680988041, 2.2381323017669534, 0.213089032765182, 0.4016120267247652]"
LIXWAR01_clean,0.0004593294,0.233604275,0.446370134,1.779578065,1.6836622333659072e-05,DSFL,"[5.368286721105754e-09, 1.8356236954822611, 15.565315114959896, 1.2502820463922528, 0.39435913909890496, 0.2992541114381389]"
LOBHAM_clean,0.0002604129,0.113387252,0.224023439,1.035091667,2.485949165380507e-09,DSFL,"[0.00863605221395637, 3.681810245858534, 4.64543746084068, 3.436757680291786, 0.06668063274098063, 0.3532279310014122]"
LOCZIO_clean,0.0002996877,0.157757553,0.309194595,1.32788538,1.1179985877322688e-05,DSFL,"[9.962426638931212e-36, 8.459193515797812, 9.939527613285232, 10.807681860077528, 0.029799242915822168, 1.388414196914078]"
LODCUC_clean,0.0002658261,0.139219298,0.254174828,0.811104584,2.2088610587837485e-05,DSFL,"[0.39495765160522206, 0.36981370622750775, 0.8525534782406643, 0.4549731124783941, 0.36049308747464537, 0.45715559736366107]"
LODKIA_clean,0.000396148,0.200042621,0.40387521,1.699236822,0.002770851324388417,DSFL,"[3.8749457353730654e-10, 0.1981608733340531, 1.204533202545687, 42.716044539308655, 0.009797089233237764, 4.351834424509696]"
LODPOK_clean,0.0008447276,0.377497963,0.699425896,2.293273275,4.0904036193382096e-10,DSFL,"[0.016529932942177063, 2.5746644146564805, 1.6505292903697117, 4.4022971530955886, 0.182285591580206, 0.8653430093092577]"
LODPUQ_clean,0.0009054166,0.414450582,0.762621061,2.378172046,1.8553253646602695e-06,DSFL,"[1.997900109794684e-09, 0.7757754106876075, 0.7228588963635948, 3.8812194324931903, 0.23428337686981957, 0.8357597080964352]"
LODTAB_clean,0.0004880004,0.238042357,0.458891346,1.896792141,4.048422976963748e-06,DSFL,"[1.6623671839424607, 0.113874688552878, 1.9398780367686466, 3.3049827159604113, 0.09284132599488992, 0.05573069724476954]"
LOFJAT_clean,0.0007057168,0.303756375,0.59702,2.256969854,0.0024216526729247873,DSFL,"[7.69731062278509e-11, 0.7623873279269869, 0.7956378703586902, 64.35509310367125, 0.009914440963473417, 7.152058618072929]"
LOFZUB_clean,0.0004071472,0.191651007,0.376165549,1.493694846,0.0008348538340938137,DSFL,"[1.902272284398065e-15, 0.9242837157214738, 0.00019130143993492665, 7136.668734535053, 5.567994125151513e-05, 1024.8572811109034]"
LOGBAK_clean,0.000365863,0.189061494,0.370851282,1.480557943,0.0007164653973918191,DSFL,"[4.443210574003386e-17, 0.9392800700219376, 0.0018959953747912511, 9395.618984078275, 4.1654366821302023e-05, 1339.2542580671513]"
LOGBEO_clean,0.0003516271,0.193504523,0.377120779,1.495966898,0.0003014462325414701,DSFL,"[1.1162766659732499e-10, 0.9157719185355377, 0.8852742282926916, 48.27191545162115, 0.008279360931987561, 7.137553793229239]"
LOGXEM_clean,7.92464e-05,0.034808537,0.0691504,0.331942876,4.484781445767798e-06,DSFL,"[0.00037831390174526794, 1.5298267739313334, 1.2138352693709757, 1.67204692249904, 0.04168564330175157, 0.260489103080646]"
LOJFOF_clean,0.0004848839,0.223152893,0.419556356,1.61357687,1.6224625452646877e-06,DSFL,"[0.08020926243064984, 1.0379976507615176, 0.935323338074797, 2.050215956876971, 0.19753252382993763, 0.4004699083608371]"
LOJFUL_clean,0.0005509737,0.269736267,0.512323057,2.038629073,1.1374382910915708e-05,DSFL,"[1.0754131843535646, 0.22011447897989808, 1.437815726297576, 3.163803011302093, 0.10654445372337254, 0.07615049607032467]"
LOLVAJ_clean,0.0001041547,0.042945879,0.083141904,0.325774512,9.68008500532211e-06,DSFL,"[9.092017825370836e-12, 1.5303029802310404, 0.9680191646339151, 2.437613449386988, 0.03644293459616262, 1.851961536168462]"
LONVAN_clean,0.0001792963,0.087013026,0.173306817,0.814654946,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LONVIV_clean,0.0002038856,0.097276973,0.192827578,0.913712588,6.261764864496996e-10,DSFL,"[0.004569704735420445, 1.7152183241065342, 6.621062973483506, 1.6158722643077064, 0.12138363508997028, 0.1491674654605465]"
LONWIW_clean,0.000217389,0.118146172,0.233551353,1.067614494,1.0848291992154505e-05,DSFL,"[5e-324, 1.7539017191091828, 2.885950247520999, 12.803546545263712, 0.018673810211723926, 1.2670325692104811]"
LOPZAS_clean,0.000237161,0.121302463,0.23177059,1.025931305,1.1980026822852847e-05,DSFL,"[0.09365023298687054, 0.7371977086244402, 0.9824709013522074, 1.9965869498410633, 0.09623014632441378, 0.027749321392726952]"
LORMOW_clean,0.0001685274,0.097456984,0.185364655,0.658933507,1.8424293752952134e-05,DSFL,"[0.31343208527539773, 0.09274075239434433, 1.0946566606062718, 2.026155751143738, 0.08702665401211712, 1.2407716990114988]"
LORNEL_clean,0.0001209721,0.065176557,0.130912811,0.624412962,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LOSBOM_clean,0.0005890408,0.29486329,0.580497541,2.559657151,0.00015025150243616622,DSFL,"[1.5337615542548406e-09, 0.5520259197897515, 0.8178710046450923, 16.383552867866683, 0.036652550432237994, 0.9482577125171592]"
LOSYAV_clean,0.0005321855,0.24596338,0.48089136,1.86314961,0.0010629092621645645,DSFL,"[8.54171687689808e-10, 0.6882017300250108, 0.870011371636978, 47.637298670357524, 0.01074756209843076, 6.069356820408674]"
LOTDIJ_clean,0.0006798792,0.311344503,0.574316323,1.979607394,1.7896932177364145e-06,DSFL,"[2.6702174934462146, 0.1346610906759481, 2.736126209413232, 1.8339506726189807, 0.17667932116158988, 0.08006169921846253]"
LOVLEP_clean,9.53207e-05,0.048569984,0.097182825,0.416394266,0.0004372093003991609,DSFL,"[2.4156381159007896e-10, 0.523035124711622, 1.0597346617145658, 5.143272295422868, 0.01956339932897473, 2.0265705028654795]"
LOXBEH_clean,0.0002853676,0.117955118,0.226791156,0.943431678,4.709351998047712e-11,DSFL,"[0.0098873654657974, 4.043177755662106, 13.540389581312144, 0.5022277222714354, 0.4928909503225898, 0.2185015776873158]"
LOXKAM_clean,0.0003858864,0.188921548,0.370438901,1.470824164,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LOXWAY_clean,0.0001414467,0.067661538,0.131830805,0.548024438,9.78230234333829e-06,DSFL,"[1.1931990997802713e-08, 1.1817924676720344, 0.9759608497676218, 1.9482692258332226, 0.07140494815093261, 0.7809704455712385]"
LOXWEC_clean,9.06517e-05,0.045421162,0.089265215,0.415145371,1.4449715241251082e-06,DSFL,"[0.0047207553304412985, 1.1742536479411672, 1.003287262156623, 2.022536383920232, 0.04351266540146867, 0.3450086363929132]"
LUBNAZ_clean,0.0001986526,0.093820058,0.186232568,0.84597653,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUCDIW_clean,0.0002528663,0.121883578,0.242259993,1.128219327,0.00016328863913778316,DSFL,"[5.155839823411504e-07, 1.0435063805243192, 2.371891135234099e-32, 11.994064830948302, 0.02056129814337025, 0.908082098931535]"
LUDCUK_clean,0.0002516203,0.118820404,0.229675148,0.802021047,0.0005548749144947611,DSFL,"[0.00016599646614201687, 20.908961228027376, 52.46884629288164, 11828.060278456265, 2.1175975675372596e-05, 4208.981118177984]"
LUDKIG_clean,0.0001004692,0.043581677,0.082276165,0.274412477,4.033996187888976e-06,DSFL,"[1.934891930735375e-07, 0.6508784193139374, 0.6826311585378012, 1.3601845847447291, 0.0680237591473555, 1.7840102327104501]"
LUDKOM_clean,0.0002780335,0.141612202,0.270021982,0.952840329,3.2394114868665356e-05,DSFL,"[3.652208736828125e-10, 0.7616342295198565, 1.8821356591223728, 5.848035019166833, 0.05090428138962475, 1.967073785177089]"
LUDKUS_clean,0.0003670042,0.178911789,0.332617058,1.085839052,1.031590276087864e-05,DSFL,"[0.6040484452174237, 0.2098458069626755, 0.786781669187081, 1.2835843546655012, 0.20329330081377933, 0.8369201053727819]"
LUDLAZ_clean,0.0005389627,0.248837286,0.449920258,1.303153662,9.233981134087328e-06,DSFL,"[1.9421243779863533, 0.231245300787824, 1.253430202686947, 2.0181784714829694, 0.05374059278897068, 0.8213489806791685]"
LUDLED_clean,0.0003874788,0.178874421,0.332735148,1.423479568,5.342987561702188e-06,DSFL,"[0.7110135635266429, 0.16438686724144475, 5.354999006556998, 1.090924141722014, 0.25793393603019776, 0.006002823795467513]"
LUDLIH_clean,0.0003700423,0.179224443,0.336065528,1.429891697,1.1599031134168406e-05,DSFL,"[0.5059346261548099, 0.22287868907170635, 3.452108029307243, 1.5678417178290645, 0.17894988747359955, 0.017328976796874906]"
LUDTUZ_clean,0.0002409911,0.124452753,0.242608243,1.012479077,7.744206270231424e-06,DSFL,"[2.011842369114707e-09, 1.0689203509136118, 0.9372883138286742, 3.88821489136871, 0.06573696522732413, 0.8194960739009997]"
LUDVAH_clean,0.0003155556,0.156036055,0.296317249,1.006863754,6.031219058470917e-05,DSFL,"[3.3909656431148187, 0.04340581691662121, 2.493571888219525, 4.293463068589221, 0.042470650142413094, 2.5692550082218735]"
LUDVEL_clean,0.000208429,0.090661138,0.177321901,0.809648003,7.934835261395078e-12,DSFL,"[0.002917091952052736, 8.013116836052916, 9.73434142957595, 0.23454455108593228, 0.7964990483110599, 0.08901661920121451]"
LUDVIP_clean,0.0002343619,0.107975014,0.208845439,0.843038017,1.3808206398008607e-10,DSFL,"[0.001435339573670362, 8.044176426392825, 10.505023888263397, 1.7333170603053274, 0.1290959290737106, 0.5682739604108261]"
LUDVOV_clean,0.0001682059,0.097612428,0.19153164,0.855025194,1.555992832367801e-05,DSFL,"[4.737297911244805e-27, 7.802755048856782, 9.715568652362185, 1.0490506667588773, 0.1900137049932417, 0.22952081489445791]"
LUFBUL_clean,0.000560453,0.258766655,0.478055319,1.492524107,1.8827866365583953e-06,DSFL,"[0.2318400015602781, 0.026160811394952983, 9.594840088381542, 2.9058900284726974, 0.1921116303044907, 0.939199392199436]"
LUFCAS_clean,0.0002461698,0.111916134,0.216861188,0.829318809,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUFNAC_clean,0.0004271155,0.207341088,0.398285212,1.654908156,4.3357472414662616e-06,DSFL,"[0.1274193871793014, 0.004824329819612552, 1.317489278661589, 0.8320547712982941, 0.5230672590777219, 0.2144373333958243]"
LUFNAC01_clean,0.0004100309,0.205799201,0.398432567,1.654673242,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUFNAC02_clean,0.0004164376,0.205103003,0.401858033,1.63854109,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUFNAC03_clean,0.0003886751,0.20627757,0.392600304,1.657077903,2.8658053658414855e-05,DSFL,"[0.12612588800985963, 0.0017179324111175967, 1.3082628511716348, 0.29259439445922353, 1.5238333167389837, 0.13801839435821395]"
LUFNAC04_clean,0.0004164376,0.202928985,0.397057255,1.653763486,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUFNAC05_clean,0.0003801328,0.205269578,0.403540868,1.659002058,,DSFL,"[nan, nan, nan, nan, nan, nan]"
LUFNEG_clean,0.0007616003,0.386662331,0.728270115,2.496826234,3.142710684332445e-05,DSFL,"[1.6232225015127706, 0.14087614838323775, 0.978435440900695, 4.17064407811153, 0.14287715611916132, 0.9161883051456708]"
LUFQUZ_clean,0.0011165184,0.494165708,0.879734513,2.559627746,1.000957465140624e-05,DSFL,"[1.082106765256416, 0.32547328929687747, 1.7219610479627732, 2.215392432940655, 0.3542000143850232, 0.5561184404845635]"
LUFQUZ01_clean,0.0011089857,0.474085115,0.85002081,2.549024587,1.1862928916356725e-11,DSFL,"[0.041622100439639036, 2.5334772817789473, 0.9469324874584879, 2.958847480654607, 0.3393308167004753, 0.700885734172038]"
LUFQUZ02_clean,0.0006617297,0.332886648,0.632344177,2.137172402,9.364434120781583e-05,DSFL,"[6.205492233610823e-09, 0.8741965506128315, 0.7879994309346271, 23.249580304302544, 0.030206273867719544, 3.530071706857999]"
LUJPUC_clean,8.83051e-05,0.036979293,0.072599099,0.341925492,1.3059803441757031e-08,DSFL,"[0.005012289881379596, 2.993216385612991, 2.874371389587432, 1.5822753739947504, 0.04642212862899899, 0.34284497048590945]"
LUKREO_clean,0.000238229,0.112158009,0.210774484,0.772239824,1.5504671458217953e-06,DSFL,"[4.652947806704829e-21, 6.242383505464085, 10.748750459422494, 0.6259343374474712, 0.385613196301433, 0.41557314434956466]"
LUKRIS_clean,0.0001476634,0.064158797,0.125059654,0.462195673,0.00037403620114152196,DSFL,"[2.2023097405724943e-08, 0.8061619238212168, 0.1127187926954921, 8.198356053855589, 0.016438721781101, 4.7727177200197035]"
LULVOF_clean,0.00055583,0.246602009,0.438596162,1.313104411,4.036115016854142e-06,DSFL,"[4.104004894004081, 0.0841790381940624, 5.501784611440995, 1.8375958859347357, 0.11895564681322553, 0.05943541308729827]"
